,practice,year,items,low_med_dose_items,proportion_lm_dose
1977,E82070,2018,3022,1638,0.5420251489080079
1978,E82071,2018,8566,3916,0.45715619892598647
1979,E82072,2018,15737,7184,0.4565037808985194
1980,E82073,2018,12007,4169,0.34721412509369537
1981,E82074,2018,32329,16805,0.5198119335581057
1982,E82075,2018,12851,5201,0.4047155863356937
1983,E82076,2018,2451,1619,0.660546715626275
1984,E82077,2018,7339,3572,0.486714811282191
1985,E82078,2018,9879,5645,0.5714141107399534
1986,E82079,2018,16422,9385,0.5714894653513579
1987,E82080,2018,10391,5149,0.49552497353478975
1988,E82081,2018,22248,12422,0.5583423229054297
1989,E82082,2018,21538,10247,0.47576376636642215
1990,E82083,2018,10840,4862,0.4485239852398524
1991,E82084,2018,10349,4316,0.41704512513286307
1992,E82085,2018,15543,7554,0.48600656243968343
1993,E82086,2018,23358,12004,0.5139138624882267
1994,E82088,2018,10097,6127,0.6068139051203327
1995,E82089,2018,18507,8761,0.4733884476144162
1996,E82090,2018,16979,10336,0.608751987749573
1997,E82091,2018,18922,9120,0.4819786491914174
1998,E82092,2018,18497,7785,0.4208790614694275
1999,E82093,2018,21684,10641,0.4907304925290537
2000,E82094,2018,6186,3421,0.5530229550598125
2001,E82095,2018,2590,1526,0.5891891891891892
2002,E82096,2018,10312,6622,0.6421644685802949
2003,E82098,2018,8538,4061,0.475638322792223
2004,E82099,2018,14952,6496,0.4344569288389513
2005,E82100,2018,26049,13034,0.50036469730124
2006,E82102,2018,12500,6891,0.55128
2007,E82104,2018,7416,4027,0.543015102481122
2008,E82105,2018,4160,2493,0.5992788461538462
2009,E82106,2018,8929,4403,0.4931123306081308
2010,E82107,2018,7541,4281,0.5676965919639305
2011,E82109,2018,6677,3294,0.4933353302381309
2012,E82111,2018,5738,3949,0.6882188915998606
2013,E82113,2018,3370,1829,0.5427299703264095
2014,E82115,2018,19204,9200,0.4790668610706103
2015,E82117,2018,10051,4585,0.45617351507312703
2016,E82121,2018,6744,3604,0.5344009489916963
2017,E82123,2018,21329,12342,0.5786487880350696
2018,E82124,2018,21385,11379,0.5321019406125789
2019,E82126,2018,4143,2283,0.5510499637943519
2020,E82129,2018,11289,4613,0.4086278678359465
2021,E82130,2018,9386,5115,0.5449605795866184
2022,E82131,2018,2899,1913,0.6598827181786823
2023,E82132,2018,9148,4088,0.44687363358111065
2024,E82133,2018,10448,6834,0.6540964777947933
2025,E82603,2018,3808,1546,0.4059873949579832
2026,E82613,2018,1700,870,0.5117647058823529
2027,E82620,2018,127,80,0.6299212598425197
2028,E82626,2018,3951,1406,0.35585927613262464
2029,E82627,2018,3,2,0.6666666666666666
2030,E82630,2018,1742,723,0.4150401836969001
2031,E82638,2018,8729,3981,0.45606598694008477
2032,E82640,2018,7708,3743,0.48559937727036845
2033,E82641,2018,6835,3645,0.5332845647403073
2034,E82643,2018,1658,913,0.5506634499396864
2035,E82644,2018,2054,1138,0.5540408958130477
2036,E82652,2018,2555,1212,0.47436399217221137
2037,E82654,2018,7084,3748,0.5290796160361377
2038,E82655,2018,3831,2202,0.5747846515270164
2039,E82656,2018,1858,762,0.4101184068891281
2040,E82657,2018,7551,4399,0.5825718447887697
2041,E82661,2018,9876,4343,0.43975293641150265
2042,E82663,2018,197,142,0.7208121827411168
2043,E82667,2018,21,14,0.6666666666666666
2044,E83003,2018,9484,4522,0.4768030366933783
2045,E83005,2018,4592,2543,0.5537891986062717
2046,E83006,2018,4583,2018,0.4403229325769147
2047,E83007,2018,6349,3477,0.5476452984722003
2048,E83008,2018,8243,3557,0.4315176513405314
2049,E83009,2018,7145,3526,0.49349195241427574
2050,E83010,2018,8443,4144,0.4908207982944451
2051,E83011,2018,9014,4348,0.4823607721322387
2052,E83012,2018,5232,2679,0.5120412844036697
2053,E83013,2018,4154,2192,0.5276841598459316
2054,E83016,2018,13843,6323,0.4567651520624142
2055,E83017,2018,11483,5263,0.45832970478098056
2056,E83018,2018,17632,10378,0.5885889292196007
2057,E83020,2018,8434,4211,0.4992885937870524
2058,E83021,2018,9332,4866,0.5214316330904415
2059,E83024,2018,10158,4781,0.4706635164402441
2060,E83025,2018,8089,4263,0.5270119915935221
2061,E83026,2018,4306,2550,0.5921969345099861
2062,E83027,2018,8439,4819,0.5710392226567129
2063,E83028,2018,5829,2489,0.42700291645222166
2064,E83030,2018,8001,4636,0.5794275715535558
2065,E83031,2018,3460,1947,0.5627167630057803
2066,E83032,2018,14580,6056,0.41536351165980795
2067,E83034,2018,7457,4311,0.5781145232667293
2068,E83035,2018,10333,5638,0.5456305042098132
2069,E83036,2018,3780,1798,0.4756613756613757
2070,E83037,2018,4120,2208,0.5359223300970873
2071,E83038,2018,11606,6551,0.5644494227123902
2072,E83039,2018,4266,2278,0.5339896858884201
2073,E83041,2018,4142,1778,0.429261226460647
2074,E83044,2018,5772,2629,0.4554747054747055
2075,E83045,2018,6251,3658,0.5851863701807711
2076,E83046,2018,8520,3813,0.44753521126760565
2077,E83049,2018,6488,2097,0.3232120838471023
2078,E83050,2018,4868,2921,0.6000410846343468
2079,E83053,2018,15012,6768,0.45083932853717024
2080,E83600,2018,4735,2116,0.44688489968321016
2081,E83613,2018,3290,1778,0.5404255319148936
2082,E83621,2018,9009,4363,0.4842934842934843
2083,E83622,2018,5221,3104,0.5945221221988125
2084,E83624,2018,1778,720,0.4049493813273341
2085,E83629,2018,3150,1225,0.3888888888888889
2086,E83631,2018,33,24,0.7272727272727273
2087,E83632,2018,3574,1055,0.2951874650251819
2088,E83633,2018,66,30,0.45454545454545453
2089,E83637,2018,4275,1987,0.46479532163742693
2090,E83638,2018,3941,2412,0.6120274042121289
2091,E83639,2018,4367,2303,0.5273643233340967
2092,E83644,2018,328,194,0.5914634146341463
2093,E83649,2018,1968,954,0.4847560975609756
2094,E83650,2018,1873,1235,0.6593699946609717
2095,E83653,2018,8640,5125,0.5931712962962963
2096,E83654,2018,709,438,0.6177715091678421
2097,E83657,2018,1506,807,0.5358565737051793
2098,E83658,2018,136,57,0.41911764705882354
2099,E83668,2018,2849,1423,0.49947349947349945
2100,E84002,2018,4291,2007,0.4677231414588674
2101,E84003,2018,7029,3962,0.563664817185944
2102,E84004,2018,10204,5883,0.5765386123088985
2103,E84005,2018,9140,6483,0.7092997811816193
2104,E84006,2018,16270,6983,0.4291948371235403
2105,E84007,2018,7874,4546,0.5773431546863094
2106,E84008,2018,15090,8157,0.5405566600397614
2107,E84009,2018,17380,6900,0.3970080552359033
2108,E84011,2018,3579,1967,0.5495948588991338
2109,E84012,2018,6579,3195,0.4856361149110807
2110,E84013,2018,10186,4581,0.44973493029648537
2111,E84014,2018,14426,5235,0.3628864550117843
2112,E84015,2018,13220,4905,0.3710287443267776
2113,E84017,2018,10640,5234,0.4919172932330827
2114,E84018,2018,9179,4246,0.4625776228347315
2115,E84020,2018,5961,2964,0.4972320080523402
2116,E84021,2018,13048,7202,0.5519619865113428
2117,E84022,2018,5539,2903,0.5241018234338328
2118,E84023,2018,4691,1750,0.37305478575996587
2119,E84024,2018,22049,10839,0.4915869200417253
2120,E84025,2018,5297,2713,0.5121767037946007
2121,E84026,2018,3144,1747,0.5556615776081425
2122,E84028,2018,5876,2155,0.36674608577263446
2123,E84029,2018,581,268,0.4612736660929432
2124,E84030,2018,8161,4499,0.5512804803332925
2125,E84031,2018,9719,4120,0.4239119250951744
2126,E84032,2018,7049,2798,0.3969357355653284
2127,E84033,2018,4442,1852,0.41692931112111664
2128,E84036,2018,9376,3560,0.3796928327645051
2129,E84039,2018,14602,7014,0.48034515819750717
2130,E84040,2018,5253,3240,0.6167904054825813
2131,E84042,2018,4195,1578,0.37616209773539927
2132,E84044,2018,8095,3861,0.47696108709079676
2133,E84048,2018,7783,4231,0.5436207118077861
2134,E84049,2018,4276,1334,0.31197380729653884
2135,E84051,2018,7963,3852,0.4837372849428607
2136,E84053,2018,4454,2731,0.6131567130669061
2137,E84057,2018,18270,10381,0.5681992337164751
2138,E84058,2018,18515,8263,0.44628679449095326
2139,E84059,2018,5702,1715,0.30077165906699405
2140,E84061,2018,13633,6978,0.5118462554096678
2141,E84062,2018,6460,1432,0.221671826625387
2142,E84063,2018,3626,1695,0.4674572531715389
2143,E84066,2018,7044,3063,0.4348381601362862
2144,E84067,2018,5924,2919,0.49274139095205943
2145,E84068,2018,24137,11082,0.4591291378381738
2146,E84069,2018,12872,6512,0.5059042883778745
2147,E84070,2018,4356,2019,0.4634986225895317
2148,E84074,2018,6560,1442,0.2198170731707317
2149,E84075,2018,4611,2335,0.5063977445239645
2150,E84076,2018,6765,3724,0.5504804138950481
2151,E84077,2018,3017,1228,0.4070268478621147
2152,E84078,2018,6147,3162,0.5143972669594924
2153,E84080,2018,6138,3204,0.5219941348973607
2154,E84083,2018,6807,4081,0.5995298956956074
2155,E84086,2018,3780,1638,0.43333333333333335
2156,E84601,2018,4787,2596,0.5423020681011071
2157,E84617,2018,3870,1832,0.47338501291989665
2158,E84620,2018,6115,2755,0.45053147996729354
2159,E84624,2018,3200,695,0.2171875
2160,E84626,2018,3882,1548,0.3987635239567233
2161,E84635,2018,4360,1818,0.4169724770642202
2162,E84637,2018,3083,1197,0.38825819007460266
2163,E84638,2018,7231,3515,0.48610150739870006
2164,E84645,2018,5740,2908,0.5066202090592334
2165,E84646,2018,1869,1125,0.6019261637239165
2166,E84647,2018,4138,2862,0.6916384726921218
2167,E84653,2018,2271,1426,0.6279172170849846
2168,E84656,2018,3464,1746,0.504041570438799
2169,E84657,2018,2,1,0.5
2170,E84658,2018,7720,3967,0.513860103626943
2171,E84663,2018,3715,2227,0.5994616419919246
2172,E84665,2018,8992,4749,0.5281361209964412
2173,E84667,2018,2612,1191,0.45597243491577333
2174,E84669,2018,2430,680,0.27983539094650206
2175,E84674,2018,4031,2201,0.546018357727611
2176,E84676,2018,5692,4014,0.7052002810962755
2177,E84678,2018,3285,2166,0.6593607305936073
2178,E84680,2018,3443,1304,0.3787394713912286
2179,E84681,2018,2572,1274,0.4953343701399689
2180,E84684,2018,5114,2115,0.4135705905357841
2181,E84685,2018,9255,4340,0.4689357104267963
2182,E84690,2018,1830,856,0.46775956284153003
2183,E84693,2018,5111,2391,0.4678145177069067
2184,E84696,2018,947,677,0.7148891235480465
2185,E84699,2018,3039,1415,0.46561368871339254
2186,E84701,2018,3741,1877,0.5017375033413526
2187,E84702,2018,4409,1952,0.44273077795418464
2188,E84704,2018,2039,1205,0.5909759686120647
2189,E84705,2018,2074,1015,0.48939247830279653
2190,E84709,2018,9343,3329,0.3563095365514289
2191,E84713,2018,3541,2027,0.5724371646427563
2192,E85001,2018,13017,4240,0.3257278942920796
2193,E85003,2018,12442,3297,0.2649895515190484
2194,E85004,2018,10324,5116,0.49554436265013563
2195,E85005,2018,5077,1998,0.39353949182588144
2196,E85006,2018,6270,2643,0.4215311004784689
2197,E85007,2018,9857,3952,0.4009333468600994
2198,E85008,2018,6294,1416,0.224976167778837
2199,E85012,2018,14344,5223,0.3641243725599554
2200,E85013,2018,2762,894,0.3236784938450398
2201,E85014,2018,8543,3676,0.43029380779585624
2202,E85015,2018,11047,3397,0.3075042998099031
2203,E85016,2018,10943,2988,0.2730512656492735
2204,E85018,2018,2898,2296,0.7922705314009661
2205,E85019,2018,8850,3184,0.35977401129943504
2206,E85020,2018,12335,2885,0.2338873125253344
2207,E85021,2018,7641,4011,0.524931291715744
2208,E85023,2018,4932,1201,0.2435117599351176
2209,E85024,2018,6668,2122,0.3182363527294541
2210,E85025,2018,5728,2107,0.3678421787709497
2211,E85026,2018,15534,4428,0.2850521436848204
2212,E85028,2018,7836,2702,0.3448187850944359
2213,E85029,2018,20462,6981,0.3411689961880559
2214,E85030,2018,5762,2091,0.3628948281846581
2215,E85032,2018,6386,1847,0.28922643282179766
2216,E85033,2018,9863,1822,0.18473081212612796
2217,E85034,2018,11924,4079,0.3420831935592083
2218,E85035,2018,5689,1525,0.26806117068026014
2219,E85038,2018,4387,1739,0.3963984499658081
2220,E85040,2018,9847,3329,0.33807250939372396
2221,E85041,2018,3686,1790,0.4856212696690179
2222,E85042,2018,5684,1866,0.3282899366643209
2223,E85045,2018,4990,1797,0.3601202404809619
2224,E85046,2018,7091,3400,0.47948103229445777
2225,E85048,2018,6180,1601,0.25906148867313916
2226,E85049,2018,12236,3483,0.2846518470088264
2227,E85050,2018,9827,2637,0.2683423221736033
2228,E85051,2018,8249,3430,0.41580797672445147
2229,E85052,2018,7944,1930,0.24295065458207452
2230,E85053,2018,4390,1821,0.41480637813211846
2231,E85054,2018,8768,2721,0.3103330291970803
2232,E85055,2018,12801,2824,0.22060776501835794
2233,E85056,2018,9195,5122,0.557041870581838
2234,E85057,2018,7020,2094,0.2982905982905983
2235,E85058,2018,10008,2004,0.20023980815347722
2236,E85059,2018,10096,3299,0.3267630744849445
2237,E85060,2018,6435,2477,0.3849261849261849
2238,E85061,2018,4032,1678,0.41617063492063494
2239,E85062,2018,5004,1924,0.3844924060751399
2240,E85064,2018,6473,2648,0.4090838869148772
2241,E85066,2018,2017,1193,0.5914724838869608
2242,E85069,2018,7022,2422,0.3449159783537454
2243,E85071,2018,4202,3001,0.7141837220371252
2244,E85074,2018,2417,435,0.17997517583781547
2245,E85075,2018,4172,1323,0.31711409395973156
2246,E85077,2018,3953,1125,0.28459397925626106
2247,E85083,2018,8538,4220,0.4942609510423987
2248,E85088,2018,6280,1985,0.3160828025477707
2249,E85090,2018,6869,3054,0.4446062017760955
2250,E85091,2018,915,517,0.5650273224043716
2251,E85096,2018,7835,2964,0.3783024888321634
2252,E85098,2018,3032,1480,0.48812664907651715
2253,E85099,2018,3280,1487,0.4533536585365854
2254,E85103,2018,6614,2059,0.31130934381614755
2255,E85105,2018,1950,594,0.3046153846153846
2256,E85107,2018,8005,2744,0.3427857589006871
2257,E85108,2018,5826,2099,0.3602814967387573
2258,E85109,2018,3393,1586,0.4674329501915709
2259,E85110,2018,558,141,0.25268817204301075
2260,E85111,2018,4736,1660,0.35050675675675674
2261,E85112,2018,4635,2693,0.5810140237324704
2262,E85113,2018,5604,1554,0.2773019271948608
2263,E85114,2018,9053,4049,0.44725505357340106
2264,E85115,2018,4498,1216,0.2703423743886172
2265,E85116,2018,5365,1393,0.259645852749301
2266,E85118,2018,5909,2951,0.4994076831951261
2267,E85119,2018,9958,3705,0.3720626631853786
2268,E85120,2018,12801,5613,0.43848136864307474
2269,E85121,2018,10993,4044,0.36787046302192306
2270,E85122,2018,10390,4376,0.4211742059672762
2271,E85123,2018,3814,677,0.17750393287886734
2272,E85124,2018,4622,1368,0.2959757680657724
2273,E85125,2018,3681,1205,0.32735669654985056
2274,E85126,2018,9217,2878,0.31224910491483127
2275,E85127,2018,7512,3083,0.4104100106496273
2276,E85128,2018,8957,2150,0.24003572624762756
2277,E85129,2018,8121,1423,0.1752247260189632
2278,E85130,2018,5330,1487,0.27898686679174484
2279,E85600,2018,7754,1897,0.24464792365230847
2280,E85605,2018,10790,4014,0.3720111214087118
2281,E85617,2018,1756,401,0.22835990888382687
2282,E85623,2018,2589,1252,0.4835843955195056
2283,E85624,2018,8233,2689,0.3266124134580347
2284,E85625,2018,2376,1039,0.4372895622895623
2285,E85628,2018,7216,2442,0.3384146341463415
2286,E85630,2018,3260,1125,0.3450920245398773
2287,E85633,2018,8668,1599,0.18447161975080756
2288,E85635,2018,3059,1258,0.41124550506701535
2289,E85636,2018,8623,2673,0.30998492404035716
2290,E85640,2018,2886,1284,0.44490644490644493
2291,E85643,2018,5335,1521,0.2850984067478913
2292,E85649,2018,1333,437,0.3278319579894974
2293,E85656,2018,6221,3224,0.5182446552001286
2294,E85657,2018,8245,2463,0.2987265009096422
2295,E85658,2018,2329,961,0.4126234435379991
2296,E85659,2018,1764,643,0.3645124716553288
2297,E85663,2018,15924,2976,0.186887716654107
2298,E85672,2018,726,428,0.5895316804407713
2299,E85677,2018,5590,1518,0.27155635062611805
2300,E85680,2018,8074,2414,0.2989843943522418
2301,E85681,2018,9569,4008,0.4188525446755147
2302,E85682,2018,5811,2612,0.4494923421097918
2303,E85683,2018,3521,1520,0.43169554103947744
2304,E85685,2018,8223,2094,0.2546515870120394
2305,E85687,2018,738,109,0.14769647696476965
2306,E85692,2018,5562,2029,0.3647968356706221
2307,E85693,2018,5119,1470,0.2871654620042977
2308,E85694,2018,2984,1129,0.37835120643431636
2309,E85696,2018,5592,2155,0.3853719599427754
2310,E85697,2018,5757,2561,0.444849748132708
2311,E85699,2018,9140,4112,0.449890590809628
2312,E85700,2018,2324,375,0.16135972461273665
2313,E85707,2018,5782,1922,0.3324109304738845
2314,E85708,2018,4482,1266,0.2824631860776439
2315,E85712,2018,5827,1357,0.23288141410674446
2316,E85713,2018,4391,1249,0.28444545661580506
2317,E85714,2018,2334,901,0.3860325621251071
2318,E85715,2018,4220,1443,0.3419431279620853
2319,E85716,2018,10274,2452,0.23866069690480826
2320,E85718,2018,2967,1062,0.3579373104145602
2321,E85719,2018,4535,1270,0.28004410143329656
2322,E85721,2018,3139,217,0.06913029627269832
2323,E85723,2018,3703,1466,0.39589522009181743
2324,E85725,2018,3141,993,0.31614135625596945
2325,E85726,2018,3457,1386,0.4009256580850448
2326,E85727,2018,9,1,0.1111111111111111
2327,E85733,2018,982,358,0.3645621181262729
2328,E85734,2018,4273,1498,0.35057336765738356
2329,E85735,2018,3624,1569,0.4329470198675497
2330,E85736,2018,8398,2978,0.35460824005715647
2331,E85739,2018,11359,4687,0.4126243507350999
2332,E85740,2018,1631,523,0.32066217044757817
2333,E85743,2018,3111,1328,0.42687238829958213
2334,E85744,2018,8724,3698,0.4238881247134342
2335,E85745,2018,10887,3942,0.3620832185174979
2336,E85746,2018,2489,724,0.290879871434311
2337,E85748,2018,3359,1099,0.3271807085442096
2338,E85750,2018,7305,2616,0.3581108829568789
2339,E86001,2018,12973,6605,0.5091343559700917
2340,E86003,2018,4453,2553,0.5733213563889513
2341,E86004,2018,8394,4567,0.5440791041219919
2342,E86005,2018,8646,4691,0.5425630349294471
2343,E86006,2018,8800,4859,0.5521590909090909
2344,E86007,2018,11409,5894,0.5166096941011482
2345,E86009,2018,5364,2256,0.42058165548098436
2346,E86010,2018,7998,3114,0.3893473368342086
2347,E86011,2018,5236,2161,0.4127196333078686
2348,E86012,2018,13917,7572,0.544082776460444
2349,E86014,2018,4722,3085,0.6533248623464634
2350,E86015,2018,19102,9480,0.49628311171605066
2351,E86016,2018,6415,3498,0.5452844894777864
2352,E86017,2018,12667,6082,0.4801452593352806
2353,E86018,2018,16198,7867,0.48567724410421037
2354,E86019,2018,8536,3603,0.4220946579194002
2355,E86020,2018,4619,2156,0.46676769863606843
2356,E86022,2018,5813,2733,0.4701531051092379
2357,E86024,2018,4604,2238,0.4860990443092963
2358,E86026,2018,5057,2083,0.411904291081669
2359,E86027,2018,9799,5667,0.5783243188080416
2360,E86028,2018,11245,5668,0.5040462427745664
2361,E86029,2018,10526,4880,0.46361390841725253
2362,E86030,2018,3465,930,0.2683982683982684
2363,E86033,2018,8540,5700,0.667447306791569
2364,E86034,2018,1756,793,0.4515945330296128
2365,E86036,2018,9655,5064,0.5244950802692905
2366,E86038,2018,3862,1759,0.45546349041947176
2367,E86041,2018,5153,2273,0.441102270522026
2368,E86042,2018,7343,4229,0.5759226474193109
2369,E86605,2018,2289,1355,0.5919615552643076
2370,E86609,2018,2390,1343,0.5619246861924686
2371,E86610,2018,2982,1580,0.5298457411133467
2372,E86612,2018,4845,2003,0.4134158926728586
2373,E86615,2018,2082,1095,0.5259365994236311
2374,E86618,2018,7895,3463,0.43863204559848007
2375,E86619,2018,2525,1330,0.5267326732673268
2376,E86620,2018,2478,1260,0.5084745762711864
2377,E86625,2018,3631,1780,0.49022307904158635
2378,E86626,2018,3831,2111,0.5510310623858
2379,E86629,2018,3253,1557,0.47863510605594833
2380,E86632,2018,4813,2251,0.4676916683980885
2381,E86637,2018,8413,4281,0.5088553429216689
2382,E86640,2018,3836,1980,0.516162669447341
2383,E87002,2018,15926,6880,0.43199799070701994
