month,pct,items,actual_cost
2014-09-01,05A,2,125.41
2014-09-01,10A,37,1143.56
2014-09-01,09F,22,862.31
2014-09-01,01T,73,1986.18
2014-09-01,05D,17,522.66
2014-09-01,99N,38,2399.5
2014-09-01,02G,17,589.52
2014-09-01,03M,5,225.74
2014-09-01,07H,26,1254.0299999999997
2014-09-01,00P,60,1848.12
2014-09-01,04D,31,958.13
2014-09-01,209,3,27.2
2014-09-01,03Q,27,904.69
2014-09-01,12F,101,3827.650000000001
2014-09-01,14L,134,5519.570000000001
2014-09-01,04E,2,55.71
2014-09-01,07R,104,3123.44
2014-09-01,99E,11,406.1
2014-09-01,01A,105,3001.4100000000003
2014-09-01,10L,29,827.1800000000001
2014-09-01,05L,38,1379.7100000000003
2014-09-01,09W,78,2787.08
2014-09-01,11E,51,1551.25
2014-09-01,05V,80,1931.1
2014-09-01,02A,21,800.5600000000001
2014-09-01,15E,100,3859.0699999999997
2014-09-01,00Y,93,2533.1800000000003
2014-09-01,06T,97,3078.7000000000007
2014-09-01,05J,2,31.37
2014-09-01,04J,10,158.94
2014-09-01,04G,33,1479.8799999999999
2014-09-01,05C,32,589.7
2014-09-01,04Q,27,1221.58
2014-09-01,02E,7,415.96000000000004
2014-09-01,11J,49,1632.9799999999996
2014-09-01,05Q,57,1231.5900000000001
2014-09-01,06F,7,576.87
2014-10-01,00M,14,288.47
2014-10-01,01E,133,3031.5400000000004
2014-10-01,03A,48,1001.32
2014-10-01,04Q,24,1083.59
2014-10-01,08W,31,1567.2399999999998
2014-10-01,04K,5,196.35
2014-10-01,02Q,4,83.6
2014-10-01,09H,27,1054.05
2014-10-01,08N,71,1801.9900000000002
2014-10-01,07K,49,1203.71
2014-10-01,05X,51,1628.0899999999997
2014-10-01,02W,21,733.55
2014-10-01,05R,24,538.54
2014-10-01,00P,59,1538.3599999999997
2014-10-01,10J,31,1459.21
2014-10-01,08A,41,2104.75
2014-10-01,01Y,15,316.26
2014-10-01,07L,88,3364.620000000001
2014-10-01,11N,87,3273.8900000000012
2014-10-01,11E,36,1101.4099999999999
2014-10-01,03M,13,296.82
2014-10-01,08C,25,964.4499999999998
2014-10-01,00X,108,2909.44
2014-10-01,10A,46,1147.8899999999999
2014-10-01,08T,27,1036.55
2014-10-01,01H,114,2824.5400000000004
2014-10-01,10K,39,1271.07
2014-10-01,04E,7,287.65
2014-10-01,NVE,3,41.82
2014-10-01,06P,8,639.2
2014-10-01,06A,9,375.40999999999997
2014-10-01,07Y,65,1661.52
2014-10-01,06L,27,778.44
2014-10-01,08Y,38,1634.19
2014-10-01,04R,1,175.5
2014-10-01,112,2,234.01
2014-10-01,07Q,168,4169.999999999999
2014-10-01,05C,23,518.39
2014-10-01,RNU,3,50.18
2014-10-01,15A,78,2892.37
2014-10-01,12D,32,2106.1699999999996
2014-10-01,10E,22,589.4
2014-10-01,07R,95,2988.68
2014-10-01,07H,38,1383.22
2014-10-01,05Y,33,882.03
2014-10-01,07J,41,1250.03
2014-10-01,10L,34,1134.08
2014-10-01,10X,5,160.8
2014-10-01,08Q,61,1770.2699999999998
2014-10-01,07V,55,1724.86
2014-10-01,02F,79,2154.91
2014-10-01,07G,4,249.27999999999997
2014-10-01,06D,1,62.69
2014-10-01,08R,4,225.67
2014-10-01,11A,36,1533.65
2014-10-01,02X,10,497.34999999999997
2014-10-01,R1F,1,2.1
2014-10-01,08E,84,2713.9500000000003
2014-10-01,99P,126,4002.300000000001
2014-10-01,05Q,46,1387.8000000000002
2014-10-01,07X,107,3748.2
2014-10-01,05H,12,165.2
2014-10-01,04F,71,3630.03
2014-10-01,01A,97,2563.1699999999996
2014-10-01,01F,93,4120.2300000000005
2014-10-01,10D,94,2056.34
2014-10-01,08D,149,4731.3
2014-10-01,10V,39,724.01
2014-10-01,04L,3,224.19
2014-10-01,02H,129,4326.16
2014-10-01,11J,45,1114.9
2014-10-01,08X,75,1772.43
2014-10-01,99D,19,484.90999999999997
2014-10-01,09L,14,751.18
2014-10-01,01W,40,1363.8799999999999
2014-10-01,RY6,1,53.59
2014-10-01,06M,67,2014.74
2014-10-01,14Y,85,3201.7400000000002
2014-10-01,99A,218,7506.880000000002
2014-10-01,02Y,9,273.78000000000003
2014-10-01,03T,25,867.4199999999998
2014-10-01,08M,85,3240.740000000001
2014-10-01,02G,17,614.42
2014-10-01,05G,117,3926.2000000000003
2014-10-01,10C,7,250.79000000000002
2014-10-01,00T,61,2883.1900000000005
2014-10-01,03Y,3,250.73
2014-10-01,13T,89,2677.2800000000007
2014-10-01,15F,111,3864.71
2014-10-01,01D,66,2285.5200000000004
2014-10-01,02T,24,835.0600000000001
2014-10-01,99E,9,260.5
2014-10-01,99H,43,1548.47
2014-10-01,07W,60,1311.4799999999998
2014-10-01,09J,77,3870.4499999999994
2014-10-01,01X,67,3525.21
2014-10-01,08L,146,4604.199999999999
2014-10-01,05D,10,476.44
2014-10-01,03H,4,409.52000000000004
2014-10-01,01T,102,2886.37
2014-10-01,00V,19,1541.1299999999999
2014-10-01,01V,41,1003.3199999999999
2014-10-01,00K,2,246.54
2014-10-01,10Q,119,5245.91
2014-10-01,00Y,83,1866.2999999999997
2014-10-01,08G,160,3497.0099999999993
2014-10-01,09D,27,1274.65
2014-10-01,05V,78,2380.4900000000002
2014-10-01,05W,83,3214.76
2014-10-01,04J,15,255.06
2014-10-01,09A,59,2384.33
2014-10-01,08V,25,689.7
2014-10-01,07P,143,4695.370000000001
2014-10-01,15D,168,7961.549999999999
2014-10-01,09N,8,430.47
2014-10-01,01C,76,2438.85
2014-10-01,06V,29,1374.7700000000002
2014-10-01,04D,41,1190.92
2014-10-01,08H,58,1610.3100000000002
2014-10-01,06T,72,2216.81
2014-10-01,06F,5,206.88
2014-10-01,11M,86,2596.42
2014-10-01,99M,21,526.74
2014-10-01,08J,3,150.45999999999998
2014-10-01,00L,12,501.53999999999996
2014-10-01,04G,41,2113.21
2014-10-01,03R,70,2326.6600000000003
2014-10-01,06Y,14,319.85
2014-10-01,09C,13,1295.43
2014-10-01,06K,308,10009.119999999999
2014-10-01,06W,62,1393.81
2014-10-01,11X,59,1535.4399999999996
2014-10-01,14L,146,6574.170000000001
2014-10-01,05T,5,202.67
2014-10-01,99N,29,1479.4400000000003
2014-10-01,05N,77,1649.2999999999997
2014-10-01,03J,32,1471.15
2014-10-01,15E,92,4088.4600000000014
2014-10-01,02E,7,384.49
2014-10-01,02A,27,857.9
2014-10-01,02M,69,2060.75
2014-10-01,03Q,26,1100.55
2014-10-01,99K,17,590.3299999999999
2014-10-01,06N,405,11935.170000000002
2014-10-01,03N,10,616.3
2014-10-01,07M,221,6612.330000000001
2014-10-01,05L,33,1613.23
2014-10-01,09X,31,1005.36
2014-10-01,02D,34,865.35
2014-10-01,06Q,174,4674.51
2014-10-01,10R,46,1397.4499999999998
2014-10-01,04V,5,199.88
2014-10-01,05J,1,229.63
2014-10-01,12F,88,3222.5899999999992
2014-10-01,05F,104,1925.42
2014-10-01,09E,24,854.7900000000001
2014-10-01,03K,22,752.11
2014-10-01,00R,88,2067.2799999999997
2014-10-01,02N,12,641.16
2014-10-01,00N,1,62.69
2014-10-01,03F,10,421.66
2014-10-01,99J,155,5797.220000000002
2014-10-01,00Q,68,1881.09
2014-10-01,01G,13,758.4
2014-10-01,01J,128,5801.01
2014-10-01,07T,68,3376.7400000000002
2014-10-01,15C,194,5463.889999999999
2014-10-01,99G,33,676.6800000000001
2014-10-01,09F,37,1425.85
2014-10-01,04C,13,651.61
2014-10-01,99C,75,2313.63
2014-10-01,09W,90,3039.49
2014-10-01,09P,38,831.94
2014-10-01,NQ7,3,83.6
2014-10-01,02P,38,1560.83
2014-10-01,04M,9,367.8
2014-10-01,03E,13,645.49
2014-10-01,01K,24,610.83
2014-10-01,99F,8,302.23
2014-10-01,09G,51,2065.63
2014-10-01,00J,8,639.38
2014-10-01,05A,6,250.77
2014-10-01,03W,4,459.29
2014-10-01,02R,38,1489.29
2014-10-01,00D,12,322.53
2014-10-01,08K,85,3213.3100000000004
2014-10-01,06H,53,1529.92
2014-10-01,07N,69,2748.5599999999995
2014-10-01,04H,5,91.97
2014-10-01,01R,81,1753.69
2014-10-01,04Y,65,1835.71
2014-10-01,00C,4,692.19
2014-10-01,03D,4,16.76
2014-10-01,99Q,58,1532.8500000000001
2014-10-01,09Y,63,2267.52
2014-10-01,08F,37,1333.18
2014-10-01,RJ8,2,267.92
2014-10-01,08P,11,532.87
2014-11-01,07W,22,567.04
2014-11-01,08J,4,331.46
2014-11-01,01H,104,2794.4100000000003
2014-11-01,00R,69,1601.67
2014-11-01,08C,29,1417.21
2014-11-01,07Q,155,3870.5500000000006
2014-11-01,99M,16,721.4000000000001
2014-11-01,09G,65,2255.86
2014-11-01,15D,131,6272.519999999999
2014-11-01,14L,123,5251.85
2014-11-01,RWX,1,6.27
2014-11-01,01X,103,4311.72
2014-11-01,03W,3,267.33000000000004
2014-11-01,10C,17,200.3
2014-11-01,09Y,64,2510.42
2014-11-01,09L,19,669.3800000000001
2014-11-01,03R,66,2658.1200000000003
2014-11-01,02T,15,918.12
2014-11-01,00T,46,1652.6799999999996
2014-11-01,06K,290,10060.050000000001
2014-11-01,04J,9,187.7
2014-11-01,08A,35,1684.62
2014-11-01,02W,15,677.61
2014-11-01,03H,4,316.13
2014-11-01,99C,62,1509.8799999999999
2014-11-01,09H,28,858.08
2014-11-01,00L,25,1009.1800000000001
2014-11-01,04H,1,8.35
2014-11-01,10V,51,884.66
2014-11-01,00Q,69,1862.2199999999998
2014-11-01,07P,151,5054.159999999999
2014-11-01,04G,22,1213.12
2014-11-01,03T,27,875.8499999999999
2014-11-01,01C,73,2852.38
2014-11-01,02H,96,3853.7900000000004
2014-11-01,00J,9,635.8500000000001
2014-11-01,12D,50,2075.49
2014-11-01,08V,21,576.1399999999999
2014-11-01,05T,10,733.34
2014-11-01,14K,1,12.52
2014-11-01,99Q,60,1240.13
2014-11-01,06Q,124,3591.3199999999993
2014-11-01,02E,8,590.0
2014-11-01,02X,7,433.65
2014-11-01,03K,19,666.25
2014-11-01,01V,37,1048.93
2014-11-01,07K,57,1223.1100000000001
2014-11-01,06P,20,733.8700000000001
2014-11-01,05F,93,1846.2000000000003
2014-11-01,NVE,1,10.43
2014-11-01,01D,58,2059.9
2014-11-01,04K,3,235.4
2014-11-01,07T,79,2778.51
2014-11-01,05Q,52,1795.3099999999997
2014-11-01,10K,43,1406.1299999999999
2014-11-01,10L,16,579.67
2014-11-01,13T,82,2227.1699999999996
2014-11-01,RYY,5,145.97
2014-11-01,10A,41,1424.5800000000002
2014-11-01,05J,1,125.08
2014-11-01,11J,39,1215.4299999999998
2014-11-01,02M,94,1848.26
2014-11-01,02R,20,799.75
2014-11-01,01J,95,3419.63
2014-11-01,07J,20,701.8200000000002
2014-11-01,12F,76,3258.8899999999994
2014-11-01,00D,6,330.08
2014-11-01,08R,9,483.68999999999994
2014-11-01,03A,48,1066.4
2014-11-01,07H,38,1233.8300000000002
2014-11-01,04D,20,634.98
2014-11-01,04Q,16,764.9000000000001
2014-11-01,08M,84,3198.1800000000003
2014-11-01,15E,71,2170.22
2014-11-01,05R,32,720.1
2014-11-01,99H,39,1232.9800000000002
2014-11-01,10R,51,1298.8700000000001
2014-11-01,99N,30,911.2300000000001
2014-11-01,09W,91,3039.45
2014-11-01,07G,6,339.36
2014-11-01,00P,68,1489.1100000000001
2014-11-01,10E,32,831.34
2014-11-01,02G,5,204.32999999999998
2014-11-01,99P,153,5023.4
2014-11-01,05W,103,3218.7599999999993
2014-11-01,07M,216,6310.08
2014-11-01,99A,167,6134.299999999999
2014-11-01,09P,40,1336.27
2014-11-01,03M,6,312.73
2014-11-01,02P,53,1297.6700000000003
2014-11-01,03Q,13,695.5
2014-11-01,08Q,63,2508.9700000000007
2014-11-01,07L,47,2516.4700000000003
2014-11-01,08Y,26,1686.6000000000004
2014-11-01,01G,27,945.9
2014-11-01,11E,59,1097.1299999999999
2014-11-01,06T,66,2567.3399999999997
2014-11-01,08F,35,1427.4100000000003
2014-11-01,06Y,18,643.16
2014-11-01,04N,3,25.01
2014-11-01,09D,17,738.0499999999998
2014-11-01,01Y,21,476.4799999999999
2014-11-01,11N,66,2873.35
2014-11-01,03N,7,344.63
2014-11-01,08X,49,1818.22
2014-11-01,08K,70,2472.99
2014-11-01,05D,15,490.02
2014-11-01,03J,19,921.1400000000001
2014-11-01,08G,172,3780.9300000000007
2014-11-01,05Y,32,717.42
2014-11-01,02N,6,224.53
2014-11-01,04C,5,268.78
2014-11-01,07N,37,1756.45
2014-11-01,05L,45,1361.6699999999998
2014-11-01,03F,13,488.91999999999996
2014-11-01,99K,14,765.0500000000001
2014-11-01,05G,83,2553.6899999999996
2014-11-01,06F,10,660.8800000000001
2014-11-01,02A,14,499.35
2014-11-01,05V,37,1096.1200000000003
2014-11-01,08P,7,353.71
2014-11-01,01K,13,492.08000000000004
2014-11-01,08T,26,612.9599999999999
2014-11-01,99G,27,533.6
2014-11-01,02D,56,1843.3000000000004
2014-11-01,00Y,62,1823.16
2014-11-01,01W,46,1263.6399999999999
2014-11-01,04L,4,184.43
2014-11-01,05X,54,1228.3999999999999
2014-11-01,00K,8,433.65
2014-11-01,02F,121,2604.9300000000003
2014-11-01,08H,51,1798.5800000000002
2014-11-01,01A,85,2644.99
2014-11-01,01T,62,2443.71
2014-11-01,09X,27,617.48
2014-11-01,09A,43,1859.8
2014-11-01,08D,118,4620.130000000001
2014-11-01,15C,152,4499.599999999999
2014-11-01,RY6,1,53.47
2014-11-01,01F,98,3438.38
2014-11-01,10D,63,1400.7300000000002
2014-11-01,RY5,1,26.74
2014-11-01,05C,19,450.46999999999997
2014-11-01,07R,67,2416.6600000000003
2014-11-01,04E,5,240.38
2014-11-01,09C,7,375.25
2014-11-01,112,1,175.1
2014-11-01,08L,142,4151.27
2014-11-01,07X,102,4005.9700000000003
2014-11-01,03E,11,487.09
2014-11-01,11M,80,2024.22
2014-11-01,04R,1,175.1
2014-11-01,04V,5,260.24
2014-11-01,08N,65,1819.4599999999998
2014-11-01,04Y,103,2882.9
2014-11-01,11X,54,1551.2600000000002
2014-11-01,RXC,1,193.86
2014-11-01,08W,66,1726.2199999999996
2014-11-01,10J,40,1374.3899999999999
2014-11-01,00V,16,981.11
2014-11-01,09N,7,300.24
2014-11-01,02Q,1,20.84
2014-11-01,07Y,72,2274.04
2014-11-01,99E,8,483.47
2014-11-01,09E,31,1199.24
2014-11-01,00X,67,2137.35
2014-11-01,10Q,83,3540.34
2014-11-01,05A,2,250.15
2014-11-01,06H,37,1185.71
2014-11-01,04F,61,3118.7299999999996
2014-11-01,06L,24,724.31
2014-11-01,00N,2,35.46
2014-11-01,06N,355,10285.680000000002
2014-11-01,03Y,2,200.13
2014-11-01,14Y,71,1904.82
2014-11-01,03D,12,158.57
2014-11-01,05H,2,14.62
2014-11-01,06W,52,1559.4600000000003
2014-11-01,01R,70,1760.09
2014-11-01,05N,72,1745.5500000000002
2014-11-01,06V,27,995.74
2014-11-01,02Y,10,433.67
2014-11-01,06A,10,428.77
2014-11-01,08E,75,2835.0099999999998
2014-11-01,15A,110,3707.4299999999994
2014-11-01,07V,56,1663.33
2014-11-01,10X,6,460.6
2014-11-01,04M,2,83.4
2014-11-01,11A,29,709.94
2014-11-01,01E,116,2830.5899999999997
2014-11-01,15F,135,4868.8499999999985
2014-11-01,00M,6,567.0400000000001
2014-11-01,00C,4,291.86
2014-11-01,99D,25,672.16
2014-11-01,09J,83,2883.3299999999995
2014-11-01,99J,143,5366.98
2014-11-01,06M,36,1425.3200000000002
2014-11-01,09F,26,1307.65
2014-12-01,05L,39,962.9200000000001
2014-12-01,01H,79,2140.8900000000003
2014-12-01,08J,4,77.29
2014-12-01,03K,35,1041.92
2014-12-01,09H,33,1067.89
2014-12-01,01V,44,927.4699999999999
2014-12-01,04K,2,136.34
2014-12-01,99M,8,178.04000000000002
2014-12-01,00V,21,1062.83
2014-12-01,09A,58,2180.34
2014-12-01,04V,4,135.75
2014-12-01,10R,46,1033.1599999999999
2014-12-01,10J,34,1084.56
2014-12-01,07Y,80,2238.2000000000003
2014-12-01,02W,16,810.25
2014-12-01,03M,6,338.28999999999996
2014-12-01,01F,103,3730.6100000000006
2014-12-01,08R,10,292.41999999999996
2014-12-01,11N,96,3880.669999999999
2014-12-01,10E,14,511.65999999999997
2014-12-01,99G,16,452.29
2014-12-01,08K,57,2173.91
2014-12-01,12F,118,4335.659999999999
2014-12-01,09X,24,756.76
2014-12-01,01T,121,3057.9199999999996
2014-12-01,00T,59,1884.8700000000001
2014-12-01,09W,73,2932.59
2014-12-01,04M,4,167.07
2014-12-01,11E,44,1388.8600000000001
2014-12-01,09F,28,1084.3700000000001
2014-12-01,06T,86,3402.26
2014-12-01,04Y,75,2279.57
2014-12-01,05F,91,1776.3400000000001
2014-12-01,12D,44,1776.1600000000003
2014-12-01,00C,9,800.11
2014-12-01,02G,16,526.3
2014-12-01,08C,31,1163.27
2014-12-01,03J,42,1711.8500000000001
2014-12-01,08Y,41,2090.37
2014-12-01,02P,26,1276.75
2014-12-01,03W,7,709.07
2014-12-01,08Q,61,2276.4100000000003
2014-12-01,00P,50,1380.6100000000001
2014-12-01,09P,52,1247.0299999999997
2014-12-01,08A,46,2401.9700000000007
2014-12-01,02R,32,1477.81
2014-12-01,05R,33,772.8799999999999
2014-12-01,07X,107,3675.1
2014-12-01,06A,7,262.4
2014-12-01,02T,22,958.27
2014-12-01,10D,63,1339.22
2014-12-01,06K,313,9956.380000000001
2014-12-01,01C,44,1608.0500000000002
2014-12-01,00Y,94,2133.96
2014-12-01,06M,41,1909.65
2014-12-01,02X,6,409.27
2014-12-01,00D,13,326.53
2014-12-01,RXC,1,194.17
2014-12-01,02F,85,2619.07
2014-12-01,04H,1,50.11
2014-12-01,08G,167,4157.460000000001
2014-12-01,08X,59,1948.5800000000002
2014-12-01,01D,46,2045.1899999999998
2014-12-01,04C,6,415.41999999999996
2014-12-01,04G,12,601.4200000000001
2014-12-01,11J,55,1612.9000000000003
2014-12-01,11X,39,1233.84
2014-12-01,08L,92,3378.5899999999997
2014-12-01,06Y,17,775.5
2014-12-01,99Q,49,1094.85
2014-12-01,05Y,36,645.19
2014-12-01,00Q,82,1633.6
2014-12-01,99H,38,1204.29
2014-12-01,04D,43,1416.9100000000003
2014-12-01,08P,6,385.09000000000003
2014-12-01,08H,45,1498.02
2014-12-01,01A,75,2041.8400000000001
2014-12-01,09D,35,1327.7399999999998
2014-12-01,07K,29,873.74
2014-12-01,05G,112,4055.7999999999997
2014-12-01,05T,9,377.96000000000004
2014-12-01,02D,31,839.6700000000001
2014-12-01,99A,158,5939.429999999999
2014-12-01,99J,158,5734.84
2014-12-01,04J,8,284.03
2014-12-01,05C,21,380.24
2014-12-01,08D,109,3988.37
2014-12-01,07L,56,2455.8999999999996
2014-12-01,15F,110,3835.1400000000003
2014-12-01,NQ7,3,79.37
2014-12-01,01J,90,4509.800000000001
2014-12-01,99E,11,786.4200000000001
2014-12-01,06H,40,1095.92
2014-12-01,08F,24,745.63
2014-12-01,03R,65,2851.67
2014-12-01,09Y,53,2467.29
2014-12-01,02A,23,909.4499999999999
2014-12-01,08E,90,2576.65
2014-12-01,06N,356,11108.029999999997
2014-12-01,07R,114,4692.62
2014-12-01,04R,1,175.38
2014-12-01,15C,150,4247.54
2014-12-01,03T,14,384.56
2014-12-01,03Y,7,315.25
2014-12-01,00R,67,1522.7900000000002
2014-12-01,07J,36,1149.18
2014-12-01,10Q,59,2986.18
2014-12-01,02H,101,3885.43
2014-12-01,00K,1,41.77
2014-12-01,10L,28,893.69
2014-12-01,09E,15,459.79999999999995
2014-12-01,06L,33,1043.35
2014-12-01,07P,147,4498.759999999999
2014-12-01,99N,32,900.1899999999999
2014-12-01,15E,102,3468.5199999999995
2014-12-01,05A,2,250.56
2014-12-01,06W,57,1426.3400000000001
2014-12-01,01Y,22,664.0
2014-12-01,14L,120,4631.52
2014-12-01,NR5,1,53.55
2014-12-01,RBZ,2,26.8
2014-12-01,03D,12,158.82
2014-12-01,07Q,139,3573.859999999999
2014-12-01,10V,49,1054.6899999999998
2014-12-01,01W,45,981.8000000000001
2014-12-01,99C,59,1144.8000000000002
2014-12-01,99P,126,3831.9000000000005
2014-12-01,05N,95,2343.59
2014-12-01,11A,34,924.4499999999999
2014-12-01,07V,48,1442.4800000000002
2014-12-01,14Y,78,2245.88
2014-12-01,04Q,10,416.39000000000004
2014-12-01,15A,98,3456.4100000000003
2014-12-01,03E,25,1194.34
2014-12-01,04F,70,3619.0899999999992
2014-12-01,09C,11,409.26
2014-12-01,02N,11,690.84
2014-12-01,05W,106,3338.1
2014-12-01,06Q,172,5062.0
2014-12-01,03A,86,2069.41
2014-12-01,00M,10,432.3
2014-12-01,07N,57,2344.43
2014-12-01,04E,6,170.53
2014-12-01,02Y,11,346.69000000000005
2014-12-01,06F,12,325.82
2014-12-01,09N,2,141.99
2014-12-01,01E,123,3269.45
2014-12-01,02Q,4,137.83
2014-12-01,04N,1,175.37
2014-12-01,08W,52,1831.1900000000003
2014-12-01,05D,16,684.97
2014-12-01,01G,28,1721.2699999999998
2014-12-01,01X,95,3569.1499999999996
2014-12-01,15D,121,5615.98
2014-12-01,09J,86,3504.1
2014-12-01,01R,73,2044.67
2014-12-01,05V,64,2511.59
2014-12-01,02E,7,572.1300000000001
2014-12-01,10K,37,1139.25
2014-12-01,07G,5,332.63
2014-12-01,06V,19,1076.8200000000002
2014-12-01,00L,43,1190.55
2014-12-01,06P,10,667.94
2014-12-01,09L,22,1048.62
2014-12-01,00J,4,77.62
2014-12-01,03F,6,186.71
2014-12-01,08N,67,1856.1200000000003
2014-12-01,99D,22,725.33
2014-12-01,R1A,3,54.32
2014-12-01,03Q,34,874.63
2014-12-01,01K,25,553.5600000000001
2014-12-01,05H,1,41.77
2014-12-01,03N,4,282.51
2014-12-01,00X,107,3333.359999999999
2014-12-01,RYY,3,104.42
2014-12-01,08V,21,520.72
2014-12-01,05X,32,1063.05
2014-12-01,10A,31,995.49
2014-12-01,05Q,78,2228.5699999999997
2014-12-01,09G,59,2357.98
2014-12-01,07M,209,6278.289999999999
2014-12-01,07W,22,559.65
2014-12-01,13T,83,2629.5199999999995
2014-12-01,10C,7,196.33
2014-12-01,11M,76,1906.33
2014-12-01,07H,36,1979.28
2014-12-01,02M,85,1719.22
2014-12-01,03H,5,516.54
2014-12-01,10X,10,442.6
2014-12-01,04L,7,350.29999999999995
2014-12-01,08M,74,3397.3399999999997
2014-12-01,99K,15,1007.8199999999999
2014-12-01,07T,71,3243.42
2014-12-01,08T,19,346.78999999999996
2015-01-01,11J,62,1805.4899999999998
2015-01-01,08Y,21,1644.3099999999997
2015-01-01,14Y,76,2245.53
2015-01-01,02T,30,1154.19
2015-01-01,05N,46,1340.1499999999999
2015-01-01,12F,89,2933.8499999999995
2015-01-01,04G,23,1121.84
2015-01-01,15C,134,3679.8300000000004
2015-01-01,07W,30,909.23
2015-01-01,RXG,3,41.76
2015-01-01,09P,49,1135.27
2015-01-01,02H,91,3459.5
2015-01-01,99D,10,390.01
2015-01-01,00V,20,1158.94
2015-01-01,08T,21,600.99
2015-01-01,00N,5,121.03999999999999
2015-01-01,11N,83,3247.7900000000004
2015-01-01,99E,11,444.93
2015-01-01,04E,9,212.14
2015-01-01,00J,3,467.28
2015-01-01,15A,103,3735.0099999999993
2015-01-01,08X,59,1729.35
2015-01-01,05W,120,4313.63
2015-01-01,13T,113,2984.24
2015-01-01,05T,6,381.79
2015-01-01,08L,133,3956.2500000000005
2015-01-01,04V,9,280.6
2015-01-01,02W,17,713.58
2015-01-01,02M,97,2070.38
2015-01-01,07L,61,2512.16
2015-01-01,09H,35,1109.49
2015-01-01,03F,2,108.49000000000001
2015-01-01,12D,69,2965.83
2015-01-01,00R,56,1482.0100000000002
2015-01-01,10A,45,1567.8599999999997
2015-01-01,08D,133,4482.17
2015-01-01,NL1,1,18.79
2015-01-01,01E,97,2243.5499999999997
2015-01-01,03H,5,445.71
2015-01-01,03J,44,1418.16
2015-01-01,07M,175,4647.400000000001
2015-01-01,06K,296,9502.31
2015-01-01,02F,97,2160.13
2015-01-01,10E,25,615.65
2015-01-01,99N,39,1299.96
2015-01-01,06V,29,1300.6399999999996
2015-01-01,05X,37,1149.77
2015-01-01,01F,116,3495.89
2015-01-01,04Y,63,1830.0399999999997
2015-01-01,01V,49,1001.85
2015-01-01,08M,99,3899.18
2015-01-01,99F,5,87.66
2015-01-01,03M,7,350.52
2015-01-01,09E,23,950.0699999999999
2015-01-01,03Q,13,792.5100000000001
2015-01-01,99Q,63,1577.93
2015-01-01,07T,94,3819.44
2015-01-01,10C,6,150.26
2015-01-01,07Q,142,3472.67
2015-01-01,04R,2,196.1
2015-01-01,01D,55,2013.9699999999996
2015-01-01,04J,3,116.85
2015-01-01,02A,17,679.12
2015-01-01,02E,21,955.6
2015-01-01,05Q,72,2312.04
2015-01-01,08G,169,3933.9199999999996
2015-01-01,99H,48,1446.7199999999998
2015-01-01,08F,18,557.1500000000001
2015-01-01,05J,1,125.17
2015-01-01,01H,78,1962.64
2015-01-01,11X,47,1250.8600000000001
2015-01-01,00M,8,596.6600000000001
2015-01-01,06N,375,11298.010000000002
2015-01-01,08V,19,589.1200000000001
2015-01-01,08P,9,272.63
2015-01-01,01R,69,1888.45
2015-01-01,08Q,53,1654.75
2015-01-01,15E,92,3557.74
2015-01-01,07G,5,132.82
2015-01-01,09D,36,1295.7799999999997
2015-01-01,00K,3,333.78
2015-01-01,06M,45,1566.73
2015-01-01,99G,7,417.67
2015-01-01,06W,46,1501.35
2015-01-01,10L,17,627.3299999999999
2015-01-01,05V,97,3046.6199999999994
2015-01-01,03E,11,446.9100000000001
2015-01-01,09W,72,2624.560000000001
2015-01-01,10Q,80,2855.7200000000003
2015-01-01,07X,101,3205.2600000000007
2015-01-01,99M,4,141.89000000000001
2015-01-01,05F,66,1755.4
2015-01-01,06P,17,753.04
2015-01-01,00T,74,2173.95
2015-01-01,02P,28,820.98
2015-01-01,RY5,4,22.98
2015-01-01,04M,2,83.46
2015-01-01,01A,98,2869.63
2015-01-01,07N,54,1915.27
2015-01-01,11M,116,3686.4399999999996
2015-01-01,00Q,69,1830.18
2015-01-01,10J,51,1890.37
2015-01-01,06Y,23,652.38
2015-01-01,03Y,2,200.27
2015-01-01,03K,38,1018.96
2015-01-01,02R,44,1781.83
2015-01-01,04K,1,29.21
2015-01-01,05D,28,630.27
2015-01-01,00L,44,1302.13
2015-01-01,04F,71,3760.710000000001
2015-01-01,01J,113,4939.080000000001
2015-01-01,07J,43,1364.5700000000002
2015-01-01,10D,70,1207.5100000000002
2015-01-01,01C,102,3240.58
2015-01-01,05A,3,223.1
2015-01-01,03T,25,651.24
2015-01-01,11A,27,829.4
2015-01-01,RXC,1,194.0
2015-01-01,01Y,20,581.1
2015-01-01,08A,37,2055.5299999999997
2015-01-01,08C,29,1312.34
2015-01-01,02X,5,269.14
2015-01-01,14L,128,3639.3099999999995
