,month,pct,items,actual_cost,list_size,cost_per_1000
8210,2017-11-01,08Q,9,807.27415,328198,2.459716847756537
8211,2017-11-01,08T,1,64.09861,194226,0.3300207490243324
8212,2017-11-01,05D,18,882.1034099999999,141270,6.244095774049692
8213,2017-11-01,07H,27,1352.51659,311365,4.343829878117322
8214,2017-11-01,01H,29,946.43111,323793,2.922951113828897
8215,2017-11-01,11X,12,675.50461,573002,1.1788870021396085
8216,2017-11-01,07G,6,278.71531,175153,1.5912676916752782
8217,2017-11-01,07T,23,1414.45418,316666,4.4667068141196085
8218,2017-11-01,01F,21,872.73909,130909,6.666761567195533
8219,2017-11-01,00J,4,243.5772,259269,0.9394767596588871
8220,2017-11-01,03R,26,1871.28824,371704,5.034350558508922
8221,2017-11-01,99K,13,603.25272,170039,3.5477315204159043
8222,2017-11-01,02T,18,1650.6141200000002,219185,7.5306892351210175
8223,2017-11-01,00L,23,773.32394,324516,2.383007124456113
8224,2017-11-01,04R,1,179.45378,553223,0.32437874058020005
8225,2017-11-01,08V,18,1579.74674,321098,4.919827404717563
8226,2017-11-01,03X,1,119.63999,97538,1.2265987615083351
8227,2017-11-01,10C,4,282.02891,96513,2.922185715913918
8228,2017-11-01,00K,4,142.8518,296754,0.48138121137373047
8229,2017-11-01,00M,9,941.8552,295335,3.189107962144683
8230,2017-11-01,07Y,43,2660.1108700000004,313391,8.488153361136728
8231,2017-11-01,06F,11,649.37349,476928,1.361575520833333
8232,2017-11-01,07Q,27,1552.6407399999998,348180,4.4593047848813825
8233,2017-11-01,02W,8,525.60609,139020,3.780794777729823
8234,2017-11-01,06K,123,5441.6674299999995,596521,9.122340085261037
8235,2017-11-01,99E,9,850.8829199999999,277734,3.0636613450279757
8236,2017-11-01,07V,13,811.91983,410229,1.9791868200444143
8237,2017-11-01,02D,1,59.82619,106241,0.5631177229129997
8238,2017-11-01,00V,17,855.45188,203439,4.204955195414842
8239,2017-11-01,08G,36,1556.5654100000002,311441,4.997946352599691
8240,2017-11-01,12F,44,3303.12149,336102,9.827735300593272
8241,2017-11-01,99M,3,354.64755,227062,1.5618974112797386
8242,2017-11-01,01E,33,1960.03228,216103,9.069898520612854
8243,2017-11-01,03L,1,59.82619,262557,0.2278598171063807
8244,2017-11-01,11N,19,1204.4674099999997,573942,2.09858733112405
8245,2017-11-01,04V,2,83.53717,391188,0.21354737364131823
8246,2017-11-01,05N,9,333.73566999999997,308790,1.0807852262055118
8247,2017-11-01,04J,2,149.55929,292431,0.511434458043094
8248,2017-11-01,02N,9,504.18854999999996,158781,3.1753707937347664
8249,2017-11-01,07W,28,1049.22479,435181,2.4110078105431993
8250,2017-11-01,08N,42,2080.89043,315436,6.596870458666734
8251,2017-11-01,09G,6,194.68192999999997,513577,0.3790705775375454
8252,2017-11-01,02G,4,279.8927,113701,2.4616555703116068
8253,2017-11-01,05L,1,102.55033,568307,0.18044882431502693
8254,2017-11-01,02X,28,1745.6282399999998,319543,5.462889939695127
8255,2017-11-01,05F,11,508.51644999999996,187045,2.718685075783902
8256,2017-11-01,02Q,5,444.39304,116882,3.802065673071987
8257,2017-11-01,99C,9,326.95126999999997,218861,1.4938763416049454
8258,2017-11-01,05T,1,179.45378,309969,0.5789410553958622
8259,2017-11-01,05Q,22,1200.8210799999997,217521,5.520483447575176
8260,2017-11-01,01T,11,611.0915799999999,154463,3.95623275476975
8261,2017-11-01,01G,11,652.20664,270916,2.4074127773922545
8262,2017-11-01,07P,27,1809.9084899999998,377137,4.799074315169288
8263,2017-11-01,08R,4,282.02891,226201,1.2468066454171292
8264,2017-11-01,09P,7,539.7426,188379,2.86519516506617
8265,2017-11-01,07X,7,427.32818,337278,1.266990968874341
8266,2017-11-01,02E,9,480.75816999999995,217674,2.2086154984058726
8267,2017-11-01,01C,2,89.74548999999999,208088,0.4312862346699473
8268,2017-11-01,09C,3,299.10616,132531,2.256876957089285
8269,2017-11-01,02R,17,831.1953,332320,2.5011895161290325
8270,2017-11-01,09D,10,329.09987,316786,1.0388712569368597
8271,2017-11-01,07M,12,377.05523000000005,421486,0.894585419207281
8272,2017-11-01,04F,12,771.9576000000001,292553,2.638693159871887
8273,2017-11-01,03D,9,319.95667000000003,144008,2.221797886228543
8274,2017-11-01,03H,1,102.55033,169497,0.605027404614831
8275,2017-11-01,06V,10,379.85705,173448,2.190034188921175
8276,2017-11-01,04C,2,233.87935,403951,0.5789795049399556
8277,2017-11-01,06W,27,1253.62243,235504,5.323147080304368
8278,2017-11-01,00P,2,239.27998,283976,0.8426063470152407
8279,2017-11-01,00X,24,1646.0832,182973,8.996317489465659
8280,2017-11-01,05R,1,119.63999,285032,0.41974230963540937
8281,2017-11-01,04D,8,325.59794,239805,1.3577612643606263
8282,2017-11-01,10D,4,282.02891999999997,112304,2.5112989742128504
8283,2017-11-01,01R,3,119.66478000000001,184577,0.6483190213298515
8284,2017-11-01,02Y,8,329.35249999999996,303397,1.0855496263970967
8285,2017-11-01,02P,5,487.11717,259114,1.8799338129163226
8286,2017-11-01,03K,9,242.77264,174010,1.395164875581863
8287,2017-11-01,00C,1,28.23622,108155,0.2610717951088715
8288,2017-11-01,06T,21,1652.79362,350433,4.716432584830766
8289,2017-11-01,05G,22,1439.68789,218262,6.596145412394278
8290,2017-11-01,08A,5,367.48959,294939,1.2459850680988274
8291,2017-11-01,03E,7,365.61546,162724,2.246844104127234
8292,2017-11-01,09E,4,323.14396,225248,1.43461411422077
8293,2017-11-01,03W,3,338.72310000000004,329860,1.0268692778754624
8294,2017-11-01,07K,19,1238.26734,249998,4.9531089848718794
8295,2017-11-01,10A,21,2259.10963,205431,10.996926607960823
8296,2017-11-01,08W,75,2367.0427,310304,7.628141113230896
8297,2017-11-01,05C,5,299.13097,319091,0.9374472172515049
8298,2017-11-01,03A,7,169.78115000000003,248344,0.6836531182553234
8299,2017-11-01,99G,9,375.43668,188059,1.9963770944224952
8300,2017-11-01,10L,15,502.40733,144184,3.4844873911113576
8301,2017-11-01,01W,29,1706.38437,310957,5.487525188370096
8302,2017-11-01,99Q,20,771.7238500000001,292733,2.63627213194276
8303,2017-11-01,04Y,22,1315.52894,132725,9.911689131663213
8304,2017-11-01,05V,27,1990.7433,148810,13.377752167193066
8305,2017-11-01,03N,9,636.70127,601235,1.058989030911374
8306,2017-11-01,03F,2,81.86649,297806,0.27489872601626564
8307,2017-11-01,10V,8,476.46093999999994,214798,2.218181454203484
8308,2017-11-01,00Q,30,1184.86639,174573,6.787225916951647
8309,2017-11-01,09Y,8,602.50956,371072,1.6236998749568816
8310,2017-11-01,11A,18,746.68714,561607,1.3295545461506
8311,2017-11-01,08F,12,504.9594699999999,276961,1.8232150736024202
8312,2017-11-01,08P,22,995.4863,216549,4.597048704912052
8313,2017-11-01,06P,11,600.40129,232445,2.5829821678246465
8314,2017-11-01,09A,17,942.2780700000001,226089,4.167730716664677
8315,2017-11-01,06L,20,1171.4871200000002,406058,2.885024109856228
8316,2017-11-01,08J,1,59.82619,208918,0.28636206549938253
8317,2017-11-01,99A,19,1140.6464500000002,530717,2.1492555354360237
8318,2017-11-01,06H,29,1358.161,961531,1.4124984009875918
8319,2017-11-01,12D,12,1063.9798500000002,235704,4.514050885856838
8320,2017-11-01,09H,22,1382.72232,132600,10.427770135746607
8321,2017-11-01,08H,16,1136.66048,251011,4.528329356083996
8322,2017-11-01,07L,28,1988.6472199999998,224839,8.84476100676484
8323,2017-11-01,01V,14,852.52017,124764,6.83306218139848
8324,2017-11-01,14L,88,6243.67047,637861,9.788449944423629
8325,2017-11-01,02A,6,445.07126,241361,1.844006529638177
8326,2017-11-01,05H,7,329.05026000000004,191002,1.7227581910137069
8327,2017-11-01,06A,5,351.30621,278769,1.2602054389117872
8328,2017-11-01,99D,6,205.12547,166466,1.2322364326649287
8329,2017-11-01,05W,57,3292.60169,290269,11.343277063689198
8330,2017-11-01,08C,6,393.13647999999995,218515,1.7991281147747291
8331,2017-11-01,01D,56,2786.07706,232581,11.978953826838822
8332,2017-11-01,06M,20,1171.87574,239482,4.89337712228894
8333,2017-11-01,09W,10,1490.5491,298564,4.992393925590493
8334,2017-11-01,03Y,1,169.35535,103992,1.6285420993922608
8335,2017-11-01,06Y,15,627.74071,226821,2.767559926109135
8336,2017-11-01,08Y,34,2026.4520599999998,248200,8.164593311845286
8337,2017-11-01,04Q,16,407.83414,133294,3.059658649301544
8338,2017-11-01,02M,16,696.60186,151737,4.5908503529132645
8339,2017-11-01,10K,18,897.33762,204766,4.382258871101647
8340,2017-11-01,13T,25,1623.8272699999998,525829,3.08812802260811
8341,2017-11-01,11J,37,2007.13077,800271,2.508063855868824
8342,2017-11-01,05Y,7,327.3796,284611,1.1502703690300093
8343,2017-11-01,03M,1,128.18482,120178,1.0666246734011218
8344,2017-11-01,08D,34,3008.2009299999995,316536,9.50350332979503
8345,2017-11-01,05J,2,42.74894,177521,0.24081060832239565
8346,2017-11-01,07N,14,831.4632799999999,240268,3.4605660345947027
8347,2017-11-01,11E,28,812.10585,205307,3.955568246577078
8348,2017-11-01,08E,34,1515.3572199999999,265201,5.713995120682048
8349,2017-11-01,06Q,54,2604.81679,390180,6.675936208929212
8350,2017-11-01,03T,10,570.18472,249343,2.2867484549395813
8351,2017-11-01,09X,2,42.73654,239710,0.17828434358182804
8352,2017-11-01,01A,23,1483.46937,380839,3.8952664249197166
8353,2017-11-01,02H,72,4319.01781,326766,13.217463903833325
8354,2017-11-01,00Y,38,1907.7802999999997,253893,7.514111456400924
8355,2017-11-01,10J,6,285.72188,225776,1.2655104174048615
8356,2017-11-01,09L,21,1419.80227,182056,7.798711770004833
8357,2017-11-01,10Q,10,905.1481200000001,741393,1.2208749205886757
8358,2017-11-01,99H,10,526.96257,307018,1.7163898207922663
8359,2017-11-01,99F,1,56.46005,184777,0.30555778045968923
8360,2017-11-01,08K,4,167.58001000000002,409203,0.4095278138234568
8361,2017-11-01,99N,43,2529.76499,488498,5.1786598716883185
8362,2017-11-01,05X,8,489.29056999999995,185466,2.6381685591968336
8363,2017-11-01,03J,19,1195.50083,193060,6.192379726509893
8364,2017-11-01,10E,9,222.27712,144851,1.5345225093371808
8365,2017-11-01,04G,17,470.06474,680752,0.6905080557971184
8366,2017-11-01,08M,43,2691.91349,397745,6.767937975335956
8367,2017-11-01,02F,18,1113.16219,263210,4.229178944568975
8368,2017-11-01,10R,10,401.30550000000005,228806,1.7539116107095096
8369,2017-11-01,01X,10,761.9453299999999,197384,3.8602183054350903
8370,2017-11-01,01K,2,85.46067,364007,0.23477754548676258
8371,2017-11-01,09F,17,1230.96192,196070,6.278175753557402
8372,2017-11-01,07R,28,2241.22826,282799,7.925163313873104
8373,2017-11-01,08L,35,2094.73747,328619,6.374365054972476
8374,2017-11-01,07J,9,591.43696,175438,3.3712021340872558
8375,2017-12-01,04D,7,309.53853000000004,239934,1.2900986521293356
8376,2017-12-01,02D,1,42.80655,106388,0.4023625784862955
8377,2017-12-01,10L,13,488.22754,144274,3.3840299707501003
8378,2017-12-01,09W,7,673.97424,298813,2.255505081773551
8379,2017-12-01,03N,6,378.80262000000005,601305,0.6299675206426024
8380,2017-12-01,04Y,28,1735.3257700000001,132829,13.06435921372592
8381,2017-12-01,06M,18,1032.11797,239470,4.310009479266714
8382,2017-12-01,99N,43,2478.3020500000002,488821,5.069958226017295
8383,2017-12-01,05V,16,1316.1184999999998,148771,8.846606529498354
8384,2017-12-01,01K,6,321.03052,364196,0.8814773363793122
8385,2017-12-01,01A,33,1820.16096,380970,4.7777015513032515
8386,2017-12-01,00V,24,1375.99056,203502,6.761557920806675
8387,2017-12-01,10R,5,440.26745,229582,1.91769150020472
8388,2017-12-01,01Y,14,555.26559,247346,2.24489415636396
8389,2017-12-01,06Q,62,3332.21608,390539,8.532351647338677
8390,2017-12-01,02H,52,3461.2187,326931,10.587000620926128
8391,2017-12-01,05Q,9,522.2002100000001,217607,2.3997399440275364
8392,2017-12-01,09Y,8,766.11448,371260,2.0635524430318375
8393,2017-12-01,99J,43,1613.8354,490620,3.289379560556031
8394,2017-12-01,06W,22,1516.33428,235881,6.42838668650718
8395,2017-12-01,99E,11,717.44786,278167,2.5791983233093787
8396,2017-12-01,06A,3,116.48916,279183,0.4172501907351092
8397,2017-12-01,01X,12,708.39196,197398,3.5886481119362914
8398,2017-12-01,08V,11,895.44188,321811,2.782508615305257
8399,2017-12-01,10Q,10,768.27899,742221,1.0351081281720675
8400,2017-12-01,03M,1,128.39485,120265,1.0675994678418492
8401,2017-12-01,09F,20,976.3003199999998,196145,4.97744179051212
8402,2017-12-01,08L,31,1837.3514999999998,329022,5.584281598191002
8403,2017-12-01,08T,2,124.12783,194371,0.6386129103621425
8404,2017-12-01,01E,27,1472.00893,216472,6.79999690491149
8405,2017-12-01,12D,9,656.98939,236138,2.7822264523287226
8406,2017-12-01,07R,13,832.5074,283781,2.933626282238768
8407,2017-12-01,08N,37,1866.28368,318732,5.855338277926283
8408,2017-12-01,04G,11,378.80262000000005,681858,0.5555447321876403
8409,2017-12-01,01F,21,1314.04078,130960,10.033909437996334
8410,2017-12-01,09C,1,14.99035,132691,0.11297186696912374
8411,2017-12-01,09A,25,1219.94324,227808,5.355137835370136
8412,2017-12-01,05L,4,333.84397,569489,0.5862167135800691
8413,2017-12-01,00M,8,831.21346,295685,2.8111451713817073
8414,2017-12-01,04C,4,257.34247,404741,0.6358201170625165
8415,2017-12-01,04K,1,119.83602,379225,0.3160024260003956
8416,2017-12-01,05C,6,359.54525,319079,1.1268220409365706
8417,2017-12-01,09J,38,1759.3107100000002,267658,6.572980108944998
8418,2017-12-01,11E,32,1061.69165,206392,5.14405427535951
8419,2017-12-01,05J,2,42.81894,177627,0.24106098734989612
8420,2017-12-01,07K,15,817.02927,250183,3.265726568152113
8421,2017-12-01,02A,7,377.34223,241439,1.5628884728647816
8422,2017-12-01,06P,8,498.64177,232573,2.1440226079553515
8423,2017-12-01,08H,12,787.56113,251474,3.1317795477862527
8424,2017-12-01,00J,5,573.50361,259968,2.2060546298005907
8425,2017-12-01,07H,17,1157.79253,311686,3.7146119171217187
8426,2017-12-01,00R,12,502.98003,173263,2.902985807702741
8427,2017-12-01,08R,6,346.70700999999997,226428,1.5312020156517743
8428,2017-12-01,00P,2,239.67204,284097,0.843627493426541
8429,2017-12-01,01W,42,2233.56952,311246,7.176219196391279
8430,2017-12-01,99K,8,340.31269000000003,170108,2.0005684036024176
8431,2017-12-01,00X,12,774.72291,183056,4.232163436325496
8432,2017-12-01,99A,23,1888.4519999999998,531647,3.5520787289310385
8433,2017-12-01,02E,9,666.49617,217813,3.0599466973963905
8434,2017-12-01,03H,2,316.70151,169466,1.8688203533452137
8435,2017-12-01,03A,4,206.36927000000003,248410,0.8307607181675457
8436,2017-12-01,02G,5,423.72407999999996,113787,3.7238355875451497
8437,2017-12-01,05T,1,59.92421,310601,0.19292986822321886
8438,2017-12-01,99P,96,5121.51634,930484,5.504142295837435
8439,2017-12-01,99M,3,440.81694000000005,227067,1.9413518476925313
8440,2017-12-01,05F,4,141.27029,187176,0.7547457473180321
8441,2017-12-01,12F,33,2200.0284500000002,336161,6.544567781509456
8442,2017-12-01,01T,10,714.7862899999999,154467,4.627436863537195
8443,2017-12-01,09D,8,272.50897,317378,0.8586258971951426
8444,2017-12-01,10A,16,1545.40994,205794,7.5094994994994995
8445,2017-12-01,00N,2,119.84842,156943,0.7636429786610426
8446,2017-12-01,02Q,1,64.20362,116989,0.5488004855157322
8447,2017-12-01,03D,4,219.20752,143996,1.522316731020306
8448,2017-12-01,08A,7,434.4474200000001,295364,1.4708881921967474
8449,2017-12-01,00K,2,121.66393,296864,0.4098305284574755
8450,2017-12-01,07P,16,955.86955,377950,2.5290899589892843
8451,2017-12-01,01H,21,574.63752,323911,1.7740599115189049
8452,2017-12-01,02Y,7,290.68557,303683,0.957200666484459
8453,2017-12-01,02W,7,522.17543,139345,3.747356776346478
8454,2017-12-01,06V,15,493.67721,173505,2.8453197890550705
8455,2017-12-01,99Q,24,1043.30773,293085,3.5597445450978387
8456,2017-12-01,14L,86,6165.878560000001,639188,9.646424150641128
8457,2017-12-01,00Y,23,1371.8376799999999,254188,5.396941161659874
8458,2017-12-01,08Q,14,1268.69594,328996,3.8562655473014873
8459,2017-12-01,05X,5,282.50338,185746,1.5209123211266997
8460,2017-12-01,05W,53,2777.99751,290572,9.560444605811986
8461,2017-12-01,08X,17,778.94126,401519,1.93998605296387
8462,2017-12-01,05Y,5,351.1037,284849,1.2325958665819434
8463,2017-12-01,06T,20,2078.93213,351466,5.915030557721089
8464,2017-12-01,04F,11,685.75054,292891,2.3413165307230335
8465,2017-12-01,11A,26,689.44087,561902,1.2269770707347545
8466,2017-12-01,06N,24,1525.0495799999999,643696,2.3692077937411447
8467,2017-12-01,04R,1,42.80655,554005,0.07726744343462605
8468,2017-12-01,99D,10,273.48769000000004,166537,1.6422037745365896
8469,2017-12-01,09N,3,188.33146,225177,0.8363707661084391
8470,2017-12-01,10K,22,1392.91669,204730,6.803676500757095
8471,2017-12-01,02X,27,1335.51226,319727,4.177039349194782
8472,2017-12-01,01J,16,1147.08161,164581,6.969708593337019
8473,2017-12-01,09H,19,999.56237,132719,7.531418787061385
8474,2017-12-01,08M,25,2229.82035,398140,5.600593635404632
8475,2017-12-01,10E,5,179.79743000000002,145045,1.2395975731669484
8476,2017-12-01,06L,13,1408.7216,406542,3.465131769903233
8477,2017-12-01,06H,24,1243.43059,963031,1.291163617785928
8478,2017-12-01,01D,67,3365.82182,232676,14.465702607918308
8479,2017-12-01,11J,29,1395.06596,800942,1.7417815022810639
8480,2017-12-01,01V,10,387.41105000000005,124903,3.1016953155648785
8481,2017-12-01,10C,4,319.44957,96573,3.3078559224628
8482,2017-12-01,09L,13,806.50673,181982,4.431793968634261
8483,2017-12-01,04J,2,87.75281000000001,292463,0.30004756157189116
8484,2017-12-01,09G,4,344.78946,513817,0.6710355243209158
8485,2017-12-01,07T,28,1460.9893100000002,317246,4.605225314109556
8486,2017-12-01,05D,9,808.92103,141440,5.719181490384615
8487,2017-12-01,07J,14,226.44535000000002,175521,1.290132519755471
8488,2017-12-01,99C,18,776.9370100000001,218876,3.5496674372704184
8489,2017-12-01,08E,31,1559.7638499999998,265538,5.873976041093929
8490,2017-12-01,01G,18,978.5974799999999,271500,3.604410607734806
8491,2017-12-01,08D,27,2161.43934,316492,6.829364849664446
8492,2017-12-01,01C,4,248.25565999999998,208108,1.1929174274895726
8493,2017-12-01,01R,4,81.35848,184870,0.44008481635744034
8494,2017-12-01,05R,4,419.43227,285580,1.4687032355206948
8495,2017-12-01,10J,5,283.41114000000005,225879,1.2547033588779835
8496,2017-12-01,08C,8,459.4818700000001,226344,2.030015684091472
8497,2017-12-01,10D,4,329.56455000000005,112441,2.930999813235386
8498,2017-12-01,11X,15,911.10856,573251,1.5893710782885682
8499,2017-12-01,04Q,7,200.68803,133324,1.5052655935915513
8500,2017-12-01,07G,5,258.10515999999996,175460,1.4710199475663968
8501,2017-12-01,07M,12,749.98197,422435,1.7753783895747275
8502,2017-12-01,05G,19,1172.40625,218366,5.36899631810813
8503,2017-12-01,99F,3,85.62549,184792,0.4633614550413438
8504,2017-12-01,99G,10,170.09643,188183,0.9038883958699776
8505,2017-12-01,08J,3,162.65497,209112,0.777836613871992
8506,2017-12-01,06D,1,20.20531,116035,0.17413116732020512
8507,2017-12-01,02T,17,1056.59643,220299,4.796192583715769
8508,2017-12-01,02R,15,804.716,332562,2.419747295241188
8509,2017-12-01,05H,1,119.83602,191107,0.6270624309941552
8510,2017-12-01,07X,10,672.01695,337683,1.9900822665043842
8511,2017-12-01,03W,2,121.66393,330186,0.3684708921638107
8512,2017-12-01,99H,10,610.46861,307137,1.9876101218674405
8513,2017-12-01,08G,20,924.60163,311828,2.965101369986018
8514,2017-12-01,08K,4,212.3345,410340,0.517459911293074
8515,2017-12-01,06Y,18,1085.51804,227097,4.7799752528655155
8516,2017-12-01,08W,34,1253.7622,310524,4.037569398822635
8517,2017-12-01,11N,14,999.19453,574359,1.739668970104064
8518,2017-12-01,02M,25,901.12683,151813,5.93576854419582
8519,2017-12-01,03K,19,603.94757,174114,3.4686904556784635
8520,2017-12-01,07Y,36,1650.16085,313844,5.2579015370693725
8521,2017-12-01,02P,11,669.8648400000001,259404,2.5823227089790444
8522,2017-12-01,11M,15,592.88496,645005,0.9191943628343966
8523,2017-12-01,00Q,25,1151.14842,174606,6.592834266863682
8524,2017-12-01,00L,29,1348.36288,324712,4.152488605287146
8525,2017-12-01,03E,3,82.24143000000001,162818,0.505112641108477
8526,2017-12-01,07V,9,440.89133000000004,410551,1.0739014884874232
8527,2017-12-01,00T,18,1218.6244900000002,308482,3.950390914218658
8528,2017-12-01,03L,1,59.92421,262609,0.22818795243118095
8529,2017-12-01,04E,1,10.71094,193215,0.05543534404678726
8530,2017-12-01,08Y,23,1474.54363,248924,5.923669995661326
8531,2017-12-01,03F,3,180.43955,298297,0.6048989765233979
8532,2017-12-01,08P,24,1271.62655,216808,5.865219687465407
8533,2017-12-01,08F,19,1156.34455,277244,4.170855095150842
8534,2017-12-01,06F,17,694.82824,477768,1.4543214279734098
8535,2017-12-01,05N,11,280.50875,308919,0.9080333355992996
8536,2017-12-01,03R,24,1964.84547,372061,5.280976694681786
8537,2017-12-01,09X,15,538.31749,239822,2.2446543269591617
8538,2017-12-01,04V,3,212.05649,391566,0.5415600179790891
8539,2017-12-01,02N,6,160.95076,158792,1.0135948914302988
8540,2017-12-01,07Q,35,1844.13456,348410,5.293001234178123
8541,2017-12-01,13T,24,1294.82061,525989,2.461687620843782
8542,2017-12-01,03J,17,1235.67855,193221,6.3951565823590615
8543,2017-12-01,03T,13,634.65971,249620,2.54250344523676
8544,2017-12-01,07W,20,683.75021,435566,1.569797022724455
8545,2017-12-01,10V,13,713.2425499999999,214922,3.3186111705642043
8546,2017-12-01,06K,97,4637.1707400000005,596727,7.771008752746232
8547,2017-12-01,07N,12,766.16407,240515,3.185514708022369
8548,2017-12-01,09P,11,681.89722,188441,3.61862450316014
8549,2017-12-01,07L,20,1421.0137800000002,222517,6.386090860473582
8550,2017-12-01,02F,19,1506.5896699999998,263360,5.720647288882137
8551,2018-01-01,10L,11,439.16672,144384,3.0416578014184394
8552,2018-01-01,09W,8,1158.8342,298810,3.8781640507345805
8553,2018-01-01,05N,9,248.41792000000004,309098,0.8036865977780511
8554,2018-01-01,03L,1,59.94841,262655,0.2282401248786431
8555,2018-01-01,04Q,6,265.45568000000003,133355,1.9905941284541262
8556,2018-01-01,13T,25,1278.2312800000002,525754,2.431234531739179
8557,2018-01-01,00X,15,951.50793,183128,5.195862620680617
8558,2018-01-01,01V,10,411.11375999999996,124887,3.2918859448941844
8559,2018-01-01,09E,4,291.16734,225594,1.2906696986621986
8560,2018-01-01,99J,53,2225.5727100000004,491050,4.532273108644741
8561,2018-01-01,09L,15,643.6733399999999,182073,3.5352487189204327
8562,2018-01-01,01F,21,1053.42166,131044,8.038686700650162
8563,2018-01-01,07L,26,1999.61634,222744,8.977195075961642
8564,2018-01-01,07X,7,398.23313,338067,1.1779710234953427
8565,2018-01-01,09J,48,1957.0777000000003,267873,7.305990898672134
8566,2018-01-01,06F,8,320.43109000000004,478111,0.6702022961195204
8567,2018-01-01,07Q,27,1652.18526,348448,4.741554722655891
8568,2018-01-01,99G,10,182.07259000000002,188238,0.9672467302032534
8569,2018-01-01,12D,7,770.6925900000001,236450,3.2594315500105737
8570,2018-01-01,03Q,4,223.95384,356461,0.6282702455528094
8571,2018-01-01,05F,5,192.71344,187224,1.0293201726274408
8572,2018-01-01,04E,2,32.13338,193392,0.16615671796144618
8573,2018-01-01,08V,14,1084.21097,322115,3.3659127019853163
8574,2018-01-01,09C,3,117.76864,132765,0.8870458328625768
8575,2018-01-01,04K,2,239.76882,379092,0.6324818777499921
8576,2018-01-01,08M,44,2700.76089,397664,6.79156496439205
8577,2018-01-01,08Q,9,763.4894899999999,329259,2.318811300526333
8578,2018-01-01,99F,2,226.27674,184841,1.224169637688608
8579,2018-01-01,08K,6,255.71054000000004,410824,0.6224333047728469
8580,2018-01-01,11X,7,686.4041199999999,573529,1.1968080428365435
8581,2018-01-01,07N,19,1079.08372,240569,4.485547680706991
8582,2018-01-01,04V,5,272.07813,391801,0.6944293914512725
8583,2018-01-01,99N,40,1847.75972,488975,3.778842926529986
8584,2018-01-01,10E,9,291.22936,145053,2.007744479604007
8585,2018-01-01,05X,8,689.36328,185848,3.7092854375618787
8586,2018-01-01,08J,2,154.14596,209176,0.736919914330516
8587,2018-01-01,04R,3,321.12295,554218,0.5794163127144913
8588,2018-01-01,07T,24,1259.62093,317383,3.9687725240482323
8589,2018-01-01,03H,2,118.93308999999999,169445,0.7018979019740919
8590,2018-01-01,03T,14,709.3800699999999,249802,2.8397693773468586
8591,2018-01-01,08X,21,942.11193,401550,2.346188345162495
8592,2018-01-01,01Y,13,842.90425,247520,3.40539855365223
8593,2018-01-01,09H,19,1280.8348999999998,132761,9.64767439232907
8594,2018-01-01,01T,13,869.23331,154662,5.620212527964205
8595,2018-01-01,05Q,15,807.18151,217596,3.709542041213993
8596,2018-01-01,07K,15,403.81183999999996,250344,1.6130278337008275
8597,2018-01-01,09F,14,937.70693,196108,4.781584280090563
8598,2018-01-01,09D,10,518.14234,317171,1.6336371862496888
8599,2018-01-01,08C,14,697.9999700000001,230991,3.021762622786169
8600,2018-01-01,06V,10,536.97796,173501,3.0949559944899456
8601,2018-01-01,00M,17,975.66283,295909,3.2971718670266874
8602,2018-01-01,09Y,8,702.2067099999999,371394,1.8907325104875146
8603,2018-01-01,99D,7,228.82203,166654,1.373036530776339
8604,2018-01-01,02W,5,344.69403,139710,2.467210865363968
8605,2018-01-01,03D,2,99.39921000000001,144006,0.6902435315195201
8606,2018-01-01,08D,28,2260.79089,316828,7.135704199123815
8607,2018-01-01,11J,23,1395.36342,800734,1.7426054345138335
8608,2018-01-01,02P,5,590.85978,259566,2.27633734772659
8609,2018-01-01,12F,38,2093.95027,336094,6.23025186406184
8610,2018-01-01,07V,12,597.36828,410881,1.453871753622095
8611,2018-01-01,05D,4,261.19934,141538,1.8454361372917523
8612,2018-01-01,00Y,25,1129.29938,254391,4.439226938059916
8613,2018-01-01,09G,7,418.67512,513917,0.8146745875306713
8614,2018-01-01,01G,20,1030.3911600000001,271714,3.7921901705469727
8615,2018-01-01,08A,5,357.53746,295686,1.2091795350473136
8616,2018-01-01,03A,9,349.9329,248434,1.408554787186939
8617,2018-01-01,06P,8,769.63008,232827,3.3055877539976035
8618,2018-01-01,06W,23,1209.8379100000002,235883,5.128974576378969
8619,2018-01-01,02G,3,134.89321,113780,1.1855616980137107
8620,2018-01-01,06M,24,1194.8292499999998,239582,4.987141145828985
8621,2018-01-01,03E,3,86.88938,162837,0.5335972782598549
8622,2018-01-01,07R,12,1400.08267,283759,4.934055554185066
8623,2018-01-01,04C,5,434.80191,405165,1.0731477546184889
8624,2018-01-01,11M,12,494.62086,645176,0.7666448534973402
8625,2018-01-01,10Q,11,950.55023,742391,1.2803902929857716
8626,2018-01-01,05W,33,2721.0757900000003,290741,9.359105836466133
8627,2018-01-01,06Q,64,3854.1252600000003,390618,9.8667374775356
8628,2018-01-01,99E,8,446.40377,278158,1.6048568439519986
8629,2018-01-01,07W,33,1718.6303199999998,435679,3.9447169131401782
8630,2018-01-01,09X,26,759.1595599999999,239910,3.164351465132758
8631,2018-01-01,11A,19,679.2074,561999,1.2085562429826386
8632,2018-01-01,02N,3,156.7282,158845,0.9866738015046114
8633,2018-01-01,07H,19,1466.48071,311808,4.703152933856733
8634,2018-01-01,06Y,8,482.08923,227337,2.1205929083255257
8635,2018-01-01,07J,18,531.8819,175605,3.0288539620170267
