pct,month,drug,pregab_mg
06A,2013-04-01,gabapentin,4294516.666666667
10D,2013-04-01,gabapentin,3502216.6666666665
03V,2013-04-01,gabapentin,2770500.0
01J,2013-04-01,gabapentin,8667166.666666666
01F,2013-04-01,gabapentin,6359733.333333333
99G,2013-04-01,gabapentin,2375450.0
05C,2013-04-01,gabapentin,8910650.0
15F,2013-04-01,gabapentin,19163333.333333332
04H,2013-04-01,gabapentin,5183116.666666667
06W,2013-04-01,gabapentin,7557216.666666667
99M,2013-04-01,gabapentin,3509383.3333333335
11M,2013-04-01,gabapentin,16111250.0
08E,2013-04-01,gabapentin,2865483.3333333335
01C,2013-04-01,gabapentin,7102816.666666667
04E,2013-04-01,gabapentin,7977733.333333333
09H,2013-04-01,gabapentin,1950116.6666666667
03Y,2013-04-01,gabapentin,7069516.666666667
04L,2013-04-01,gabapentin,5119966.666666667
11A,2013-04-01,gabapentin,14886683.333333334
11E,2013-04-01,gabapentin,5251166.666666667
03F,2013-04-01,gabapentin,10509400.0
02Q,2013-04-01,gabapentin,5189883.333333333
05F,2013-04-01,gabapentin,5807716.666666667
10A,2013-04-01,gabapentin,6740183.333333333
00D,2013-04-01,gabapentin,17889116.666666668
00K,2013-04-01,gabapentin,15730083.333333334
99N,2013-04-01,gabapentin,14860216.666666666
06L,2013-04-01,gabapentin,12014633.333333334
06F,2013-04-01,gabapentin,10910000.0
07Y,2013-04-01,gabapentin,3201433.3333333335
02M,2013-04-01,gabapentin,7967133.333333333
02F,2013-04-01,gabapentin,6605733.333333333
08F,2013-04-01,gabapentin,3903050.0
04C,2013-04-01,gabapentin,9046533.333333334
08A,2013-04-01,gabapentin,6116783.333333333
00Y,2013-04-01,gabapentin,11486800.0
07T,2013-04-01,gabapentin,3130250.0
11D,2013-04-01,gabapentin,54000.0
02A,2013-04-01,gabapentin,7848250.0
00M,2013-04-01,gabapentin,14901400.0
09F,2013-04-01,gabapentin,7085116.666666667
11N,2013-04-01,gabapentin,24918066.666666668
02H,2013-04-01,gabapentin,14400566.666666666
10V,2013-04-01,gabapentin,6638500.0
01Y,2013-04-01,gabapentin,14298650.0
12F,2013-04-01,gabapentin,9594233.333333334
07N,2013-04-01,gabapentin,5222383.333333333
05D,2013-04-01,gabapentin,3488933.3333333335
99H,2013-04-01,gabapentin,3900316.6666666665
04Y,2013-04-01,gabapentin,3352500.0
03T,2013-04-01,gabapentin,12686933.333333334
03E,2013-04-01,gabapentin,4445166.666666667
00C,2013-04-01,gabapentin,5015333.333333333
07G,2013-04-01,gabapentin,2491400.0
01V,2013-04-01,gabapentin,5191516.666666667
05T,2013-04-01,gabapentin,9858166.666666666
03D,2013-04-01,gabapentin,5013633.333333333
07P,2013-04-01,gabapentin,4074950.0
03N,2013-04-01,gabapentin,20235466.666666668
09W,2013-04-01,gabapentin,7585650.0
02N,2013-04-01,gabapentin,5295933.333333333
09D,2013-04-01,gabapentin,8635000.0
01E,2013-04-01,gabapentin,4960700.0
04V,2013-04-01,gabapentin,10369350.0
04K,2013-04-01,gabapentin,10819200.0
05L,2013-04-01,gabapentin,21462883.333333332
04J,2013-04-01,gabapentin,17598533.333333332
04M,2013-04-01,gabapentin,3929516.6666666665
01H,2013-04-01,gabapentin,10410216.666666666
09L,2013-04-01,gabapentin,2708750.0
05J,2013-04-01,gabapentin,5482750.0
00L,2013-04-01,gabapentin,20188416.666666668
09C,2013-04-01,gabapentin,3876766.6666666665
99D,2013-04-01,gabapentin,5346816.666666667
08P,2013-04-01,gabapentin,2325350.0
09E,2013-04-01,gabapentin,6601066.666666667
07H,2013-04-01,gabapentin,5149800.0
05W,2013-04-01,gabapentin,10316600.0
07Q,2013-04-01,gabapentin,5940533.333333333
09N,2013-04-01,gabapentin,3110683.3333333335
15E,2013-04-01,gabapentin,34160150.0
03A,2013-04-01,gabapentin,7208100.0
05G,2013-04-01,gabapentin,6583450.0
04R,2013-04-01,gabapentin,15649033.333333334
08M,2013-04-01,gabapentin,3061283.3333333335
99C,2013-04-01,gabapentin,12755366.666666666
09P,2013-04-01,gabapentin,5018250.0
04N,2013-04-01,gabapentin,3220750.0
07L,2013-04-01,gabapentin,2253233.3333333335
08H,2013-04-01,gabapentin,6421066.666666667
08X,2013-04-01,gabapentin,3979833.3333333335
06K,2013-04-01,gabapentin,14087433.333333334
06Q,2013-04-01,gabapentin,6243633.333333333
05A,2013-04-01,gabapentin,11160816.666666666
15A,2013-04-01,gabapentin,9231816.666666666
06N,2013-04-01,gabapentin,12907383.333333334
10R,2013-04-01,gabapentin,5810933.333333333
07V,2013-04-01,gabapentin,6968016.666666667
08C,2013-04-01,gabapentin,2091383.3333333333
03X,2013-04-01,gabapentin,3334000.0
05Q,2013-04-01,gabapentin,6442916.666666667
07J,2013-04-01,gabapentin,6124366.666666667
00N,2013-04-01,gabapentin,8087750.0
00T,2013-04-01,gabapentin,11555850.0
00P,2013-04-01,gabapentin,13816083.333333334
99J,2013-04-01,gabapentin,9808033.333333334
06M,2013-04-01,gabapentin,13646616.666666666
03K,2013-04-01,gabapentin,5590083.333333333
08N,2013-04-01,gabapentin,2113250.0
02Y,2013-04-01,gabapentin,11364483.333333334
10C,2013-04-01,gabapentin,1348450.0
10J,2013-04-01,gabapentin,4986083.333333333
15D,2013-04-01,gabapentin,7360100.0
09A,2013-04-01,gabapentin,2581350.0
07W,2013-04-01,gabapentin,4109183.3333333335
04F,2013-04-01,gabapentin,6035700.0
08J,2013-04-01,gabapentin,2469200.0
11X,2013-04-01,gabapentin,16900900.0
13T,2013-04-01,gabapentin,27573383.333333332
08Q,2013-04-01,gabapentin,5156116.666666667
99A,2013-04-01,gabapentin,22214516.666666668
08D,2013-04-01,gabapentin,4875150.0
01W,2013-04-01,gabapentin,12340916.666666666
06T,2013-04-01,gabapentin,11129816.666666666
02X,2013-04-01,gabapentin,14992483.333333334
09Y,2013-04-01,gabapentin,5399816.666666667
02R,2013-04-01,gabapentin,11458366.666666666
00J,2013-04-01,gabapentin,15390050.0
10K,2013-04-01,gabapentin,5393450.0
08Y,2013-04-01,gabapentin,2644650.0
05X,2013-04-01,gabapentin,5507383.333333333
99P,2013-04-01,gabapentin,30203283.333333332
10Q,2013-04-01,gabapentin,18586733.333333332
03Q,2013-04-01,gabapentin,12370283.333333334
03J,2013-04-01,gabapentin,4529200.0
08L,2013-04-01,gabapentin,7015416.666666667
07K,2013-04-01,gabapentin,7498283.333333333
00X,2013-04-01,gabapentin,5233833.333333333
10X,2013-04-01,gabapentin,9189333.333333334
06H,2013-04-01,gabapentin,28247483.333333332
01D,2013-04-01,gabapentin,8900250.0
15C,2013-04-01,gabapentin,25606716.666666668
07M,2013-04-01,gabapentin,5676300.0
03W,2013-04-01,gabapentin,9045150.0
05F,2013-04-01,pregabalin,4212850.0
07K,2013-04-01,pregabalin,11854375.0
04J,2013-04-01,pregabalin,10724650.0
04N,2013-04-01,pregabalin,3558800.0
02N,2013-04-01,pregabalin,4951710.0
07H,2013-04-01,pregabalin,8730960.0
02T,2013-04-01,pregabalin,7572150.0
12F,2013-04-01,pregabalin,16288775.0
09J,2013-04-01,pregabalin,9351375.0
11J,2013-04-01,pregabalin,12858350.0
09F,2013-04-01,pregabalin,7863435.0
06Y,2013-04-01,pregabalin,9916500.0
10V,2013-04-01,pregabalin,5580725.0
14L,2013-04-01,pregabalin,30113660.0
03Y,2013-04-01,pregabalin,4026425.0
04E,2013-04-01,pregabalin,5132100.0
09E,2013-04-01,pregabalin,9011150.0
06K,2013-04-01,pregabalin,9912200.0
01J,2013-04-01,pregabalin,10204525.0
03N,2013-04-01,pregabalin,23725800.0
08L,2013-04-01,pregabalin,9495225.0
01F,2013-04-01,pregabalin,8550275.0
08F,2013-04-01,pregabalin,6820660.0
99Q,2013-04-01,pregabalin,12991090.0
11A,2013-04-01,pregabalin,16079135.0
08G,2013-04-01,pregabalin,8229785.0
01E,2013-04-01,pregabalin,8838200.0
03K,2013-04-01,pregabalin,7182125.0
07R,2013-04-01,pregabalin,3356375.0
05Y,2013-04-01,pregabalin,14175875.0
02H,2013-04-01,pregabalin,21255585.0
03W,2013-04-01,pregabalin,8560250.0
13T,2013-04-01,pregabalin,22895300.0
05X,2013-04-01,pregabalin,9097675.0
11M,2013-04-01,pregabalin,18245025.0
09L,2013-04-01,pregabalin,3083375.0
01X,2013-04-01,pregabalin,15536110.0
08K,2013-04-01,pregabalin,7485375.0
01A,2013-04-01,pregabalin,12025625.0
04V,2013-04-01,pregabalin,9537275.0
09D,2013-04-01,pregabalin,11079275.0
00N,2013-04-01,pregabalin,6539400.0
04Q,2013-04-01,pregabalin,6070185.0
03Q,2013-04-01,pregabalin,15121235.0
05C,2013-04-01,pregabalin,7526440.0
05L,2013-04-01,pregabalin,12963135.0
01G,2013-04-01,pregabalin,8124175.0
11E,2013-04-01,pregabalin,3866825.0
07V,2013-04-01,pregabalin,6961975.0
05J,2013-04-01,pregabalin,3892925.0
99H,2013-04-01,pregabalin,6631135.0
08C,2013-04-01,pregabalin,4918275.0
06D,2013-04-01,pregabalin,2140750.0
02G,2013-04-01,pregabalin,5076400.0
01W,2013-04-01,pregabalin,9725100.0
04G,2013-04-01,pregabalin,16568425.0
07Y,2013-04-01,pregabalin,5660775.0
99D,2013-04-01,pregabalin,5910600.0
07N,2013-04-01,pregabalin,7866770.0
15D,2013-04-01,pregabalin,7449850.0
08V,2013-04-01,pregabalin,6820980.0
07Q,2013-04-01,pregabalin,8590310.0
06L,2013-04-01,pregabalin,12694025.0
00Y,2013-04-01,pregabalin,12408075.0
06H,2013-04-01,pregabalin,16982350.0
01C,2013-04-01,pregabalin,7760975.0
05W,2013-04-01,pregabalin,9610610.0
10X,2013-04-01,pregabalin,6942550.0
04H,2013-04-01,pregabalin,4226325.0
03D,2013-04-01,pregabalin,5908535.0
10D,2013-04-01,pregabalin,6149035.0
04Y,2013-04-01,pregabalin,4958025.0
99P,2013-04-01,pregabalin,38138145.0
99N,2013-04-01,pregabalin,13652420.0
08R,2013-04-01,pregabalin,3616810.0
04C,2013-04-01,pregabalin,7211425.0
10Q,2013-04-01,pregabalin,10292475.0
00M,2013-04-01,pregabalin,16254975.0
07G,2013-04-01,pregabalin,4494625.0
99F,2013-04-01,pregabalin,8041775.0
10C,2013-04-01,pregabalin,2205500.0
99A,2013-04-01,pregabalin,24173690.0
00D,2013-04-01,pregabalin,15527725.0
05D,2013-04-01,pregabalin,4078500.0
10E,2013-04-01,pregabalin,7280800.0
02Y,2013-04-01,pregabalin,11883585.0
05Q,2013-04-01,pregabalin,8247975.0
03L,2013-04-01,pregabalin,10128620.0
00L,2013-04-01,pregabalin,12636805.0
08Q,2013-04-01,pregabalin,7523500.0
11X,2013-04-01,pregabalin,11462560.0
08P,2013-04-01,pregabalin,3510060.0
99C,2013-04-01,pregabalin,7968175.0
01K,2013-04-01,pregabalin,15400805.0
15C,2013-04-01,pregabalin,25596525.0
04K,2013-04-01,pregabalin,10921235.0
06Q,2013-04-01,pregabalin,21301970.0
03H,2013-04-01,pregabalin,4374550.0
03F,2013-04-01,pregabalin,10682325.0
08Y,2013-04-01,pregabalin,6590410.0
00C,2013-04-01,pregabalin,5152460.0
06V,2013-04-01,pregabalin,7982350.0
05R,2013-04-01,pregabalin,5069000.0
03R,2013-04-01,pregabalin,20004305.0
03M,2013-04-01,pregabalin,5109660.0
03J,2013-04-01,pregabalin,6634850.0
05N,2013-04-01,pregabalin,11793150.0
99J,2013-04-01,pregabalin,15029875.0
04D,2013-04-01,pregabalin,10768310.0
99K,2013-04-01,pregabalin,6485375.0
06P,2013-04-01,pregabalin,4379450.0
10K,2013-04-01,pregabalin,5481025.0
04M,2013-04-01,pregabalin,3387225.0
06N,2013-04-01,pregabalin,9095925.0
09P,2013-04-01,pregabalin,9681425.0
15F,2013-04-01,pregabalin,28221800.0
02Q,2013-04-01,pregabalin,5258775.0
09Y,2013-04-01,pregabalin,10346960.0
07J,2013-04-01,pregabalin,9030260.0
07X,2013-04-01,pregabalin,4774500.0
00J,2013-04-01,pregabalin,10422875.0
02P,2013-04-01,pregabalin,11717550.0
15E,2013-04-01,pregabalin,37248260.0
06T,2013-04-01,pregabalin,20038280.0
10J,2013-04-01,pregabalin,5664700.0
06W,2013-04-01,pregabalin,11471620.0
14Y,2013-04-01,pregabalin,2762175.0
03A,2013-04-01,pregabalin,8204535.0
05T,2013-04-01,pregabalin,7828100.0
10L,2013-04-01,pregabalin,5962200.0
03V,2013-04-01,pregabalin,1643000.0
00R,2013-04-01,pregabalin,7913775.0
07M,2013-04-01,pregabalin,6536865.0
01D,2013-04-01,pregabalin,12759235.0
04L,2013-04-01,pregabalin,4335275.0
08M,2013-04-01,pregabalin,6675200.0
01T,2013-04-01,pregabalin,7973075.0
08T,2013-04-01,pregabalin,4068750.0
00X,2013-04-01,pregabalin,7469210.0
02E,2013-04-01,pregabalin,12053935.0
04R,2013-04-01,pregabalin,9192110.0
04F,2013-04-01,pregabalin,3664150.0
00T,2013-04-01,pregabalin,15095260.0
01H,2013-04-01,pregabalin,9065450.0
99E,2013-04-01,pregabalin,8670750.0
08E,2013-04-01,pregabalin,4397535.0
09W,2013-04-01,pregabalin,13802865.0
09H,2013-04-01,pregabalin,3617050.0
15A,2013-04-01,pregabalin,11786735.0
01R,2013-04-01,pregabalin,5554850.0
99G,2013-04-01,pregabalin,7524670.0
06F,2013-04-01,pregabalin,8803850.0
02A,2013-04-01,pregabalin,10177375.0
10A,2013-04-01,pregabalin,8140575.0
02F,2013-04-01,pregabalin,9309675.0
05V,2013-04-01,pregabalin,4920625.0
08X,2013-04-01,pregabalin,5233925.0
08W,2013-04-01,pregabalin,5884200.0
05A,2013-04-01,pregabalin,11525100.0
00K,2013-04-01,pregabalin,11899325.0
07W,2013-04-01,pregabalin,7341750.0
12D,2013-04-01,pregabalin,6193175.0
09C,2013-04-01,pregabalin,3990200.0
05G,2013-04-01,pregabalin,6423675.0
03X,2013-04-01,pregabalin,2564425.0
00P,2013-04-01,pregabalin,12207325.0
09A,2013-04-01,pregabalin,4742675.0
02D,2013-04-01,pregabalin,3935000.0
08A,2013-04-01,pregabalin,6148050.0
08H,2013-04-01,pregabalin,3788350.0
09N,2013-04-01,pregabalin,5184535.0
07L,2013-04-01,pregabalin,5425350.0
08D,2013-04-01,pregabalin,3222475.0
11D,2013-04-01,pregabalin,93800.0
06M,2013-04-01,pregabalin,7606550.0
10R,2013-04-01,pregabalin,4517075.0
02X,2013-04-01,pregabalin,20025815.0
99M,2013-04-01,pregabalin,5637700.0
02M,2013-04-01,pregabalin,7157825.0
01V,2013-04-01,pregabalin,5256325.0
00Q,2013-04-01,pregabalin,4882400.0
05H,2013-04-01,pregabalin,4713050.0
07P,2013-04-01,pregabalin,5457625.0
03T,2013-04-01,pregabalin,14677000.0
07T,2013-04-01,pregabalin,5980200.0
02W,2013-04-01,pregabalin,2034275.0
00V,2013-04-01,pregabalin,8911500.0
03E,2013-04-01,pregabalin,5420750.0
01Y,2013-04-01,pregabalin,8179950.0
09G,2013-04-01,pregabalin,12111020.0
08N,2013-04-01,pregabalin,6886425.0
06A,2013-04-01,pregabalin,9219275.0
08J,2013-04-01,pregabalin,3589525.0
11N,2013-04-01,pregabalin,23263825.0
02R,2013-04-01,pregabalin,10394160.0
09X,2013-04-01,pregabalin,6998360.0
03F,2017-04-01,gabapentin,16351383.333333334
11M,2017-04-01,gabapentin,25914000.0
02G,2017-04-01,gabapentin,8146333.333333333
05C,2017-04-01,gabapentin,15503166.666666666
11E,2017-04-01,gabapentin,7742600.0
09D,2017-04-01,gabapentin,16341600.0
02T,2017-04-01,gabapentin,10888216.666666666
02A,2017-04-01,gabapentin,11273283.333333334
01E,2017-04-01,gabapentin,9106733.333333334
06L,2017-04-01,gabapentin,22361000.0
06T,2017-04-01,gabapentin,17309466.666666668
06Q,2017-04-01,gabapentin,11455433.333333334
99Q,2017-04-01,gabapentin,17315100.0
08W,2017-04-01,gabapentin,4168583.3333333335
99M,2017-04-01,gabapentin,5396000.0
00C,2017-04-01,gabapentin,7017233.333333333
04D,2017-04-01,gabapentin,9672433.333333334
01V,2017-04-01,gabapentin,8109016.666666667
10V,2017-04-01,gabapentin,11158850.0
14Y,2017-04-01,gabapentin,16663983.333333334
03M,2017-04-01,gabapentin,7396033.333333333
01T,2017-04-01,gabapentin,12272833.333333334
02W,2017-04-01,gabapentin,4559633.333333333
05A,2017-04-01,gabapentin,21193866.666666668
10X,2017-04-01,gabapentin,13933600.0
08L,2017-04-01,gabapentin,10580983.333333334
08N,2017-04-01,gabapentin,3338883.3333333335
12F,2017-04-01,gabapentin,23861650.0
05H,2017-04-01,gabapentin,9533150.0
05D,2017-04-01,gabapentin,5937850.0
11J,2017-04-01,gabapentin,33172683.333333332
03K,2017-04-01,gabapentin,8757250.0
02X,2017-04-01,gabapentin,22974133.333333332
99H,2017-04-01,gabapentin,5496483.333333333
01C,2017-04-01,gabapentin,11176233.333333334
04J,2017-04-01,gabapentin,25487233.333333332
15A,2017-04-01,gabapentin,14987366.666666666
15E,2017-04-01,gabapentin,48517683.333333336
99N,2017-04-01,gabapentin,25471366.666666668
02R,2017-04-01,gabapentin,18514600.0
08Q,2017-04-01,gabapentin,8104783.333333333
08P,2017-04-01,gabapentin,3482783.3333333335
01J,2017-04-01,gabapentin,14830600.0
00J,2017-04-01,gabapentin,22391800.0
08J,2017-04-01,gabapentin,3547966.6666666665
10L,2017-04-01,gabapentin,9335166.666666666
05Q,2017-04-01,gabapentin,10300150.0
06N,2017-04-01,gabapentin,18037750.0
05T,2017-04-01,gabapentin,14132566.666666666
03D,2017-04-01,gabapentin,8332350.0
05G,2017-04-01,gabapentin,12520900.0
99A,2017-04-01,gabapentin,41347983.333333336
01G,2017-04-01,gabapentin,24321266.666666668
00T,2017-04-01,gabapentin,17943666.666666668
03Y,2017-04-01,gabapentin,10980366.666666666
02P,2017-04-01,gabapentin,16637583.333333334
01F,2017-04-01,gabapentin,12063000.0
06F,2017-04-01,gabapentin,20377133.333333332
03A,2017-04-01,gabapentin,10849166.666666666
07N,2017-04-01,gabapentin,8625241.666666666
99J,2017-04-01,gabapentin,17182175.0
14L,2017-04-01,gabapentin,32866566.666666668
99K,2017-04-01,gabapentin,7182883.333333333
08C,2017-04-01,gabapentin,2670216.6666666665
03Q,2017-04-01,gabapentin,16838600.0
11N,2017-04-01,gabapentin,32569300.0
03J,2017-04-01,gabapentin,6788566.666666667
06P,2017-04-01,gabapentin,7970383.333333333
01R,2017-04-01,gabapentin,10360650.0
04V,2017-04-01,gabapentin,15870166.666666666
04L,2017-04-01,gabapentin,8577450.0
00Y,2017-04-01,gabapentin,18613733.333333332
03H,2017-04-01,gabapentin,9205516.666666666
08E,2017-04-01,gabapentin,4148966.6666666665
10J,2017-04-01,gabapentin,7422516.666666667
07X,2017-04-01,gabapentin,9704000.0
09X,2017-04-01,gabapentin,7717333.333333333
07Q,2017-04-01,gabapentin,9640900.0
07Y,2017-04-01,gabapentin,4423100.0
00Q,2017-04-01,gabapentin,11991833.333333334
01X,2017-04-01,gabapentin,15970733.333333334
99P,2017-04-01,gabapentin,43606750.0
08R,2017-04-01,gabapentin,3406033.3333333335
05Y,2017-04-01,gabapentin,12733050.0
05L,2017-04-01,gabapentin,29317966.666666668
04R,2017-04-01,gabapentin,26534366.666666668
05R,2017-04-01,gabapentin,8691416.666666666
08A,2017-04-01,gabapentin,10126966.666666666
09P,2017-04-01,gabapentin,10424333.333333334
09Y,2017-04-01,gabapentin,8651650.0
08M,2017-04-01,gabapentin,5105216.666666667
08G,2017-04-01,gabapentin,5104800.0
11X,2017-04-01,gabapentin,28410616.666666668
04C,2017-04-01,gabapentin,11281033.333333334
02M,2017-04-01,gabapentin,14588683.333333334
08F,2017-04-01,gabapentin,6743850.0
09W,2017-04-01,gabapentin,12815666.666666666
09G,2017-04-01,gabapentin,21662183.333333332
04E,2017-04-01,gabapentin,13704966.666666666
00P,2017-04-01,gabapentin,22405250.0
10R,2017-04-01,gabapentin,10550983.333333334
07P,2017-04-01,gabapentin,6191983.333333333
07R,2017-04-01,gabapentin,7145450.0
02N,2017-04-01,gabapentin,6932433.333333333
07K,2017-04-01,gabapentin,12563233.333333334
02D,2017-04-01,gabapentin,6782566.666666667
99G,2017-04-01,gabapentin,5706350.0
07M,2017-04-01,gabapentin,9055716.666666666
03V,2017-04-01,gabapentin,5189233.333333333
99C,2017-04-01,gabapentin,17436033.333333332
04Q,2017-04-01,gabapentin,5570433.333333333
99F,2017-04-01,gabapentin,6068933.333333333
04F,2017-04-01,gabapentin,10642166.666666666
06W,2017-04-01,gabapentin,11794916.666666666
06K,2017-04-01,gabapentin,21790183.333333332
11A,2017-04-01,gabapentin,21421600.0
00N,2017-04-01,gabapentin,12379100.0
06M,2017-04-01,gabapentin,24131100.0
07L,2017-04-01,gabapentin,3953733.3333333335
01A,2017-04-01,gabapentin,30146400.0
08Y,2017-04-01,gabapentin,4259683.333333333
15D,2017-04-01,gabapentin,12111966.666666666
08T,2017-04-01,gabapentin,3125033.3333333335
08H,2017-04-01,gabapentin,9519900.0
15C,2017-04-01,gabapentin,33597683.333333336
05F,2017-04-01,gabapentin,8056500.0
10D,2017-04-01,gabapentin,6848100.0
08V,2017-04-01,gabapentin,6972400.0
07J,2017-04-01,gabapentin,11097616.666666666
08D,2017-04-01,gabapentin,8594233.333333334
02Y,2017-04-01,gabapentin,14435133.333333334
03N,2017-04-01,gabapentin,30021416.666666668
07V,2017-04-01,gabapentin,11273483.333333334
10Q,2017-04-01,gabapentin,27916333.333333332
03T,2017-04-01,gabapentin,19903833.333333332
04Y,2017-04-01,gabapentin,6177966.666666667
04M,2017-04-01,gabapentin,5173133.333333333
07T,2017-04-01,gabapentin,6753050.0
09N,2017-04-01,gabapentin,5041833.333333333
99E,2017-04-01,gabapentin,9075066.666666666
07G,2017-04-01,gabapentin,6059766.666666667
03W,2017-04-01,gabapentin,12383500.0
00X,2017-04-01,gabapentin,8114583.333333333
06V,2017-04-01,gabapentin,11213700.0
15F,2017-04-01,gabapentin,28976200.0
06A,2017-04-01,gabapentin,7981716.666666667
00M,2017-04-01,gabapentin,24222333.333333332
07H,2017-04-01,gabapentin,7843100.0
03X,2017-04-01,gabapentin,5156050.0
02E,2017-04-01,gabapentin,10295166.666666666
13T,2017-04-01,gabapentin,38061800.0
02Q,2017-04-01,gabapentin,7651633.333333333
02F,2017-04-01,gabapentin,13837066.666666666
99D,2017-04-01,gabapentin,8160233.333333333
05N,2017-04-01,gabapentin,11855583.333333334
08X,2017-04-01,gabapentin,5794666.666666667
09C,2017-04-01,gabapentin,5356116.666666667
01D,2017-04-01,gabapentin,14756283.333333334
06D,2017-04-01,gabapentin,6517333.333333333
10K,2017-04-01,gabapentin,9367250.0
00L,2017-04-01,gabapentin,30461600.0
03R,2017-04-01,gabapentin,22677283.333333332
01Y,2017-04-01,gabapentin,22463366.666666668
06Y,2017-04-01,gabapentin,14276316.666666666
09A,2017-04-01,gabapentin,3325166.6666666665
05W,2017-04-01,gabapentin,17873383.333333332
09E,2017-04-01,gabapentin,9928083.333333334
01H,2017-04-01,gabapentin,19954650.0
04K,2017-04-01,gabapentin,17063566.666666668
04G,2017-04-01,gabapentin,38371983.333333336
09L,2017-04-01,gabapentin,3806166.6666666665
10C,2017-04-01,gabapentin,2131466.6666666665
03E,2017-04-01,gabapentin,5751650.0
09H,2017-04-01,gabapentin,3047466.6666666665
09F,2017-04-01,gabapentin,13946150.0
00K,2017-04-01,gabapentin,23713216.666666668
05J,2017-04-01,gabapentin,7877083.333333333
03L,2017-04-01,gabapentin,15122183.333333334
00R,2017-04-01,gabapentin,19000333.333333332
01W,2017-04-01,gabapentin,18902600.0
06H,2017-04-01,gabapentin,42720183.333333336
10A,2017-04-01,gabapentin,11131466.666666666
04N,2017-04-01,gabapentin,4584800.0
09J,2017-04-01,gabapentin,10141100.0
02H,2017-04-01,gabapentin,23178733.333333332
00V,2017-04-01,gabapentin,13871700.0
07W,2017-04-01,gabapentin,6497300.0
10E,2017-04-01,gabapentin,11075616.666666666
05V,2017-04-01,gabapentin,6099333.333333333
00D,2017-04-01,gabapentin,28111516.666666668
01K,2017-04-01,gabapentin,21962366.666666668
