month,pct,seven_day,all_QI,percent_7_day
2017-01-01,06A,160727,2170191,0.07406122318265997
2018-12-01,06A,162162,2193820,0.07391764137440629
2017-07-01,06A,160335,2173849,0.07375627285979845
2017-07-01,00N,104167,1412773,0.07373229811158621
2017-08-01,06A,158956,2158724,0.07363423948591853
2018-08-01,09A,73500,999289,0.07355229568223007
2017-12-01,06A,160272,2179178,0.07354699799649225
2018-12-01,07Y,144578,1976707,0.07314083473170277
2018-03-01,00N,108997,1495800,0.07286869902393368
2018-06-01,01G,135772,1865374,0.07278540389219534
2018-12-01,01G,137158,1884765,0.07277193708499469
2017-04-01,06A,147728,2031842,0.07270644075671238
2019-07-01,07Y,154070,2119453,0.07269328454086975
2019-06-01,08R,88368,1215775,0.07268450165532274
2019-04-01,08R,89257,1229030,0.07262393920408777
2019-02-01,08R,85764,1181978,0.07255972615395549
2017-05-01,00N,106974,1474350,0.07255671991046903
2018-12-01,00N,106071,1462883,0.07250819101732675
2018-12-01,09A,71281,984379,0.07241215019824682
2017-12-01,00N,105707,1460854,0.07235972930902061
2017-01-01,15C,483133,6688735,0.07223084783595105
2019-02-01,08P,84581,1171172,0.07221911042955262
2018-05-01,06A,159579,2210422,0.072193906864843
2017-06-01,00N,107590,1491499,0.07213548249110459
2019-04-01,07Y,143598,1991542,0.07210392750943741
2017-01-01,00N,100744,1398471,0.0720386765260059
2018-11-01,07Y,147217,2044380,0.07201058511626997
2019-04-01,11E,98707,1371555,0.07196721968860162
2019-06-01,07Y,143073,1989591,0.07191075954806792
2017-09-01,06A,157402,2191349,0.07182881412317253
2019-06-01,11E,97041,1351967,0.07177763954297701
2017-02-01,08P,81872,1141585,0.07171783091053228
2019-05-01,08R,97818,1364365,0.07169489102989303
2018-01-01,15C,514157,7171707,0.07169241576656715
2018-09-01,07Y,141428,1973330,0.07166971565830348
2018-01-01,00N,106449,1486526,0.07160924195069579
2018-02-01,07Y,130123,1820586,0.071473141065569
2019-06-01,09A,73976,1035187,0.07146148473657417
2018-11-01,11E,100597,1407866,0.07145353321978086
2017-02-01,15C,454111,6361860,0.07138022528002817
2018-01-01,09D,130648,1831869,0.07131951029249363
2017-06-01,15C,501676,7039171,0.07126918780634822
2017-04-01,15C,460831,6466295,0.07126662176717889
2017-06-01,06A,157066,2204142,0.07125947420810456
2018-07-01,15C,504231,7077972,0.07123947367974895
2017-02-01,11E,86940,1221541,0.07117239617826991
2018-12-01,08R,87857,1234559,0.07116468309736514
2019-01-01,08P,93233,1311545,0.07108639047840525
2019-07-01,09A,76790,1080385,0.07107651439070331
2017-11-01,06A,156317,2201147,0.0710161565765485
2018-01-01,08P,90706,1278645,0.07093915824955324
2017-08-01,08P,88767,1251517,0.07092752235886528
2017-06-01,11E,97594,1375979,0.07092695455381223
2017-06-01,08P,90475,1275620,0.07092629466455527
2018-10-01,11E,104664,1476142,0.07090374774242586
2018-02-01,08P,81921,1155776,0.07087965142034443
2018-03-01,06A,153174,2163155,0.07081045972202639
2017-09-01,00N,99547,1407604,0.07072088456696628
2018-10-01,07Y,148309,2097286,0.07071472369529001
2019-05-01,07Y,149821,2119921,0.07067291658509917
2018-08-01,15C,512806,7260919,0.07062549520246679
2019-01-01,11E,103537,1466513,0.07060080612991497
2018-07-01,07Y,144837,2052928,0.07055142703494716
2018-03-01,03A,138600,1964976,0.07053521264381855
2018-08-01,07Y,140574,1996415,0.07041321568912275
2017-04-01,11E,87787,1247278,0.07038286572841018
2019-03-01,07Y,142961,2031975,0.0703556884312061
2017-03-01,15C,503888,7169387,0.07028327526467744
2018-05-01,07Y,141099,2007673,0.07027987127385785
2017-10-01,15C,496048,7071561,0.07014688836029273
2018-10-01,03A,144746,2063787,0.07013611385283462
2018-02-01,15C,453376,6468089,0.07009427359456556
2017-02-01,00N,93023,1327307,0.07008401221420515
2019-01-01,08R,90174,1287144,0.07005742947176073
2017-03-01,00N,107100,1529459,0.07002476038913105
2017-11-01,15C,504595,7208031,0.07000455464189874
2018-04-01,15C,491624,7034368,0.06988886563796491
2017-09-01,08P,84847,1214632,0.06985407926022039
2019-03-01,01G,133931,1918448,0.06981216066320275
2017-08-01,11E,94339,1351643,0.06979579667116242
2019-05-01,09A,70798,1015072,0.06974677658333596
2019-04-01,08J,85155,1221349,0.0697220859885258
2017-04-01,00N,96376,1382656,0.06970352712460655
2018-11-01,15C,501116,7195229,0.0696455943236831
2017-03-01,06A,156331,2244983,0.06963571661789866
2018-08-01,09D,127113,1825746,0.06962249951526664
2017-10-01,08P,86485,1242402,0.06961112425768794
2018-05-01,08P,89425,1284979,0.06959257699931283
2017-01-01,09D,122745,1766243,0.06949496756675044
2019-05-01,11E,107660,1549330,0.06948810130830746
2019-07-01,09D,127246,1831659,0.06947035447100143
2017-05-01,08P,88662,1277025,0.06942855464849944
2018-06-01,11E,96684,1393988,0.0693578423917566
2017-10-01,07Y,140231,2022640,0.069330676739311
2018-06-01,15C,488229,7043945,0.06931186998194903
2019-01-01,09D,126679,1827725,0.06930966091726053
2018-06-01,08P,84714,1222727,0.06928284073223213
2019-07-01,11E,94171,1359279,0.0692801110000228
2017-12-01,08P,87437,1262095,0.06927925393888733
2018-09-01,08P,83244,1202017,0.06925359624697487
2017-04-01,09D,117446,1697245,0.06919802385630831
2019-02-01,11E,93758,1355262,0.06918071930003203
2018-10-01,09D,129640,1875131,0.06913650299632398
2019-04-01,09D,121310,1757856,0.06901020333861249
2019-04-01,08P,83559,1210922,0.06900444454721279
2018-12-01,11E,102368,1484640,0.06895139562452851
2019-06-01,08P,84000,1218592,0.06893201333998582
2018-11-01,09A,71050,1031224,0.06889870677951639
2019-02-01,09A,62923,913386,0.06888982314158526
2018-09-01,11E,93989,1364675,0.06887280854415886
2018-01-01,11E,97153,1411249,0.06884185568953459
2017-09-01,15C,473949,6887432,0.06881360135388633
2019-01-01,07Y,148036,2152607,0.06877056517980291
2018-04-01,03A,134365,1955759,0.06870222762620548
2018-05-01,09D,127400,1855103,0.06867543203800544
2019-05-01,08P,93667,1364113,0.06866513258065864
2018-01-01,07Y,142240,2071735,0.06865742964230463
2018-03-01,08P,84616,1232595,0.0686486639975012
2019-06-01,03A,131929,1921857,0.06864662667409697
2018-11-01,09D,122192,1780052,0.06864518564626201
2017-07-01,09D,122087,1781486,0.06853099042035694
2017-03-01,11E,97790,1427170,0.06852021833418584
2018-02-01,11E,93660,1367260,0.06850196743852668
2018-07-01,03A,140553,2053180,0.06845624835620842
2018-05-01,15C,490721,7169504,0.06844559958401586
2017-04-01,08P,80836,1182377,0.06836736506207411
2018-09-01,15C,467376,6839165,0.06833816701307835
2018-06-01,07Y,136248,1994553,0.06831004240047771
2017-06-01,09D,124299,1821081,0.06825561301227129
2017-12-01,07Y,138544,2031904,0.06818432366883474
2018-10-01,08P,87941,1290536,0.06814300414711406
2019-05-01,08T,103012,1511758,0.06814053572066428
2017-01-01,11E,91105,1337056,0.06813850728765287
2019-02-01,08J,78449,1151325,0.06813801489588084
2017-08-01,15C,476189,6988924,0.0681348087345062
2019-03-01,11E,99316,1457727,0.06813072680961524
2019-06-01,09D,118615,1741397,0.06811485261545759
2017-09-01,11E,90797,1333353,0.0680967455730028
2018-03-01,07Y,137228,2015345,0.06809156744874947
2018-02-01,03A,122836,1804281,0.06808030456453291
2018-04-01,07Y,135933,1997617,0.06804757869000914
2018-10-01,15C,500227,7355310,0.06800896223272711
2018-08-01,08R,86002,1265998,0.06793217682808346
2019-01-01,09A,72380,1065663,0.06792015862425552
2017-07-01,15C,478359,7048980,0.06786215878041929
2018-05-01,03A,135072,1991004,0.06784114949040786
2017-12-01,15C,488985,7216221,0.06776192137131055
2018-12-01,08J,80563,1189546,0.0677258382609836
2018-10-01,08J,88921,1313241,0.06771110557772717
2019-06-01,08T,93674,1383597,0.06770324017759506
2017-02-01,09D,108836,1607971,0.06768530029459487
2018-09-01,08J,79506,1174751,0.06767902304403231
2018-03-01,15C,472668,6987028,0.06764936393556746
2018-07-01,09D,125671,1858834,0.06760743562900183
2018-06-01,03A,131355,1942936,0.06760644715008626
2017-05-01,15C,493318,7297284,0.06760296022465345
2017-11-01,07Y,135485,2004597,0.06758715093357917
2018-11-01,08P,86030,1273695,0.06754364270881176
2019-01-01,15C,492625,7304442,0.06744183881534004
2018-03-01,11E,94283,1398039,0.06743946341983306
2017-09-01,09D,115017,1706707,0.06739118079436013
2018-08-01,08P,84679,1256821,0.06737554512535994
2018-07-01,08P,86632,1287228,0.06730120848831753
2019-01-01,08J,90125,1339421,0.06728653649599342
2019-03-01,08R,87248,1297031,0.06726747471725811
2018-12-01,08P,83629,1244286,0.06721043232825893
2019-04-01,07X,151984,2261737,0.06719791027869287
2019-05-01,08J,90972,1354974,0.06713929566176177
2019-03-01,08P,83958,1251590,0.06708107287530261
2019-03-01,03J,106309,1585606,0.06704629018810473
2018-06-01,09D,116368,1736543,0.06701129773348544
2017-10-01,03A,128065,1911739,0.06698874689484287
2018-02-01,09D,106764,1594602,0.06695338397919982
2019-02-01,09D,112882,1686872,0.06691794042464395
2018-04-01,09D,115955,1733210,0.06690187571038708
2018-04-01,08P,84434,1262414,0.06688297183016031
2019-07-01,08T,98861,1478781,0.0668530363860504
2017-01-01,08P,82257,1231444,0.06679719094006711
2019-06-01,08J,80871,1211079,0.06677599066617454
2019-07-01,08J,87920,1316962,0.06675970908803747
2017-08-01,09D,120358,1803051,0.06675241022023226
2017-03-01,08P,86408,1294515,0.06674932310556463
2019-02-01,08T,87745,1314803,0.06673623348897136
2017-11-01,11E,94381,1414241,0.06673615034495535
2018-11-01,03A,134764,2019613,0.06672763544302794
2019-04-01,08T,95487,1430998,0.06672755657240612
2017-07-01,11E,91133,1368440,0.06659627020548946
2018-05-01,11E,95802,1438921,0.06657905472225369
2018-10-01,03J,104916,1577086,0.06652522436950173
2017-07-01,07Y,129318,1945008,0.06648713013005603
2018-09-01,03A,125307,1885256,0.06646683527329976
2018-02-01,08J,76230,1148393,0.06637971495820681
2018-02-01,09A,62853,948610,0.06625799854523988
2018-09-01,02A,111363,1680908,0.06625169253760467
2017-08-01,07Y,131691,1988429,0.06622866594683542
2019-03-01,08J,83503,1260904,0.06622470862175074
2017-05-01,09D,122759,1854810,0.06618413745882328
2018-11-01,08R,84742,1280601,0.06617361691893103
2017-03-01,09D,121905,1843363,0.06613184706430583
2019-02-01,15C,428582,6484942,0.06608879462607375
2018-07-01,09A,67823,1027634,0.06599917869591702
2018-06-01,09A,66304,1004700,0.0659938290036827
2017-11-01,08P,83979,1272850,0.06597713791884353
2018-01-01,08J,82516,1253103,0.06584933560928352
2018-03-01,08J,81795,1242785,0.0658158893131153
2019-07-01,02A,119994,1823340,0.06580999703840205
2018-09-01,09A,64645,982355,0.0658061495080699
2018-12-01,09D,123641,1880350,0.06575424787938415
2018-08-01,11E,92463,1406764,0.06572744255610749
2017-05-01,03A,130627,1989037,0.06567348923122093
2018-07-01,02A,119105,1814092,0.06565543533624535
2019-05-01,09D,130326,1987942,0.0655582506934307
2018-08-01,03A,132972,2028883,0.06553951114973115
2019-01-01,07X,159166,2429106,0.06552451807372754
2019-07-01,03J,103705,1583740,0.06548107643931453
2018-02-01,02A,110628,1690209,0.06545226063758978
2018-07-01,08R,84315,1288858,0.06541837813009657
2019-07-01,08P,85197,1302658,0.06540243102947972
2019-07-01,07X,156646,2395670,0.06538713595779051
2017-07-01,08P,82796,1266518,0.0653729358761581
2018-09-01,08R,78106,1194912,0.0653654829811735
2019-01-01,02A,121919,1865198,0.06536517838856787
2018-03-01,02A,119686,1831308,0.06535547270038683
2017-05-01,11E,94038,1438928,0.06535281820911122
2018-10-01,09A,68334,1045851,0.06533817914789009
2017-08-01,09A,64365,985635,0.06530307872589752
2018-05-01,08J,83566,1280400,0.06526554201811934
2018-11-01,02A,121646,1863965,0.06526195502597956
2018-12-01,15C,473809,7262304,0.06524224268221214
2017-08-01,02A,118384,1814572,0.06524072894324391
2017-05-01,07Y,130669,2004066,0.06520194444693937
2019-01-01,03A,135471,2078188,0.06518707643389338
2018-09-01,09D,113435,1740862,0.06516024819888079
2018-03-01,09A,67053,1029295,0.0651445892576958
2018-08-01,02A,122290,1879460,0.06506656167196961
2019-03-01,09A,66416,1021053,0.06504657446773086
2017-09-01,07Y,128310,1973322,0.06502233289853354
2017-12-01,03A,127708,1964199,0.06501785206081462
2018-03-01,09D,121751,1880181,0.06475493582798678
2017-11-01,02A,116816,1804073,0.06475126006541863
2017-12-01,11E,94955,1468393,0.06466593071473373
2018-11-01,08J,82628,1279325,0.0645871846481543
2017-04-01,07Y,117327,1817033,0.06457064896454826
2019-02-01,03A,118895,1842394,0.06453288493123621
2017-08-01,03A,129983,2014386,0.06452735473737407
2019-01-01,08T,94843,1470139,0.0645129474151764
2018-01-01,03A,129157,2002271,0.06450525428376079
2019-04-01,15C,459361,7121615,0.06450236357904773
2018-10-01,02A,122717,1903808,0.0644587059199247
2018-08-01,08J,83398,1294435,0.0644281095613144
2017-09-01,02A,112336,1744679,0.06438777563093268
2017-02-01,07Y,114373,1777669,0.06433874922721834
2018-06-01,02A,116291,1808158,0.06431462294777338
2018-10-01,08T,94885,1475437,0.06430976043029964
2018-04-01,11E,93499,1457204,0.06416328805026612
2017-10-01,11E,87290,1360793,0.06414642050627832
2019-05-01,03A,137473,2144919,0.06409239696230953
2017-02-01,03A,112532,1756126,0.06407968448733177
2018-09-01,08T,87318,1363201,0.06405365019538571
2019-06-01,15C,445907,6962054,0.06404819612143198
2018-04-01,08J,78379,1224307,0.06401907364737766
2018-04-01,09A,61887,967067,0.06399453191971187
2017-06-01,07Y,130333,2037288,0.06397377297662382
2019-05-01,15C,482867,7549591,0.06395935885798316
2018-04-01,02A,114184,1788898,0.06382924012436707
2017-01-01,07Y,122297,1916116,0.06382546776917472
2018-08-01,08T,92127,1447170,0.06366010904040299
2019-02-01,07X,141106,2216778,0.06365364506504485
2018-12-01,08T,92239,1449088,0.06365313907781998
2019-02-01,03J,90391,1420841,0.06361795584446113
2019-03-01,09D,119763,1882656,0.06361385191984091
2017-01-01,02A,109795,1726921,0.06357847290061329
2019-07-01,15C,420777,6624717,0.063516222655247
2018-05-01,02A,118370,1864116,0.0634992672129846
2017-07-01,03A,124131,1958189,0.06339071458373018
2017-12-01,09A,64162,1012932,0.0633428502604321
2017-10-01,08J,80297,1268242,0.06331362626375724
2017-12-01,02A,116879,1846338,0.06330314384473482
2019-02-01,02A,106407,1684179,0.06318033890696892
2019-03-01,02A,114485,1814328,0.06310049781516903
2018-12-01,02A,112931,1790254,0.06308099297641563
2019-03-01,08T,91763,1454819,0.06307520042012099
2018-01-01,02A,117460,1862532,0.06306468828455028
2018-04-01,07X,139776,2216770,0.0630539027503981
2019-04-01,02A,113918,1808327,0.06299634966463477
2017-06-01,02A,114331,1818032,0.06288723190790921
2017-10-01,02A,116578,1855214,0.06283803377939148
2017-11-01,03A,125188,1992589,0.06282680472490815
2017-02-01,09A,56560,900643,0.0627995776350896
2017-04-01,02A,104524,1666176,0.06273286855650304
2018-01-01,09A,64064,1021410,0.06272114038437063
2018-07-01,08T,87836,1401073,0.06269195109748028
2018-07-01,08J,81522,1301340,0.06264465858269169
2017-07-01,02A,112322,1794145,0.06260475045216524
2018-06-01,08R,79625,1272731,0.06256231678178657
2019-06-01,02A,109669,1753973,0.06252604800644024
2019-06-01,07X,142940,2286630,0.0625112064479168
2019-01-01,03J,103957,1663720,0.062484672901690186
2017-02-01,02A,103243,1652966,0.06245923993596964
2019-05-01,07X,157241,2518447,0.06243569946081851
2019-05-01,02A,119952,1924086,0.062342327733791524
2017-08-01,08J,73339,1177049,0.0623075165095081
2017-12-01,08J,78939,1267046,0.06230160546657343
2017-07-01,08J,78148,1254576,0.06229036742293811
2017-09-01,03A,121338,1949512,0.06224019139148669
2019-05-01,03J,105210,1691124,0.062213060662612556
2017-05-01,02A,116613,1874694,0.06220375165226965
2019-03-01,07X,147014,2363881,0.062191793918560195
2019-03-01,03A,123284,1982998,0.06217051151841807
2019-04-01,03A,123480,1988873,0.06208541219072309
2018-07-01,07X,148932,2400191,0.0620500618492445
2018-01-01,07X,147637,2379818,0.06203709695447299
2018-02-01,08T,78575,1266633,0.062034543549710136
2017-04-01,09A,56875,916936,0.06202722981756633
2018-05-01,03J,98609,1592745,0.0619113542971411
2017-06-01,03A,125454,2027089,0.061888747854682256
2017-03-01,03A,127141,2054596,0.06188126522197065
2018-11-01,08T,87913,1421132,0.06186124863840938
2018-08-01,07X,145320,2349611,0.06184853577890127
2018-12-01,03J,93863,1518688,0.061805321435344195
2018-12-01,07X,144494,2338475,0.06178984167031933
2018-04-01,08T,83118,1346495,0.06172915606816216
2018-12-01,02W,51191,829835,0.0616881669247501
2017-09-01,08J,75425,1222877,0.06167832087773341
2019-04-01,03J,95613,1550746,0.06165613195197666
2017-11-01,08J,74137,1205046,0.06152213276505627
2018-05-01,07X,147651,2400002,0.06152119873233439
2019-04-01,02P,146440,2380382,0.06151953762043235
2017-05-01,09A,64512,1049001,0.06149851144088519
2018-09-01,07X,134491,2187701,0.061475951238309075
2017-04-01,08J,69706,1134331,0.06145119898865499
2017-10-01,09A,62986,1025034,0.06144771783179875
2017-03-01,07Y,127337,2072430,0.06144332981089832
2018-06-01,07X,139279,2267118,0.06143438497687372
2018-01-01,08T,85946,1399055,0.0614314662397118
2018-12-01,03A,125307,2041372,0.061383716441687254
2018-05-01,09A,64078,1044210,0.06136505109125559
2019-06-01,03J,93569,1524916,0.061360101146554956
2017-03-01,02A,117327,1912919,0.061334013620022595
2019-03-01,15C,448756,7328457,0.061234718304276056
2017-02-01,08J,67795,1109146,0.0611236032046277
2019-02-01,02W,50197,821317,0.06111769268138855
2018-11-01,03J,96635,1582630,0.06105975496483701
2017-07-01,09A,62139,1018304,0.061022052353717555
2017-08-01,08R,76426,1253275,0.060981029702180285
2019-07-01,02P,145453,2386518,0.060947790881946
2017-09-01,09A,59332,973718,0.060933453012063044
2017-03-01,08R,83160,1364901,0.06092749584035765
2019-02-01,02P,134232,2203307,0.060922967158003855
2017-12-01,08T,85407,1402098,0.06091371644492753
2017-12-01,08R,75824,1245019,0.06090188181867104
2017-03-01,08J,78015,1281012,0.06090106884244644
2018-03-01,07X,141477,2326014,0.06082379555755039
2018-06-01,08J,74081,1218513,0.060796232785370365
2018-10-01,07X,146384,2409604,0.06075023115831481
2018-11-01,07X,144753,2383443,0.06073272992053932
2017-11-01,09D,108234,1782937,0.06070545397846362
2019-07-01,03A,128254,2116553,0.06059569498141554
2017-11-01,08R,77854,1286968,0.06049412261998744
2017-06-01,09A,62986,1041549,0.06047339107425575
2018-05-01,08R,80248,1329895,0.06034160591625655
2018-05-01,08T,84987,1408516,0.060337972731584165
2018-06-01,08T,82747,1371583,0.06032956080674666
2018-03-01,08T,82901,1376443,0.06022842936467402
2018-10-01,02P,147819,2454785,0.0602166788537489
2017-10-01,07X,140623,2338261,0.06013999292636708
2018-02-01,07X,127498,2122347,0.06007405951995597
2018-09-01,03J,90034,1499757,0.06003239191415676
2018-08-01,03J,94955,1581927,0.06002489368978468
2018-04-01,03J,90027,1501490,0.05995844128166022
