pct,month,drug,gaba_ddd
15M,2012-05-01,gabapentin,132285.05555555556
07W,2012-05-01,gabapentin,13309.0
07G,2012-05-01,gabapentin,7294.5
03A,2012-05-01,gabapentin,22226.277777777777
07K,2012-05-01,gabapentin,21945.055555555555
04K,2012-05-01,gabapentin,29304.944444444445
02Y,2012-05-01,gabapentin,34718.055555555555
07X,2012-05-01,gabapentin,18061.944444444445
04M,2012-05-01,gabapentin,12749.222222222223
03L,2012-05-01,gabapentin,30288.11111111111
07L,2012-05-01,gabapentin,6742.5
11A,2012-05-01,gabapentin,43868.0
14Y,2012-05-01,gabapentin,30430.166666666668
08A,2012-05-01,gabapentin,18807.444444444445
01Y,2012-05-01,gabapentin,38860.166666666664
03W,2012-05-01,gabapentin,27568.11111111111
04V,2012-05-01,gabapentin,31057.555555555555
99J,2012-05-01,gabapentin,30117.333333333332
11X,2012-05-01,gabapentin,48606.38888888889
05F,2012-05-01,gabapentin,17569.444444444445
06K,2012-05-01,gabapentin,41454.22222222222
04H,2012-05-01,gabapentin,15412.388888888889
09N,2012-05-01,gabapentin,11125.5
11E,2012-05-01,gabapentin,16285.333333333334
08K,2012-05-01,gabapentin,17689.5
01W,2012-05-01,gabapentin,38065.11111111111
99D,2012-05-01,gabapentin,14523.666666666666
07R,2012-05-01,gabapentin,13387.888888888889
07Q,2012-05-01,gabapentin,20438.61111111111
12D,2012-05-01,gabapentin,21879.11111111111
10E,2012-05-01,gabapentin,18894.61111111111
08X,2012-05-01,gabapentin,13419.777777777777
02R,2012-05-01,gabapentin,30980.0
04F,2012-05-01,gabapentin,19318.555555555555
02T,2012-05-01,gabapentin,20501.055555555555
09A,2012-05-01,gabapentin,8633.222222222223
00Y,2012-05-01,gabapentin,33184.444444444445
07M,2012-05-01,gabapentin,17395.833333333332
06N,2012-05-01,gabapentin,41494.833333333336
00R,2012-05-01,gabapentin,24613.477777777778
06Y,2012-05-01,gabapentin,25612.0
09P,2012-05-01,gabapentin,13693.277777777777
06L,2012-05-01,gabapentin,33599.27777777778
02A,2012-05-01,gabapentin,23283.722222222223
01C,2012-05-01,gabapentin,22632.0
06Q,2012-05-01,gabapentin,20581.777777777777
05V,2012-05-01,gabapentin,10094.111111111111
14L,2012-05-01,gabapentin,56210.5
08D,2012-05-01,gabapentin,12893.611111111111
04L,2012-05-01,gabapentin,14712.555555555555
05N,2012-05-01,gabapentin,21087.333333333332
10D,2012-05-01,gabapentin,8373.944444444445
02F,2012-05-01,gabapentin,20197.222222222223
07Y,2012-05-01,gabapentin,8621.611111111111
03M,2012-05-01,gabapentin,12249.5
01D,2012-05-01,gabapentin,25325.944444444445
08W,2012-05-01,gabapentin,7988.277777777777
05W,2012-05-01,gabapentin,30557.666666666668
01V,2012-05-01,gabapentin,14990.277777777777
03T,2012-05-01,gabapentin,38455.555555555555
01E,2012-05-01,gabapentin,14073.388888888889
10K,2012-05-01,gabapentin,14460.111111111111
03Q,2012-05-01,gabapentin,35114.666666666664
01F,2012-05-01,gabapentin,20150.722222222223
02M,2012-05-01,gabapentin,22239.055555555555
03F,2012-05-01,gabapentin,31885.88888888889
08G,2012-05-01,gabapentin,8750.277777777777
11M,2012-05-01,gabapentin,46496.61111111111
05X,2012-05-01,gabapentin,15744.722222222223
00X,2012-05-01,gabapentin,13766.0
00P,2012-05-01,gabapentin,41322.833333333336
15F,2012-05-01,gabapentin,61751.61111111111
10J,2012-05-01,gabapentin,13951.611111111111
04Y,2012-05-01,gabapentin,8568.277777777777
09F,2012-05-01,gabapentin,21032.5
03R,2012-05-01,gabapentin,36374.444444444445
06P,2012-05-01,gabapentin,13568.0
09G,2012-05-01,gabapentin,38200.833333333336
13T,2012-05-01,gabapentin,86939.44444444444
06W,2012-05-01,gabapentin,20878.444444444445
05Q,2012-05-01,gabapentin,19183.944444444445
06T,2012-05-01,gabapentin,32394.0
10X,2012-05-01,gabapentin,25586.555555555555
07P,2012-05-01,gabapentin,12088.611111111111
05G,2012-05-01,gabapentin,18814.88888888889
01J,2012-05-01,gabapentin,24969.38888888889
08N,2012-05-01,gabapentin,6884.166666666667
05Y,2012-05-01,gabapentin,20459.722222222223
06D,2012-05-01,gabapentin,12737.388888888889
08L,2012-05-01,pregabalin,28353.166666666668
07N,2012-05-01,pregabalin,20910.083333333332
08T,2012-05-01,pregabalin,12072.833333333334
12D,2012-05-01,pregabalin,18918.25
04K,2012-05-01,pregabalin,31435.5
05Q,2012-05-01,pregabalin,23897.416666666668
07L,2012-05-01,pregabalin,13664.083333333334
01Y,2012-05-01,pregabalin,25590.666666666668
06A,2012-05-01,pregabalin,28264.5
99D,2012-05-01,pregabalin,16859.75
99N,2012-05-01,pregabalin,36410.0
99M,2012-05-01,pregabalin,17102.25
99E,2012-05-01,pregabalin,24331.333333333332
11D,2012-05-01,pregabalin,548.3333333333334
06K,2012-05-01,pregabalin,28497.0
04D,2012-05-01,pregabalin,30107.75
05H,2012-05-01,pregabalin,14083.5
05F,2012-05-01,pregabalin,12450.166666666666
02G,2012-05-01,pregabalin,14737.083333333334
03J,2012-05-01,pregabalin,23351.666666666668
02W,2012-05-01,pregabalin,6453.166666666667
05T,2012-05-01,pregabalin,22258.083333333332
00Q,2012-05-01,pregabalin,13552.666666666666
01K,2012-05-01,pregabalin,43148.75
00N,2012-05-01,pregabalin,18438.916666666668
06T,2012-05-01,pregabalin,60468.5
04C,2012-05-01,pregabalin,22480.333333333332
09F,2012-05-01,pregabalin,22307.166666666668
08P,2012-05-01,pregabalin,10214.416666666666
03N,2012-05-01,pregabalin,66786.83333333333
03D,2012-05-01,pregabalin,18118.5
08N,2012-05-01,pregabalin,18143.416666666668
02Q,2012-05-01,pregabalin,14357.333333333334
03K,2012-05-01,pregabalin,23679.5
06L,2012-05-01,pregabalin,33725.833333333336
05W,2012-05-01,pregabalin,26984.833333333332
10L,2012-05-01,pregabalin,17095.166666666668
06H,2012-05-01,pregabalin,49706.583333333336
08Y,2012-05-01,pregabalin,19701.75
15A,2012-05-01,pregabalin,35243.166666666664
00Y,2012-05-01,pregabalin,37953.0
10E,2012-05-01,pregabalin,22822.416666666668
04G,2012-05-01,pregabalin,49302.416666666664
05C,2012-05-01,pregabalin,22811.25
00K,2012-05-01,pregabalin,32254.666666666668
07Y,2012-05-01,pregabalin,15849.0
08R,2012-05-01,pregabalin,10307.333333333334
00Q,2012-05-01,gabapentin,22364.555555555555
09L,2012-05-01,gabapentin,8475.166666666666
02W,2012-05-01,gabapentin,8449.611111111111
15D,2012-05-01,gabapentin,22848.38888888889
04G,2012-05-01,gabapentin,71665.61111111111
08F,2012-05-01,gabapentin,11455.166666666666
99K,2012-05-01,gabapentin,12775.5
05J,2012-05-01,gabapentin,15709.611111111111
12F,2012-05-01,gabapentin,26627.944444444445
00N,2012-05-01,gabapentin,24885.055555555555
07J,2012-05-01,gabapentin,17920.88888888889
02G,2012-05-01,gabapentin,13788.166666666666
00C,2012-05-01,gabapentin,14683.777777777777
01K,2012-05-01,gabapentin,33668.166666666664
05L,2012-05-01,gabapentin,67202.88888888889
99H,2012-05-01,gabapentin,12163.222222222223
07H,2012-05-01,gabapentin,16888.5
05A,2012-05-01,gabapentin,32888.555555555555
09Y,2012-05-01,gabapentin,17639.222222222223
00K,2012-05-01,gabapentin,46417.11111111111
15C,2012-05-01,gabapentin,78301.94444444444
01R,2012-05-01,gabapentin,19607.333333333332
04Q,2012-05-01,gabapentin,12149.555555555555
02E,2012-05-01,gabapentin,18595.61111111111
09X,2012-05-01,gabapentin,13166.333333333334
05H,2012-05-01,gabapentin,18178.61111111111
03D,2012-05-01,gabapentin,13890.722222222223
07V,2012-05-01,gabapentin,19874.833333333332
99M,2012-05-01,gabapentin,11043.277777777777
08H,2012-05-01,gabapentin,16897.555555555555
01X,2012-05-01,gabapentin,24878.833333333332
04C,2012-05-01,gabapentin,27807.777777777777
04N,2012-05-01,gabapentin,10231.055555555555
05D,2012-05-01,gabapentin,10609.611111111111
11D,2012-05-01,gabapentin,221.11111111111111
00M,2012-05-01,gabapentin,47530.72222222222
03E,2012-05-01,gabapentin,13280.222222222223
99A,2012-05-01,gabapentin,61974.333333333336
11J,2012-05-01,gabapentin,57778.666666666664
05R,2012-05-01,gabapentin,17432.833333333332
99F,2012-05-01,gabapentin,7580.0
99E,2012-05-01,gabapentin,13167.944444444445
06F,2012-05-01,gabapentin,31773.666666666668
04E,2012-05-01,gabapentin,23772.38888888889
09W,2012-05-01,gabapentin,20636.333333333332
06V,2012-05-01,gabapentin,19740.833333333332
10R,2012-05-01,gabapentin,16325.0
02Q,2012-05-01,gabapentin,15405.611111111111
08Q,2012-05-01,gabapentin,16913.0
99C,2012-05-01,gabapentin,41914.72222222222
09E,2012-05-01,gabapentin,15983.277777777777
00D,2012-05-01,pregabalin,46256.833333333336
00M,2012-05-01,pregabalin,48720.916666666664
09N,2012-05-01,pregabalin,14176.416666666666
04L,2012-05-01,pregabalin,11553.833333333334
99J,2012-05-01,pregabalin,44662.583333333336
00C,2012-05-01,pregabalin,14858.75
10D,2012-05-01,pregabalin,20372.0
00X,2012-05-01,pregabalin,22094.833333333332
06W,2012-05-01,pregabalin,32230.916666666668
02R,2012-05-01,pregabalin,30715.083333333332
08J,2012-05-01,pregabalin,11348.666666666666
15M,2012-05-01,pregabalin,76943.83333333333
07T,2012-05-01,pregabalin,16442.666666666668
01F,2012-05-01,pregabalin,24803.666666666668
05R,2012-05-01,pregabalin,15103.083333333334
01J,2012-05-01,pregabalin,28908.833333333332
14L,2012-05-01,pregabalin,91198.33333333333
99H,2012-05-01,pregabalin,21801.666666666668
03R,2012-05-01,pregabalin,61610.583333333336
08V,2012-05-01,pregabalin,18957.583333333332
08D,2012-05-01,pregabalin,9071.333333333334
09G,2012-05-01,pregabalin,32287.083333333332
02T,2012-05-01,pregabalin,23060.0
01W,2012-05-01,pregabalin,29035.666666666668
09Y,2012-05-01,pregabalin,36336.083333333336
15N,2012-05-01,pregabalin,143584.75
06P,2012-05-01,pregabalin,12313.666666666666
05J,2012-05-01,pregabalin,11554.416666666666
09P,2012-05-01,pregabalin,30991.916666666668
09C,2012-05-01,pregabalin,12553.833333333334
05V,2012-05-01,pregabalin,15242.0
99G,2012-05-01,pregabalin,22535.583333333332
07W,2012-05-01,pregabalin,22678.083333333332
10Q,2012-05-01,pregabalin,29431.0
06M,2012-05-01,pregabalin,26048.5
00R,2012-05-01,pregabalin,22325.5
06Q,2012-05-01,pregabalin,63966.833333333336
01E,2012-05-01,pregabalin,27724.833333333332
01C,2012-05-01,pregabalin,23526.083333333332
99A,2012-05-01,pregabalin,69176.75
03F,2012-05-01,pregabalin,33758.166666666664
09H,2012-05-01,pregabalin,11563.916666666666
00V,2012-05-01,pregabalin,27238.333333333332
08K,2012-05-01,pregabalin,21382.166666666668
00P,2012-05-01,pregabalin,35470.166666666664
10A,2012-05-01,pregabalin,26091.5
15D,2012-05-01,pregabalin,23118.333333333332
02H,2012-05-01,pregabalin,60290.5
08M,2012-05-01,pregabalin,19862.916666666668
03W,2012-05-01,pregabalin,24662.083333333332
05L,2012-05-01,pregabalin,38469.0
04V,2012-05-01,pregabalin,30947.083333333332
11N,2012-05-01,pregabalin,65812.33333333333
04E,2012-05-01,pregabalin,14834.916666666666
03V,2012-05-01,pregabalin,5004.666666666667
09D,2012-05-01,pregabalin,35773.083333333336
99F,2012-05-01,pregabalin,20477.083333333332
13T,2012-05-01,pregabalin,63957.0
02X,2012-05-01,pregabalin,59057.083333333336
01D,2012-05-01,pregabalin,39696.75
04N,2012-05-01,pregabalin,10050.333333333334
06V,2012-05-01,pregabalin,23321.75
06N,2012-05-01,pregabalin,27532.583333333332
03E,2012-05-01,pregabalin,15008.666666666666
11X,2012-05-01,pregabalin,31171.833333333332
07V,2012-05-01,pregabalin,20440.166666666668
07H,2012-05-01,pregabalin,25624.5
05X,2012-05-01,pregabalin,23346.166666666668
08F,2012-05-01,pregabalin,20143.75
00L,2012-05-01,pregabalin,38122.833333333336
15E,2012-05-01,pregabalin,112132.33333333333
02M,2012-05-01,pregabalin,22654.25
02F,2012-05-01,pregabalin,26850.25
02E,2012-05-01,pregabalin,34660.5
08G,2012-05-01,pregabalin,28782.416666666668
01X,2012-05-01,pregabalin,47389.25
04Y,2012-05-01,pregabalin,13443.166666666666
09X,2012-05-01,pregabalin,19911.833333333332
04M,2012-05-01,pregabalin,11383.916666666666
02Y,2012-05-01,pregabalin,36474.583333333336
08W,2012-05-01,pregabalin,17153.25
11M,2012-05-01,pregabalin,55723.75
03A,2012-05-01,pregabalin,24740.333333333332
01R,2012-05-01,pregabalin,16106.333333333334
08Q,2012-05-01,pregabalin,21160.75
01H,2012-05-01,pregabalin,28498.416666666668
07P,2012-05-01,pregabalin,15680.666666666666
10X,2012-05-01,pregabalin,17853.75
05D,2012-05-01,pregabalin,13066.25
01T,2012-05-01,pregabalin,22549.0
14Y,2012-05-01,pregabalin,9045.166666666666
04H,2012-05-01,pregabalin,11653.333333333334
03Q,2012-05-01,pregabalin,43419.833333333336
04F,2012-05-01,pregabalin,10207.166666666666
10V,2012-05-01,pregabalin,14492.166666666666
11J,2012-05-01,pregabalin,34075.916666666664
01V,2012-05-01,pregabalin,15989.583333333334
15F,2012-05-01,pregabalin,86224.91666666667
11A,2012-05-01,pregabalin,41162.416666666664
00J,2012-05-01,pregabalin,28093.833333333332
11E,2012-05-01,pregabalin,10572.583333333334
02N,2012-05-01,pregabalin,15066.083333333334
02H,2012-05-01,gabapentin,40833.666666666664
05T,2012-05-01,gabapentin,26872.277777777777
01H,2012-05-01,gabapentin,30912.944444444445
01G,2012-05-01,gabapentin,40751.38888888889
10C,2012-05-01,gabapentin,5107.666666666667
05Y,2012-05-01,pregabalin,40127.083333333336
02D,2012-05-01,pregabalin,11260.083333333334
01G,2012-05-01,pregabalin,22920.583333333332
08A,2012-05-01,pregabalin,17256.5
08X,2012-05-01,pregabalin,16558.166666666668
09E,2012-05-01,pregabalin,28161.0
99C,2012-05-01,pregabalin,23683.333333333332
03L,2012-05-01,pregabalin,29185.083333333332
09W,2012-05-01,pregabalin,41205.583333333336
10R,2012-05-01,pregabalin,14316.5
04Q,2012-05-01,pregabalin,15828.333333333334
03T,2012-05-01,pregabalin,43317.166666666664
09J,2012-05-01,pregabalin,26843.5
03H,2012-05-01,pregabalin,14232.833333333334
00T,2012-05-01,pregabalin,43595.333333333336
09A,2012-05-01,pregabalin,15375.083333333334
08E,2012-05-01,pregabalin,12021.833333333334
07J,2012-05-01,pregabalin,25695.666666666668
05G,2012-05-01,pregabalin,18286.5
08C,2012-05-01,pregabalin,15428.083333333334
09L,2012-05-01,pregabalin,9265.25
07G,2012-05-01,pregabalin,12413.333333333334
07Q,2012-05-01,pregabalin,21997.25
07X,2012-05-01,pregabalin,15523.916666666666
06F,2012-05-01,pregabalin,27802.25
08H,2012-05-01,pregabalin,10554.0
05A,2012-05-01,pregabalin,33894.75
01A,2012-05-01,pregabalin,33943.666666666664
06Y,2012-05-01,pregabalin,29945.416666666668
10J,2012-05-01,pregabalin,16664.166666666668
12F,2012-05-01,pregabalin,47729.416666666664
10C,2012-05-01,pregabalin,7685.833333333333
07K,2012-05-01,pregabalin,34376.5
99K,2012-05-01,pregabalin,18480.916666666668
02P,2012-05-01,pregabalin,31695.833333333332
10K,2012-05-01,pregabalin,16779.833333333332
02A,2012-05-01,pregabalin,28781.583333333332
03M,2012-05-01,pregabalin,15152.0
15C,2012-05-01,pregabalin,69604.83333333333
05N,2012-05-01,pregabalin,34267.166666666664
06D,2012-05-01,pregabalin,7327.333333333333
07M,2012-05-01,pregabalin,21920.666666666668
07R,2012-05-01,pregabalin,9030.666666666666
06A,2016-05-01,gabapentin,23142.222222222223
00L,2016-05-01,gabapentin,92827.16666666667
08L,2016-05-01,gabapentin,33521.833333333336
03N,2016-05-01,gabapentin,98231.11111111111
05N,2016-05-01,gabapentin,38745.0
00M,2016-05-01,gabapentin,75871.05555555556
10R,2016-05-01,gabapentin,32079.61111111111
05X,2016-05-01,gabapentin,27206.722222222223
06F,2016-05-01,gabapentin,64248.88888888889
09G,2016-05-01,gabapentin,67175.5
09J,2016-05-01,gabapentin,31365.0
08R,2016-05-01,gabapentin,11425.388888888889
04L,2016-05-01,gabapentin,24891.88888888889
10A,2016-05-01,gabapentin,36028.833333333336
00Q,2016-05-01,gabapentin,38638.055555555555
10Q,2016-05-01,gabapentin,89164.38888888889
99E,2016-05-01,gabapentin,27204.777777777777
01C,2016-05-01,gabapentin,35522.27777777778
06L,2016-05-01,gabapentin,68549.16666666667
08N,2016-05-01,gabapentin,11197.055555555555
11M,2016-05-01,gabapentin,86345.0
05R,2016-05-01,gabapentin,26255.777777777777
07Q,2016-05-01,gabapentin,29231.944444444445
03F,2016-05-01,gabapentin,52155.72222222222
06Y,2016-05-01,gabapentin,46740.61111111111
03W,2016-05-01,gabapentin,39783.38888888889
01R,2016-05-01,gabapentin,32331.166666666668
05F,2016-05-01,gabapentin,25971.833333333332
09W,2016-05-01,gabapentin,43270.72222222222
01E,2016-05-01,gabapentin,28188.11111111111
04Q,2016-05-01,gabapentin,17967.277777777777
15F,2016-05-01,gabapentin,89298.44444444444
08C,2016-05-01,gabapentin,8273.666666666666
02W,2016-05-01,gabapentin,15707.5
06V,2016-05-01,gabapentin,38225.61111111111
05L,2016-05-01,gabapentin,101535.83333333333
10X,2016-05-01,gabapentin,42568.666666666664
05D,2016-05-01,gabapentin,18633.277777777777
15N,2016-05-01,gabapentin,197006.33333333334
02F,2016-05-01,gabapentin,44165.666666666664
00Y,2016-05-01,gabapentin,60033.61111111111
09C,2016-05-01,gabapentin,17883.5
99N,2016-05-01,gabapentin,80898.94444444444
01X,2016-05-01,gabapentin,50008.77777777778
01V,2016-05-01,gabapentin,27412.222222222223
14L,2016-05-01,gabapentin,101633.61111111111
99C,2016-05-01,gabapentin,55481.77777777778
02N,2016-05-01,gabapentin,24584.833333333332
10K,2016-05-01,gabapentin,28285.5
03M,2016-05-01,gabapentin,23342.777777777777
03T,2016-05-01,gabapentin,63937.88888888889
03H,2016-05-01,gabapentin,29322.777777777777
04Y,2016-05-01,gabapentin,19073.38888888889
10E,2016-05-01,gabapentin,33571.5
08A,2016-05-01,gabapentin,29885.5
11X,2016-05-01,gabapentin,90328.38888888889
11E,2016-05-01,gabapentin,25768.48888888889
04N,2016-05-01,gabapentin,14476.388888888889
02P,2016-05-01,gabapentin,52033.166666666664
09N,2016-05-01,gabapentin,15547.777777777777
08G,2016-05-01,gabapentin,15479.166666666666
01A,2016-05-01,gabapentin,89509.33333333333
09E,2016-05-01,gabapentin,31073.277777777777
10J,2016-05-01,gabapentin,22859.722222222223
05H,2016-05-01,gabapentin,30436.166666666668
03A,2016-05-01,gabapentin,36249.11111111111
07J,2016-05-01,gabapentin,36147.444444444445
04H,2016-05-01,gabapentin,23619.38888888889
01W,2016-05-01,gabapentin,61783.833333333336
03Q,2016-05-01,gabapentin,56283.555555555555
04F,2016-05-01,gabapentin,31803.222222222223
09L,2016-05-01,gabapentin,12726.166666666666
05V,2016-05-01,gabapentin,18387.88888888889
06M,2016-05-01,gabapentin,77958.11111111111
09P,2016-05-01,gabapentin,29461.88888888889
06T,2016-05-01,gabapentin,56304.666666666664
06W,2016-05-01,gabapentin,38944.38888888889
10C,2016-05-01,gabapentin,7348.555555555556
03D,2016-05-01,gabapentin,26700.944444444445
06N,2016-05-01,gabapentin,59840.166666666664
01K,2016-05-01,gabapentin,65830.16666666667
10D,2016-05-01,gabapentin,20254.38888888889
12D,2016-05-01,gabapentin,36233.61111111111
08J,2016-05-01,gabapentin,10969.222222222223
07K,2016-05-01,gabapentin,38848.055555555555
00J,2016-05-01,gabapentin,73392.22222222222
06H,2016-05-01,gabapentin,136044.88888888888
07W,2016-05-01,gabapentin,19769.777777777777
15C,2016-05-01,gabapentin,112851.38888888889
03L,2016-05-01,gabapentin,47168.5
07L,2016-05-01,gabapentin,11522.5
02T,2016-05-01,gabapentin,35101.666666666664
04D,2016-05-01,gabapentin,32579.88888888889
00T,2016-05-01,gabapentin,56095.5
08F,2016-05-01,gabapentin,22221.444444444445
07N,2016-05-01,gabapentin,28230.11111111111
11N,2016-05-01,gabapentin,109029.94444444444
15A,2016-05-01,gabapentin,47250.055555555555
07Y,2016-05-01,gabapentin,13960.666666666666
04K,2016-05-01,gabapentin,54502.22222222222
00P,2016-05-01,gabapentin,67601.33333333333
08Y,2016-05-01,gabapentin,13783.666666666666
05Y,2016-05-01,gabapentin,42126.305555555555
99J,2016-05-01,gabapentin,55580.666666666664
99F,2016-05-01,gabapentin,16921.11111111111
09A,2016-05-01,gabapentin,10881.388888888889
05J,2016-05-01,gabapentin,22792.722222222223
03V,2016-05-01,gabapentin,16384.277777777777
03J,2016-05-01,gabapentin,22239.055555555555
08X,2016-05-01,gabapentin,18492.61111111111
02G,2016-05-01,gabapentin,26537.5
02M,2016-05-01,gabapentin,46032.27777777778
05G,2016-05-01,gabapentin,37951.666666666664
07R,2016-05-01,gabapentin,20914.444444444445
09F,2016-05-01,gabapentin,41886.77777777778
15E,2016-05-01,gabapentin,159421.05555555556
99M,2016-05-01,gabapentin,18009.61111111111
08E,2016-05-01,gabapentin,13356.611111111111
14Y,2016-05-01,gabapentin,55498.666666666664
00R,2016-05-01,gabapentin,55902.38888888889
15D,2016-05-01,gabapentin,38785.38888888889
02X,2016-05-01,gabapentin,71468.38888888889
10L,2016-05-01,gabapentin,27689.88888888889
15M,2016-05-01,gabapentin,220592.27777777778
03K,2016-05-01,gabapentin,26599.333333333332
02R,2016-05-01,gabapentin,60056.47222222222
