month,pct,items,total_list_size,measure
2015-03-01,13T,3993,506100,7.889745109662122
2015-03-01,01J,1072,161869,6.622639294738338
2015-03-01,08W,1102,298343,3.6937350633331434
2015-03-01,03M,1453,118653,12.245792352490035
2015-03-01,09W,1198,291517,4.109537351166486
2015-03-01,11A,2665,547656,4.866193376864309
2015-03-01,03N,3841,586399,6.550147595749652
2015-03-01,12D,2761,229351,12.038316815710417
2015-03-01,01G,2346,258037,9.091719404581514
2015-03-01,06N,4797,624482,7.6815664823005285
2015-03-01,15N,4375,1176355,3.7191154030883524
2015-03-01,08H,636,233865,2.7195176704509008
2015-03-01,08V,937,294516,3.181490988605033
2015-03-01,06H,5181,910295,5.69156152675781
2015-03-01,04F,1098,279399,3.929863743248902
2015-03-01,10K,725,201648,3.5953741172736655
2015-03-01,04D,4296,232276,18.4952384232551
2015-03-01,05C,2296,314402,7.3027525270195515
2015-03-01,00R,4898,171792,28.511222874173423
2015-03-01,03F,1875,290442,6.455677897824695
2015-03-01,11J,4818,783543,6.148992461166775
2015-03-01,03Q,2669,351210,7.599441929330029
2015-03-01,04K,1947,361191,5.390499763283136
2015-03-01,02R,4106,321057,12.78900631352065
2015-03-01,15C,7255,969942,7.479828690787699
2015-03-01,10R,531,218680,2.428205597219682
2015-03-01,03J,2073,188586,10.992332410677356
2015-03-01,09P,1025,185192,5.534796319495444
2015-03-01,06D,747,113228,6.597308086339068
2015-03-01,01F,748,129597,5.771738543330478
2015-03-01,08P,991,209350,4.733699546214474
2015-03-01,11N,5385,554068,9.71902365774598
2015-03-01,09X,958,231423,4.139605830016895
2015-03-01,02A,2329,237855,9.791679804923168
2015-03-01,05Y,2700,275061,9.81600444992202
2015-03-01,00X,2839,177598,15.985540377706956
2015-03-01,11E,1018,201943,5.041026428249555
2015-03-01,07T,690,293323,2.3523555943448007
2015-03-01,04Q,2494,131433,18.9754475664407
2015-03-01,06Q,1989,380042,5.233632072244648
2015-03-01,06W,367,227450,1.6135414376786104
2015-03-01,99C,2287,216229,10.57674964967696
2015-03-01,05F,1076,183099,5.876602275271848
2015-03-01,06M,1206,235087,5.130015696316684
2015-03-01,08A,1470,282225,5.208610151474885
2015-03-01,02N,1368,157322,8.695541627998626
2015-03-01,07J,2095,170311,12.301025770502198
2015-03-01,00Y,2460,245257,10.030294752035614
2015-03-01,07P,1181,363206,3.251598266548461
2015-03-01,06K,6261,583265,10.734400315465525
2015-03-01,10V,1064,210792,5.0476298910774595
2015-03-01,00M,4964,291290,17.041436369254004
2015-03-01,04Y,1583,133622,11.846851566358833
2015-03-01,06V,1229,169964,7.230943023228449
2015-03-01,99N,3876,483090,8.023349686393841
2015-03-01,09F,695,190809,3.6423858413387213
2015-03-01,10Q,3228,711886,4.534433884076945
2015-03-01,02H,4303,322353,13.348720191839382
2015-03-01,04C,2652,383910,6.90786903180433
2015-03-01,03T,4470,244969,18.2472067894305
2015-03-01,09J,2593,257271,10.078866253872373
2015-03-01,03A,1717,243635,7.047427504258422
2015-03-01,07L,633,207035,3.0574540536624233
2015-03-01,12F,1175,333073,3.5277551767930744
2015-03-01,03W,2994,320151,9.351837101867556
2015-03-01,07K,2694,243117,11.081084416145313
2015-03-01,07N,719,231976,3.099458564679105
2015-03-01,99H,2246,300742,7.468195330216598
2015-03-01,08X,1891,375824,5.031610541104349
2015-03-01,99D,3134,161782,19.37174716593935
2015-03-01,14Y,2317,537381,4.311652254173481
2015-03-01,11X,2154,556703,3.8692085366883244
2015-03-01,09A,1186,208242,5.695296818125065
2015-03-01,04E,3152,188057,16.760875691944467
2015-03-01,04G,3810,652469,5.839357885202208
2015-03-01,08E,1480,255235,5.7985777812604065
2015-03-01,15M,5374,1030759,5.213633836813454
2015-03-01,03K,2975,170319,17.467223269277063
2015-03-01,02W,1880,138653,13.559028654266408
2015-03-01,05G,3543,215390,16.4492316263522
2015-03-01,10X,389,270350,1.4388755317181432
2015-03-01,07V,1448,395184,3.664115956111585
2015-03-01,00T,1992,299950,6.641106851141857
2015-03-01,06A,2600,264664,9.82377656198047
2015-03-01,07G,829,168576,4.917663249810175
2015-03-01,02D,521,102931,5.061643236731403
2015-03-01,00Q,2454,170214,14.417145475695301
2015-03-01,05X,1145,177573,6.448052350301004
2015-03-01,10C,383,93825,4.082067679189981
2015-03-01,05T,3380,297973,11.343309628724748
2015-03-01,00P,1786,283469,6.300512578094958
2015-03-01,08L,919,310043,2.9641049789867853
2015-03-01,07Q,1678,337515,4.971630890478942
2015-03-01,99K,1106,168002,6.58325496125046
2015-03-01,08J,581,199208,2.916549536163206
2015-03-01,01T,617,154645,3.9897830515050607
2015-03-01,01K,4093,345844,11.83481569725079
2015-03-01,01H,2521,323804,7.7855739892033435
2015-03-01,08G,1762,299834,5.876585043724195
2015-03-01,99G,722,184896,3.9048978885427483
2015-03-01,00V,1299,198107,6.557062597485196
2015-03-01,01C,783,205481,3.810571293696254
2015-03-01,05N,3031,302393,10.02338017083729
2015-03-01,02P,4868,254322,19.1410888558599
2015-03-01,07R,115,264660,0.434519761203053
2015-03-01,05J,843,173155,4.868470445554561
2015-03-01,01X,897,194762,4.605621219745126
2015-03-01,99A,3571,504757,7.074691386152149
2015-03-01,00C,1126,106673,10.555623259868947
2015-03-01,06Y,960,218717,4.389233575808007
2015-03-01,02T,1475,217076,6.7948552580663
2015-03-01,02G,1225,112116,10.926183595561742
2015-03-01,08D,893,297578,3.000893883284382
2015-03-01,01R,867,178369,4.860710100970461
2015-03-01,07Y,1384,300067,4.612303252273659
2015-03-01,02M,3566,169099,21.08823825096541
2015-03-01,04M,865,105255,8.218136905610185
2015-03-01,05Q,1512,214043,7.064001158645693
2015-03-01,09N,1606,221960,7.2355379347630215
2015-03-01,08K,887,378399,2.3440865329982374
2015-03-01,03L,2013,258717,7.780702466401514
2015-03-01,09G,4027,499663,8.059432057206557
2015-03-01,07X,2622,320221,8.188095096823753
2015-03-01,10A,1043,199720,5.2223112357300225
2015-03-01,05L,4005,538688,7.434730307710586
2015-03-01,07W,2843,418965,6.785769694365877
2015-03-01,10D,492,108239,4.545496540064118
2015-03-01,00D,5454,288824,18.883472287621526
2015-03-01,04N,1499,123444,12.143158031172028
2015-03-01,09L,992,177750,5.580872011251759
2015-03-01,09H,741,129456,5.723952539859103
2015-03-01,14L,2535,593072,4.274354547171337
2015-03-01,07H,2286,298767,7.6514474490154525
2015-03-01,03R,3455,361018,9.57015993662366
2015-03-01,08T,844,188595,4.475198175985576
2015-03-01,08Q,1225,309101,3.9631059103658677
2015-03-01,09E,1020,215285,4.737905567039042
2015-03-01,10L,883,141890,6.223130594122208
2015-03-01,99E,2050,270598,7.575813568466877
2015-03-01,08M,403,373089,1.0801712191997086
2015-03-01,05D,2605,137274,18.976645249646694
2015-03-01,00L,2668,322094,8.28329618061808
2015-03-01,06T,3475,336775,10.318461881077871
2015-03-01,00K,1377,293700,4.688457609805924
2015-03-01,99M,1284,221876,5.787016171194722
2015-03-01,09D,1348,309560,4.354567773614161
2015-03-01,09C,400,126400,3.1645569620253173
2015-03-01,07M,2021,398258,5.074599882488237
2015-03-01,00J,2745,252951,10.851904123723568
2015-03-01,08F,1093,265493,4.116869371320523
2015-03-01,01V,621,123065,5.046113842278471
2015-03-01,01W,1849,303157,6.099149945407825
2015-03-01,02E,620,212950,2.9114815684432958
2015-03-01,01A,5164,373075,13.841720833612545
2015-03-01,01E,5236,202889,25.807214782467263
2015-03-01,15E,7777,1261528,6.164746244237148
2015-03-01,09Y,1869,361317,5.172743048348128
2015-03-01,15F,11996,847247,14.158799027910398
2015-03-01,02X,3559,312257,11.397662822610862
2015-03-01,02F,1061,258724,4.1008951624124546
2015-03-01,06L,3097,396982,7.801361270788096
2015-03-01,06F,2748,457607,6.005152893203118
2015-03-01,01Y,1308,242821,5.386684018268602
2015-03-01,02Y,3342,301772,11.074586111368845
2015-03-01,03D,2179,142548,15.286079075118556
2015-03-01,15A,726,520985,1.3935142086624386
2015-03-01,03E,1214,161360,7.523549826474962
2015-03-01,08Y,837,241958,3.459278056522208
2015-03-01,01D,1939,225718,8.59036496867773
2015-03-01,04L,1526,138168,11.044525505182099
2015-03-01,08N,1824,298217,6.116351515842491
2015-03-01,15D,3749,445289,8.419251317683571
2015-03-01,03V,243,73382,3.31143877245101
2015-03-01,10E,605,143181,4.225420970659515
2015-03-01,05R,2100,275448,7.6239435392524175
2015-03-01,99F,947,182037,5.202239105236847
2015-03-01,08R,1301,217888,5.970957556175648
2015-03-01,08C,1187,205682,5.771044622280996
2015-03-01,04H,1782,130260,13.680331644403502
2015-03-01,06P,1207,223275,5.405889598029335
2015-03-01,11M,3863,632494,6.10756781882516
2015-03-01,10J,763,219576,3.474878857434329
2015-03-01,05V,2464,145544,16.929588303193537
2015-04-01,99H,2150,300950,7.144043861106495
2015-04-01,03E,1170,161387,7.249654557058499
2015-04-01,00T,2020,300519,6.721704784056917
2015-04-01,01A,5082,373367,13.611272554885673
2015-04-01,04D,4271,232346,18.38206812254138
2015-04-01,05A,1907,484129,3.939032778453675
2015-04-01,06W,344,227731,1.5105541186751035
2015-04-01,02W,1775,138271,12.837109733783654
2015-04-01,06H,5141,913872,5.625514295218588
2015-04-01,05X,1169,177953,6.569150281254038
2015-04-01,01G,2263,258729,8.74660358908356
2015-04-01,11M,3782,633233,5.972525121084973
2015-04-01,01K,4055,345513,11.736172010893945
2015-04-01,10K,673,201921,3.3329866631009155
2015-04-01,10E,618,143110,4.318356508979107
2015-04-01,10Q,3090,709455,4.355455948580246
2015-04-01,09J,2562,258209,9.922194811180091
2015-04-01,05W,4998,284166,17.588311057621247
2015-04-01,09L,1003,178296,5.625476735316552
2015-04-01,05T,3320,298389,11.12641551799832
2015-04-01,07N,664,232854,2.8515722298092365
2015-04-01,05C,2189,314775,6.954173616074975
2015-04-01,13T,3805,506651,7.51010064126983
2015-04-01,12F,1140,333343,3.4199008228761367
2015-04-01,04G,3704,654358,5.660509996057206
2015-04-01,00D,5352,288900,18.525441329179646
2015-04-01,00Y,2497,246048,10.148426323319025
2015-04-01,06P,1142,224153,5.094734400164173
2015-04-01,08D,823,296958,2.771435691242532
2015-04-01,08A,1350,283538,4.761266567444224
2015-04-01,15C,7094,972730,7.292876748943694
2015-04-01,10L,785,141934,5.530739639550778
2015-04-01,14Y,2372,542215,4.3746484328172395
2015-04-01,08W,1047,299713,3.493341963812046
2015-04-01,08J,621,199734,3.109135149749167
2015-04-01,03F,1942,290419,6.68689032053688
2015-04-01,99F,967,182371,5.302378119328185
2015-04-01,08K,787,376494,2.090338757058545
2015-04-01,03Q,2755,351568,7.836321849542622
2015-04-01,08X,1880,380123,4.945767554186408
2015-04-01,04Q,2489,131458,18.933803952593223
2015-04-01,11E,1040,202583,5.133698286628197
2015-04-01,03W,2809,319553,8.79040409572121
2015-04-01,07L,646,208944,3.0917374990428055
2015-04-01,15A,730,520535,1.4024032966082973
2015-04-01,08L,808,307653,2.626335514361961
2015-04-01,03K,2875,170587,16.85357031895748
2015-04-01,15N,4328,1184050,3.6552510451416755
2015-04-01,04C,2649,385013,6.880287159134885
2015-04-01,08T,857,189155,4.530675900716344
2015-04-01,10X,369,270657,1.363349183653111
2015-04-01,08Y,811,243696,3.32791674873613
2015-04-01,08H,603,232957,2.588460531342694
2015-04-01,00C,1096,106799,10.262268373299376
2015-04-01,99N,3788,483789,7.8298597115684725
2015-04-01,00V,1292,198621,6.504850947281505
2015-04-01,02A,2277,237936,9.56980028242889
2015-04-01,08M,382,377303,1.0124488806078937
2015-04-01,04V,3163,375549,8.42233636622651
2015-04-01,00Q,2476,170360,14.533928152148393
2015-04-01,99E,1872,271590,6.892742737214184
2015-04-01,02T,1404,217334,6.4601028831199905
2015-04-01,03L,2057,258873,7.945981234041404
2015-04-01,05Q,1414,215343,6.566268696916082
2015-04-01,00J,2662,252478,10.543492898391147
2015-04-01,15E,7426,1262999,5.879656278429358
2015-04-01,07R,141,261673,0.5388404611862897
2015-04-01,03A,1665,243874,6.8272960627209125
2015-04-01,02P,4843,254572,19.02408748801911
2015-04-01,04M,799,105354,7.583955046794615
2015-04-01,02Q,1259,113753,11.06783996905576
2015-04-01,06T,3182,337445,9.429684837529075
2015-04-01,01D,1905,226384,8.414905647042193
2015-04-01,06K,6239,585437,10.65699639756285
2015-04-01,09A,1100,209636,5.247190368066553
2015-04-01,04F,1068,280324,3.8098771421640674
2015-04-01,09H,780,129793,6.009569083078439
2015-04-01,99A,3547,506137,7.007984004330846
2015-04-01,03R,3380,361727,9.344063340585581
2015-04-01,09Y,1799,362839,4.958121921844124
2015-04-01,06M,1152,235371,4.894400754553448
2015-04-01,11X,2116,557284,3.7969868146223478
2015-04-01,11A,2484,547005,4.541091946143088
2015-04-01,05F,1152,183144,6.290132354868303
2015-04-01,00R,4894,171617,28.516988410239076
2015-04-01,10D,446,108489,4.111015863359419
2015-04-01,14L,2482,595114,4.1706294928366665
2015-04-01,05R,2049,275852,7.427896118208314
2015-04-01,01T,632,154726,4.084639944159353
2015-04-01,01J,1096,161968,6.766768744443346
2015-04-01,07G,873,169145,5.161252180082179
2015-04-01,07X,2488,318553,7.810317278443461
2015-04-01,09N,1494,220694,6.769554224401208
2015-04-01,09G,3838,500550,7.667565677754471
2015-04-01,06Q,1912,380874,5.020032871763365
2015-04-01,03H,1962,168747,11.626873366637628
2015-04-01,00N,1323,155160,8.526682134570763
2015-04-01,03N,3901,585089,6.667361717619027
2015-04-01,03D,2121,142606,14.873146992412664
2015-04-01,03T,4356,244917,17.78561716826517
2015-04-01,01E,5102,202528,25.19157844841207
2015-04-01,99M,1247,222348,5.608325687660782
2015-04-01,03V,245,73562,3.330523911802289
2015-04-01,07H,2311,299988,7.703641478992492
2015-04-01,06V,1253,169951,7.372713311483898
2015-04-01,08Q,1180,307614,3.835976255957141
2015-04-01,05H,1599,185476,8.621061485043889
2015-04-01,02M,3389,169060,20.046137465988405
2015-04-01,06Y,959,219179,4.3754191779321925
2015-04-01,00X,2780,177927,15.624385281604253
2015-04-01,10A,1042,199032,5.2353390409582365
2015-04-01,07Q,1566,336921,4.647973857373093
2015-04-01,00L,2521,321845,7.832963072286349
2015-04-01,00K,1345,293687,4.5797056049467635
2015-04-01,02D,521,103053,5.055650975711528
2015-04-01,01V,566,123111,4.5974770735352655
2015-04-01,02E,695,213410,3.2566421442294176
2015-04-01,05Y,2684,275902,9.728091858703454
2015-04-01,00P,1683,283716,5.9319883263545234
2015-04-01,07T,665,295734,2.248642361040665
2015-04-01,10J,763,220064,3.4671731859822597
2015-04-01,01F,744,129641,5.738925185705139
2015-04-01,04K,1825,359507,5.076396287137663
2015-04-01,08C,1169,206891,5.650318283540609
2015-04-01,02H,4326,322507,13.41366233911202
2015-04-01,07M,1961,396986,4.9397207961993645
2015-04-01,06N,4676,626569,7.46286522314382
2015-04-01,10C,383,94111,4.069662419908406
2015-04-01,11J,4763,782815,6.08445162650179
2015-04-01,10V,1065,211176,5.043186725764293
2015-04-01,01X,900,194879,4.618250298903423
2015-04-01,04N,1409,123576,11.401890334692819
2015-04-01,99G,738,184772,3.9941116619401216
2015-04-01,08V,912,295223,3.0891902053701785
2015-04-01,05V,2437,145493,16.74994673283251
2015-04-01,04Y,1592,132665,12.000150755662759
2015-04-01,02N,1364,157584,8.655701086404711
2015-04-01,09X,930,231937,4.009709533192202
2015-04-01,02R,3937,321439,12.248047063361946
2015-04-01,09W,1124,292487,3.84290583855009
2015-04-01,05G,3503,215572,16.249791253038424
2015-04-01,09F,657,191132,3.437414980223092
2015-04-01,06D,693,113386,6.111865662427459
2015-04-01,12D,2771,229915,12.052280190505185
2015-04-01,09E,958,215870,4.437856117107519
2015-04-01,03J,2032,189084,10.746546508430116
2015-04-01,09D,1307,308849,4.2318414500289805
2015-04-01,07V,1575,397027,3.9669846131371425
2015-04-01,05D,2552,137585,18.548533633753678
2015-04-01,15M,5231,1031169,5.072883300409534
2015-04-01,09P,1073,185228,5.792860690608332
2015-04-01,08N,1902,300293,6.3338139750177325
2015-04-01,00M,4598,291375,15.780351780351781
2015-04-01,08P,943,207826,4.537449597259245
2015-04-01,05L,3916,539980,7.252120448905515
2015-04-01,08G,1621,300637,5.391884565106757
2015-04-01,07J,2094,170595,12.27468565901697
2015-04-01,06F,2672,458794,5.823964567976042
2015-04-01,99K,1156,168180,6.873587822571056
2015-04-01,10R,530,219018,2.419892428932782
2015-04-01,01H,2421,323663,7.48000234812135
2015-04-01,15D,3746,442825,8.45932366058827
2015-04-01,04E,3056,188503,16.211943576494807
2015-04-01,02G,1185,111974,10.582813867504957
2015-04-01,07Y,1427,301794,4.728390889149551
2015-04-01,07P,1162,365332,3.180668542585923
2015-04-01,04L,1438,138369,10.392501210531261
2015-04-01,99D,2945,162068,18.171384850803364
2015-04-01,99C,2065,216218,9.550546207993783
2015-04-01,03M,1363,118722,11.480601741884403
2015-04-01,08F,1004,266476,3.767693901139315
2015-04-01,05N,2933,302696,9.689589555197292
2015-04-01,15F,11822,848194,13.937849124139051
2015-04-01,02Y,3353,301454,11.122758364460248
2015-04-01,01Y,1314,243174,5.403538207209654
2015-04-01,11N,5165,555493,9.298046960087708
2015-04-01,04H,1792,130392,13.743174427879012
2015-04-01,09C,371,126399,2.9351498034003436
2015-04-01,01R,1035,178687,5.792251254987773
2015-04-01,02X,3657,312600,11.698656429942421
2015-04-01,01W,1841,304218,6.051581431736452
2015-04-01,08R,1274,218415,5.832932719822356
2015-04-01,06L,2911,396718,7.337705876718474
2015-04-01,01C,742,205554,3.6097570468100835
2015-04-01,02F,1127,258784,4.354983306541365
2015-04-01,06A,2472,265669,9.304811626497639
2015-04-01,07W,2909,421770,6.897124024942503
2015-04-01,05J,885,173427,5.103011641785882
2015-04-01,07K,2605,243591,10.694155366988108
2015-04-01,08E,1420,256056,5.545661886462336
2015-04-01,99J,3120,476223,6.551552528962271
2015-05-01,06T,3109,337445,9.213353287202356
2015-05-01,07M,1891,396986,4.763392159925036
2015-05-01,09F,657,191132,3.437414980223093
2015-05-01,01E,4661,202528,23.014101753831568
2015-05-01,05G,3218,215572,14.927727163082396
2015-05-01,09N,1518,220694,6.878302083427731
2015-05-01,08N,1766,300293,5.880922965237287
2015-05-01,05D,2528,137585,18.374096013373546
2015-05-01,07H,2255,299988,7.516967345360482
2015-05-01,99F,989,182371,5.423011334038855
2015-05-01,02H,4216,322507,13.07258447103474
2015-05-01,04G,3623,654358,5.536724545279494
2015-05-01,08K,809,376494,2.1487726232024946
2015-05-01,03Q,2663,351568,7.574637054566969
2015-05-01,03A,1479,243874,6.064607133191728
2015-05-01,08Q,1158,307614,3.7644580545748902
2015-05-01,03N,3611,585089,6.171710628639404
2015-05-01,04L,1484,138369,10.724945616431427
2015-05-01,99J,3137,476223,6.587250090818798
2015-05-01,00N,1181,155160,7.611497808713587
2015-05-01,02A,2156,237936,9.061260170802234
2015-05-01,06W,328,227731,1.4402957875739357
2015-05-01,05T,3203,298389,10.734309910888134
2015-05-01,06V,1221,169951,7.1844237456678695
2015-05-01,15N,4152,1184050,3.5066086736202013
2015-05-01,99E,1897,271590,6.98479325453809
2015-05-01,10A,1012,199032,5.084609510028537
2015-05-01,11X,2016,557284,3.6175450937044666
2015-05-01,10J,771,220064,3.50352624690999
2015-05-01,05W,4873,284166,17.148427327688744
2015-05-01,04N,1371,123576,11.094387259662069
2015-05-01,05R,1886,275852,6.836999550483592
2015-05-01,10C,382,94111,4.05903666946478
2015-05-01,09G,3708,500550,7.40785136350015
2015-05-01,02R,3762,321439,11.703620282541944
2015-05-01,09P,1066,185228,5.755069427948257
2015-05-01,07Y,1441,301794,4.774780148048005
2015-05-01,06P,1094,224153,4.880594950770234
2015-05-01,05C,2165,314775,6.877928679215312
2015-05-01,08P,971,207826,4.672177687103633
2015-05-01,09E,947,215870,4.38689952286098
2015-05-01,04E,2861,188503,15.177477281528677
2015-05-01,09A,1038,209636,4.951439638230073
2015-05-01,09L,974,178296,5.46282586261049
