month,pct,dementia_register,items,cost
2013-12-01,03H,1445,514,4616.880000000001
2011-06-01,03H,1445,395,21531.049999999996
2017-04-01,03H,1445,461,2319.30848
2015-08-01,03H,1445,490,3359.0900000000015
2013-04-01,03H,1445,519,4964.33
2014-06-01,03H,1445,530,3842.4399999999987
2018-06-01,03H,1445,488,2527.3681100000003
2012-09-01,03H,1445,487,6622.099999999999
2017-11-01,03H,1445,474,2447.40735
2011-12-01,03H,1445,511,26186.149999999998
2012-05-01,03H,1445,520,27548.38
2016-01-01,03H,1445,497,2740.2400000000002
2012-07-01,03H,1445,483,6250.369999999999
2017-06-01,03H,1445,544,2700.6256900000003
2011-02-01,03H,1445,299,16065.830000000002
2016-04-01,03H,1445,490,3314.07
2015-04-01,03H,1445,556,3490.0199999999995
2018-02-01,03H,1445,455,2091.64863
2018-04-01,03H,1445,472,2636.4374199999997
2017-07-01,03H,1445,529,2467.9226800000006
2011-08-01,03H,1445,422,22001.140000000003
2011-01-01,03H,1445,373,19967.669999999995
2013-08-01,03H,1445,549,5717.749999999998
2012-12-01,03H,1445,526,5584.590000000002
2019-01-01,03H,1445,533,2051.08594
2018-03-01,03H,1445,493,2268.87172
2013-01-01,03H,1445,500,6053.609999999997
2013-09-01,03H,1445,533,5373.810000000001
2018-09-01,03H,1445,502,2204.3322
2016-11-01,03H,1445,431,2790.5
2015-03-01,03H,1445,564,4122.0599999999995
2017-03-01,03H,1445,509,3995.18019
2012-11-01,03H,1445,522,5136.890000000002
2015-07-01,03H,1445,539,3983.709999999998
2016-03-01,03H,1445,499,2778.77
2014-07-01,03H,1445,575,4562.47
2015-09-01,03H,1445,499,3248.499999999999
2013-11-01,03H,1445,501,3831.4
2012-04-01,03H,1445,463,24734.610000000015
2017-12-01,03H,1445,541,2660.49626
2011-09-01,03H,1445,432,22572.540000000008
2010-11-01,03H,1445,325,17337.950000000008
2018-12-01,03H,1445,476,2176.73165
2010-10-01,03H,1445,335,17712.909999999996
2016-12-01,03H,1445,483,3362.2400000000002
2014-09-01,03H,1445,534,4894.6500000000015
2012-06-01,03H,1445,470,21142.480000000003
2013-02-01,03H,1445,455,4157.780000000001
2013-05-01,03H,1445,524,5543.910000000001
2015-08-01,03J,1392,985,5250.3
2013-11-01,03J,1392,779,4045.1699999999983
2016-10-01,03J,1392,964,7028.980000000002
2016-03-01,03J,1392,1040,5852.16
2014-12-01,03J,1392,1067,6394.77
2010-12-01,03J,1392,455,20982.190000000013
2010-09-01,03J,1392,460,19409.480000000003
2018-10-01,03J,1392,1018,4765.853140000001
2014-09-01,03J,1392,910,5522.619999999999
2013-02-01,03J,1392,753,4905.49
2017-01-01,03J,1392,969,5431.99596
2012-07-01,03J,1392,615,5969.870000000001
2013-06-01,03J,1392,763,5215.789999999999
2017-06-01,03J,1392,1020,5654.13334
2013-08-01,03J,1392,762,5675.42
2011-09-01,03J,1392,608,27273.62000000001
2016-01-01,03J,1392,1006,5746.540000000001
2013-04-01,03J,1392,807,5256.400000000002
2015-03-01,03J,1392,1055,6251.300000000002
2016-12-01,03J,1392,1004,7912.53
2012-03-01,03J,1392,578,25302.26999999999
2018-02-01,03J,1392,862,4489.147519999999
2016-06-01,03J,1392,954,5641.599999999999
2012-10-01,03J,1392,669,5504.72
2017-08-01,03J,1392,1022,4975.553109999999
2014-06-01,03J,1392,852,4709.310000000001
2017-10-01,03J,1392,969,4671.9482499999995
2012-04-01,03J,1392,587,24884.47000000001
2016-05-01,03J,1392,922,5885.03
2014-07-01,03J,1392,961,5391.62
2013-10-01,03J,1392,772,5161.989999999998
2015-02-01,03J,1392,888,4876.930000000001
2012-11-01,03J,1392,741,5420.21
2015-07-01,03J,1392,1083,6869.870000000005
2015-12-01,03J,1392,1119,6489.979999999999
2010-10-01,03J,1392,420,19271.49
2014-04-01,03J,1392,841,5122.63
2018-01-01,03J,1392,923,4743.9253
2011-02-01,03J,1392,392,18231.68
2012-02-01,03J,1392,553,25002.31
2011-01-01,03J,1392,404,19408.630000000005
2019-01-01,03J,1392,988,5555.71499
2017-09-01,03J,1392,941,4727.119879999999
2018-05-01,03J,1392,913,4517.74193
2017-11-01,03J,1392,982,5597.45864
2013-03-01,03J,1392,724,4893.03
2012-06-01,03J,1392,610,22155.32
2016-08-01,03J,1392,935,7720.6
2017-03-01,03J,1392,996,5348.760309999999
2018-06-01,03J,1392,939,4558.95327
2015-05-01,03J,1392,1017,6803.68
2011-10-01,03J,1392,533,23050.930000000004
2014-08-01,03J,1392,863,4811.84
2011-03-01,03J,1392,495,22845.670000000006
2016-04-01,03J,1392,986,7118.35
2018-04-01,03J,1392,916,4907.602579999999
2015-10-01,03J,1392,944,4633.67
2013-07-01,03J,1392,801,5130.66
2010-11-01,03J,1392,459,20398.350000000006
2011-11-01,03J,1392,554,25122.14999999999
2018-11-01,03J,1392,987,5209.01642
2018-07-01,03J,1392,959,4669.48063
2014-01-01,03J,1392,874,5428.920000000001
2016-02-01,03J,1392,982,5754.819999999999
2018-08-01,03J,1392,950,5215.633140000002
2017-12-01,03J,1392,946,4921.207750000001
2016-09-01,03J,1392,956,5406.830000000001
2018-03-01,03J,1392,940,4488.59726
2017-04-01,03J,1392,974,5414.872170000001
2015-11-01,03J,1392,1057,6965.71
2014-10-01,03J,1392,968,5317.340000000003
2011-04-01,03J,1392,437,19325.2
2013-12-01,03J,1392,791,5027.799999999999
2014-02-01,03J,1392,759,4997.829999999999
2011-08-01,03J,1392,541,23124.859999999997
2014-03-01,03J,1392,834,4415.26
2015-06-01,03J,1392,1044,5543.990000000001
2017-02-01,03J,1392,856,4569.7405100000005
2011-12-01,03J,1392,626,27602.68
2013-01-01,03J,1392,800,5322.349999999998
2019-02-01,03J,1392,843,4308.7706100000005
2018-12-01,03J,1392,920,5414.023789999999
2016-11-01,03J,1392,1001,4931.719999999999
2014-05-01,03J,1392,953,5817.7599999999975
2013-05-01,03J,1392,767,5128.459999999999
2011-05-01,03J,1392,491,22534.090000000004
2010-08-01,03J,1392,420,19492.55999999999
2014-11-01,03J,1392,905,5643.899999999999
2013-09-01,03J,1392,761,4930.460000000003
2012-05-01,03J,1392,584,26164.38
2017-05-01,03J,1392,954,5771.4126400000005
2012-08-01,03J,1392,693,7193.249999999999
2015-04-01,03J,1392,1073,5605.460000000001
2012-09-01,03J,1392,699,5753.219999999999
2017-07-01,03J,1392,908,4762.72814
2011-07-01,03J,1392,521,23294.26000000001
2012-12-01,03J,1392,740,5534.449999999999
2016-07-01,03J,1392,1046,6375.120000000001
2015-01-01,03J,1392,999,6066.149999999998
2019-03-01,03J,1392,1021,5375.931070000001
2011-06-01,03J,1392,490,21446.82
2015-09-01,03J,1392,1059,6530.989999999999
2018-09-01,03J,1392,909,5024.362280000001
2012-01-01,03J,1392,552,23223.059999999994
2019-03-01,03K,1378,714,7486.18331
2015-02-01,03K,1378,586,7206.180000000001
2012-02-01,03K,1378,436,24933.349999999988
2017-05-01,03K,1378,650,7662.74555
2016-01-01,03K,1378,616,5877.150000000001
2018-11-01,03K,1378,720,7985.35152
2014-08-01,03K,1378,601,6765.040000000001
2014-02-01,03K,1378,546,6540.2300000000005
2011-10-01,03K,1378,388,22582.160000000003
2016-11-01,03K,1378,687,7311.21
2013-07-01,03K,1378,565,7540.790000000002
2015-03-01,03K,1378,609,7041.239999999999
2010-08-01,03K,1378,288,18096.670000000006
2010-10-01,03K,1378,331,19333.039999999997
2017-08-01,03K,1378,628,6440.2281299999995
2011-02-01,03K,1378,352,19390.990000000005
2016-05-01,03K,1378,634,6062.5
2014-12-01,03K,1378,644,8059.739999999996
2012-08-01,03K,1378,459,9312.390000000001
2015-08-01,03K,1378,610,7656.320000000002
2011-03-01,03K,1378,394,21824.149999999998
2012-03-01,03K,1378,461,26021.149999999994
2018-08-01,03K,1378,720,8431.773079999999
2015-11-01,03K,1378,571,5715.469999999997
2017-04-01,03K,1378,565,7064.2067799999995
2012-05-01,03K,1378,496,28768.389999999992
2011-01-01,03K,1378,351,20397.46
2018-05-01,03K,1378,662,8355.478180000002
2013-10-01,03K,1378,567,7195.809999999999
2011-05-01,03K,1378,412,24303.320000000003
2018-02-01,03K,1378,594,6712.420899999999
2013-09-01,03K,1378,539,7202.739999999998
2013-01-01,03K,1378,546,6946.730000000002
2011-11-01,03K,1378,393,23533.320000000007
2019-02-01,03K,1378,683,7831.49533
2016-04-01,03K,1378,659,6408.25
2014-10-01,03K,1378,679,8108.450000000002
2014-11-01,03K,1378,609,7477.489999999999
2012-11-01,03K,1378,483,7358.919999999998
2014-07-01,03K,1378,650,8037.239999999999
2018-06-01,03K,1378,645,7042.861279999999
2012-10-01,03K,1378,494,7783.540000000001
2012-07-01,03K,1378,449,9227.709999999992
2016-03-01,03K,1378,663,6317.97
2017-12-01,03K,1378,625,7657.85368
2011-06-01,03K,1378,367,22017.23
2017-07-01,03K,1378,619,6652.33569
2014-06-01,03K,1378,583,7206.159999999999
2018-04-01,03K,1378,697,7790.135179999999
2015-07-01,03K,1378,680,7539.4699999999975
2015-05-01,03K,1378,629,7105.0099999999975
2012-12-01,03K,1378,521,7720.139999999999
2011-09-01,03K,1378,388,22875.280000000006
2010-12-01,03K,1378,354,20792.08000000001
2015-09-01,03K,1378,615,6702.399999999999
2018-10-01,03K,1378,681,7636.20886
2017-06-01,03K,1378,614,6593.15626
2015-01-01,03K,1378,670,8161.859999999998
2012-04-01,03K,1378,421,23785.290000000008
2016-02-01,03K,1378,648,5797.9
2017-03-01,03K,1378,714,7913.23088
2014-05-01,03K,1378,661,7716.859999999999
2015-10-01,03K,1378,642,7168.000000000002
2016-12-01,03K,1378,722,7568.1900000000005
2013-06-01,03K,1378,487,6364.699999999998
2013-02-01,03K,1378,473,6305.930000000002
2015-04-01,03K,1378,596,6672.250000000001
2011-08-01,03K,1378,401,24269.040000000008
2018-01-01,03K,1378,692,7883.003639999999
2011-04-01,03K,1378,346,20171.600000000006
2014-01-01,03K,1378,605,8072.97
2011-12-01,03K,1378,419,25275.11000000001
2018-12-01,03K,1378,687,7660.43806
2012-09-01,03K,1378,428,8336.690000000002
2014-09-01,03K,1378,672,8125.3600000000015
2017-02-01,03K,1378,600,6979.86799
2012-01-01,03K,1378,411,23773.219999999998
2013-04-01,03K,1378,501,6697.409999999999
2019-01-01,03K,1378,735,7688.68704
2013-05-01,03K,1378,549,6967.359999999997
2016-10-01,03K,1378,667,6369.139999999999
2013-11-01,03K,1378,535,6548.469999999998
2012-06-01,03K,1378,463,22572.749999999996
2013-03-01,03K,1378,513,7672.87
2018-03-01,03K,1378,648,7876.34046
2013-08-01,03K,1378,556,7076.719999999999
2016-07-01,03K,1378,661,6017.4400000000005
2016-08-01,03K,1378,661,6253.0199999999995
2010-11-01,03K,1378,361,20900.92
2017-11-01,03K,1378,651,7248.42835
2018-09-01,03K,1378,647,7641.749470000001
2014-03-01,03K,1378,605,7010.110000000002
2016-09-01,03K,1378,659,6066.680000000001
2015-12-01,03K,1378,711,7305.629999999999
2014-04-01,03K,1378,609,7333.4699999999975
2018-07-01,03K,1378,686,8009.281100000001
2015-06-01,03K,1378,639,7031.519999999999
2017-09-01,03K,1378,585,6221.85663
2017-01-01,03K,1378,673,6242.067760000001
2011-07-01,03K,1378,386,22425.859999999997
2010-09-01,03K,1378,347,20283.340000000004
2016-06-01,03K,1378,663,6648.040000000001
2013-12-01,03K,1378,567,6799.910000000001
2017-10-01,03K,1378,681,7538.29752
2011-04-01,03L,2206,805,51748.93000000003
2015-08-01,03L,2206,1326,16221.840000000007
2015-12-01,03L,2206,1500,16782.09
2013-02-01,03L,2206,1101,24693.100000000002
2017-03-01,03L,2206,1330,12436.73798
2012-12-01,03L,2206,1252,30205.270000000008
2011-02-01,03L,2206,760,48851.6
2014-12-01,03L,2206,1466,22187.970000000012
2012-06-01,03L,2206,1088,65404.67000000003
2017-10-01,03L,2206,1238,11560.92266
2013-01-01,03L,2206,1243,30797.520000000008
2011-05-01,03L,2206,878,54538.15999999998
2015-02-01,03L,2206,1272,16845.58
2012-05-01,03L,2206,1181,76534.96999999999
2018-12-01,03L,2206,1287,9279.375360000002
2014-10-01,03L,2206,1509,23118.600000000002
2018-10-01,03L,2206,1275,9892.89893
2013-07-01,03L,2206,1264,26460.14
2012-07-01,03L,2206,1201,32595.559999999983
2018-11-01,03L,2206,1333,9903.267509999998
2012-10-01,03L,2206,1197,28682.220000000005
2015-10-01,03L,2206,1452,16555.260000000006
2014-07-01,03L,2206,1387,22666.480000000003
2010-10-01,03L,2206,751,48033.329999999994
2018-07-01,03L,2206,1255,10199.514919999998
2015-06-01,03L,2206,1355,16385.349999999995
2019-01-01,03L,2206,1308,9945.88813
2016-07-01,03L,2206,1316,13073.949999999997
2013-04-01,03L,2206,1275,30570.219999999998
2015-05-01,03L,2206,1356,16448.38000000001
2015-07-01,03L,2206,1465,16622.650000000005
2014-01-01,03L,2206,1348,26574.639999999996
2014-04-01,03L,2206,1398,25959.240000000013
2016-11-01,03L,2206,1370,13378.560000000001
2018-02-01,03L,2206,1138,9332.317359999997
2017-01-01,03L,2206,1298,11758.525619999999
2016-04-01,03L,2206,1415,14456.210000000001
2014-06-01,03L,2206,1345,23454.98000000001
2016-01-01,03L,2206,1366,14048.94
2013-05-01,03L,2206,1342,31838.569999999996
2016-02-01,03L,2206,1368,13153.94
2011-07-01,03L,2206,852,54580.97
2010-09-01,03L,2206,778,46580.57999999999
2012-04-01,03L,2206,1005,64439.03000000003
2011-11-01,03L,2206,986,61484.15999999999
2017-06-01,03L,2206,1267,12026.376530000001
2010-11-01,03L,2206,768,47734.59
2011-06-01,03L,2206,933,60308.080000000016
2014-08-01,03L,2206,1331,23022.059999999987
2013-10-01,03L,2206,1313,25685.25
2014-11-01,03L,2206,1269,20735.910000000003
2018-09-01,03L,2206,1216,9972.461660000004
2014-05-01,03L,2206,1383,24810.979999999992
2018-03-01,03L,2206,1283,9771.69662
2016-05-01,03L,2206,1258,12616.46
2011-08-01,03L,2206,938,58510.79000000003
2017-02-01,03L,2206,1265,12240.420830000001
2014-09-01,03L,2206,1421,23223.700000000004
2013-03-01,03L,2206,1211,29156.06
2017-08-01,03L,2206,1270,11763.67076
2011-03-01,03L,2206,904,57593.500000000015
2017-04-01,03L,2206,1143,10810.46742
2015-01-01,03L,2206,1451,21707.269999999993
2016-09-01,03L,2206,1354,13382.689999999999
2015-03-01,03L,2206,1359,18148.55
2017-11-01,03L,2206,1240,10325.94885
2013-06-01,03L,2206,1184,26880.550000000014
2016-06-01,03L,2206,1431,14585.310000000001
2011-12-01,03L,2206,1025,64697.53
2010-08-01,03L,2206,713,44983.82000000003
2017-05-01,03L,2206,1273,11557.596419999998
2011-09-01,03L,2206,963,61876.08999999999
2017-09-01,03L,2206,1215,10293.01112
2012-03-01,03L,2206,1047,68223.55
2018-05-01,03L,2206,1293,10427.519479999999
2012-02-01,03L,2206,986,62364.66999999996
2015-11-01,03L,2206,1409,16000.82
2011-01-01,03L,2206,772,47943.42000000003
2018-01-01,03L,2206,1289,10601.871779999998
2015-09-01,03L,2206,1371,15638.630000000003
2015-04-01,03L,2206,1375,16697.18
2013-09-01,03L,2206,1295,28395.340000000022
2016-03-01,03L,2206,1367,13003.339999999998
2017-12-01,03L,2206,1359,11713.99033
2011-10-01,03L,2206,902,55189.27000000004
2016-08-01,03L,2206,1364,12924.69
2010-12-01,03L,2206,823,52885.880000000034
2016-12-01,03L,2206,1325,13443.43
2013-11-01,03L,2206,1262,25373.959999999995
2017-07-01,03L,2206,1290,12027.50694
2012-09-01,03L,2206,1146,32427.769999999993
2014-02-01,03L,2206,1219,20872.899999999998
2013-08-01,03L,2206,1236,26923.320000000003
2014-03-01,03L,2206,1312,23962.24
2013-12-01,03L,2206,1326,24471.300000000007
2012-11-01,03L,2206,1199,29686.28
2018-08-01,03L,2206,1292,11005.212779999998
2012-08-01,03L,2206,1177,31542.55999999999
2012-01-01,03L,2206,995,63582.729999999996
2019-03-01,03L,2206,1297,9445.948779999999
2016-10-01,03L,2206,1286,12077.169999999998
2018-04-01,03L,2206,1284,10519.061390000003
2019-02-01,03L,2206,1228,9557.092370000002
2018-06-01,03L,2206,1293,10594.478850000001
2016-07-01,03M,1123,357,3962.2400000000002
2016-11-01,03M,1123,361,3180.0200000000004
2014-05-01,03M,1123,353,6845.17
2013-06-01,03M,1123,315,6366.4699999999975
2010-08-01,03M,1123,241,14434.479999999992
2014-12-01,03M,1123,411,6628.730000000001
2019-01-01,03M,1123,382,3001.4112700000005
2017-02-01,03M,1123,301,2803.7343200000005
2011-03-01,03M,1123,281,16730.489999999998
2012-08-01,03M,1123,329,8607.210000000001
2014-10-01,03M,1123,385,6661.01
2012-03-01,03M,1123,336,19669.31
2013-07-01,03M,1123,321,6909.0
2011-01-01,03M,1123,279,17082.300000000003
2011-10-01,03M,1123,297,17472.929999999997
2013-05-01,03M,1123,339,8214.900000000005
2014-07-01,03M,1123,371,6982.989999999999
2017-03-01,03M,1123,352,3026.01325
2016-08-01,03M,1123,336,3443.0400000000004
2016-05-01,03M,1123,363,2891.24
2012-05-01,03M,1123,331,19929.76
2013-09-01,03M,1123,324,6384.200000000001
2017-07-01,03M,1123,350,2965.41335
2015-06-01,03M,1123,411,4252.23
2012-11-01,03M,1123,319,7459.52
2015-07-01,03M,1123,417,3529.0900000000006
2013-11-01,03M,1123,334,6889.769999999998
2017-04-01,03M,1123,303,2909.2760799999996
2018-12-01,03M,1123,374,2881.76778
2018-08-01,03M,1123,394,3137.04708
2016-01-01,03M,1123,357,3496.3500000000017
2018-06-01,03M,1123,339,2762.40736
2014-11-01,03M,1123,354,5636.4400000000005
2017-11-01,03M,1123,338,3067.7511000000004
2015-08-01,03M,1123,404,3194.810000000001
2010-12-01,03M,1123,296,18005.86
2018-09-01,03M,1123,338,3140.72923
2011-07-01,03M,1123,305,18436.530000000006
2016-04-01,03M,1123,406,3869.9700000000003
2013-02-01,03M,1123,286,6614.910000000001
2010-09-01,03M,1123,259,15672.989999999996
2013-10-01,03M,1123,353,6613.210000000003
2017-09-01,03M,1123,325,2656.36287
2016-12-01,03M,1123,358,3836.4900000000002
2015-01-01,03M,1123,369,5483.61
2018-07-01,03M,1123,359,2749.1745499999997
2015-03-01,03M,1123,373,3900.8699999999994
2011-06-01,03M,1123,316,18500.440000000002
2015-09-01,03M,1123,417,3842.790000000001
2015-12-01,03M,1123,419,3268.9300000000003
2018-04-01,03M,1123,361,3234.8468900000003
2011-05-01,03M,1123,295,17434.369999999995
2015-05-01,03M,1123,402,3961.49
2014-01-01,03M,1123,336,6600.32
2015-04-01,03M,1123,354,3962.019999999999
2015-10-01,03M,1123,418,3417.7199999999993
2018-01-01,03M,1123,361,3343.39034
2016-03-01,03M,1123,380,3725.7399999999993
2015-02-01,03M,1123,324,4243.599999999999
2011-09-01,03M,1123,334,19415.890000000018
2017-06-01,03M,1123,375,2736.38409
2015-11-01,03M,1123,418,3177.6700000000005
2014-02-01,03M,1123,311,6119.129999999999
2018-05-01,03M,1123,358,2968.2030799999998
2010-11-01,03M,1123,252,15332.109999999999
2019-03-01,03M,1123,385,2285.93872
2013-01-01,03M,1123,328,6997.360000000004
2017-12-01,03M,1123,352,3184.84833
2017-10-01,03M,1123,349,2383.11013
2012-09-01,03M,1123,311,8814.509999999997
2010-10-01,03M,1123,240,14893.699999999999
2013-03-01,03M,1123,323,6456.839999999999
2014-03-01,03M,1123,343,7055.600000000001
2016-09-01,03M,1123,391,4498.36
2012-12-01,03M,1123,337,8004.800000000001
2011-02-01,03M,1123,256,14843.11
2014-04-01,03M,1123,319,6759.52
2017-05-01,03M,1123,350,2910.3244
2012-01-01,03M,1123,330,18485.359999999993
2012-02-01,03M,1123,330,18729.280000000006
2014-08-01,03M,1123,339,6694.449999999999
2011-12-01,03M,1123,296,17985.66
2012-06-01,03M,1123,325,17251.090000000004
2018-11-01,03M,1123,386,3220.7518500000006
2011-11-01,03M,1123,332,18792.449999999997
2014-06-01,03M,1123,320,6432.920000000001
2016-06-01,03M,1123,371,5076.79
2011-08-01,03M,1123,305,18927.870000000003
2013-12-01,03M,1123,347,7239.659999999999
2013-08-01,03M,1123,328,6247.68
2013-04-01,03M,1123,327,6677.209999999999
2012-07-01,03M,1123,330,9087.05
2016-02-01,03M,1123,370,3136.2599999999998
2012-10-01,03M,1123,337,8501.58
2019-02-01,03M,1123,345,1949.1979299999998
2016-10-01,03M,1123,332,3655.9300000000003
2012-04-01,03M,1123,327,18945.72000000001
2018-03-01,03M,1123,338,2744.49478
2018-10-01,03M,1123,365,2736.551020000001
2014-09-01,03M,1123,391,6572.019999999996
2011-04-01,03M,1123,283,16663.029999999995
2017-01-01,03M,1123,326,2905.08048
2018-02-01,03M,1123,320,2827.93656
2017-08-01,03M,1123,351,2547.3907099999997
2016-12-01,03N,4871,4796,42162.17999999999
2017-11-01,03N,4871,4591,36397.33191
2013-08-01,03N,4871,4004,53159.640000000014
2010-10-01,03N,4871,2773,135945.69999999992
2019-02-01,03N,4871,4432,34723.790460000004
2018-06-01,03N,4871,4508,36483.91038
2015-01-01,03N,4871,4208,48522.61
2014-02-01,03N,4871,3929,45535.65999999994
2011-09-01,03N,4871,3569,168080.81999999995
2013-01-01,03N,4871,3921,58435.78999999997
2017-03-01,03N,4871,4732,42891.74299
2015-12-01,03N,4871,5047,43825.45000000001
2016-05-01,03N,4871,4603,42915.64000000001
2012-09-01,03N,4871,3808,65388.420000000006
2014-03-01,03N,4871,4249,48635.51000000001
2013-07-01,03N,4871,4332,55638.16999999998
2017-01-01,03N,4871,4471,40669.85565
2016-01-01,03N,4871,4345,37630.51
2013-09-01,03N,4871,4008,52542.15999999999
2016-04-01,03N,4871,4733,40038.01
2016-07-01,03N,4871,4787,47839.31
2012-10-01,03N,4871,3893,55481.340000000004
2012-12-01,03N,4871,3944,58142.59000000005
2011-12-01,03N,4871,3577,166105.98999999993
2013-12-01,03N,4871,4240,48788.83999999999
2011-04-01,03N,4871,2699,135482.30999999994
2010-09-01,03N,4871,2959,143365.36000000002
2019-03-01,03N,4871,4526,34530.27786000001
2017-09-01,03N,4871,4758,37760.62105999999
2011-10-01,03N,4871,3281,155179.70000000013
2014-07-01,03N,4871,4352,52948.23
2014-06-01,03N,4871,4299,53185.869999999995
2013-04-01,03N,4871,4036,55772.09000000003
2018-09-01,03N,4871,4500,35638.34421000002
2016-10-01,03N,4871,4678,41800.549999999996
2014-01-01,03N,4871,4437,52090.509999999995
2018-07-01,03N,4871,4653,38687.08767000001
2018-03-01,03N,4871,4687,38486.660260000004
2017-07-01,03N,4871,4603,40268.39123000001
2015-10-01,03N,4871,4679,41708.25999999997
2015-06-01,03N,4871,4396,43520.09
2018-11-01,03N,4871,4741,39019.859729999975
2015-03-01,03N,4871,4252,46327.90999999996
2015-08-01,03N,4871,4148,41888.85000000001
