pct,month,total_list_size,list_size_over_55
99P,2012-08-01 00:00:00+00:00,897472,300667
5NG,2012-08-01 00:00:00+00:00,608,108
5PF,2012-08-01 00:00:00+00:00,311,27
09P,2012-08-01 00:00:00+00:00,183068,67090
11J,2012-08-01 00:00:00+00:00,760781,270021
5C1,2012-08-01 00:00:00+00:00,2451,341
12Q,2012-08-01 00:00:00+00:00,0,0
5NQ,2012-08-01 00:00:00+00:00,0,0
05J,2012-08-01 00:00:00+00:00,171109,52246
04M,2012-08-01 00:00:00+00:00,93529,29544
RJ1,2012-08-01 00:00:00+00:00,0,0
05G,2012-08-01 00:00:00+00:00,212964,70492
06V,2012-08-01 00:00:00+00:00,167852,70904
5LQ,2012-08-01 00:00:00+00:00,0,0
08T,2012-08-01 00:00:00+00:00,185800,45979
03C,2012-08-01 00:00:00+00:00,356654,81350
RXA,2012-08-01 00:00:00+00:00,0,0
01X,2012-08-01 00:00:00+00:00,193569,59765
10D,2012-08-01 00:00:00+00:00,106993,30578
313,2012-08-01 00:00:00+00:00,0,0
07P,2012-08-01 00:00:00+00:00,338816,63708
5EM,2012-08-01 00:00:00+00:00,2479,485
08L,2012-08-01 00:00:00+00:00,310889,53505
04C,2012-08-01 00:00:00+00:00,374099,76125
5PT,2012-08-01 00:00:00+00:00,717,62
5J9,2012-08-01 00:00:00+00:00,0,0
NI3,2012-08-01 00:00:00+00:00,0,0
07V,2012-08-01 00:00:00+00:00,380401,85500
5K9,2012-08-01 00:00:00+00:00,0,0
03X,2012-08-01 00:00:00+00:00,96083,29306
5P2,2012-08-01 00:00:00+00:00,0,0
821,2012-08-01 00:00:00+00:00,0,0
5NT,2012-08-01 00:00:00+00:00,0,0
5QF,2012-08-01 00:00:00+00:00,0,0
5K5,2012-08-01 00:00:00+00:00,666,200
11C,2012-08-01 00:00:00+00:00,150803,40701
13N,2012-08-01 00:00:00+00:00,0,0
06P,2012-08-01 00:00:00+00:00,214885,43668
5QL,2012-08-01 00:00:00+00:00,0,0
06W,2012-08-01 00:00:00+00:00,208086,56185
08C,2012-08-01 00:00:00+00:00,201270,33154
5N3,2012-08-01 00:00:00+00:00,0,0
01A,2012-08-01 00:00:00+00:00,371529,106674
NR5,2012-08-01 00:00:00+00:00,0,0
5QH,2012-08-01 00:00:00+00:00,0,0
5NJ,2012-08-01 00:00:00+00:00,0,0
10K,2012-08-01 00:00:00+00:00,200366,64825
NR3,2012-08-01 00:00:00+00:00,0,0
01H,2012-08-01 00:00:00+00:00,525313,181594
05A,2012-08-01 00:00:00+00:00,465090,115578
04Q,2012-08-01 00:00:00+00:00,129445,43666
07N,2012-08-01 00:00:00+00:00,227236,62425
07L,2012-08-01 00:00:00+00:00,203902,34939
5N9,2012-08-01 00:00:00+00:00,0,0
5D7,2012-08-01 00:00:00+00:00,650,82
5QN,2012-08-01 00:00:00+00:00,2361,666
03Y,2012-08-01 00:00:00+00:00,102474,32971
02X,2012-08-01 00:00:00+00:00,309650,91831
RW5,2012-08-01 00:00:00+00:00,0,0
110,2012-08-01 00:00:00+00:00,0,0
12W,2012-08-01 00:00:00+00:00,0,0
11T,2012-08-01 00:00:00+00:00,212142,71799
07M,2012-08-01 00:00:00+00:00,382089,88481
ACV,2012-08-01 00:00:00+00:00,0,0
03E,2012-08-01 00:00:00+00:00,159842,52413
5NW,2012-08-01 00:00:00+00:00,0,0
5HQ,2012-08-01 00:00:00+00:00,0,0
112,2012-08-01 00:00:00+00:00,884,12
10T,2012-08-01 00:00:00+00:00,145125,25474
414,2012-08-01 00:00:00+00:00,0,0
5KM,2012-08-01 00:00:00+00:00,0,0
RTD,2012-08-01 00:00:00+00:00,0,0
13K,2012-08-01 00:00:00+00:00,0,0
06F,2012-08-01 00:00:00+00:00,439691,122502
04X,2012-08-01 00:00:00+00:00,244933,49813
211,2012-08-01 00:00:00+00:00,0,0
08N,2012-08-01 00:00:00+00:00,290839,60742
5F7,2012-08-01 00:00:00+00:00,64,8
04E,2012-08-01 00:00:00+00:00,184314,54778
5N6,2012-08-01 00:00:00+00:00,1447,170
02D,2012-08-01 00:00:00+00:00,102369,30244
NDA,2012-08-01 00:00:00+00:00,0,0
01C,2012-08-01 00:00:00+00:00,202735,69029
03N,2012-08-01 00:00:00+00:00,570970,148572
5LH,2012-08-01 00:00:00+00:00,0,0
08K,2012-08-01 00:00:00+00:00,385660,55564
5QQ,2012-08-01 00:00:00+00:00,0,0
5PA,2012-08-01 00:00:00+00:00,0,0
RXL,2012-08-01 00:00:00+00:00,0,0
04Y,2012-08-01 00:00:00+00:00,132213,39771
03M,2012-08-01 00:00:00+00:00,118136,42404
10H,2012-08-01 00:00:00+00:00,326855,95130
05T,2012-08-01 00:00:00+00:00,289845,95977
11A,2012-08-01 00:00:00+00:00,541368,182600
5K7,2012-08-01 00:00:00+00:00,36,9
07Y,2012-08-01 00:00:00+00:00,285362,54706
06T,2012-08-01 00:00:00+00:00,328671,108894
08D,2012-08-01 00:00:00+00:00,285242,50693
RY6,2012-08-01 00:00:00+00:00,1001,48
10L,2012-08-01 00:00:00+00:00,141340,54474
99F,2012-08-01 00:00:00+00:00,180632,61815
05C,2012-08-01 00:00:00+00:00,314599,98143
99E,2012-08-01 00:00:00+00:00,262979,75555
03W,2012-08-01 00:00:00+00:00,316659,103575
RTR,2012-08-01 00:00:00+00:00,0,0
03T,2012-08-01 00:00:00+00:00,241981,92179
RY5,2012-08-01 00:00:00+00:00,0,0
07W,2012-08-01 00:00:00+00:00,401466,75838
01G,2012-08-01 00:00:00+00:00,249854,59991
12H,2012-08-01 00:00:00+00:00,0,0
11E,2012-08-01 00:00:00+00:00,197015,58174
305,2012-08-01 00:00:00+00:00,0,0
05V,2012-08-01 00:00:00+00:00,144724,48776
11X,2012-08-01 00:00:00+00:00,546040,190224
04H,2012-08-01 00:00:00+00:00,128038,41363
AAX,2012-08-01 00:00:00+00:00,0,0
07H,2012-08-01 00:00:00+00:00,293476,83557
06M,2012-08-01 00:00:00+00:00,231466,83006
5ND,2012-08-01 00:00:00+00:00,0,0
01M,2012-08-01 00:00:00+00:00,188700,38347
RNA,2012-08-01 00:00:00+00:00,0,0
AAR,2012-08-01 00:00:00+00:00,0,0
RC3,2012-08-01 00:00:00+00:00,0,0
08P,2012-08-01 00:00:00+00:00,199864,47527
04V,2012-08-01 00:00:00+00:00,369533,109167
03R,2012-08-01 00:00:00+00:00,355395,102936
5A8,2012-08-01 00:00:00+00:00,0,0
5PN,2012-08-01 00:00:00+00:00,0,0
01T,2012-08-01 00:00:00+00:00,155679,47034
00P,2012-08-01 00:00:00+00:00,284696,84424
5LF,2012-08-01 00:00:00+00:00,58,8
09F,2012-08-01 00:00:00+00:00,186329,69680
99J,2012-08-01 00:00:00+00:00,467477,138825
107,2012-08-01 00:00:00+00:00,0,0
5N4,2012-08-01 00:00:00+00:00,0,0
02E,2012-08-01 00:00:00+00:00,207816,58043
AC6,2012-08-01 00:00:00+00:00,0,0
01V,2012-08-01 00:00:00+00:00,122106,45130
218,2012-08-01 00:00:00+00:00,0,0
12A,2012-08-01 00:00:00+00:00,258184,73563
NHT,2012-08-01 00:00:00+00:00,0,0
5K3,2012-08-01 00:00:00+00:00,0,0
10A,2012-08-01 00:00:00+00:00,199168,68058
00C,2012-08-01 00:00:00+00:00,106219,31803
5NC,2012-08-01 00:00:00+00:00,0,0
720,2012-08-01 00:00:00+00:00,0,0
08F,2012-08-01 00:00:00+00:00,258643,76229
5QD,2012-08-01 00:00:00+00:00,0,0
13H,2012-08-01 00:00:00+00:00,0,0
09C,2012-08-01 00:00:00+00:00,124189,35450
5P6,2012-08-01 00:00:00+00:00,24,9
R1D,2012-08-01 00:00:00+00:00,0,0
R1G,2012-08-01 00:00:00+00:00,0,0
5PG,2012-08-01 00:00:00+00:00,1301,377
13F,2012-08-01 00:00:00+00:00,0,0
10E,2012-08-01 00:00:00+00:00,141583,47432
5QC,2012-08-01 00:00:00+00:00,4358,1149
10Y,2012-08-01 00:00:00+00:00,199070,56409
00H,2012-08-01 00:00:00+00:00,130609,33962
5HX,2012-08-01 00:00:00+00:00,0,0
5LE,2012-08-01 00:00:00+00:00,1268,169
09G,2012-08-01 00:00:00+00:00,488899,179809
5NX,2012-08-01 00:00:00+00:00,0,0
03H,2012-08-01 00:00:00+00:00,168061,50735
212,2012-08-01 00:00:00+00:00,0,0
5QG,2012-08-01 00:00:00+00:00,0,0
5LD,2012-08-01 00:00:00+00:00,0,0
99N,2012-08-01 00:00:00+00:00,471306,152862
NMS,2012-08-01 00:00:00+00:00,0,0
01K,2012-08-01 00:00:00+00:00,160027,47273
5ZX,2012-08-01 00:00:00+00:00,0,0
03D,2012-08-01 00:00:00+00:00,141902,52676
5QV,2012-08-01 00:00:00+00:00,0,0
99K,2012-08-01 00:00:00+00:00,165676,56966
5M3,2012-08-01 00:00:00+00:00,890,160
05Y,2012-08-01 00:00:00+00:00,270850,74825
5AT,2012-08-01 00:00:00+00:00,1,0
RRE,2012-08-01 00:00:00+00:00,0,0
06A,2012-08-01 00:00:00+00:00,258980,69000
RJ7,2012-08-01 00:00:00+00:00,0,0
5N5,2012-08-01 00:00:00+00:00,0,0
5C4,2012-08-01 00:00:00+00:00,0,0
03L,2012-08-01 00:00:00+00:00,255773,75476
5LA,2012-08-01 00:00:00+00:00,1935,247
5NK,2012-08-01 00:00:00+00:00,1575,440
02H,2012-08-01 00:00:00+00:00,320619,93064
09W,2012-08-01 00:00:00+00:00,278952,73893
5F1,2012-08-01 00:00:00+00:00,0,0
02W,2012-08-01 00:00:00+00:00,118989,13841
325,2012-08-01 00:00:00+00:00,0,0
5PQ,2012-08-01 00:00:00+00:00,0,0
08R,2012-08-01 00:00:00+00:00,215570,44527
5QK,2012-08-01 00:00:00+00:00,2114,696
12P,2012-08-01 00:00:00+00:00,0,0
02R,2012-08-01 00:00:00+00:00,331453,84371
09L,2012-08-01 00:00:00+00:00,170611,48378
905,2012-08-01 00:00:00+00:00,0,0
12R,2012-08-01 00:00:00+00:00,0,0
01F,2012-08-01 00:00:00+00:00,128488,35271
RY2,2012-08-01 00:00:00+00:00,0,0
5P7,2012-08-01 00:00:00+00:00,0,0
07J,2012-08-01 00:00:00+00:00,165432,62553
ACH,2012-08-01 00:00:00+00:00,0,0
10R,2012-08-01 00:00:00+00:00,216177,51291
05N,2012-08-01 00:00:00+00:00,293338,105410
08V,2012-08-01 00:00:00+00:00,282459,31874
216,2012-08-01 00:00:00+00:00,0,0
5NE,2012-08-01 00:00:00+00:00,0,0
5PP,2012-08-01 00:00:00+00:00,0,0
413,2012-08-01 00:00:00+00:00,0,0
319,2012-08-01 00:00:00+00:00,0,0
13A,2012-08-01 00:00:00+00:00,0,0
5JE,2012-08-01 00:00:00+00:00,966,369
04N,2012-08-01 00:00:00+00:00,121954,39055
01Y,2012-08-01 00:00:00+00:00,241000,66087
00Q,2012-08-01 00:00:00+00:00,169275,40561
00T,2012-08-01 00:00:00+00:00,297181,78561
5FL,2012-08-01 00:00:00+00:00,0,0
5L1,2012-08-01 00:00:00+00:00,2196,679
06Q,2012-08-01 00:00:00+00:00,380598,114580
09N,2012-08-01 00:00:00+00:00,213240,62728
00V,2012-08-01 00:00:00+00:00,196337,54304
11M,2012-08-01 00:00:00+00:00,617219,195281
03Q,2012-08-01 00:00:00+00:00,339508,102611
00N,2012-08-01 00:00:00+00:00,154698,47597
RY4,2012-08-01 00:00:00+00:00,0,0
08M,2012-08-01 00:00:00+00:00,373671,47557
RNU,2012-08-01 00:00:00+00:00,0,0
5P5,2012-08-01 00:00:00+00:00,0,0
13P,2012-08-01 00:00:00+00:00,730185,174136
05Q,2012-08-01 00:00:00+00:00,211681,66944
5E1,2012-08-01 00:00:00+00:00,257,61
07R,2012-08-01 00:00:00+00:00,249450,40549
5F5,2012-08-01 00:00:00+00:00,666,17
08X,2012-08-01 00:00:00+00:00,359552,56201
RCD,2012-08-01 00:00:00+00:00,0,0
01J,2012-08-01 00:00:00+00:00,161109,42706
5KG,2012-08-01 00:00:00+00:00,0,0
06Y,2012-08-01 00:00:00+00:00,224831,77729
06K,2012-08-01 00:00:00+00:00,569844,153976
5L3,2012-08-01 00:00:00+00:00,4671,1142
5C9,2012-08-01 00:00:00+00:00,99,33
07Q,2012-08-01 00:00:00+00:00,329904,93441
205,2012-08-01 00:00:00+00:00,0,0
209,2012-08-01 00:00:00+00:00,0,0
5EF,2012-08-01 00:00:00+00:00,116,38
5PE,2012-08-01 00:00:00+00:00,0,0
11N,2012-08-01 00:00:00+00:00,556996,198985
02Q,2012-08-01 00:00:00+00:00,112102,36110
5D8,2012-08-01 00:00:00+00:00,0,0
13M,2012-08-01 00:00:00+00:00,0,0
02P,2012-08-01 00:00:00+00:00,248476,73186
03A,2012-08-01 00:00:00+00:00,239524,65602
00X,2012-08-01 00:00:00+00:00,174078,53047
311,2012-08-01 00:00:00+00:00,0,0
02M,2012-08-01 00:00:00+00:00,151096,56798
5M6,2012-08-01 00:00:00+00:00,639,111
5NH,2012-08-01 00:00:00+00:00,0,0
11D,2012-08-01 00:00:00+00:00,155141,43557
12F,2012-08-01 00:00:00+00:00,329832,104732
219,2012-08-01 00:00:00+00:00,0,0
99A,2012-08-01 00:00:00+00:00,492625,124646
05H,2012-08-01 00:00:00+00:00,184100,56523
5QJ,2012-08-01 00:00:00+00:00,0,0
99G,2012-08-01 00:00:00+00:00,184606,53327
00M,2012-08-01 00:00:00+00:00,289486,83378
5P1,2012-08-01 00:00:00+00:00,0,0
NEN,2012-08-01 00:00:00+00:00,0,0
111,2012-08-01 00:00:00+00:00,0,0
07G,2012-08-01 00:00:00+00:00,162658,39060
13D,2012-08-01 00:00:00+00:00,0,0
5HG,2012-08-01 00:00:00+00:00,0,0
08Q,2012-08-01 00:00:00+00:00,327853,47374
5NY,2012-08-01 00:00:00+00:00,57,5
01N,2012-08-01 00:00:00+00:00,166294,34365
NQL,2012-08-01 00:00:00+00:00,0,0
08G,2012-08-01 00:00:00+00:00,283553,64975
5PJ,2012-08-01 00:00:00+00:00,0,0
RHA,2012-08-01 00:00:00+00:00,0,0
RGD,2012-08-01 00:00:00+00:00,0,0
5M1,2012-08-01 00:00:00+00:00,337,50
5PK,2012-08-01 00:00:00+00:00,0,0
12T,2012-08-01 00:00:00+00:00,0,0
RX4,2012-08-01 00:00:00+00:00,0,0
116,2012-08-01 00:00:00+00:00,0,0
R1E,2012-08-01 00:00:00+00:00,0,0
13C,2012-08-01 00:00:00+00:00,0,0
NTV,2012-08-01 00:00:00+00:00,0,0
117,2012-08-01 00:00:00+00:00,0,0
NQT,2012-08-01 00:00:00+00:00,0,0
5PR,2012-08-01 00:00:00+00:00,0,0
5J5,2012-08-01 00:00:00+00:00,2202,646
99M,2012-08-01 00:00:00+00:00,217999,58755
106,2012-08-01 00:00:00+00:00,0,0
5H1,2012-08-01 00:00:00+00:00,0,0
02F,2012-08-01 00:00:00+00:00,254352,80104
01W,2012-08-01 00:00:00+00:00,299434,89046
5P9,2012-08-01 00:00:00+00:00,45,3
10X,2012-08-01 00:00:00+00:00,263525,59514
04J,2012-08-01 00:00:00+00:00,289252,98223
5N1,2012-08-01 00:00:00+00:00,0,0
00K,2012-08-01 00:00:00+00:00,288852,82688
00F,2012-08-01 00:00:00+00:00,206413,62255
12Y,2012-08-01 00:00:00+00:00,60,2
04R,2012-08-01 00:00:00+00:00,531017,150289
10G,2012-08-01 00:00:00+00:00,136173,34089
05R,2012-08-01 00:00:00+00:00,272520,87690
12J,2012-08-01 00:00:00+00:00,0,0
03J,2012-08-01 00:00:00+00:00,186127,47198
310,2012-08-01 00:00:00+00:00,0,0
03G,2012-08-01 00:00:00+00:00,260441,65927
09P,2019-01-01 00:00:00+00:00,189219,74214
99E,2019-01-01 00:00:00+00:00,280837,83199
03M,2019-01-01 00:00:00+00:00,120853,47311
02N,2019-01-01 00:00:00+00:00,159873,56352
02M,2019-01-01 00:00:00+00:00,178112,74048
06W,2019-01-01 00:00:00+00:00,238150,64325
05X,2019-01-01 00:00:00+00:00,188874,54440
01E,2019-01-01 00:00:00+00:00,210714,58141
07M,2019-01-01 00:00:00+00:00,427977,101887
11M,2019-01-01 00:00:00+00:00,652552,222218
00R,2019-01-01 00:00:00+00:00,174038,58682
03F,2019-01-01 00:00:00+00:00,301054,81428
15A,2019-01-01 00:00:00+00:00,549875,144687
01K,2019-01-01 00:00:00+00:00,349493,123261
07G,2019-01-01 00:00:00+00:00,178356,43432
06Y,2019-01-01 00:00:00+00:00,230397,84843
09N,2019-01-01 00:00:00+00:00,226879,69474
05Q,2019-01-01 00:00:00+00:00,218386,75514
11J,2019-01-01 00:00:00+00:00,803940,300227
00P,2019-01-01 00:00:00+00:00,284236,92947
01J,2019-01-01 00:00:00+00:00,166173,49281
00L,2019-01-01 00:00:00+00:00,326534,128042
99Q,2019-01-01 00:00:00+00:00,295960,119606
99M,2019-01-01 00:00:00+00:00,228148,67389
04Y,2019-01-01 00:00:00+00:00,133590,44175
05F,2019-01-01 00:00:00+00:00,187808,73131
99P,2019-01-01 00:00:00+00:00,939209,334676
05Y,2019-01-01 00:00:00+00:00,288341,80918
03T,2019-01-01 00:00:00+00:00,251637,101430
01A,2019-01-01 00:00:00+00:00,384219,117486
01Y,2019-01-01 00:00:00+00:00,248849,74148
04C,2019-01-01 00:00:00+00:00,413039,85631
06Q,2019-01-01 00:00:00+00:00,393355,127901
112,2019-01-01 00:00:00+00:00,806,31
06D,2019-01-01 00:00:00+00:00,116955,44054
99D,2019-01-01 00:00:00+00:00,168110,60928
05T,2019-01-01 00:00:00+00:00,313866,111428
09L,2019-01-01 00:00:00+00:00,185399,54599
00T,2019-01-01 00:00:00+00:00,311696,86182
04H,2019-01-01 00:00:00+00:00,135774,47360
02X,2019-01-01 00:00:00+00:00,322395,102019
04E,2019-01-01 00:00:00+00:00,195517,61744
03R,2019-01-01 00:00:00+00:00,376920,116139
05G,2019-01-01 00:00:00+00:00,218415,77051
03N,2019-01-01 00:00:00+00:00,609178,161352
10X,2019-01-01 00:00:00+00:00,289684,65426
09H,2019-01-01 00:00:00+00:00,134262,33302
04F,2019-01-01 00:00:00+00:00,297118,70937
03H,2019-01-01 00:00:00+00:00,169831,56069
04G,2019-01-01 00:00:00+00:00,693084,200010
02D,2019-01-01 00:00:00+00:00,108052,34803
07X,2019-01-01 00:00:00+00:00,343063,80622
00V,2019-01-01 00:00:00+00:00,205329,60847
03V,2019-01-01 00:00:00+00:00,80082,20615
09F,2019-01-01 00:00:00+00:00,197925,77018
06A,2019-01-01 00:00:00+00:00,284010,75981
99J,2019-01-01 00:00:00+00:00,497141,155461
09C,2019-01-01 00:00:00+00:00,134605,41020
03E,2019-01-01 00:00:00+00:00,163823,59819
09A,2019-01-01 00:00:00+00:00,236749,43525
07L,2019-01-01 00:00:00+00:00,226357,38201
05C,2019-01-01 00:00:00+00:00,320246,104534
99G,2019-01-01 00:00:00+00:00,188816,58093
09J,2019-01-01 00:00:00+00:00,271953,76795
13T,2019-01-01 00:00:00+00:00,530782,142093
02Q,2019-01-01 00:00:00+00:00,118135,41155
04L,2019-01-01 00:00:00+00:00,153346,51205
08L,2019-01-01 00:00:00+00:00,334981,63272
08A,2019-01-01 00:00:00+00:00,299805,59432
06K,2019-01-01 00:00:00+00:00,601608,173785
00J,2019-01-01 00:00:00+00:00,262469,83091
01X,2019-01-01 00:00:00+00:00,197986,65523
07P,2019-01-01 00:00:00+00:00,389116,78999
03K,2019-01-01 00:00:00+00:00,180042,62132
05V,2019-01-01 00:00:00+00:00,148692,53181
04R,2019-01-01 00:00:00+00:00,559483,169282
10L,2019-01-01 00:00:00+00:00,144806,61157
07W,2019-01-01 00:00:00+00:00,442448,90595
02E,2019-01-01 00:00:00+00:00,218984,67235
05R,2019-01-01 00:00:00+00:00,291226,99346
04M,2019-01-01 00:00:00+00:00,94236,31575
02Y,2019-01-01 00:00:00+00:00,305584,122216
08N,2019-01-01 00:00:00+00:00,326003,68824
08D,2019-01-01 00:00:00+00:00,321936,62939
03J,2019-01-01 00:00:00+00:00,194655,51790
10K,2019-01-01 00:00:00+00:00,204715,73678
00D,2019-01-01 00:00:00+00:00,292714,101865
06M,2019-01-01 00:00:00+00:00,240225,90692
09W,2019-01-01 00:00:00+00:00,300966,85105
99H,2019-01-01 00:00:00+00:00,308062,100122
15D,2019-01-01 00:00:00+00:00,464197,113830
10V,2019-01-01 00:00:00+00:00,216248,79581
10Q,2019-01-01 00:00:00+00:00,756979,212167
08V,2019-01-01 00:00:00+00:00,332531,37671
08J,2019-01-01 00:00:00+00:00,211868,48388
99A,2019-01-01 00:00:00+00:00,539985,140807
03Q,2019-01-01 00:00:00+00:00,360771,116004
02A,2019-01-01 00:00:00+00:00,243097,70239
15E,2019-01-01 00:00:00+00:00,1320352,328968
07R,2019-01-01 00:00:00+00:00,292383,47315
05A,2019-01-01 00:00:00+00:00,523016,127530
01H,2019-01-01 00:00:00+00:00,325120,121099
04D,2019-01-01 00:00:00+00:00,238144,75661
05D,2019-01-01 00:00:00+00:00,143320,45600
10R,2019-01-01 00:00:00+00:00,232619,57218
10A,2019-01-01 00:00:00+00:00,207542,76922
11A,2019-01-01 00:00:00+00:00,566927,205121
07N,2019-01-01 00:00:00+00:00,242873,68487
07Q,2019-01-01 00:00:00+00:00,351014,102271
07V,2019-01-01 00:00:00+00:00,413607,98831
02F,2019-01-01 00:00:00+00:00,265652,90482
07Y,2019-01-01 00:00:00+00:00,321868,66030
08E,2019-01-01 00:00:00+00:00,270594,67582
03D,2019-01-01 00:00:00+00:00,144352,59847
01G,2019-01-01 00:00:00+00:00,277439,65313
05H,2019-01-01 00:00:00+00:00,192721,63053
03A,2019-01-01 00:00:00+00:00,250006,73071
08F,2019-01-01 00:00:00+00:00,280125,83185
08Q,2019-01-01 00:00:00+00:00,334815,57084
00Q,2019-01-01 00:00:00+00:00,176318,44886
00M,2019-01-01 00:00:00+00:00,297499,92902
01V,2019-01-01 00:00:00+00:00,125328,50274
10C,2019-01-01 00:00:00+00:00,97138,30111
00X,2019-01-01 00:00:00+00:00,184600,60827
04N,2019-01-01 00:00:00+00:00,128389,43509
00K,2019-01-01 00:00:00+00:00,298219,93566
10E,2019-01-01 00:00:00+00:00,146258,51999
99N,2019-01-01 00:00:00+00:00,493866,177440
99K,2019-01-01 00:00:00+00:00,170849,64229
09D,2019-01-01 00:00:00+00:00,320872,73949
15F,2019-01-01 00:00:00+00:00,888501,220475
06N,2019-01-01 00:00:00+00:00,650629,180218
09Y,2019-01-01 00:00:00+00:00,373978,107905
10J,2019-01-01 00:00:00+00:00,226880,68383
00Y,2019-01-01 00:00:00+00:00,257506,67957
08P,2019-01-01 00:00:00+00:00,219646,55889
03X,2019-01-01 00:00:00+00:00,97626,32043
01W,2019-01-01 00:00:00+00:00,313610,98421
09X,2019-01-01 00:00:00+00:00,242950,79511
02G,2019-01-01 00:00:00+00:00,113748,39362
11X,2019-01-01 00:00:00+00:00,579624,216970
12F,2019-01-01 00:00:00+00:00,336991,115934
06H,2019-01-01 00:00:00+00:00,980296,267111
03L,2019-01-01 00:00:00+00:00,264242,83525
04K,2019-01-01 00:00:00+00:00,388686,75845
02W,2019-01-01 00:00:00+00:00,142412,17861
08C,2019-01-01 00:00:00+00:00,261426,40179
01T,2019-01-01 00:00:00+00:00,155618,52025
06V,2019-01-01 00:00:00+00:00,174256,78111
08H,2019-01-01 00:00:00+00:00,257135,43797
14L,2019-01-01 00:00:00+00:00,653691,116471
06F,2019-01-01 00:00:00+00:00,485127,143121
08K,2019-01-01 00:00:00+00:00,420524,68820
07T,2019-01-01 00:00:00+00:00,322700,49120
08G,2019-01-01 00:00:00+00:00,317044,74624
08Y,2019-01-01 00:00:00+00:00,254276,56860
11N,2019-01-01 00:00:00+00:00,579322,221158
04J,2019-01-01 00:00:00+00:00,292905,109063
99F,2019-01-01 00:00:00+00:00,185788,67883
11E,2019-01-01 00:00:00+00:00,211343,64120
00N,2019-01-01 00:00:00+00:00,157721,52468
09G,2019-01-01 00:00:00+00:00,518015,200113
99C,2019-01-01 00:00:00+00:00,220168,72902
06L,2019-01-01 00:00:00+00:00,410104,142833
02T,2019-01-01 00:00:00+00:00,221300,67421
01C,2019-01-01 00:00:00+00:00,209515,77169
03W,2019-01-01 00:00:00+00:00,334059,117991
01D,2019-01-01 00:00:00+00:00,235303,64541
15C,2019-01-01 00:00:00+00:00,1020832,276164
02P,2019-01-01 00:00:00+00:00,261722,82635
05L,2019-01-01 00:00:00+00:00,575509,126615
NV6,2019-01-01 00:00:00+00:00,149,12
04Q,2019-01-01 00:00:00+00:00,133977,49382
07H,2019-01-01 00:00:00+00:00,316401,94911
07K,2019-01-01 00:00:00+00:00,252387,90037
14Y,2019-01-01 00:00:00+00:00,563152,172828
08R,2019-01-01 00:00:00+00:00,222396,48802
01R,2019-01-01 00:00:00+00:00,188008,62140
00C,2019-01-01 00:00:00+00:00,108625,35656
08W,2019-01-01 00:00:00+00:00,314614,60160
05N,2019-01-01 00:00:00+00:00,312110,122109
02H,2019-01-01 00:00:00+00:00,329640,103481
12D,2019-01-01 00:00:00+00:00,240412,65359
05J,2019-01-01 00:00:00+00:00,178396,57791
04V,2019-01-01 00:00:00+00:00,397459,125184
08X,2019-01-01 00:00:00+00:00,408779,67221
02R,2019-01-01 00:00:00+00:00,334689,91703
09E,2019-01-01 00:00:00+00:00,228227,72966
03Y,2019-01-01 00:00:00+00:00,104851,36198
08M,2019-01-01 00:00:00+00:00,408696,58323
06P,2019-01-01 00:00:00+00:00,236189,49429
10D,2019-01-01 00:00:00+00:00,114422,34601
06T,2019-01-01 00:00:00+00:00,355340,121191
05W,2019-01-01 00:00:00+00:00,293783,84671
08T,2019-01-01 00:00:00+00:00,202887,52759
07J,2019-01-01 00:00:00+00:00,176335,69874
01F,2019-01-01 00:00:00+00:00,132195,40010
02T,2017-07-01 00:00:00+00:00,220162,65465
11N,2017-07-01 00:00:00+00:00,570823,214992
12F,2017-07-01 00:00:00+00:00,335890,112982
09H,2017-07-01 00:00:00+00:00,132079,32414
02H,2017-07-01 00:00:00+00:00,326398,100691
03Y,2017-07-01 00:00:00+00:00,103852,35165
08R,2017-07-01 00:00:00+00:00,225129,48577
99A,2017-07-01 00:00:00+00:00,523576,136499
09C,2017-07-01 00:00:00+00:00,131929,39593
07V,2017-07-01 00:00:00+00:00,409331,95561
07T,2017-07-01 00:00:00+00:00,313640,46506
02X,2017-07-01 00:00:00+00:00,318722,99311
03X,2017-07-01 00:00:00+00:00,97561,31337
13T,2017-07-01 00:00:00+00:00,519529,138660
08M,2017-07-01 00:00:00+00:00,394091,54779
03H,2017-07-01 00:00:00+00:00,169263,54544
08P,2017-07-01 00:00:00+00:00,215836,53348
04J,2017-07-01 00:00:00+00:00,292306,106233
02W,2017-07-01 00:00:00+00:00,138138,17409
00X,2017-07-01 00:00:00+00:00,182401,58751
11M,2017-07-01 00:00:00+00:00,639910,215103
07Y,2017-07-01 00:00:00+00:00,310896,62432
08C,2017-07-01 00:00:00+00:00,214483,37738
06Q,2017-07-01 00:00:00+00:00,389258,124570
07G,2017-07-01 00:00:00+00:00,174544,42318
03W,2017-07-01 00:00:00+00:00,328539,114273
10X,2017-07-01 00:00:00+00:00,282567,63944
10D,2017-07-01 00:00:00+00:00,111847,33480
05T,2017-07-01 00:00:00+00:00,308453,107486
10V,2017-07-01 00:00:00+00:00,214293,77302
09E,2017-07-01 00:00:00+00:00,222649,70858
10A,2017-07-01 00:00:00+00:00,204581,74501
12A,2017-07-01 00:00:00+00:00,268364,80312
04H,2017-07-01 00:00:00+00:00,133961,45766
07H,2017-07-01 00:00:00+00:00,310019,91895
05H,2017-07-01 00:00:00+00:00,190481,61627
