year,month,pct,total_items,total_cost,actual_cost_per_1000
2015,2015-06-01,07G,3,192.76,15.04996876951905
2015,2015-06-01,07K,5,180.8,3.911726525313717
2015,2015-06-01,09D,8,627.28,10.369635654301394
2015,2015-06-01,08J,6,350.63999999999993,5.172673226429845
2015,2015-06-01,04H,6,344.51,14.088659878133562
2015,2015-06-01,00L,7,300.39,6.228152018411395
2015,2015-06-01,04E,2,154.21,7.273713504079996
2015,2015-06-01,10A,3,115.68,4.608948563687797
2015,2015-06-01,08H,9,469.55,7.721845809761874
2015,2015-06-01,05A,7,419.04999999999995,9.532746422803065
2015,2015-06-01,00N,2,110.63,4.206144019466199
2015,2015-06-01,07W,8,1015.8299999999999,21.753645844486794
2015,2015-06-01,02A,2,104.19999999999999,4.869386419926164
2015,2015-06-01,04Y,3,154.22,5.320866685067624
2015,2015-06-01,11X,21,1259.9099999999999,8.122844230112115
2015,2015-06-01,05D,7,550.1600000000001,12.490578032057398
2015,2015-06-01,09J,12,590.9000000000001,6.1026366612618395
2015,2015-06-01,08R,9,623.12,8.680123142073077
2015,2015-06-01,06P,13,384.79,9.050900879710213
2015,2015-06-01,04F,4,269.86,6.043761617880899
2015,2015-06-01,02W,4,355.32,23.826191913095958
2015,2015-06-01,06H,33,1949.8099999999997,7.55957134992207
2015,2015-06-01,08K,12,815.0300000000001,8.361254449767639
2015,2015-06-01,08Q,8,536.79,9.857859071125556
2015,2015-06-01,05Q,4,226.27999999999997,7.962278757169499
2015,2015-06-01,05C,2,115.66,4.687335359675785
2015,2015-06-01,05N,16,907.8000000000002,8.618708997522052
2015,2015-06-01,05W,23,1014.7599999999999,10.049815297158645
2015,2015-06-01,01J,3,158.41000000000003,4.214601181290907
2015,2015-06-01,99A,7,426.39,13.45248611812216
2015,2015-06-01,01F,1,38.56,4.825428607183081
2015,2015-06-01,01Y,1,77.1,8.19951079442731
2015,2015-06-01,02Y,14,720.2399999999999,7.3931430917676035
2015,2015-06-01,08N,16,887.5099999999999,9.530513406999344
2015,2015-06-01,03E,5,206.32999999999998,7.153059455711561
2015,2015-06-01,08D,11,482.51,7.230455696581901
2015,2015-06-01,02E,3,412.58,17.18009577347491
2015,2015-06-01,08E,18,927.2199999999999,8.817566282475559
2015,2015-06-01,06L,9,534.55,5.091388785705441
2015,2015-06-01,03J,5,219.88,5.961392473701333
2015,2015-06-01,06V,5,267.4,4.748881153654898
2015,2015-06-01,05R,2,115.66,6.028982485404503
2015,2015-06-01,09F,11,466.88,7.156894305204261
2015,2015-06-01,06F,13,752.33,7.685070739057154
2015,2015-06-01,02D,1,38.56,1.6222128733697938
2015,2015-06-01,15D,2,231.29,15.048145738451527
2015,2015-06-01,03M,8,154.1,2.68307970888324
2015,2015-06-01,07J,10,362.26000000000005,3.9298770896388633
2015,2015-06-01,05X,4,400.14,9.82734484367709
2015,2015-06-01,05H,1,81.29,7.750762776506485
2015,2015-06-01,08P,7,308.45,7.317217820372918
2015,2015-06-01,07R,8,419.31999999999994,8.512383272431991
2015,2015-06-01,06Q,11,659.57,9.169736823812372
2015,2015-06-01,07N,8,543.91,11.668132575351281
2015,2015-06-01,99F,5,324.06,5.5674672714153175
2015,2015-06-01,09P,2,115.64999999999999,5.692557590076786
2015,2015-06-01,03D,13,558.8699999999999,9.659004493605252
2015,2015-06-01,00X,4,307.90000000000003,10.75295103722847
2015,2015-06-01,08G,6,310.53000000000003,14.586406125228994
2015,2015-06-01,09N,5,309.52000000000004,4.9775662158467755
2015,2015-06-01,03T,8,478.26,9.06070021218551
2015,2015-06-01,01E,5,348.69000000000005,10.536987791611267
2015,2015-06-01,04C,11,436.28,4.632406031004459
2015,2015-06-01,01C,10,467.71000000000004,8.192216072304353
2015,2015-06-01,10R,4,274.04999999999995,7.3865933532788866
2015,2015-06-01,02P,4,235.5,8.954713106962242
2015,2015-06-01,08X,5,268.74,3.8256982603991685
2015,2015-06-01,07P,10,785.67,10.065207922314176
2015,2015-06-01,00C,3,115.68,5.756942370856973
2015,2015-06-01,10X,3,308.39,9.944535809873916
2015,2015-06-01,11E,4,271.95,7.8627808136004855
2015,2015-06-01,99J,19,1104.7599999999995,6.309993660077333
2015,2015-06-01,01G,2,77.12,3.194829943245371
2015,2015-06-01,06K,17,790.13,5.135816753007859
2015,2015-06-01,00D,8,505.37,6.951444291609353
2015,2015-06-01,99G,8,906.45,17.124801632282928
2015,2015-06-01,08T,3,146.72,8.226059654631083
2015,2015-06-01,12D,3,156.31,4.600465020455014
2015,2015-06-01,00P,16,827.16,9.639885322704705
2015,2015-06-01,06W,4,150.69,5.689420826096806
2015,2015-06-01,09L,6,296.99,6.455322016214923
2015,2015-06-01,14Y,5,210.53000000000003,5.333519114331316
2015,2015-06-01,03H,5,314.7,7.038064140984926
2015,2015-06-01,09Y,1,81.29,8.920223856029848
2015,2015-06-01,03K,6,308.07,6.988408229929905
2015,2015-06-01,01T,1,75.96,12.103250478011471
2015,2015-06-01,15A,19,1063.6599999999999,6.223509449417821
2015,2015-06-01,02N,8,409.71,6.348254543764235
2015,2015-06-01,11M,47,2452.2299999999996,11.55240966693362
2015,2015-06-01,99C,2,115.66,11.088102770587671
2015,2015-06-01,15M,16,970.4300000000001,8.522861007184137
2015,2015-06-01,00Y,1,115.65,10.385237068965518
2015,2015-06-01,05G,15,772.8199999999999,10.094700680538683
2015,2015-06-01,12F,4,355.32,13.05891432981734
2015,2015-06-01,03N,9,489.75,10.112951185264722
2015,2015-06-01,03Q,7,299.06,2.281420452378228
2015,2015-06-01,99E,10,816.8,16.980582927944784
2015,2015-06-01,13T,15,1001.5200000000001,8.982967235023455
2015,2015-06-01,03A,5,480.30000000000007,25.967776816609
2015,2015-06-01,09H,5,308.42,15.64710060372381
2015,2015-06-01,00Q,1,36.09,3.494384198295895
2015,2015-06-01,02G,1,58.56,10.929451287793952
2015,2015-06-01,06Y,5,205.71000000000004,4.927303647991569
2015,2015-06-01,99D,6,439.69000000000005,7.111847957945816
2015,2015-06-01,08W,14,1240.71,12.984114027376618
2015,2015-06-01,99M,9,559.5799999999999,7.445678930210897
2015,2015-06-01,05F,4,359.5,18.174924165824066
2015,2015-06-01,01R,4,221.26,9.34572333685322
2015,2015-06-01,06M,2,162.57,25.457250234888818
2015,2015-06-01,03W,35,1812.86,9.359256983845905
2015,2015-06-01,09E,5,318.51,9.083934631948207
2015,2015-06-01,11N,19,780.1199999999999,5.310949084002205
2015,2015-06-01,10L,7,470.98999999999995,9.539424381747107
2015,2015-06-01,11A,13,1066.95,7.08833260254315
2015,2015-06-01,07V,15,943.45,10.40520122200042
2015,2015-06-01,03F,4,192.78,8.486902927580893
2015,2015-06-01,10E,3,149.19,3.551720033329366
2015,2015-06-01,04K,3,327.94,17.0624349635796
2015,2015-06-01,07Q,8,550.2,8.080244375257006
2015,2015-06-01,03R,20,1907.7,15.176007318722407
2015,2015-06-01,04G,11,608.78,6.610132684748854
2015,2015-06-01,02T,2,158.39,7.1026905829596405
2015,2015-06-01,09W,8,247.09000000000003,8.666479604363229
2015,2015-06-01,05T,9,387.62,10.195964963042849
2015,2015-07-01,99D,10,437.44,6.496183432831388
2015,2015-07-01,99A,5,381.82000000000005,16.39275287652413
2015,2015-07-01,11N,28,913.99,5.2698674446629035
2015,2015-07-01,06Q,7,389.50000000000006,6.196112118609018
2015,2015-07-01,06Y,7,302.51,4.1518782338974205
2015,2015-07-01,08C,8,436.47,7.693677178262326
2015,2015-07-01,08E,20,1349.3,11.990047540765094
2015,2015-07-01,07J,17,678.29,6.774161331881872
2015,2015-07-01,00L,5,231.2,8.59959084991631
2015,2015-07-01,04N,1,81.25,12.210700330628192
2015,2015-07-01,05L,13,614.13,7.8750769388592525
2015,2015-07-01,08T,4,126.69999999999999,4.29375084722787
2015,2015-07-01,11E,5,179.93,3.8575165080181804
2015,2015-07-01,99M,7,646.97,11.118806606286629
2015,2015-07-01,10Q,13,789.1399999999999,8.329885154534704
2015,2015-07-01,02A,3,86.67,5.107248084855628
2015,2015-07-01,10V,9,842.8699999999999,12.37767269736842
2015,2015-07-01,15F,20,1500.0199999999995,12.256967993397664
2015,2015-07-01,02M,1,77.07,7.223055295220243
2015,2015-07-01,01J,1,81.25,6.660381998524469
2015,2015-07-01,01E,3,235.39,11.949337529823849
2015,2015-07-01,05X,6,462.41,11.450326862123614
2015,2015-07-01,00X,2,196.84,11.572696807572463
2015,2015-07-01,08N,15,813.44,8.05402087170043
2015,2015-07-01,05V,8,649.98,16.31271175806249
2015,2015-07-01,02E,1,308.23,44.43275191004757
2015,2015-07-01,09G,21,1367.6499999999999,7.6038429248928345
2015,2015-07-01,01D,1,38.54,11.60144491270319
2015,2015-07-01,03Q,14,557.2099999999999,3.597107904844904
2015,2015-07-01,12F,3,192.67999999999998,7.193041400679433
2015,2015-07-01,09W,17,767.31,9.1677121043765
2015,2015-07-01,08Y,12,570.23,13.788659170596057
2015,2015-07-01,09Y,7,391.63,7.011171184073902
2015,2015-07-01,08W,27,1705.6200000000001,13.804763947455749
2015,2015-07-01,99N,10,670.6800000000001,9.322898566841353
2015,2015-07-01,00Q,3,343.16999999999996,10.985306828003456
2015,2015-07-01,06H,30,1544.8599999999997,6.780817107642607
2015,2015-07-01,04K,7,666.1800000000001,21.451618096924815
2015,2015-07-01,01H,5,314.17,6.299653105010928
2015,2015-07-01,04L,5,327.64,13.184177699086556
2015,2015-07-01,04D,5,269.74,7.960219559700171
2015,2015-07-01,15A,19,1092.5299999999997,5.731034338050923
2015,2015-07-01,02N,3,157.63,5.58436957522939
2015,2015-07-01,01R,6,258.31,5.568345944081571
2015,2015-07-01,10J,5,231.23,4.675185507187771
2015,2015-07-01,09X,7,462.41999999999996,7.569115937996169
2015,2015-07-01,05W,26,1231.6199999999997,11.128560069394243
2015,2015-07-01,12D,7,535.86,10.602690937870994
2015,2015-07-01,05D,4,346.78000000000003,12.511906480011547
2015,2015-07-01,04E,1,38.54,6.358686685365451
2015,2015-07-01,08R,14,1012.33,11.053930400410566
2015,2015-07-01,06F,18,959.1300000000001,7.186863085960917
2015,2015-07-01,09J,10,428.11000000000007,5.1889605352467765
2015,2015-07-01,03E,10,524.61,7.242593257310103
2015,2015-07-01,10K,7,443.70000000000005,8.726693415152232
2015,2015-07-01,08G,4,192.69,7.498540685683153
2015,2015-07-01,08V,10,529.6799999999998,6.656529224737032
2015,2015-07-01,99C,7,417.72,10.12409112942317
2015,2015-07-01,01G,3,95.16999999999999,6.320228449993358
2015,2015-07-01,08P,8,500.95000000000005,6.54819481843612
2015,2015-07-01,09F,12,676.63,9.341589352772255
2015,2015-07-01,05N,18,997.5699999999999,10.40577049453931
2015,2015-07-01,02H,3,115.24000000000001,10.403538864313443
2015,2015-07-01,09E,3,182.6,12.957706500141924
2015,2015-07-01,01C,9,597.8299999999999,12.606861938803481
2015,2015-07-01,01W,3,462.36,18.17595722934193
2015,2015-07-01,03A,3,192.67999999999998,10.373640572843758
2015,2015-07-01,01T,1,75.93,12.252702920768115
2015,2015-07-01,07R,14,665.45,6.507813875251824
2015,2015-07-01,99E,13,747.6199999999999,13.152367046074273
2015,2015-07-01,03D,17,583.2,6.629834254143647
2015,2015-07-01,05F,5,355.15999999999997,17.940998181450794
2015,2015-07-01,09A,10,489.73999999999995,10.24582104228122
2015,2015-07-01,04C,13,971.02,8.60223245924876
2015,2015-07-01,03L,5,377.73,10.982438797464674
2015,2015-07-01,03J,2,192.66,9.346982340384242
2015,2015-07-01,04V,24,1086.98,14.145465429512123
2015,2015-07-01,03N,11,430.5400000000001,6.6564625850340144
2015,2015-07-01,07T,21,1244.2499999999998,10.182828522558943
2015,2015-07-01,10L,7,389.54999999999995,7.864771557206597
2015,2015-07-01,07W,8,432.26000000000005,6.952200205867216
2015,2015-07-01,05T,6,207.72,5.4594196804037
2015,2015-07-01,10E,5,273.93999999999994,6.098397150489758
2015,2015-07-01,00V,4,189.07999999999998,8.164075993091537
2015,2015-07-01,06P,13,1016.49,11.351976145539014
2015,2015-07-01,11X,28,1877.6099999999997,12.103227553131827
2015,2015-07-01,08X,10,661.37,5.733543705732937
2015,2015-07-01,01F,2,192.66,12.227722772277229
2015,2015-07-01,99J,24,1247.6399999999996,7.772779944428521
2015,2015-07-01,05Y,8,387.46000000000004,7.803355285682638
2015,2015-07-01,03K,4,153.78,4.8826797904429275
2015,2015-07-01,09D,9,650.25,14.057635766170876
2015,2015-07-01,05C,3,346.78000000000003,13.12317880794702
2015,2015-07-01,06K,26,1329.4499999999996,8.344421988174888
2015,2015-07-01,08H,19,906.1799999999998,8.965776533328055
2015,2015-07-01,15N,52,2746.39,8.992056943789615
2015,2015-07-01,08M,21,1181.16,10.99152250583933
2015,2015-07-01,06W,4,303.23,8.94562940673216
2015,2015-07-01,07P,10,1330.95,22.372291607133853
2015,2015-07-01,10C,2,115.60999999999999,6.714094895173935
2015,2015-07-01,04Y,3,154.14999999999998,5.3364951879803355
2015,2015-07-01,09N,4,183.33,3.732364258230013
2015,2015-07-01,08D,10,488.95,5.345585341321555
2015,2015-07-01,08L,6,561.36,10.688499619192688
2015,2015-07-01,09H,6,312.48,5.061388447957499
2015,2015-07-01,10R,5,385.34000000000003,6.263348666352421
2015,2015-07-01,15E,31,1908.9999999999993,8.00234746704114
2015,2015-07-01,00D,8,584.28,8.13613134112208
2015,2015-07-01,07V,16,1180.4299999999998,13.018108430014555
2015,2015-07-01,03M,5,162.57,4.218762164266252
2015,2015-07-01,08Q,6,321.25,6.540372164990431
2015,2015-07-01,04H,4,233.29,19.339301997844647
2015,2015-07-01,03V,4,156.25,2.6898380071958545
2015,2015-07-01,07X,25,1139.67,7.8451848282508445
2015,2015-07-01,00Y,4,368.69,13.008150160533464
2015,2015-07-01,03H,4,314.54,7.02694249586703
2015,2015-07-01,11J,15,790.5100000000001,7.760673859475168
2015,2015-07-01,01Y,1,77.07,8.205046311082722
2015,2015-07-01,08J,8,382.53000000000003,5.832227965055116
2015,2015-07-01,06L,10,569.44,7.763114843494384
2015,2015-07-01,14L,6,283.3,7.051122504853403
2015,2015-07-01,04M,3,133.34,7.128194162300867
2015,2015-07-01,07G,5,269.75,25.705164856108254
2015,2015-07-01,05A,7,423.9,8.34120425029516
2015,2015-07-01,05Q,3,149.1,5.55141857174771
2015,2015-07-01,99H,9,587.71,6.832883783658095
2015,2015-07-01,03W,44,2360.51,10.852320791496561
2015,2015-07-01,14Y,7,287.5,2.831535923573152
2015,2015-07-01,04Q,3,117.69999999999999,6.123192175632087
2015,2015-07-01,00J,12,616.22,4.9820516137377915
2015,2015-07-01,15D,3,269.73,9.51999435287474
2015,2015-07-01,00T,3,92.72,7.9302086897023605
2015,2015-07-01,08A,7,426.76,9.859760182981772
2015,2015-07-01,05G,19,1241.9499999999998,10.975943863122172
2015,2015-07-01,04F,6,539.45,11.246039026017346
2015,2015-07-01,05J,1,30.94,4.588462108853626
2015,2015-07-01,02P,3,119.78999999999999,3.8340161310971705
2015,2015-07-01,01K,2,267.95000000000005,21.30645674300255
2015,2015-07-01,02R,6,271.86,4.825260467510339
2015,2015-07-01,02T,4,346.8,8.859142696571807
2015,2015-07-01,07Q,7,749.23,11.080169774767446
2015,2015-07-01,09L,4,244.76,6.130187592356049
2015,2015-07-01,03R,20,2141.2400000000002,13.346464300183877
2015,2015-07-01,05R,2,115.60999999999999,7.295387139521675
2015,2015-07-01,15C,18,1825.6499999999996,10.00630309673883
2015,2015-07-01,09P,9,420.95000000000005,8.545126060655273
2015,2015-07-01,05H,5,346.76,13.905999358357395
2015,2015-07-01,07K,3,115.08000000000001,4.578658391024111
2015,2015-07-01,01X,1,36.07,3.483005021243723
2015,2015-07-01,07L,5,339.21,7.064961572907337
2015,2015-07-01,00C,2,77.08,3.8247407333895698
2015,2015-07-01,10A,4,156.25,3.7766176008507966
2015,2015-07-01,03T,9,553.01,6.571873365974236
2015,2015-07-01,04G,22,1323.66,7.642378752886836
2015,2015-07-01,10D,2,117.7,10.950874581317455
2015,2015-07-01,99K,6,472.84000000000003,11.372907446603811
2015,2015-07-01,02W,3,314.52,18.256326909681913
2015,2015-07-01,00P,10,318.40999999999997,7.392333944698533
2015,2015-07-01,10X,6,438.91999999999996,10.210291244068111
2015,2015-07-01,06M,2,115.60999999999999,6.900029841838257
2015,2015-07-01,02D,2,154.13,4.93642507126157
2015,2015-07-01,02G,1,40.63,14.694394213381557
2015,2015-07-01,00K,5,307.14,7.464275298920968
2015,2015-07-01,02Y,15,738.4300000000001,6.199303194391974
2015,2015-07-01,06V,8,462.02,8.184153189378774
2015,2015-07-01,02X,3,269.73,16.999432785025526
2015,2015-07-01,00N,2,190.29,9.359138304151092
2015,2015-07-01,08F,9,549.5,10.382224573469118
2015,2015-07-01,11A,15,720.76,4.607762285597387
2015,2015-07-01,03F,5,269.76,10.658658975068159
2015,2015-07-01,07M,29,1315.07,9.246990493334083
2015,2015-07-01,08K,8,351.67999999999995,5.725169713643837
2015,2015-07-01,07H,11,649.8999999999999,11.216195226343128
2015,2015-07-01,01A,4,385.31,7.937989287185827
2015,2015-07-01,99G,9,630.09,11.542646735546276
2015,2015-07-01,11M,41,2155.86,11.771393002227756
2015,2015-07-01,07Y,13,738.5200000000001,17.89093728045738
2015,2015-07-01,15M,12,757.0699999999998,6.70507483836684
2015,2015-07-01,07N,7,543.65,8.772368612137543
2015,2015-07-01,06T,5,194.79,4.137689317501115
2015,2015-07-01,99F,8,463.32000000000005,6.4516668059152815
2015,2015-07-01,13T,16,786.3199999999999,9.054604914672623
2015,2015-07-01,06N,22,1779.4099999999999,9.354189227550387
2015,2015-07-01,00M,14,574.37,6.727140698750307
2015,2015-07-01,02F,3,113.15,4.672723518480281
2015,2015-08-01,04Y,1,62.67,15.632327263656771
2015,2015-08-01,05W,16,622.61,6.3261801702940526
2015,2015-08-01,01J,3,143.9,3.8324278257164166
2015,2015-08-01,99J,16,789.0000000000001,5.9736071047311885
2015,2015-08-01,08M,5,119.13,3.917461361394278
2015,2015-08-01,09N,2,103.28,9.565620079651756
2015,2015-08-01,08K,16,1258.22,11.460033517924803
2015,2015-08-01,02X,4,313.32,13.473810957254665
2015,2015-08-01,07V,7,413.89000000000004,10.006043902910745
2015,2015-08-01,09P,3,94.00999999999999,4.586748633879781
2015,2015-08-01,01C,7,224.4,6.976961104374592
2015,2015-08-01,09J,5,161.71,3.4517278917372836
2015,2015-08-01,05V,5,326.55999999999995,8.229423920165313
2015,2015-08-01,08D,5,224.38,4.466518034875389
2015,2015-08-01,09C,4,250.67,5.921804866524923
2015,2015-08-01,04N,2,175.22,7.21574764238356
2015,2015-08-01,02E,3,375.99,15.727850748766002
2015,2015-08-01,01Y,1,62.67,9.471059392473931
2015,2015-08-01,06N,9,620.51,5.384268297973882
2015,2015-08-01,08C,5,233.64,3.786218966746613
2015,2015-08-01,09X,8,407.36,8.15127563781891
2015,2015-08-01,10V,9,641.72,8.783826327388205
2015,2015-08-01,07W,10,843.98,14.25641891891892
2015,2015-08-01,01K,2,150.5,12.874251497005988
2015,2015-08-01,04E,2,125.34,5.926241134751773
2015,2015-08-01,10R,5,344.68,5.11015567086731
2015,2015-08-01,06K,16,705.7099999999999,4.985834693344071
2015,2015-08-01,03Q,4,156.67,4.83430017279684
2015,2015-08-01,10E,6,409.03,9.080071924878458
2015,2015-08-01,15D,1,187.99,13.738946137542937
2015,2015-08-01,08G,2,94.01,7.16102985984156
2015,2015-08-01,07T,20,1032.1,9.425742935944035
2015,2015-08-01,08Y,14,879.72,18.60345119269159
2015,2015-08-01,07N,7,471.03,7.835612336560535
2015,2015-08-01,14L,4,219.35000000000002,9.631174533479694
2015,2015-08-01,07J,10,353.15000000000003,3.8846111538884616
2015,2015-08-01,99F,3,107.56,3.352554312252595
2015,2015-08-01,02W,4,309.83,17.98409565823079
2015,2015-08-01,03A,4,250.68,15.306832753251511
2015,2015-08-01,04M,1,31.34,2.2380918374634007
2015,2015-08-01,09A,21,1103.9699999999998,18.493198874296432
2015,2015-08-01,08Q,10,656.56,15.164449371766445
2015,2015-08-01,99K,1,31.34,3.4247623210578078
2015,2015-08-01,09W,6,121.63000000000001,5.138137884420413
2015,2015-08-01,99C,2,62.68,6.158985948707871
2015,2015-08-01,03H,7,439.7,9.82306420624637
2015,2015-08-01,06W,6,534.35,12.8839755027246
2015,2015-08-01,15C,16,1085.2099999999998,6.517073229320553
2015,2015-08-01,00D,12,591.13,6.578490507244764
2015,2015-08-01,09F,4,206.56,4.737397367093252
2015,2015-08-01,08H,6,145.79,4.315356381719156
2015,2015-08-01,05Y,6,282.03,7.933333333333332
2015,2015-08-01,15E,29,1577.4399999999996,6.490774725546026
2015,2015-08-01,01X,1,29.35,2.83410583236771
2015,2015-08-01,07G,1,31.34,6.145098039215686
2015,2015-08-01,15F,17,1083.9400000000003,9.335377354428093
2015,2015-08-01,01A,6,408.10999999999996,6.664108425865447
2015,2015-08-01,06D,1,31.34,2.5789993416721524
2015,2015-08-01,99G,6,183.79000000000002,3.9522181364643143
2015,2015-08-01,09G,11,549.4499999999999,6.535391861834357
2015,2015-08-01,05D,3,134.62,6.604523377324241
2015,2015-08-01,13T,17,780.4200000000001,5.4941357025189035
2015,2015-08-01,04V,16,720.76,13.519404272879035
2015,2015-08-01,02R,2,112.56,5.272872066332506
2015,2015-08-01,00P,14,618.96,8.567513322721297
2015,2015-08-01,11E,5,250.67000000000002,5.348881870945715
2015,2015-08-01,03K,3,92.03,2.922051119225274
2015,2015-08-01,00J,7,401.29,5.842979658993288
2015,2015-08-01,05T,5,219.30999999999995,7.8916876574307295
2015,2015-08-01,01W,2,188.0,9.878100042034468
2015,2015-08-01,03N,6,287.04,11.555090374783624
2015,2015-08-01,10K,3,94.02,2.7394306692695434
2015,2015-08-01,04H,3,219.32999999999998,8.970185268496175
2015,2015-08-01,06P,3,247.15,6.153060970448378
2015,2015-08-01,09E,3,156.68,6.032418280522081
2015,2015-08-01,05F,3,206.55,11.1149975784319
2015,2015-08-01,00M,14,589.58,6.0305835421674425
2015,2015-08-01,10J,6,300.56,5.1467516010822285
2015,2015-08-01,05Q,4,219.35000000000002,5.2732168185205675
2015,2015-08-01,02Y,13,577.5699999999999,6.777081573265747
