year,month,pct,total_items,total_cost
2015,2015-02-01,06A,2,43.18
2015,2015-02-01,00X,2,151.68
2015,2015-02-01,07K,1,47.64
2015,2015-02-01,07T,20,919.4799999999999
2015,2015-02-01,08H,14,715.01
2015,2015-02-01,09X,6,324.13
2015,2015-02-01,03M,3,90.25999999999999
2015,2015-02-01,05V,7,385.38
2015,2015-02-01,11X,18,1125.04
2015,2015-02-01,05A,13,655.25
2015,2015-02-01,10Q,15,825.0199999999998
2015,2015-02-01,00J,5,232.85
2015,2015-02-01,15M,20,1032.02
2015,2015-02-01,02P,6,173.14
2015,2015-02-01,05F,5,295.59000000000003
2015,2015-02-01,07X,9,468.9
2015,2015-02-01,15D,7,271.90999999999997
2015,2015-02-01,01W,3,269.77
2015,2015-02-01,01T,1,75.94
2015,2015-02-01,07N,7,571.15
2015,2015-02-01,04V,20,880.63
2015,2015-02-01,10J,8,452.19
2015,2015-02-01,99K,6,434.4
2015,2015-02-01,09F,8,462.52000000000004
2015,2015-02-01,03E,2,185.42
2015,2015-02-01,99G,8,440.53
2015,2015-02-01,10V,9,617.8
2015,2015-02-01,00T,4,255.25
2015,2015-02-01,03Q,14,600.04
2015,2015-02-01,08A,12,763.14
2015,2015-02-01,08X,12,900.48
2015,2015-02-01,14L,3,120.28999999999999
2015,2015-02-01,02X,5,397.75
2015,2015-02-01,02M,5,281.35
2015,2015-02-01,00Q,4,151.24
2015,2015-02-01,10X,4,233.07
2015,2015-02-01,08P,3,115.64
2015,2015-02-01,09C,1,38.53
2015,2015-02-01,01E,4,212.63
2015,2015-02-01,09D,11,1146.77
2015,2015-02-01,01Y,1,115.61
2015,2015-02-01,05W,23,939.3199999999999
2015,2015-02-01,09L,5,282.34000000000003
2015,2015-02-01,05G,19,879.1999999999999
2015,2015-02-01,02N,6,243.82
2015,2015-02-01,99J,17,938.49
2015,2015-02-01,10E,3,128.59
2015,2015-02-01,08G,5,228.79999999999995
2015,2015-02-01,06F,13,744.9599999999998
2015,2015-02-01,15A,14,809.3500000000003
2015,2015-02-01,15E,25,1439.4999999999998
2015,2015-02-01,09N,3,158.36
2015,2015-02-01,05T,7,242.8
2015,2015-02-01,07W,11,565.66
2015,2015-02-01,02F,2,76.71000000000001
2015,2015-02-01,06Q,10,571.0999999999999
2015,2015-02-01,02E,3,398.92
2015,2015-02-01,01G,6,274.0
2015,2015-02-01,04M,2,201.06
2015,2015-02-01,03V,4,258.33
2015,2015-02-01,05Q,2,153.01999999999998
2015,2015-02-01,05L,7,343.81
2015,2015-02-01,10K,7,357.95
2015,2015-02-01,03J,3,308.29999999999995
2015,2015-02-01,04F,2,154.16
2015,2015-02-01,06Y,5,191.68
2015,2015-02-01,08N,26,1802.1399999999999
2015,2015-02-01,05R,4,167.71999999999997
2015,2015-02-01,01F,2,192.69
2015,2015-02-01,02T,7,586.45
2015,2015-02-01,09H,4,120.56
2015,2015-02-01,01V,5,170.7
2015,2015-02-01,99H,11,384.45000000000005
2015,2015-02-01,02W,1,121.88
2015,2015-02-01,03L,2,115.63
2015,2015-02-01,12F,18,276.44000000000005
2015,2015-02-01,00K,4,128.68
2015,2015-02-01,11J,18,918.5599999999998
2015,2015-02-01,07V,7,477.52000000000004
2015,2015-02-01,03D,13,690.68
2015,2015-02-01,07R,10,667.2700000000001
2015,2015-02-01,01C,5,219.81
2015,2015-02-01,08J,4,167.21
2015,2015-02-01,04G,15,523.74
2015,2015-02-01,07G,2,85.86
2015,2015-02-01,08V,11,710.01
2015,2015-02-01,09J,7,318.83
2015,2015-02-01,99M,10,585.01
2015,2015-02-01,15C,28,1856.05
2015,2015-02-01,07J,11,516.63
2015,2015-02-01,07L,11,295.46999999999997
2015,2015-02-01,03R,10,912.38
2015,2015-02-01,09Y,6,263.58
2015,2015-02-01,15N,49,2691.88
2015,2015-02-01,07P,14,1586.32
2015,2015-02-01,05D,4,329.01
2015,2015-02-01,06H,29,1637.7799999999995
2015,2015-02-01,01R,3,112.78
2015,2015-02-01,08D,7,370.89000000000004
2015,2015-02-01,10A,3,83.85
2015,2015-02-01,06M,2,212.5
2015,2015-02-01,09E,8,508.83000000000004
2015,2015-02-01,08M,10,734.3599999999999
2015,2015-02-01,01J,7,179.19000000000003
2015,2015-02-01,02Y,16,535.36
2015,2015-02-01,11N,21,833.6699999999998
2015,2015-02-01,08R,15,767.7299999999999
2015,2015-02-01,01D,2,79.19
2015,2015-02-01,07Q,10,737.1899999999999
2015,2015-02-01,09W,14,703.02
2015,2015-02-01,02H,5,522.29
2015,2015-02-01,04N,2,196.87
2015,2015-02-01,06K,17,966.0199999999999
2015,2015-02-01,08Q,7,511.05999999999995
2015,2015-02-01,10L,7,296.90999999999997
2015,2015-02-01,01H,4,259.71
2015,2015-02-01,00D,7,466.68
2015,2015-02-01,05Y,5,231.27999999999997
2015,2015-02-01,09G,12,694.59
2015,2015-02-01,11A,11,669.73
2015,2015-02-01,04D,4,298.13
2015,2015-02-01,01A,4,263.83
2015,2015-02-01,04H,6,309.35
2015,2015-02-01,99C,4,183.83999999999997
2015,2015-02-01,00P,10,308.82
2015,2015-02-01,00M,8,315.33
2015,2015-02-01,01X,2,18.32
2015,2015-02-01,08E,13,806.7499999999999
2015,2015-02-01,06W,5,357.7199999999999
2015,2015-02-01,11M,45,2252.46
2015,2015-02-01,15F,17,1160.6899999999998
2015,2015-02-01,09A,14,511.1
2015,2015-02-01,03K,6,226.34
2015,2015-02-01,14Y,3,158.36
2015,2015-02-01,01K,3,276.77
2015,2015-02-01,99D,5,308.34
2015,2015-02-01,00V,5,282.49
2015,2015-02-01,08T,3,154.18
2015,2015-02-01,05X,6,364.59
2015,2015-02-01,99F,8,337.54999999999995
2015,2015-02-01,03W,31,1217.0900000000001
2015,2015-02-01,03T,5,208.34
2015,2015-02-01,02A,2,65.64
2015,2015-02-01,10C,2,77.09
2015,2015-02-01,09P,9,418.30999999999995
2015,2015-02-01,04C,17,924.71
2015,2015-02-01,08C,6,359.28000000000003
2015,2015-02-01,99E,8,690.75
2015,2015-02-01,06T,10,587.62
2015,2015-02-01,00L,5,223.22999999999996
2015,2015-02-01,05C,4,351.03
2015,2015-02-01,07H,13,520.76
2015,2015-02-01,04Y,3,154.18
2015,2015-02-01,03H,6,310.06
2015,2015-02-01,04L,1,57.91
2015,2015-02-01,99A,12,417.4
2015,2015-02-01,11E,9,425.39000000000004
2015,2015-02-01,02R,5,221.93
2015,2015-02-01,06V,10,397.5
2015,2015-02-01,08W,13,687.93
2015,2015-02-01,03A,4,346.84999999999997
2015,2015-02-01,07M,21,896.2499999999999
2015,2015-02-01,00Y,2,198.57999999999998
2015,2015-02-01,06P,17,910.13
2015,2015-02-01,08L,6,274.01
2015,2015-02-01,02Q,1,5.15
2015,2015-03-01,03M,6,101.59
2015,2015-03-01,15E,24,1325.8
2015,2015-03-01,09L,6,297.14
2015,2015-03-01,06K,15,716.38
2015,2015-03-01,02F,3,364.83000000000004
2015,2015-03-01,04F,5,233.55
2015,2015-03-01,03W,46,2194.07
2015,2015-03-01,03F,6,264.14
2015,2015-03-01,02M,2,88.71000000000001
2015,2015-03-01,07M,26,1337.6100000000004
2015,2015-03-01,10J,5,272.09999999999997
2015,2015-03-01,07G,2,115.72
2015,2015-03-01,01V,7,157.95
2015,2015-03-01,13T,13,659.27
2015,2015-03-01,08T,5,221.46999999999997
2015,2015-03-01,09X,10,478.69
2015,2015-03-01,05X,5,361.8
2015,2015-03-01,08J,5,273.69
2015,2015-03-01,05G,15,607.52
2015,2015-03-01,99H,9,427.22999999999996
2015,2015-03-01,02D,3,115.74
2015,2015-03-01,08H,14,662.78
2015,2015-03-01,08N,13,956.03
2015,2015-03-01,08A,14,789.0
2015,2015-03-01,06Y,9,340.35
2015,2015-03-01,06A,3,14.39
2015,2015-03-01,10Q,14,802.0000000000002
2015,2015-03-01,03T,6,272.1
2015,2015-03-01,01D,4,333.01
2015,2015-03-01,00K,7,363.86999999999995
2015,2015-03-01,04E,3,192.35
2015,2015-03-01,07T,21,1194.54
2015,2015-03-01,08X,10,696.31
2015,2015-03-01,02H,7,613.8900000000001
2015,2015-03-01,03Q,14,486.48
2015,2015-03-01,06Q,8,364.9
2015,2015-03-01,04Y,3,185.7
2015,2015-03-01,99E,9,656.9499999999999
2015,2015-03-01,03L,3,262.38
2015,2015-03-01,01F,3,269.99
2015,2015-03-01,09N,9,369.10999999999996
2015,2015-03-01,02T,2,162.66
2015,2015-03-01,03J,4,308.57
2015,2015-03-01,00Y,3,385.68
2015,2015-03-01,12D,10,308.41999999999996
2015,2015-03-01,06D,1,38.58
2015,2015-03-01,99C,2,140.72
2015,2015-03-01,04V,14,720.3399999999999
2015,2015-03-01,09C,3,347.11
2015,2015-03-01,00D,6,347.16999999999996
2015,2015-03-01,15A,19,1157.1700000000003
2015,2015-03-01,07V,16,1074.5700000000002
2015,2015-03-01,15F,17,1052.82
2015,2015-03-01,01G,7,282.57
2015,2015-03-01,01R,6,355.09000000000003
2015,2015-03-01,06L,12,582.44
2015,2015-03-01,02R,6,546.2699999999999
2015,2015-03-01,09G,18,1690.5200000000002
2015,2015-03-01,07P,18,1518.9
2015,2015-03-01,04C,8,373.95
2015,2015-03-01,01W,3,385.68
2015,2015-03-01,99D,12,777.6399999999999
2015,2015-03-01,09P,8,311.84000000000003
2015,2015-03-01,08V,9,625.52
2015,2015-03-01,08K,15,877.25
2015,2015-03-01,05A,8,385.32000000000005
2015,2015-03-01,05H,2,85.93
2015,2015-03-01,15N,49,2781.18
2015,2015-03-01,08M,10,594.25
2015,2015-03-01,02E,2,56.2
2015,2015-03-01,10R,4,355.5
2015,2015-03-01,00V,7,324.58
2015,2015-03-01,15C,28,2085.75
2015,2015-03-01,11A,14,850.4799999999998
2015,2015-03-01,03D,16,606.1600000000001
2015,2015-03-01,10C,4,231.43
2015,2015-03-01,06W,8,468.54999999999995
2015,2015-03-01,02A,2,54.23
2015,2015-03-01,10L,6,437.51
2015,2015-03-01,00C,3,115.73
2015,2015-03-01,06P,22,1087.06
2015,2015-03-01,09F,10,668.28
2015,2015-03-01,12F,10,413.68
2015,2015-03-01,04N,1,38.58
2015,2015-03-01,07R,16,674.2800000000001
2015,2015-03-01,08R,21,1510.81
2015,2015-03-01,00M,21,985.7900000000001
2015,2015-03-01,01K,3,277.02
2015,2015-03-01,10X,2,154.28
2015,2015-03-01,99J,27,1442.44
2015,2015-03-01,10V,10,413.48
2015,2015-03-01,00T,3,115.74
2015,2015-03-01,01J,8,599.86
2015,2015-03-01,10E,3,158.49
2015,2015-03-01,07N,8,699.96
2015,2015-03-01,06N,16,1141.2400000000002
2015,2015-03-01,05L,14,623.11
2015,2015-03-01,01T,1,76.0
2015,2015-03-01,99K,7,434.77
2015,2015-03-01,02X,2,156.38
2015,2015-03-01,00L,7,416.23999999999995
2015,2015-03-01,00P,14,512.2099999999999
2015,2015-03-01,01A,7,553.62
2015,2015-03-01,05Y,6,152.97
2015,2015-03-01,14Y,1,81.33
2015,2015-03-01,02W,2,162.65
2015,2015-03-01,00X,4,192.57999999999998
2015,2015-03-01,03H,7,383.26
2015,2015-03-01,08Y,16,781.1899999999998
2015,2015-03-01,99A,10,463.95
2015,2015-03-01,11N,30,1201.45
2015,2015-03-01,08F,10,714.0899999999999
2015,2015-03-01,15M,18,813.9499999999999
2015,2015-03-01,07Q,6,361.45
2015,2015-03-01,02Y,21,969.5999999999999
2015,2015-03-01,07W,16,1500.94
2015,2015-03-01,07L,9,239.14999999999998
2015,2015-03-01,08E,12,701.68
2015,2015-03-01,04K,4,396.85
2015,2015-03-01,01Y,2,154.28
2015,2015-03-01,04Q,1,27.12
2015,2015-03-01,06T,9,486.72
2015,2015-03-01,05T,5,233.52999999999997
2015,2015-03-01,08C,11,567.34
2015,2015-03-01,05D,6,509.12
2015,2015-03-01,03V,1,38.58
2015,2015-03-01,04D,2,115.71000000000001
2015,2015-03-01,00J,7,385.21999999999997
2015,2015-03-01,03R,18,2015.33
2015,2015-03-01,02N,5,235.62
2015,2015-03-01,02G,1,7.74
2015,2015-03-01,01H,3,156.01
2015,2015-03-01,10D,3,194.95
2015,2015-03-01,09A,16,706.38
2015,2015-03-01,08Q,10,591.9000000000001
2015,2015-03-01,06F,12,735.1
2015,2015-03-01,09Y,3,95.24
2015,2015-03-01,03N,9,627.97
2015,2015-03-01,11X,27,1654.5100000000002
2015,2015-03-01,09D,7,502.91999999999996
2015,2015-03-01,09H,6,293.34999999999997
2015,2015-03-01,09W,11,363.83
2015,2015-03-01,99M,8,581.2299999999999
2015,2015-03-01,01C,10,438.46999999999997
2015,2015-03-01,10K,12,845.21
2015,2015-03-01,07K,1,38.57
2015,2015-03-01,06V,8,297.63
2015,2015-03-01,07J,10,448.92999999999995
2015,2015-03-01,06H,31,1564.08
2015,2015-03-01,08L,13,865.66
2015,2015-03-01,03E,3,154.3
2015,2015-03-01,02P,8,252.54
2015,2015-03-01,03K,8,396.25
2015,2015-03-01,08W,21,1450.6200000000003
2015,2015-03-01,08P,7,385.74
2015,2015-03-01,05C,4,308.57
2015,2015-03-01,07X,22,1076.11
2015,2015-03-01,99G,13,866.3
2015,2015-03-01,04H,6,320.28000000000003
2015,2015-03-01,11J,19,727.5300000000001
2015,2015-03-01,04G,16,789.7300000000001
2015,2015-03-01,09J,15,670.4499999999999
2015,2015-03-01,05V,8,501.42999999999995
2015,2015-03-01,11E,10,429.99
2015,2015-03-01,99F,7,403.46999999999997
2015,2015-03-01,04L,4,250.83
2015,2015-03-01,07Y,17,2570.57
2015,2015-03-01,99N,11,598.93
2015,2015-03-01,05W,26,972.2300000000004
2015,2015-03-01,10A,4,99.38
2015,2015-03-01,00N,2,115.72
2015,2015-03-01,01X,4,88.31
2015,2015-03-01,08D,11,764.87
2015,2015-03-01,06M,3,56.16
2015,2015-03-01,07H,12,664.48
2015,2015-03-01,05F,3,321.11
2015,2015-03-01,08G,4,190.39999999999998
2015,2015-03-01,09E,4,238.81
2015,2015-03-01,15D,10,545.6899999999999
2015,2015-03-01,00Q,4,227.68
2015,2015-03-01,11M,50,2125.4599999999996
2015,2015-03-01,04M,2,47.37
2015,2015-03-01,03A,4,125.59
2015,2015-03-01,05N,15,777.8900000000001
2015,2015-03-01,05Q,3,115.73
2015,2015-03-01,01E,3,197.05
2015,2015-03-01,14L,8,265.71
2015,2015-04-01,08L,3,196.84
2015,2015-04-01,03K,5,190.23000000000002
2015,2015-04-01,01X,6,98.73
2015,2015-04-01,01F,2,43.19
2015,2015-04-01,09A,16,667.1599999999999
2015,2015-04-01,09E,8,507.29999999999995
2015,2015-04-01,02W,2,162.49
2015,2015-04-01,04Y,3,154.14
2015,2015-04-01,03W,38,1836.1799999999998
2015,2015-04-01,04H,5,270.75
2015,2015-04-01,09Y,3,119.1
2015,2015-04-01,14Y,3,158.32
2015,2015-04-01,05N,19,1114.32
2015,2015-04-01,09N,4,196.85999999999999
2015,2015-04-01,04L,3,134.98
2015,2015-04-01,03L,2,154.12
2015,2015-04-01,04D,7,440.75
2015,2015-04-01,08P,6,346.81000000000006
2015,2015-04-01,99H,16,746.96
2015,2015-04-01,09W,17,785.45
2015,2015-04-01,00R,2,46.39
2015,2015-04-01,04M,2,47.32
2015,2015-04-01,99E,13,823.6700000000001
2015,2015-04-01,01V,1,15.22
2015,2015-04-01,14L,7,266.9
2015,2015-04-01,08M,13,830.9599999999998
2015,2015-04-01,03T,6,219.76
2015,2015-04-01,00V,5,230.07999999999998
2015,2015-04-01,08T,5,228.74999999999997
2015,2015-04-01,03V,2,77.08
2015,2015-04-01,08R,8,701.9200000000001
2015,2015-04-01,01J,7,175.17999999999998
2015,2015-04-01,00X,3,210.38
2015,2015-04-01,01C,7,362.45
2015,2015-04-01,10K,8,447.6
2015,2015-04-01,03N,7,652.3
2015,2015-04-01,99D,4,231.19
2015,2015-04-01,10X,1,77.06
2015,2015-04-01,02D,1,38.54
2015,2015-04-01,02M,3,239.55
2015,2015-04-01,99J,13,797.1
2015,2015-04-01,05X,5,513.4200000000001
2015,2015-04-01,01K,4,305.5
2015,2015-04-01,02H,6,196.47
2015,2015-04-01,07V,10,568.88
2015,2015-04-01,01E,6,321.21000000000004
2015,2015-04-01,10A,1,4.65
2015,2015-04-01,11A,8,486.86
2015,2015-04-01,07Q,12,549.91
2015,2015-04-01,07N,4,336.6
2015,2015-04-01,15D,5,436.38
2015,2015-04-01,05L,9,314.21
2015,2015-04-01,01A,6,522.62
2015,2015-04-01,08W,15,1099.97
2015,2015-04-01,99K,4,204.57
2015,2015-04-01,00C,3,90.63
2015,2015-04-01,02E,2,346.76000000000005
2015,2015-04-01,06H,31,1444.2199999999998
2015,2015-04-01,03A,6,423.84000000000003
2015,2015-04-01,08Y,18,784.5
2015,2015-04-01,13T,14,772.3699999999998
2015,2015-04-01,99A,9,221.35000000000002
2015,2015-04-01,15E,32,2334.71
2015,2015-04-01,05Y,6,310.38
2015,2015-04-01,07Y,13,2249.76
2015,2015-04-01,10R,4,348.86
2015,2015-04-01,08A,16,945.8000000000001
2015,2015-04-01,06A,2,8.92
2015,2015-04-01,05V,10,531.54
2015,2015-04-01,99M,9,776.89
2015,2015-04-01,05R,2,52.09
2015,2015-04-01,09D,11,922.84
2015,2015-04-01,06T,8,467.28000000000003
2015,2015-04-01,05H,1,81.24
2015,2015-04-01,00J,15,885.89
2015,2015-04-01,05A,9,391.14
2015,2015-04-01,01Y,1,77.06
2015,2015-04-01,08D,9,477.54
2015,2015-04-01,00D,4,194.77
2015,2015-04-01,07X,16,902.02
2015,2015-04-01,05G,15,366.82000000000005
2015,2015-04-01,07J,15,645.7400000000001
2015,2015-04-01,07L,9,386.85
2015,2015-04-01,99N,10,653.26
2015,2015-04-01,02X,7,629.04
2015,2015-04-01,04E,2,76.56
2015,2015-04-01,07R,13,761.1599999999999
2015,2015-04-01,00Y,1,115.59
2015,2015-04-01,05F,7,337.44
2015,2015-04-01,02Q,2,14.75
2015,2015-04-01,02N,7,367.0899999999999
2015,2015-04-01,05J,1,4.65
2015,2015-04-01,99F,5,298.91
2015,2015-04-01,02A,2,52.09
2015,2015-04-01,08J,5,271.31
2015,2015-04-01,10L,8,500.08000000000004
2015,2015-04-01,01W,6,570.3399999999999
2015,2015-04-01,00Q,3,115.15
2015,2015-04-01,06V,7,350.09999999999997
2015,2015-04-01,05Q,4,267.45
2015,2015-04-01,03H,7,461.74
2015,2015-04-01,01T,1,4.65
2015,2015-04-01,03D,12,430.59000000000003
2015,2015-04-01,10V,17,997.4499999999999
2015,2015-04-01,10D,1,77.06
2015,2015-04-01,15A,16,1022.57
2015,2015-04-01,01D,2,85.69
2015,2015-04-01,15N,46,2617.0799999999995
2015,2015-04-01,15F,25,1924.5899999999997
2015,2015-04-01,04V,15,622.1
2015,2015-04-01,10J,5,308.26
2015,2015-04-01,02T,1,81.24
2015,2015-04-01,15C,21,827.6199999999999
2015,2015-04-01,02P,6,140.95
2015,2015-04-01,10Q,10,732.1099999999999
2015,2015-04-01,04C,12,746.62
2015,2015-04-01,09J,10,341.99
2015,2015-04-01,06Q,11,387.0
2015,2015-04-01,09L,4,167.69
2015,2015-04-01,07T,12,734.0600000000001
2015,2015-04-01,07H,13,699.33
2015,2015-04-01,08E,13,862.36
2015,2015-04-01,06W,7,424.59000000000003
2015,2015-04-01,15M,24,1304.6500000000003
2015,2015-04-01,03J,4,346.77000000000004
2015,2015-04-01,07W,6,665.64
2015,2015-04-01,06P,20,1033.8799999999999
2015,2015-04-01,05C,3,269.71000000000004
2015,2015-04-01,06M,3,221.24
2015,2015-04-01,08G,3,154.14
2015,2015-04-01,11N,22,875.4899999999999
2015,2015-04-01,12F,9,403.15999999999997
2015,2015-04-01,00P,14,564.22
2015,2015-04-01,06F,18,1023.1800000000001
2015,2015-04-01,09X,10,709.01
2015,2015-04-01,03Q,15,553.49
2015,2015-04-01,09G,14,830.8899999999999
2015,2015-04-01,99C,4,217.68
2015,2015-04-01,06N,17,1118.2799999999997
2015,2015-04-01,05W,29,1163.1799999999998
2015,2015-04-01,07M,18,1380.83
2015,2015-04-01,08K,12,997.7200000000001
2015,2015-04-01,08X,8,579.2
2015,2015-04-01,08H,9,400.52
2015,2015-04-01,04Q,1,40.62
2015,2015-04-01,02R,6,266.69
2015,2015-04-01,06K,24,1218.2099999999998
2015,2015-04-01,02G,1,38.54
2015,2015-04-01,04F,6,346.8
2015,2015-04-01,04G,20,1113.4099999999999
2015,2015-04-01,02Y,16,643.05
2015,2015-04-01,08F,7,362.31
2015,2015-04-01,03M,2,46.410000000000004
2015,2015-04-01,05D,3,117.71000000000001
2015,2015-04-01,08V,2,77.08
2015,2015-04-01,00T,6,422.85
2015,2015-04-01,09P,6,264.08000000000004
2015,2015-04-01,08Q,10,701.05
2015,2015-04-01,02F,4,153.78
2015,2015-04-01,08C,10,749.3599999999999
2015,2015-04-01,00K,7,218.24
2015,2015-04-01,07G,4,128.29
2015,2015-04-01,05T,5,163.32999999999998
2015,2015-04-01,09H,9,443.28000000000003
2015,2015-04-01,00L,8,377.31
2015,2015-04-01,03R,16,1737.23
2015,2015-04-01,08N,16,1266.8699999999997
2015,2015-04-01,11M,70,3352.67
2015,2015-04-01,00M,9,452.46999999999997
2015,2015-04-01,09F,8,507.21
2015,2015-04-01,03E,5,321.28999999999996
2015,2015-04-01,10E,5,201.01
2015,2015-04-01,06L,9,460.06999999999994
2015,2015-04-01,11J,20,1317.1599999999999
2015,2015-04-01,03F,5,240.51999999999998
2015,2015-04-01,12D,13,393.83
2015,2015-04-01,09C,3,231.18
2015,2015-04-01,04K,3,357.89
2015,2015-04-01,99G,9,846.16
2015,2015-04-01,01H,4,221.14
2015,2015-04-01,11X,20,1449.9099999999999
2015,2015-04-01,01R,6,171.10999999999999
2015,2015-04-01,07P,13,974.2099999999998
2015,2015-04-01,11E,4,241.86
2015,2015-04-01,04N,2,192.65
2015,2015-04-01,01G,3,82.74
2015,2015-04-01,06Y,5,175.85
2015,2015-05-01,07H,10,430.58
2015,2015-05-01,11N,28,1159.1
2015,2015-05-01,99F,5,276.03
2015,2015-05-01,00V,6,283.1
2015,2015-05-01,01W,3,385.33
2015,2015-05-01,08R,11,933.19
2015,2015-05-01,08J,6,271.34000000000003
2015,2015-05-01,RTF,1,36.07
2015,2015-05-01,11A,7,371.38999999999993
2015,2015-05-01,02F,5,230.46999999999997
2015,2015-05-01,14Y,4,192.68999999999997
2015,2015-05-01,08C,14,680.26
2015,2015-05-01,06V,10,474.96000000000004
2015,2015-05-01,12D,9,435.8
2015,2015-05-01,05T,6,310.35
2015,2015-05-01,07L,11,386.83
2015,2015-05-01,02N,5,270.99
2015,2015-05-01,10X,5,179.64999999999998
2015,2015-05-01,07T,19,1205.2099999999998
2015,2015-05-01,04Q,6,210.42000000000002
2015,2015-05-01,05D,5,348.90000000000003
2015,2015-05-01,08N,9,579.75
2015,2015-05-01,06L,9,604.0400000000001
2015,2015-05-01,07N,3,119.81
2015,2015-05-01,99D,7,385.36
2015,2015-05-01,10R,3,269.74
2015,2015-05-01,02T,1,81.25
2015,2015-05-01,03D,19,769.01
2015,2015-05-01,04D,6,246.86
2015,2015-05-01,99M,5,397.95
2015,2015-05-01,07R,14,590.1899999999999
2015,2015-05-01,99N,11,531.4300000000001
2015,2015-05-01,00P,13,721.9
2015,2015-05-01,04Y,4,192.69
2015,2015-05-01,02D,1,38.54
2015,2015-05-01,07P,13,1515.46
2015,2015-05-01,02P,8,183.8
2015,2015-05-01,05R,1,1.66
2015,2015-05-01,03F,6,285.02
2015,2015-05-01,01D,3,274.18
2015,2015-05-01,15F,21,1607.8199999999997
2015,2015-05-01,11M,58,2531.96
2015,2015-05-01,05A,12,722.2199999999998
2015,2015-05-01,06F,12,559.27
2015,2015-05-01,11X,22,1026.69
2015,2015-05-01,03A,5,171.39
2015,2015-05-01,04E,3,115.1
2015,2015-05-01,01Y,1,77.07
2015,2015-05-01,06W,4,241.84999999999997
2015,2015-05-01,03T,6,395.8
2015,2015-05-01,99G,7,335.39
2015,2015-05-01,08F,7,411.8
2015,2015-05-01,01A,3,230.20999999999998
2015,2015-05-01,04C,12,710.0600000000001
2015,2015-05-01,08Q,7,333.39
2015,2015-05-01,09N,8,294.75
2015,2015-05-01,09H,4,164.10999999999999
2015,2015-05-01,07K,3,89.43
2015,2015-05-01,09C,1,154.13
2015,2015-05-01,03J,4,283.28999999999996
2015,2015-05-01,09E,6,437.09000000000003
2015,2015-05-01,10D,2,154.14
2015,2015-05-01,09L,6,290.06
2015,2015-05-01,00L,7,342.96999999999997
2015,2015-05-01,02M,4,175.88
2015,2015-05-01,02X,6,503.03999999999996
2015,2015-05-01,00M,14,801.03
2015,2015-05-01,05X,6,399.99
2015,2015-05-01,99A,10,375.37
2015,2015-05-01,07X,14,552.82
2015,2015-05-01,01G,6,175.67
2015,2015-05-01,02R,5,164.43999999999997
2015,2015-05-01,09D,8,946.7999999999998
2015,2015-05-01,05J,1,0.53
2015,2015-05-01,15M,23,1205.6299999999999
2015,2015-05-01,01T,2,80.59
2015,2015-05-01,08M,12,745.7299999999999
2015,2015-05-01,06P,19,879.11
2015,2015-05-01,01C,6,258.32
2015,2015-05-01,09G,13,770.8499999999999
2015,2015-05-01,04M,1,38.54
2015,2015-05-01,07V,11,644.19
2015,2015-05-01,02Y,19,828.7099999999999
2015,2015-05-01,06H,31,2165.5599999999995
2015,2015-05-01,09X,9,509.65
2015,2015-05-01,02A,2,38.64
2015,2015-05-01,01V,2,15.47
2015,2015-05-01,13T,17,944.0499999999997
2015,2015-05-01,08E,10,464.79999999999995
2015,2015-05-01,99E,11,771.6600000000001
2015,2015-05-01,15C,34,2593.5800000000004
2015,2015-05-01,01H,5,345.49
2015,2015-05-01,07G,4,201.45999999999998
2015,2015-05-01,07Q,6,509.31
2015,2015-05-01,04V,31,1279.7099999999998
2015,2015-05-01,02G,3,84.82
2015,2015-05-01,06Q,13,690.3599999999999
2015,2015-05-01,01E,5,228.74
2015,2015-05-01,00D,6,385.36
2015,2015-05-01,00X,5,207.43
2015,2015-05-01,12F,4,54.21
2015,2015-05-01,05C,3,123.34999999999998
2015,2015-05-01,03N,9,648.1899999999999
2015,2015-05-01,08T,4,151.69
2015,2015-05-01,10L,6,296.89
2015,2015-05-01,15E,26,1310.1099999999997
2015,2015-05-01,07Y,13,2676.27
2015,2015-05-01,03H,7,425.98999999999995
2015,2015-05-01,04K,2,78.58
2015,2015-05-01,00T,2,79.17
2015,2015-05-01,11E,8,346.82
2015,2015-05-01,03E,8,282.91
2015,2015-05-01,06M,3,225.44
2015,2015-05-01,08X,8,499.22
2015,2015-05-01,99J,18,804.78
2015,2015-05-01,03Q,13,528.66
2015,2015-05-01,02H,5,622.4200000000001
2015,2015-05-01,01F,5,390.0
2015,2015-05-01,07J,15,647.83
2015,2015-05-01,03R,19,2086.48
2015,2015-05-01,08G,4,165.23
2015,2015-05-01,05G,26,1156.6299999999997
2015,2015-05-01,05N,17,955.31
2015,2015-05-01,03K,5,194.42000000000002
2015,2015-05-01,15A,14,693.65
2015,2015-05-01,15N,51,3005.27
2015,2015-05-01,06N,18,1670.2599999999998
2015,2015-05-01,10K,8,563.49
2015,2015-05-01,10J,5,231.21999999999997
2015,2015-05-01,08A,14,694.5699999999999
2015,2015-05-01,09A,15,721.4299999999998
2015,2015-05-01,08K,7,496.80000000000007
2015,2015-05-01,10E,4,135.6
2015,2015-05-01,04F,5,308.29
2015,2015-05-01,03V,2,77.08
2015,2015-05-01,03L,2,185.07
2015,2015-05-01,03M,2,27.1
2015,2015-05-01,08V,10,619.57
2015,2015-05-01,00C,1,38.54
2015,2015-05-01,05L,13,554.4300000000001
2015,2015-05-01,05V,9,385.17
