month,supplier,practice,pct,chemical_code,chemical,total_items,total_cost
2017-12-01,EMIS,A82018,01H,0402020Z0,Zuclopenthixol Decanoate,1,13.88619
2017-12-01,TPP,C82017,04V,0402020Z0,Zuclopenthixol Decanoate,1,2.91778
2017-12-01,EMIS,M86003,05A,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,J81059,11J,0402020Z0,Zuclopenthixol Decanoate,13,76.12172000000001
2017-12-01,EMIS,Y00403,07T,0402020Z0,Zuclopenthixol Decanoate,4,117.24069
2017-12-01,TPP,B83624,02N,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,EMIS,G85001,08Q,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,F81075,99F,0402020Z0,Zuclopenthixol Decanoate,1,58.38658
2017-12-01,EMIS,M81005,06D,0402020Z0,Zuclopenthixol Decanoate,1,2.91778
2017-12-01,TPP,C88051,03N,0402020Z0,Zuclopenthixol Decanoate,2,41.45543000000001
2017-12-01,EMIS,G85695,08K,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,Vision,G82641,99J,0402020Z0,Zuclopenthixol Decanoate,1,2.91778
2017-12-01,TPP,P92029,02H,0402020Z0,Zuclopenthixol Decanoate,2,6.06037
2017-12-01,EMIS,J82141,10X,0402020Z0,Zuclopenthixol Decanoate,7,53.11416
2017-12-01,EMIS,A87029,99C,0402020Z0,Zuclopenthixol Decanoate,1,27.65998
2017-12-01,Vision,F82678,07L,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,EMIS,G81084,09P,0402020Z0,Zuclopenthixol Decanoate,2,5.83557
2017-12-01,EMIS,P86006,01D,0402020Z0,Zuclopenthixol Decanoate,4,96.30298
2017-12-01,Vision,M86032,05A,0402020Z0,Zuclopenthixol Decanoate,3,82.89846
2017-12-01,EMIS,J82206,99M,0402020Z0,Zuclopenthixol Decanoate,1,58.38658
2017-12-01,EMIS,P88617,01W,0402020Z0,Zuclopenthixol Decanoate,1,2.91778
2017-12-01,TPP,P92010,02H,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,Y04951,05A,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,E82014,06N,0402020Z0,Zuclopenthixol Decanoate,1,8.75335
2017-12-01,EMIS,F81042,06T,0402020Z0,Zuclopenthixol Decanoate,1,6.89153
2017-12-01,EMIS,J82019,11A,0402020Z0,Zuclopenthixol Decanoate,1,35.13506
2017-12-01,EMIS,A86003,13T,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,TPP,K82065,04F,0402020Z0,Zuclopenthixol Decanoate,2,11.89593
2017-12-01,EMIS,K81042,15D,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,EMIS,F82642,07L,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,EMIS,F84033,07T,0402020Z0,Zuclopenthixol Decanoate,2,63.65099000000001
2017-12-01,TPP,B81032,03F,0402020Z0,Zuclopenthixol Decanoate,2,18.787460000000003
2017-12-01,TPP,Y02494,15F,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,F81132,06Q,0402020Z0,Zuclopenthixol Decanoate,1,2.91778
2017-12-01,EMIS,E84007,07P,0402020Z0,Zuclopenthixol Decanoate,1,13.88619
2017-12-01,EMIS,E86610,08G,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,A85023,13T,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,N82645,99A,0402020Z0,Zuclopenthixol Decanoate,4,65.13177
2017-12-01,TPP,D82043,07J,0402020Z0,Zuclopenthixol Decanoate,2,5.83556
2017-12-01,TPP,B81675,03F,0402020Z0,Zuclopenthixol Decanoate,4,37.57491
2017-12-01,TPP,C81058,15M,0402020Z0,Zuclopenthixol Decanoate,6,101.7798
2017-12-01,EMIS,F82009,08F,0402020Z0,Zuclopenthixol Decanoate,2,61.52603
2017-12-01,EMIS,P92019,02H,0402020Z0,Zuclopenthixol Decanoate,6,60.458420000000004
2017-12-01,TPP,D81021,06H,0402020Z0,Zuclopenthixol Decanoate,6,35.0134
2017-12-01,EMIS,N83023,01X,0402020Z0,Zuclopenthixol Decanoate,2,64.33455000000001
2017-12-01,EMIS,B81112,03F,0402020Z0,Zuclopenthixol Decanoate,1,13.88619
2017-12-01,EMIS,M86033,05A,0402020Z0,Zuclopenthixol Decanoate,4,91.52338
2017-12-01,EMIS,L83024,15N,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,F83635,07R,0402020Z0,Zuclopenthixol Decanoate,1,7.00393
2017-12-01,TPP,A87005,99C,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,P81149,02M,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,TPP,B82028,02N,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,TPP,C82018,04C,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,C82073,04C,0402020Z0,Zuclopenthixol Decanoate,1,27.65998
2017-12-01,TPP,C82084,04C,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,Vision,M86034,05A,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,TPP,D81026,06H,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,EMIS,G85136,08K,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,L83089,15N,0402020Z0,Zuclopenthixol Decanoate,1,2.91778
2017-12-01,EMIS,P92602,02H,0402020Z0,Zuclopenthixol Decanoate,2,27.77238
2017-12-01,TPP,H82011,09G,0402020Z0,Zuclopenthixol Decanoate,2,13.78305
2017-12-01,EMIS,F84682,08V,0402020Z0,Zuclopenthixol Decanoate,1,11.78353
2017-12-01,EMIS,G82693,10D,0402020Z0,Zuclopenthixol Decanoate,1,68.8906
2017-12-01,EMIS,F81019,06T,0402020Z0,Zuclopenthixol Decanoate,3,27.66924
2017-12-01,EMIS,P84035,14L,0402020Z0,Zuclopenthixol Decanoate,1,14.71058
2017-12-01,Microtest,L83147,15N,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,EMIS,H83052,07V,0402020Z0,Zuclopenthixol Decanoate,2,70.27012
2017-12-01,TPP,L83050,15N,0402020Z0,Zuclopenthixol Decanoate,5,22.5364
2017-12-01,EMIS,J82040,10X,0402020Z0,Zuclopenthixol Decanoate,7,28.37196
2017-12-01,TPP,E85074,08C,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,Vision,G83061,07N,0402020Z0,Zuclopenthixol Decanoate,1,68.8906
2017-12-01,EMIS,L81670,15C,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,TPP,K83041,04G,0402020Z0,Zuclopenthixol Decanoate,2,78.34917
2017-12-01,TPP,L84027,11M,0402020Z0,Zuclopenthixol Decanoate,2,5.83556
2017-12-01,EMIS,B86039,15F,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,C83025,04D,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,EMIS,N84035,01T,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,TPP,B86017,15F,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,C83043,03T,0402020Z0,Zuclopenthixol Decanoate,1,3.03018
2017-12-01,TPP,D81043,06H,0402020Z0,Zuclopenthixol Decanoate,1,6.89153
2017-12-01,TPP,D81034,06H,0402020Z0,Zuclopenthixol Decanoate,1,11.78353
2017-12-01,EMIS,D83053,06L,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,TPP,M85066,15E,0402020Z0,Zuclopenthixol Decanoate,1,13.88619
2017-12-01,EMIS,P84605,14L,0402020Z0,Zuclopenthixol Decanoate,1,13.88619
2017-12-01,EMIS,D82031,06Y,0402020Z0,Zuclopenthixol Decanoate,2,26.49411
2017-12-01,EMIS,K81645,15D,0402020Z0,Zuclopenthixol Decanoate,2,68.903
2017-12-01,EMIS,A82033,01K,0402020Z0,Zuclopenthixol Decanoate,3,8.97815
2017-12-01,EMIS,N81088,01C,0402020Z0,Zuclopenthixol Decanoate,2,12.9519
2017-12-01,EMIS,J82134,10V,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,J82077,10J,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,F86023,08N,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,J82156,11A,0402020Z0,Zuclopenthixol Decanoate,3,48.23455
2017-12-01,TPP,D83013,07K,0402020Z0,Zuclopenthixol Decanoate,2,17.7315
2017-12-01,EMIS,F84601,07T,0402020Z0,Zuclopenthixol Decanoate,2,70.17011000000001
2017-12-01,EMIS,F82006,08F,0402020Z0,Zuclopenthixol Decanoate,2,6.06037
2017-12-01,EMIS,L83130,15N,0402020Z0,Zuclopenthixol Decanoate,18,157.26511
2017-12-01,EMIS,G83018,07N,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,A82012,01H,0402020Z0,Zuclopenthixol Decanoate,1,2.91778
2017-12-01,TPP,M89007,15E,0402020Z0,Zuclopenthixol Decanoate,2,58.39898
2017-12-01,TPP,L83020,15N,0402020Z0,Zuclopenthixol Decanoate,2,5.83556
2017-12-01,TPP,P92006,02H,0402020Z0,Zuclopenthixol Decanoate,5,99.56473
2017-12-01,TPP,A84035,00L,0402020Z0,Zuclopenthixol Decanoate,4,17.5067
2017-12-01,EMIS,M81082,05J,0402020Z0,Zuclopenthixol Decanoate,1,29.18709
2017-12-01,EMIS,N83054,01X,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,P81749,01A,0402020Z0,Zuclopenthixol Decanoate,1,11.78353
2017-12-01,EMIS,A82048,01H,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,TPP,C82116,04C,0402020Z0,Zuclopenthixol Decanoate,1,14.71058
2017-12-01,EMIS,N82036,99A,0402020Z0,Zuclopenthixol Decanoate,4,41.78023999999999
2017-12-01,EMIS,B82047,03Q,0402020Z0,Zuclopenthixol Decanoate,2,58.39898
2017-12-01,EMIS,D81062,06H,0402020Z0,Zuclopenthixol Decanoate,3,17.5067
2017-12-01,EMIS,F84710,08V,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,N84008,01V,0402020Z0,Zuclopenthixol Decanoate,2,56.85947
2017-12-01,Vision,P92633,02H,0402020Z0,Zuclopenthixol Decanoate,2,39.44351
2017-12-01,EMIS,P92651,02H,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,E86615,08G,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,L82008,11N,0402020Z0,Zuclopenthixol Decanoate,1,2.91778
2017-12-01,EMIS,M83601,05W,0402020Z0,Zuclopenthixol Decanoate,2,11.89593
2017-12-01,EMIS,L84615,11M,0402020Z0,Zuclopenthixol Decanoate,2,5.83557
2017-12-01,EMIS,P88003,01W,0402020Z0,Zuclopenthixol Decanoate,4,138.09674
2017-12-01,EMIS,A84045,00L,0402020Z0,Zuclopenthixol Decanoate,1,7.00393
2017-12-01,EMIS,F81028,06T,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,EMIS,Y03663,07M,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,TPP,E85744,07Y,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,B81035,03F,0402020Z0,Zuclopenthixol Decanoate,8,102.97907000000001
2017-12-01,EMIS,J82180,10X,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,M85088,15E,0402020Z0,Zuclopenthixol Decanoate,1,7.00393
2017-12-01,EMIS,Y02627,05Y,0402020Z0,Zuclopenthixol Decanoate,2,22.751939999999998
2017-12-01,EMIS,P88026,01W,0402020Z0,Zuclopenthixol Decanoate,18,243.32299
2017-12-01,EMIS,G85685,08Q,0402020Z0,Zuclopenthixol Decanoate,2,9.80931
2017-12-01,EMIS,P88041,01W,0402020Z0,Zuclopenthixol Decanoate,1,7.00393
2017-12-01,TPP,D83054,06L,0402020Z0,Zuclopenthixol Decanoate,1,2.91778
2017-12-01,EMIS,L85006,11X,0402020Z0,Zuclopenthixol Decanoate,1,11.78353
2017-12-01,EMIS,M81022,05T,0402020Z0,Zuclopenthixol Decanoate,3,37.95284
2017-12-01,TPP,B81022,03K,0402020Z0,Zuclopenthixol Decanoate,4,11.67113
2017-12-01,EMIS,C81065,15M,0402020Z0,Zuclopenthixol Decanoate,7,32.88241
2017-12-01,EMIS,G81026,09P,0402020Z0,Zuclopenthixol Decanoate,2,94.54792
2017-12-01,EMIS,J82101,10X,0402020Z0,Zuclopenthixol Decanoate,1,3.03018
2017-12-01,TPP,P92005,02H,0402020Z0,Zuclopenthixol Decanoate,1,13.88619
2017-12-01,TPP,B83038,02R,0402020Z0,Zuclopenthixol Decanoate,3,25.78213
2017-12-01,TPP,B81052,03F,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,C82050,04V,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,E84080,07P,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,E85040,07Y,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,F84642,08M,0402020Z0,Zuclopenthixol Decanoate,1,17.62836
2017-12-01,EMIS,L85612,11X,0402020Z0,Zuclopenthixol Decanoate,2,58.39898
2017-12-01,EMIS,P88016,01W,0402020Z0,Zuclopenthixol Decanoate,7,41.080000000000005
2017-12-01,TPP,B81017,03F,0402020Z0,Zuclopenthixol Decanoate,5,74.11981
2017-12-01,TPP,L83003,15N,0402020Z0,Zuclopenthixol Decanoate,2,5.83557
2017-12-01,TPP,B86062,15F,0402020Z0,Zuclopenthixol Decanoate,5,14.70131
2017-12-01,EMIS,K82053,14Y,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,TPP,D83075,07K,040201010,Zuclopenthixol Acetate,1,44.86289
2017-12-01,EMIS,K81605,15A,0402020Z0,Zuclopenthixol Decanoate,2,46.23503
2017-12-01,TPP,A87014,99C,0402020Z0,Zuclopenthixol Decanoate,1,7.00393
2017-12-01,TPP,P92652,02H,0402020Z0,Zuclopenthixol Decanoate,4,34.64787
2017-12-01,EMIS,C82011,04V,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,P91625,02A,0402020Z0,Zuclopenthixol Decanoate,5,58.143860000000004
2017-12-01,EMIS,A86005,99C,0402020Z0,Zuclopenthixol Decanoate,2,58.39898
2017-12-01,TPP,L83129,15N,0402020Z0,Zuclopenthixol Decanoate,2,13.78306
2017-12-01,EMIS,B82017,03D,0402020Z0,Zuclopenthixol Decanoate,12,70.7771
2017-12-01,EMIS,J82120,99M,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,K82015,04F,0402020Z0,Zuclopenthixol Decanoate,1,17.62836
2017-12-01,TPP,B81007,03K,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,A83046,00D,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,A82019,01H,0402020Z0,Zuclopenthixol Decanoate,2,63.65099000000001
2017-12-01,TPP,D81082,06H,0402020Z0,Zuclopenthixol Decanoate,2,36.20342
2017-12-01,EMIS,L85001,11X,0402020Z0,Zuclopenthixol Decanoate,1,3.03018
2017-12-01,EMIS,N82037,99A,0402020Z0,Zuclopenthixol Decanoate,2,58.39898
2017-12-01,EMIS,H81620,10C,0402020Z0,Zuclopenthixol Decanoate,1,7.00393
2017-12-01,EMIS,M86019,05A,0402020Z0,Zuclopenthixol Decanoate,1,14.71058
2017-12-01,EMIS,K84059,10Q,0402020Z0,Zuclopenthixol Decanoate,2,5.83557
2017-12-01,EMIS,G85706,08K,0402020Z0,Zuclopenthixol Decanoate,3,21.01178
2017-12-01,EMIS,L81051,15C,0402020Z0,Zuclopenthixol Decanoate,9,37.93117
2017-12-01,EMIS,G82060,09E,0402020Z0,Zuclopenthixol Decanoate,10,29.17783
2017-12-01,TPP,C84059,04H,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,L81102,15C,0402020Z0,Zuclopenthixol Decanoate,1,2.91778
2017-12-01,TPP,E85680,07W,0402020Z0,Zuclopenthixol Decanoate,1,6.89153
2017-12-01,EMIS,P84056,14L,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,F84069,07T,0402020Z0,Zuclopenthixol Decanoate,3,57.20344
2017-12-01,TPP,D81046,06H,0402020Z0,Zuclopenthixol Decanoate,2,5.83557
2017-12-01,EMIS,F84006,08M,0402020Z0,Zuclopenthixol Decanoate,4,86.64376000000001
2017-12-01,EMIS,P84010,14L,0402020Z0,Zuclopenthixol Decanoate,2,14.00785
2017-12-01,EMIS,C83039,99D,0402020Z0,Zuclopenthixol Decanoate,3,8.75334
2017-12-01,EMIS,J82152,10K,0402020Z0,Zuclopenthixol Decanoate,3,76.02734000000001
2017-12-01,Vision,L84009,11M,0402020Z0,Zuclopenthixol Decanoate,3,11.67114
2017-12-01,EMIS,C87016,03L,0402020Z0,Zuclopenthixol Decanoate,1,27.65998
2017-12-01,TPP,A84036,00L,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,C82053,04C,0402020Z0,Zuclopenthixol Decanoate,1,27.65998
2017-12-01,EMIS,G84629,07Q,0402020Z0,Zuclopenthixol Decanoate,1,8.75335
2017-12-01,EMIS,L85062,11X,0402020Z0,Zuclopenthixol Decanoate,1,3.03018
2017-12-01,EMIS,A85005,13T,0402020Z0,Zuclopenthixol Decanoate,2,49.16208
2017-12-01,EMIS,F84121,08M,0402020Z0,Zuclopenthixol Decanoate,6,55.31568
2017-12-01,TPP,A84039,00L,0402020Z0,Zuclopenthixol Decanoate,4,27.5661
2017-12-01,EMIS,J82062,10X,0402020Z0,Zuclopenthixol Decanoate,8,58.95899
2017-12-01,EMIS,M83727,04Y,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,EMIS,M81056,06D,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,EMIS,P88014,01W,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,M84028,05R,0402020Z0,Zuclopenthixol Decanoate,2,29.42116
2017-12-01,TPP,F81117,06Q,0402020Z0,Zuclopenthixol Decanoate,2,6.06036
2017-12-01,EMIS,H85115,08T,0402020Z0,Zuclopenthixol Decanoate,4,110.24603000000002
2017-12-01,EMIS,Y01929,05X,0402020Z0,Zuclopenthixol Decanoate,1,68.8906
2017-12-01,EMIS,A82013,01H,0402020Z0,Zuclopenthixol Decanoate,1,8.75335
2017-12-01,EMIS,C88014,03N,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,TPP,C82643,04C,0402020Z0,Zuclopenthixol Decanoate,1,13.88619
2017-12-01,EMIS,K83080,04G,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,Vision,F82007,08F,0402020Z0,Zuclopenthixol Decanoate,2,98.09009
2017-12-01,EMIS,L81035,15C,0402020Z0,Zuclopenthixol Decanoate,5,78.90556000000001
2017-12-01,Vision,G82083,99J,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,G85021,08K,0402020Z0,Zuclopenthixol Decanoate,2,87.58607
2017-12-01,EMIS,J82145,11A,0402020Z0,Zuclopenthixol Decanoate,4,25.45419
2017-12-01,TPP,C82660,04C,0402020Z0,Zuclopenthixol Decanoate,6,67.44068
2017-12-01,Vision,L84029,11M,0402020Z0,Zuclopenthixol Decanoate,5,40.27468
2017-12-01,EMIS,C87003,03L,0402020Z0,Zuclopenthixol Decanoate,3,37.45325
2017-12-01,EMIS,K81022,15A,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,Vision,K81083,15D,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,E84667,07P,0402020Z0,Zuclopenthixol Decanoate,1,68.8906
2017-12-01,EMIS,N82076,99A,0402020Z0,Zuclopenthixol Decanoate,2,39.44351
2017-12-01,EMIS,A82020,01H,0402020Z0,Zuclopenthixol Decanoate,6,29.427929999999996
2017-12-01,TPP,B82038,03M,0402020Z0,Zuclopenthixol Decanoate,3,24.398229999999998
2017-12-01,TPP,C82614,04C,0402020Z0,Zuclopenthixol Decanoate,1,13.88619
2017-12-01,TPP,D82024,06W,0402020Z0,Zuclopenthixol Decanoate,2,5.83557
2017-12-01,TPP,B86014,15F,0402020Z0,Zuclopenthixol Decanoate,2,11.89593
2017-12-01,EMIS,M82018,05N,0402020Z0,Zuclopenthixol Decanoate,2,55.31996
2017-12-01,EMIS,K83069,04G,0402020Z0,Zuclopenthixol Decanoate,3,17.8439
2017-12-01,EMIS,P81055,01E,0402020Z0,Zuclopenthixol Decanoate,1,14.71058
2017-12-01,EMIS,F84008,07T,0402020Z0,Zuclopenthixol Decanoate,1,68.8906
2017-12-01,EMIS,F81112,99G,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,TPP,E85012,07W,0402020Z0,Zuclopenthixol Decanoate,1,11.78353
2017-12-01,EMIS,L83016,15N,0402020Z0,Zuclopenthixol Decanoate,2,40.98302
2017-12-01,TPP,F81081,99G,0402020Z0,Zuclopenthixol Decanoate,5,34.457629999999995
2017-12-01,EMIS,F86644,08W,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,L81026,15C,0402020Z0,Zuclopenthixol Decanoate,1,6.89153
2017-12-01,EMIS,M92024,06A,040201010,Zuclopenthixol Acetate,1,22.43765
2017-12-01,EMIS,F82011,08F,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,TPP,F86025,08N,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,EMIS,L84038,11M,0402020Z0,Zuclopenthixol Decanoate,1,6.89153
2017-12-01,EMIS,P81089,02M,0402020Z0,Zuclopenthixol Decanoate,2,43.910070000000005
2017-12-01,EMIS,A87006,99C,0402020Z0,Zuclopenthixol Decanoate,3,96.56298000000001
2017-12-01,EMIS,G81025,09P,0402020Z0,Zuclopenthixol Decanoate,6,17.5067
2017-12-01,Vision,M84011,05H,0402020Z0,Zuclopenthixol Decanoate,1,3.03018
2017-12-01,EMIS,H85634,08R,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,TPP,M89009,15E,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,Y02610,01V,0402020Z0,Zuclopenthixol Decanoate,1,13.88619
2017-12-01,EMIS,B81109,03K,0402020Z0,Zuclopenthixol Decanoate,1,5.83557
2017-12-01,TPP,E81050,06F,0402020Z0,Zuclopenthixol Decanoate,1,13.88619
2017-12-01,EMIS,E82055,06N,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,Y02928,08M,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,EMIS,G82059,99J,0402020Z0,Zuclopenthixol Decanoate,1,3.03018
2017-12-01,TPP,Y02787,03K,0402020Z0,Zuclopenthixol Decanoate,2,27.77238
2017-12-01,TPP,K83036,04G,0402020Z0,Zuclopenthixol Decanoate,2,17.7315
2017-12-01,EMIS,K84017,10Q,0402020Z0,Zuclopenthixol Decanoate,2,27.54758
2017-12-01,EMIS,A82035,01H,0402020Z0,Zuclopenthixol Decanoate,3,20.89938
2017-12-01,TPP,J81073,11J,0402020Z0,Zuclopenthixol Decanoate,6,49.61157
2017-12-01,EMIS,B81063,03K,0402020Z0,Zuclopenthixol Decanoate,1,5.83557
2017-12-01,TPP,C83019,03T,0402020Z0,Zuclopenthixol Decanoate,1,6.89153
2017-12-01,TPP,C82662,04C,0402020Z0,Zuclopenthixol Decanoate,1,27.65998
2017-12-01,TPP,D81053,06H,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,F84657,08M,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,EMIS,K84082,10Q,0402020Z0,Zuclopenthixol Decanoate,2,98.09009
2017-12-01,EMIS,P81112,02G,0402020Z0,Zuclopenthixol Decanoate,2,40.98302
2017-12-01,EMIS,K81068,15D,0402020Z0,Zuclopenthixol Decanoate,2,58.38658
2017-12-01,TPP,L83022,15N,0402020Z0,Zuclopenthixol Decanoate,2,23.56706
2017-12-01,TPP,C82075,04V,0402020Z0,Zuclopenthixol Decanoate,2,41.45543000000001
2017-12-01,EMIS,M86001,05A,0402020Z0,Zuclopenthixol Decanoate,3,37.46929
2017-12-01,Vision,P83015,00V,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,EMIS,P81159,00R,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,B82012,03E,0402020Z0,Zuclopenthixol Decanoate,1,2.91778
2017-12-01,EMIS,H84632,08P,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,B86108,15F,0402020Z0,Zuclopenthixol Decanoate,1,7.00393
2017-12-01,EMIS,B86035,15F,0402020Z0,Zuclopenthixol Decanoate,1,5.94797
2017-12-01,TPP,D81618,06H,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,P84678,14L,0402020Z0,Zuclopenthixol Decanoate,1,3.03018
2017-12-01,Vision,Y03296,08A,0402020Z0,Zuclopenthixol Decanoate,2,55.31995
2017-12-01,EMIS,F84077,08M,0402020Z0,Zuclopenthixol Decanoate,3,23.679470000000002
2017-12-01,EMIS,M83041,05Q,0402020Z0,Zuclopenthixol Decanoate,1,27.65998
2017-12-01,TPP,C82067,03W,0402020Z0,Zuclopenthixol Decanoate,1,8.86575
2017-12-01,EMIS,K81067,15A,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,EMIS,M85680,15E,0402020Z0,Zuclopenthixol Decanoate,1,6.89153
2017-12-01,TPP,L83134,15N,0402020Z0,Zuclopenthixol Decanoate,1,29.18709
2017-12-01,Vision,G82036,10A,0402020Z0,Zuclopenthixol Decanoate,2,68.903
2017-12-01,EMIS,L83085,15N,0402020Z0,Zuclopenthixol Decanoate,2,34.66391
2017-12-01,EMIS,H84034,08J,0402020Z0,Zuclopenthixol Decanoate,1,7.00393
2017-12-01,EMIS,C83054,99D,0402020Z0,Zuclopenthixol Decanoate,1,8.75335
2017-12-01,EMIS,F86607,08W,0402020Z0,Zuclopenthixol Decanoate,2,103.34210000000002
2017-12-01,EMIS,P92646,02H,0402020Z0,Zuclopenthixol Decanoate,1,11.78353
2017-12-01,EMIS,C85016,02P,0402020Z0,Zuclopenthixol Decanoate,1,29.19949
2017-12-01,TPP,C88069,03N,0402020Z0,Zuclopenthixol Decanoate,1,34.4515
2017-12-01,TPP,C88084,03N,0402020Z0,Zuclopenthixol Decanoate,1,17.62836
2017-12-01,TPP,E85050,07W,0402020Z0,Zuclopenthixol Decanoate,3,30.46536
2017-12-01,TPP,K83008,04G,0402020Z0,Zuclopenthixol Decanoate,2,62.11148
2017-12-01,EMIS,F86652,08N,0402020Z0,Zuclopenthixol Decanoate,2,11.89594
2017-12-01,EMIS,N82039,99A,0402020Z0,Zuclopenthixol Decanoate,2,110.43363
