bnf_code,squ
090402000BBRMA0,ml
1304000V0CGACCS,g
0101010N0BBAAAA,ml
0406000S0BBAJAJ,unit
120305000BBALA0,ml
1306010C0BCACAA,g
0601022B0AAAXAX,unit
0309020H0BLAEAI,ml
0101021C0BJABAF,unit
0409020E0BBAAAB,unit
0408010P0AAAHAH,unit
1001010J0DFAEAA,unit
1001010X0BBAAAA,unit
0901030S0BBAGAG,unit
090402000BBQAA0,g
1106000X0AAADAD,ml
0401010R0BFAAAA,ml
0902021S0BKAACQ,unit
0501022D0AAAAAA,unit
1304000D0AACCCC,g
091000000BBVGA0,unit
130201000BBKBA0,g
0101021B0BEAFAH,ml
0407020Q0BKABEG,unit
0407020Q0BNADAH,unit
1001010C0CCAEAL,unit
0906040G0BVADBH,unit
0406000B0BBAAAA,unit
1106000B0AAAVAV,ml
0605010N0BGADAF,unit
0501090R0BCACAF,ml
0205010N0BBACAC,unit
1105000H0AAAEAE,ml
1305020C0AAGTGT,g
0103010T0AAATAT,ml
0212000J0BCAAAA,g
0906040G0AABLBL,unit
0102000N0AAAHAH,ml
0106040N0BEACAG,unit
0802010G0BEAAAE,unit
0501070ACBBAAAA,unit
040702040AAAAAA,unit
091000000BBIMA0,unit
1001010L0BDADAL,unit
0501030F0AAAGAG,ml
1302010U0BGAJAW,ml
0906040G0CIACBH,unit
0606020V0AAADAD,unit
0902021S0BJAICJ,unit
0407020ADBCABAG,unit
0407010ADBBAAAA,unit
0902021S0BHAAAC,unit
1306010V0BDAAAE,g
0502010B0BBAHAH,ml
1501041T0AAAAAA,unit
1303000J0BDAAAA,g
0408010G0AAASAS,ml
0401020K0AAAWAW,ml
1405010A0BVADBQ,unit
1103010G0BEAAAA,unit
0407010H0BJADAW,ml
0601060D0DLAAA0,unit
0103010T0AAAXAX,ml
090401080BFAEBD,g
0802040A0BBADAD,unit
1103010C0BLAAAA,ml
0301011R0BEAIAP,unit
0402010J0BEAEAM,unit
1203040U0BCAAAD,unit
090401000BBTQA0,g
0604012S0BCADAH,unit
090402000BBUYA0,unit
0205051V0BBAAAA,unit
0802040A0BCAAAA,unit
0109010U0AAAYAY,unit
0208020H0AAAAAA,unit
0102000N0AAADAD,ml
0501040U0AAAHAH,ml
0206020R0AABQBQ,ml
0107040A0AAAAAA,g
0101010C0BDABAC,ml
0503010AHBBAAAA,unit
0301011R0BIADAX,unit
0103050P0AAAYAY,ml
0602010M0BFACAP,unit
091101000AAFHFH,g
0901011Q0BQAAAM,ml
0103010T0BHABAC,unit
091200000BFPJEC,unit
0205040D0BKABAQ,unit
091104000BBDVA0,unit
0801010H0AAACAC,unit
1202010P0BBAEAG,unit
0801050ANBBAEAE,unit
1203040I0AAAAAA,ml
0501110C0BCAIAE,ml
0601021M0AAATAT,unit
0407010H0BEATAW,ml
0704050ABAAAAAA,unit
0410000P0BHALBH,unit
190205500BCMWA0,unit
0904010ADBDAKAC,unit
0601060D0DFAAA0,unit
1304000X0BEABBA,g
0302000N0BBBBBH,unit
0408010F0AABMBM,ml
0604011L0BRAABA,unit
0901030P0BBAAAA,unit
0408010Q0AAAYAY,ml
0904010H0BDALAA,g
0601060U0BCAAA0,unit
0501030Z0BBAAAA,unit
1108020A0BBABAC,ml
0206010F0AAAIAI,unit
091200000BCUVA0,unit
0307000C0BFAAAK,unit
090502100BPBCA0,unit
0309020K0BCAAAA,g
0101021B0BEAPA0,unit
0407020P0AAAPAP,ml
1312000G0AAABAB,g
0401010Z0AAAJAJ,ml
090402000BBRFA0,g
1106000AKBCAAAB,ml
191500000BDBFA0,unit
0901011P0BEAAAL,unit
0902021G0BBAGA0,unit
0502050B0AABFBF,ml
0205051ABAAAAAA,unit
1003020P0BFAAAE,unit
1001010L0BEABAJ,unit
1001050A0BVAAAB,unit
091200000BBTZA0,unit
1502010J0AAELEL,unit
091102000BBFGA0,unit
0602010V0AAFCFC,ml
1311070S0BBAQAA,unit
090401080BFBSBD,g
0406000R0BBAAAA,unit
0301011E0BBAAAA,unit
0410020B0BHACAR,unit
0202030C0BFAAAS,ml
130201000BBBRA1,g
0205051L0BEAAAA,unit
1002020J0AABIBI,ml
0501013B0AAATAT,ml
040801050BBAGAW,unit
0605010I0BBACAC,unit
0208020Y0BBABAB,unit
1106000Z0BBACAK,unit
0106040M0AAAAAA,unit
1001010J0CCAEAA,unit
1501043A0AAABAB,unit
1501010C0BBAAA0,unit
0410000P0BHANBH,unit
0703010F0BEABAH,unit
0106020M0BBAHAT,ml
0206020R0BUACAN,unit
090601100BBGSA0,unit
0409010N0BCAAAE,unit
0407020C0AAAVAV,ml
0408020V0AAARAR,ml
0501110C0AABLBL,ml
0906040G0DVACEW,unit
0101021C0AACXCX,ml
0501090C0BBAAAA,unit
030402000BBBHA0,unit
0605010K0BBAJAJ,unit
1001030D0BBAFAE,unit
130201000AABNBN,g
010102100BBAFA0,unit
040702040BHAEAD,unit
0905012I0BBABAB,unit
0109020B0AAAFAF,unit
0406000S0BBACAC,unit
1001010C0AABGBG,unit
090402000BBZMA0,unit
0409010B0BBAAAA,unit
0109040N0BDAFAW,unit
0106040M0BBAJAB,unit
0403010Y0AAAKAK,ml
0207030A0AAAFAF,unit
090101100BBCEA0,unit
0902021S0AAADAD,unit
0403040W0BGACAT,unit
0208010L0BBABAB,unit
090401000BBHRA0,g
0501130R0AABWBW,ml
090607000BBLLA0,ml
0702020F0BEACAJ,g
091200000BFCEDG,unit
0604011X0BFAAAA,unit
190205500BCPMA0,unit
0403030X0AAABAB,unit
0410030E0AAAPAP,unit
130201000BBJXA0,ml
1106000L0BBAAAA,ml
0205052N0AAAHAH,unit
1001010AAAAABAB,unit
0501050B0BBACAC,unit
0403040W0BKABAE,unit
0503010D0BBABAB,unit
0604030Q0BBACAC,unit
0902012H0BLABA0,unit
1302020D0BMACAM,unit
0904010AABKACAL,g
0205052I0AAAFAF,ml
0208020I0BEAAAE,unit
130101000AAAHAH,g
0407010H0CLAAA8,unit
0107040A0AAAXAX,g
0407020M0AAAJAJ,unit
0906050P0BFABAF,unit
090401080BQABBD,g
1305020S0AACVCV,g
0601021M0BLAAAM,unit
0409010U0BBACAC,unit
0404000L0AAAQAQ,ml
090605000BBCVA0,unit
191300000BMCUA0,ml
0904010AABJACAL,g
0105000H0AAAVAV,ml
0902021G0BBAJBG,unit
040801050AACDCD,ml
1203040C0BIAAAF,g
0603010I0AAA2A2,ml
1001050A0BFADA0,unit
090402000BBRIA0,ml
0601021M0AAAPAP,ml
0403010F0AAALAL,ml
0906040N0BVAADD,ml
0407041A0BBABAG,unit
130801000BBIJA0,ml
0304020W0BCAEA0,unit
1305020S0AABQBQ,g
0402010M0BBACAC,unit
090402000BBSKA0,unit
0407010X0AAAIAI,unit
0902011U0BDAAAH,unit
0410000P0BGAKBA,unit
090402000BBXRA0,unit
091200000BETEEE,unit
0501021J0AAABAB,unit
0409010H0AAASAS,unit
090401000BBMXA0,ml
0904010ATBBACAA,g
0602010V0BDADFZ,ml
0605010D0BCACAD,unit
1108010AAAAACAC,g
130801000BBKPA0,g
1305020C0AAFUFU,g
0501013B0BDABAJ,ml
0402010S0AAAQAQ,ml
090401080BFBGBD,g
0208010ABBBABAB,unit
0902021S0BHABAD,unit
0704020Z0BBAAAA,unit
0502050B0AACVCV,ml
1404000ABBCAAA0,unit
0904010ADBDBYAA,g
1001010AJAAAAAA,unit
0407042Q0AAACAC,unit
090401010BKABAA,g
1305020D0AAAFAF,g
0504010M0BBAAAA,unit
1304000C0AACGCG,g
0205051F0AADXDX,ml
040801050AABPBP,ml
0904010AABGAAAL,g
0205020M0BBAEAB,unit
090401000BBFTA0,g
0206030N0AAABAB,unit
0409020S0BBAAAG,ml
0401010B0AABPBP,ml
0503021C0AAAEAE,unit
0205010U0BBAAAA,unit
0906040G0CRAABG,unit
0906040N0BYADFL,unit
0802020T0BFABAB,unit
0605010S0BCACAU,unit
0207020Y0BCABAA,unit
0503010ALBBAAAA,unit
0407041A0BBAAAA,unit
0407020U0AAAAAA,unit
090401000BBPPA0,g
0206020T0AABDBD,ml
0904010T0BIAEAD,g
0301020I0BBAHAH,unit
0905013G0BBABCU,ml
0801030P0AAAIAI,unit
0602010V0AAECEC,ml
090402000BBBYA0,ml
190400000AANCNC,g
090401000BBEKA0,g
1003020R0AAAAAA,g
0501130R0BBABAE,unit
0102000N0AAAIAI,ml
0902021S0BCANCG,unit
0407020A0BBAJAF,unit
010102100BBBDAI,unit
0103050E0BDAAAF,unit
0904010Q0BIAEAQ,g
0410020C0BBACAC,unit
0204000T0AAAPAP,ml
0410000P0BBAVBM,unit
090402000BBBPA0,ml
090402000BBSYA0,unit
0401010Z0BCAAAC,unit
1312000G0AABGBG,g
091200000BFNWDW,unit
0206020C0BZACAV,unit
0601060D0ECAAA0,unit
1310020S0AAAAAA,ml
0607010B0BBAAAC,unit
131004000BPACA0,unit
1203010M0AAAAAA,unit
0411000G0BFAAAF,unit
190700000BBCRA0,g
0206020R0CBAAAE,unit
0307000C0BNAAAR,unit
0901012I0BBACAC,unit
0202040C0BIAAAB,unit
0901020G0AACHCH,ml
0402010D0BDALAM,unit
1001010I0AAABAB,unit
0904010ATBBADAA,g
090900000BBJUA0,g
1001010C0CIAAAL,unit
1202020G0BCABAA,unit
0904010T0BEAAAD,g
0407020G0BBABAE,unit
1310020Y0BFABAG,g
0407020Q0AAACAC,unit
0901030N0BBAGAG,unit
0301011U0BCAAAC,unit
0309010X0AAABAB,ml
090402000BBMMA0,ml
0407020B0BSAAAE,unit
0403010X0AAADAD,unit
0601060D0BWABA0,unit
1104010S0AAAFAF,ml
0205052ABBBABAB,unit
0401010ADAAAYAY,ml
0501070U0AAAAAA,unit
0304010C0BBABAA,ml
1310020T0AAAAAA,ml
130802000BBBAA0,ml
090401000BBSMA0,g
0501013E0AAADAD,unit
0403040W0BQABAE,unit
0206010F0BDAAA0,unit
0206020R0CEABAR,unit
0501120L0AABFBF,unit
0906040G0CKAFBK,unit
1304000B0BBABBA,g
0906040G0BWAVDX,unit
0904010L0BHBSBD,unit
0202020L0AAAEAE,unit
0403040Y0AAABAB,unit
0601060D0EFAAA0,unit
0904010AVBBAAAA,g
0208010P0BEAAAD,unit
0605020E0AAARAR,ml
1202020E0AAACAC,g
1309000H0BBAAAA,ml
1302010F0AAAIAI,ml
0904010F0BGABAA,g
0205052Q0AAABAB,unit
0402010W0BBABAF,unit
0106010N0BBADAF,unit
0302000N0BEAABM,unit
090504800BBEHA0,unit
0603020S0AAAEAE,ml
1311010I0BHACAG,ml
0605010K0BBADAD,unit
0505010H0BHAAAE,unit
1304000X0BEAAAA,g
1305010J0AAASAS,g
0206010F0BSACBI,unit
030902000BECNA0,ml
091104000BBNQA0,unit
1001010C0AAAVAV,ml
1309000X0BBAAAA,g
0501090R0AAAMAM,ml
0209000C0AAACAC,unit
130201100BBALAG,ml
0501050B0BHAAAE,unit
0408010P0BBAAAA,unit
040702040BBABAB,unit
0411000E0AAAHAH,unit
0703010E0BMAAAC,unit
0205051I0AAAYAY,ml
0106040N0AAAAAA,unit
1001010C0BSABAF,unit
0301011R0BLABAK,unit
0501023A0BBAAAA,unit
0401020E0BBACAE,unit
0408010Q0AABABA,ml
190606000BCTKA0,unit
1109000S0BEABA0,unit
190205500BCNQA0,ml
0902012L0AAABAB,unit
0302000C0BCAGAI,unit
1306010T0AABBBB,g
0309010N0AAAKAK,ml
1106000B0AABQBQ,ml
0402010ACBBACAC,unit
0904010L0BHAJBB,g
0207020Z0AAACAC,unit
0604011L0BLAAAQ,unit
0602010Z0BBADAD,unit
0703010F0BTAAAA,unit
0401010P0AAACAC,unit
0205051F0AABYBY,ml
090601100BBESA0,unit
0404000M0BDACAR,unit
0205051L0BCADAD,unit
0905013F0BEAAAB,unit
090900000BBKPA0,ml
120305000BBAEA0,ml
0306000P0AAAQAQ,unit
0402020ACBBABAB,unit
090401000BBSBA0,unit
0402010U0BBABAQ,unit
0407010X0CXABA0,unit
0605020E0AABPBP,unit
0208020Y0BBADAD,unit
090401000BBQWA0,unit
120301000BCBCAM,ml
1502010J0AAAHAH,unit
1304000F0BGABBA,g
0901030Q0BBAKAK,unit
090401000BBJPA0,unit
1001030L0BBABAB,unit
0302000K0BGABAX,unit
0502000V0BBAAAJ,unit
0309020G0BNAAA0,unit
0404000R0AAAFAF,ml
0205051F0AACGCG,ml
1001010N0AAABAB,ml
130201000BBLIA0,ml
0601023R0BCAAAA,unit
0704020J0BCADAS,unit
050102010BBADAD,unit
1302010U0BGAAAK,ml
091200000BETXA0,unit
0904010AEBBABAA,g
0704010U0BJAAAA,unit
1405000C0BRABBM,unit
0906040B0AAABAB,unit
0802040A0BBAHAJ,unit
0605010D0BDABAC,unit
130201000BBAHAV,g
0205051L0AAAXAX,ml
190606000AAAEAE,ml
0106020C0AAAUAU,unit
1001010J0CDADAE,unit
1104010F0AAAAAA,ml
0407010X0CFAFA0,unit
0704040G0AAAGAG,unit
090401000BBRLA0,ml
0407020A0BFACAF,unit
0410030E0AAAJAJ,ml
0904010U0BKAAAA,g
0602010M0AAAWAW,unit
0106030P0AAAAAA,ml
1002020C0AABEBE,ml
0406000F0AABDBD,ml
090601100BBGTA0,unit
0501011P0AAATAT,ml
1108010D0AAACAC,unit
0203020P0BBABAB,unit
131500000BBNAA0,g
1002010M0AAANAN,ml
090300000BBATA0,unit
0304010G0BFACAC,unit
0102000N0AAAQAQ,ml
0906040G0BEAABE,unit
0604011G0BVAAAI,unit
0406000M0BBAAAA,unit
0905013N0AAANAN,unit
0906040G0CEADBD,unit
0501050A0AAAAAA,unit
0603020J0AABCBC,ml
1201030F0BEAAAB,ml
0904010H0BLAIAA,g
0802020G0BCADAD,unit
0502000K0AABZBZ,ml
1001010K0BKAAAD,unit
130201100BBADAH,ml
0206020R0CIABAP,unit
1001010F0AAAAAA,unit
0503021A0BCAAAA,unit
0403010B0AABFBF,ml
0105000H0BCAGAT,unit
0504080P0BBAAAA,unit
0906026V0BBACAA,unit
0904010A0BDABBF,g
1311010A0BDAAAK,ml
0102000A0BCAAAA,unit
1501020R0BCAJA0,unit
090402000BBQEA0,ml
0402030R0BBAAAA,unit
0406000N0BDAAAC,unit
0902021G0CLAABD,unit
090401000BBUQA0,g
0905060A0BBAAAA,unit
1304000F0AADDDD,g
1305000AABBACAC,ml
0304010AEAAAAAA,unit
1203050A0BIAAAB,unit
090601100BBFEA0,unit
0904010AABRAAAL,g
090402000BBHVA0,ml
1103010Z0AAADAD,ml
090602700BBEJA0,unit
090900000BBFJA0,g
1103010AJAAABAB,ml
0407020K0AAFHFH,ml
1304000G0BFAAAA,g
0502050C0AAAFAF,ml
0802020T0BJACBE,unit
091102000BBIMBA,unit
091200000BFNCDW,unit
090401080BGADBD,g
0905050A0BBAAAA,unit
0503010Y0BBAAAA,unit
130801000BBNWA0,ml
0904010AABEADAL,g
0704010U0BWAAAB,unit
0403010J0AABHBH,ml
090402000BBZFA0,unit
1003020T0BBABAF,unit
090900000BBKBA0,ml
0409010W0BDAHAJ,unit
0304010J0AAAEAE,ml
1305020C0AAFYFY,g
0408010Q0AAAXAX,ml
0601021M0AAADAD,ml
0902021S0BJABBP,unit
0204000R0BUAAAB,unit
0904010H0BDADAA,g
090401030BSACAK,g
0205052W0BBAAAA,unit
0107010AAAAALAL,g
0601023B0BEAAAA,unit
0206020C0BPADAU,unit
0212000ACBBACAC,unit
0208010K0AAAZAZ,unit
0906040G0AAATAT,ml
0206020R0BRACAN,unit
090401000BBNKA0,unit
1306010T0AAAPAP,g
091101000AACRCR,g
0906050P0CBAAAB,unit
090401000BBMDA0,unit
0409010W0AAADAD,unit
0502000G0BBAAAA,unit
0906060Q0BEAAAE,unit
0103010T0BBAKBK,unit
0904010AABRABAL,g
091104000BBBWA0,unit
1310020H0BBABAA,ml
0406000T0BBABAH,unit
1306010T0AAAQAQ,g
0303010Q0BBAJAL,unit
0703010E0AAABAB,unit
0906024N0BPABAJ,unit
0104020L0BBAKAR,unit
0501120L0BBACAG,unit
1001010C0BRADAF,unit
100101040AAAAAA,unit
0802010G0AAASAS,ml
090402000BBKQA0,ml
0206020R0CJAAAN,unit
0604011X0BDAAAA,unit
190500000BBAQA0,ml
090603300BBEMA0,unit
1405000C0BMAFA3,unit
0901060I0BGAAAL,unit
0103050L0BBACAD,unit
0304030C0BIAABF,unit
0407020ADAAARAR,unit
0604011G0BKAABM,unit
0501013K0BBAAAA,unit
0704020N0AAAHAH,ml
190205500BCCPA0,ml
0206010K0BDACAB,unit
0503010H0AAAAAA,unit
090402000BBKFA0,ml
0401010ADBCCBBR,unit
1001010C0BLABAX,unit
090401000BBQPA0,unit
090607000BBJRA0,unit
0802040J0BCAMAY,unit
090607000BBKLA0,unit
1312000G0BBAAAA,g
0601021M0AAAJAJ,ml
0205051I0AABNBN,ml
0106040M0BCADAB,unit
0403030L0AAAEAE,ml
030902000BEDDA0,ml
0407020H0BBAAAB,unit
091200000BDLCA0,unit
0902021S0BJAEA2,unit
0502000V0AAABAB,ml
0105010E0BBADAD,unit
1314000H0BBAAAA,g
1203010T0BBABAA,g
1001010C0CCACAL,unit
0901020G0BUAABF,unit
0401020P0AABRBR,ml
0208010E0BBACAE,unit
0403010Y0AAAGAG,ml
0209000A0AAAKAK,unit
0501110C0BCAMBA,unit
0107010AABCAAAA,g
1302010U0BGADAF,ml
0206010I0BGAGAJ,unit
0906040N0AAA1A1,unit
0704040J0BEAAAM,unit
0801000I0AAAAAA,unit
0309010X0BSAAAL,ml
1001010C0CJADAF,unit
0904010L0BHBNBB,unit
090504700BBFDBC,unit
0206020F0BLADAD,unit
0205040D0AAAWAW,ml
091200000BEWTA0,unit
0202010B0AAAWAW,ml
0204000T0AAAEAE,unit
1001010C0AAAWAW,unit
0205051I0AAAPAP,ml
090401000BBKCA0,unit
0906024N0AACCCC,ml
0503032D0BBAAAA,unit
0103050P0BBAHBG,unit
090401000BBMFA0,unit
0206010K0AAAPAP,unit
1106000X0AAAIAI,ml
0204000M0AAAGAG,ml
0502000M0BBAAAA,unit
1304000X0BHACCG,g
090401000BBUNA0,ml
0205051F0AADFDF,ml
0902021G0BFAJAY,unit
0205052Q0BCACAC,unit
0402020ABBBAAAA,unit
0402010ABAAARAR,ml
0203020D0AABHBH,ml
130801000BBPGA0,ml
0902021S0AAALAL,unit
090402000BBIVA0,ml
0902021S0BDAAAY,unit
0205040D0BBADAQ,unit
0601060X0BBAAA0,unit
1304000G0AACKCK,g
190205500BCEWA0,g
0409010X0BCAEAC,unit
0205051H0AAAAAA,unit
0207020Y0BDAAAA,unit
0904010H0BIAAAA,g
0407042Q0AAAFAF,ml
091101000BBEPA0,g
090607000BBIWA0,unit
0208010L0BBACAA,unit
0904010A0BFAGBF,g
1307000M0AABWBW,g
0403010V0BDAAAL,unit
0302000R0BBADAD,unit
0410020B0BCAMAB,unit
040201030AAALAL,unit
0902012L0BCAAAD,ml
1311060R0AAAAAA,ml
0108010S0BQABA0,g
1003020U0BCAAAA,g
1301010I0AAAAAA,g
090402000BBQBA0,unit
091200000BFQNA0,unit
0601040I0BBABAB,unit
0102000A0AAABAB,unit
0601021A0AAAGAG,ml
0408010AEBDABAB,unit
0704040H0BBAAAA,unit
1305020F0AAAZAZ,g
0601023AJBBAAAA,unit
090402000BBDJA0,g
1203050A0BEACAK,unit
1001010K0BDABAB,unit
1106000AEBCAAAA,ml
1203040E0BBADAE,unit
0407010H0CPAADG,unit
0402010K0AAAEAE,ml
0204000V0AAABAB,unit
0505030A0AAACAC,ml
1001010P0BCAIAI,unit
0202030S0AACPCP,ml
190605000BBNWCA,ml
090602800BBJJA0,unit
0602020D0AAAIAI,ml
1305020F0AAEJEJ,g
0408010AFBBACAC,unit
0503021C0BBABAA,ml
1105000S0BCABAB,ml
0403040F0AAAGAG,ml
0205010U0BCAAAA,unit
0906040G0DNAAAN,unit
0301011R0BUAABG,ml
090402000BBYWA0,unit
0408010N0AAEKEK,ml
0106040M0BHAAAA,unit
040702040AAAXAX,unit
0604011L0BHAAAJ,unit
0704020P0BBACAD,unit
130201000AACWCW,g
0206020R0CDAAAR,unit
090401030BFABAK,g
091000000BBWTA0,unit
190205500BCIXA0,ml
091200000BFCPA0,unit
1002020C0BCAAAI,unit
0906040G0BJAABG,unit
0501040U0AAABAB,unit
0501130R0AACDCD,ml
0408010G0AAAQAQ,ml
1502010J0AADTDT,unit
0601012S0BIACAI,unit
0309020T0AAAFAF,unit
0605010S0BDACAR,unit
1304000N0BBADAD,g
1108010P0BDAAAC,ml
090401000BBKKA0,unit
0205040D0AAAZAZ,ml
0406000D0BEAAAA,unit
0703010F0CIAAAC,unit
0904010A0BDAABF,g
0211000P0AABEBE,ml
0603020T0AABFBF,ml
0101012B0BDAABV,ml
1502010J0AACBCB,unit
091200000BFSEA0,unit
0502050B0AAAHAH,ml
1501030H0AAABAB,unit
090402000BBXJA0,unit
0206010I0BGAEAC,unit
0902021Q0BBAEAW,unit
0801030P0BFABFN,unit
1104020P0BBABAA,ml
0902021X0AAAQAQ,unit
1307000C0AABGBG,ml
190205500BCJLA0,g
0106010H0AAATAT,ml
0802040Y0BBADAD,unit
1202010M0BBACAC,unit
1203010C0BGAAAL,g
090402000BBWXA0,g
090402000BBPQA0,unit
0904010K0AAAAAA,g
0206020R0AABGBG,ml
090602300BBBJA0,unit
0302000C0BEAAAS,unit
0902021S0BBAQBU,unit
1106000L0AAAAAA,ml
0704050B0BCAEAW,unit
090401080BBAJBD,g
0105010E0BCACAB,unit
0802020G0BCAEAH,unit
0408020Q0AAAAAA,unit
0801000I0AAAPAP,unit
130201000BBKICH,g
0410000N0BBAAAA,unit
090402000BBBRA0,g
190400000AAAKAK,g
190400000AAMVMV,g
0409010N0AAAUAU,ml
0906040N0AADUDU,unit
0601023AIBBACAC,unit
1305010AFBBABAB,unit
0407010H0BJAEAJ,unit
091200000BEIPA0,unit
0101021C0AACVCV,ml
0407020H0AAABAB,unit
0501020P0BCABAB,unit
0104020L0BSAAAA,unit
0901030J0BBAMAM,unit
0202010D0AABLBL,ml
0403010B0AAAGAG,unit
0803041L0BBAAAA,unit
0205051L0AAAZAZ,ml
0402010ABAAACAC,unit
0403010B0AAA2A2,ml
0304010N0BIAAAG,unit
090401080BLADBD,g
090402000BBPLA0,g
0906050P0CQAAAA,unit
1405010A0BQAAAE,unit
0501020R0AAAIAI,unit
0304010ADBBAAAA,unit
090402000BBMHA0,ml
0902021S0BJADCJ,unit
0409010W0BBAEAE,unit
1001050A0BMAAAI,unit
1310020K0BBAAAA,g
0202010L0AAANAN,ml
1108010Z0BBAAAA,g
0407010X0CFADBK,unit
0906060L0AAAGAG,ml
130101000AAAGAG,g
1001010C0CHABAL,unit
090401030BKACAK,g
0408010N0AAA7A7,unit
131003000BLBHA0,g
0904010T0BGACAD,g
0407010ABBBAEAB,unit
0403010V0AAAEAE,unit
090402000BBZAA0,unit
091200000BFSBA0,unit
0703030G0BMAAAI,g
0906031C0CDAAAL,unit
030902040BBAAA0,ml
0209000A0BLAAAK,unit
091200000BFQWA0,unit
1104010R0AAAHAH,ml
0202030S0AACTCT,ml
1502010J0AABKBK,ml
190605000AAAQAQ,ml
0906050P0BYADAF,unit
0501021D0BBACAC,unit
1310040C0AAADAD,g
0902012H0BBAGAE,unit
0212000ABBDAAAA,unit
091200000BDLBA0,unit
0501013E0BEAEAF,ml
131005000AAAUAU,ml
0906040G0CYADCY,unit
1502010V0BBAAAA,unit
1303000D0BFAAAB,ml
090401080BBAEBD,g
1310020H0BHAAAB,g
0501130R0AACECE,ml
0404000M0AAAGAG,ml
0407010X0BRABAS,unit
0906040G0BQAABW,unit
091200000BFNYDI,unit
0908010S0AAAAAA,unit
190600000AAAZAZ,g
131005000BBBMA0,g
0208010W0BCAAAD,unit
0309010L0BKAAAN,ml
190700000BBCPBA,g
0605010K0BBAFAF,unit
0802010M0AAACAC,ml
190606000BCHPA0,ml
0403010F0BBAAAA,unit
0105040A0BBAAAA,unit
0302000N0BBAMAM,unit
0208020V0BBABAB,unit
0904010V0BFAAAD,g
0105000Q0BBAAAB,unit
130802000BBDKA0,unit
0407020AGBBAAAA,unit
0408010W0BBAAAB,unit
0208020N0AAACAC,unit
0410030E0AAARAR,ml
0902021X0BIABAB,unit
0602020D0AAATAT,ml
1104020T0BNAAAA,ml
0301030S0AABJBJ,ml
091200000BCCKA0,unit
0410020B0BCABAQ,unit
0501030Y0BBAAAA,unit
0408010AHBBAAAA,unit
0902011U0BIAAAF,unit
0901011P0AABHBH,ml
0407020A0BQACAF,unit
0408010A0AAADAD,ml
0601012S0BGAAAE,unit
0102000L0AABDBD,ml
0407042F0AAAVAV,ml
1203040E0BBAAAA,g
0304010Y0BBABAB,ml
0407020ADBFAAAK,unit
0501015P0AAACAC,ml
0107010Z0BCABAF,g
0908010E0BBABAB,unit
091200000BFLUCW,unit
0205010Y0BBACAC,unit
0410000ACBBABAB,unit
0601023R0BCACAC,unit
0905013G0AAAYAY,unit
0905013G0AADBDB,unit
0404000M0BIADAR,unit
0906040G0BLAABB,unit
0601012F0BBAGAE,unit
1001010L0AAAJAJ,unit
0703010F0BJABAG,unit
0402020R0BCAAAC,unit
1502010J0AAEPEP,ml
0407020K0AAEGEG,unit
0906060Q0AAAKAK,unit
1310012F0BBAAAB,g
1108010N0AAACAC,g
0208010ABAAABAB,unit
091200000BEMCA0,unit
1303000AAAAAUAU,g
091000000BBUUA0,unit
190205500BBTXA0,ml
0202010D0AABFBF,ml
0106030A0AAAAAA,unit
091104000BBMTA0,unit
1001030U0BEAUBZ,unit
0206010K0BBADAF,unit
0204000H0BKADAJ,unit
0106010E0BKABAN,unit
0409030C0AAAFAF,ml
0801040D0BBAAAA,unit
1001030S0BBACAC,unit
0407020A0BNACBJ,unit
0904010A0BGAWBF,g
0410030A0BCAAAC,unit
0401010B0AABSBS,ml
0212000Y0BDACAD,unit
090402000BBGKA0,unit
1003020U0BGAAAF,unit
0602010W0BDAAAN,unit
0406000B0AAAGAG,ml
1501010F0AAAHAH,unit
0906024N0CJAABE,unit
0501090R0AAAQAQ,ml
0503010AAAAAAAA,unit
0501070I0AAABAB,unit
1104010S0AAAJAJ,ml
0904010AHBBAAAA,g
1304000F0BDAABD,ml
0304020P0BFADA0,unit
0408010G0AAAVAV,ml
1203030M0BMABAN,unit
130802000BBCTA0,g
0410020B0BBALBE,unit
130201000BBKXA0,ml
1304000C0AACDCD,g
0301040X0AAAAAA,unit
0502050B0AAAIAI,ml
0106020M0BIAAAP,unit
0403030Q0AAAAAA,unit
050102020BBAAAA,unit
0801050Y0BBADAD,unit
0206010F0BIACAM,unit
0307000S0BBAAAA,unit
0209000Z0BBABAB,unit
0906040G0CBAACJ,ml
1305020S0AAAJAJ,g
0403020M0BBAAAA,unit
100302000BBAWA0,g
090402000BBSNA0,ml
0302000K0BHABAU,unit
1502010J0BBAPAJ,ml
0906060L0AAAHAH,ml
0501021G0AAADAD,unit
0802010G0AAAPAP,ml
0401020P0AACCCC,ml
0906040G0DEACDR,unit
090401000BBPEA0,g
190700000BBCDA0,unit
0901011P0AABGBG,ml
0103010T0BNABAP,unit
0408010Y0AAAAAA,unit
091200000BFARDG,unit
1003020U0BEAAAD,ml
0501070I0BBABAB,unit
1106000B0BCAAAL,unit
0101021C0AACDCD,ml
1302020D0BEAAAE,g
0501070I0BDAAAG,unit
1001030D0BBAHAG,unit
1202020G0BGAAAA,unit
1001010P0BCAHAJ,unit
1106000Z0BIAAAT,ml
0906040G0AADVDV,unit
0502030A0BBAAAC,unit
1310040Q0BBAAAA,ml
0202020L0AABPBP,ml
0601021E0AAAAAA,unit
0901030K0BBAEAE,unit
1203030N0BIABA0,unit
0106010E0BBACAN,unit
0408010G0BBACAC,unit
