month,pct,items_more_than_twenty,items_more_than_ten,items_more_than_eight,items_more_than_six,items_more_than_four,all_items
2017-06-01,01A,0,0,0,0,3,14688
2017-06-01,10K,0,0,0,0,4,4785
2017-06-01,11A,0,0,0,2,16,13677
2017-06-01,08D,0,0,0,0,6,5697
2017-06-01,00K,0,0,1,3,12,12431
2017-06-01,08H,0,0,1,4,8,5578
2017-06-01,08Y,0,0,1,1,4,3765
2017-06-01,08J,0,1,1,1,13,3779
2017-06-01,01J,0,0,0,0,1,9090
2017-06-01,04V,0,0,0,0,0,11961
2017-06-01,04Q,0,0,0,0,0,4019
2017-06-01,06T,0,0,0,0,3,11122
2017-06-01,03K,0,0,0,0,0,6637
2017-06-01,05G,0,0,0,2,5,8192
2017-06-01,08P,0,0,0,1,2,3815
2017-06-01,01T,0,0,0,0,1,6795
2017-06-01,99F,0,0,0,0,1,5485
2017-06-01,02A,0,0,0,0,1,6833
2017-06-01,05H,0,0,0,2,3,7084
2017-06-01,06A,0,0,1,3,13,9078
2017-06-01,14L,0,1,1,3,20,21788
2017-11-01,07H,0,0,0,1,5,8919
2017-11-01,05H,0,0,0,2,4,7396
2017-11-01,08J,0,1,1,1,8,4058
2017-11-01,01W,0,0,1,1,6,11147
2017-11-01,10X,0,0,0,0,4,8638
2017-11-01,07G,0,0,0,0,7,6038
2017-11-01,00N,0,0,0,0,5,7543
2017-11-01,04E,0,0,0,1,7,8998
2017-11-01,04H,0,0,0,0,2,4397
2017-11-01,04L,0,0,0,0,0,4544
2017-11-01,06T,0,0,0,0,0,11853
2017-11-01,04V,0,1,1,1,1,12473
2017-11-01,99A,0,0,0,1,6,25336
2017-11-01,04D,0,0,0,1,4,7448
2017-11-01,01J,0,0,0,0,2,9055
2017-11-01,05V,0,0,0,2,3,4404
2017-11-01,00K,0,0,1,2,8,12562
2017-11-01,09P,0,0,0,0,6,6877
2017-11-01,10K,0,0,0,3,6,5409
2017-11-01,10V,0,1,1,1,9,6325
2017-11-01,00J,0,0,0,0,2,9992
2017-11-01,09F,0,0,0,0,2,5767
2017-11-01,07W,0,0,0,1,6,9144
2017-11-01,02G,0,0,0,0,0,3685
2017-11-01,09D,0,0,0,1,2,7101
2017-11-01,99N,0,0,0,0,6,13020
2017-11-01,05T,0,0,0,2,8,8515
2017-11-01,06D,0,0,0,2,5,3434
2017-11-01,05J,0,0,0,1,6,4862
2017-11-01,09Y,0,1,1,1,7,7655
2017-11-01,99J,0,0,0,0,7,12748
2017-11-01,09H,0,0,0,0,3,3719
2017-11-01,09J,0,0,0,0,1,6623
2017-11-01,10C,0,0,0,0,0,2201
2017-11-01,99M,0,0,0,0,2,5172
2017-11-01,09N,0,0,0,1,4,4479
2017-11-01,09L,0,1,2,3,5,3865
2017-11-01,05Q,0,0,0,0,1,6765
2017-11-01,05D,0,0,0,0,0,4848
2017-11-01,15C,0,0,1,5,14,26029
2017-11-01,10R,0,0,0,2,4,6253
2017-11-01,08N,0,0,0,0,3,6941
2017-11-01,04K,0,0,0,1,6,12183
2017-11-01,03D,0,0,0,2,5,4474
2017-11-01,03M,0,0,0,0,1,4967
2017-11-01,99C,0,0,0,0,14,7421
2017-11-01,00R,0,1,1,1,3,7166
2017-11-01,05F,0,0,0,0,1,5053
2017-11-01,06M,0,1,1,1,7,9266
2017-11-01,08E,0,0,0,0,0,6089
2017-11-01,10E,0,0,0,0,0,5866
2017-11-01,05C,0,0,0,0,1,10327
2017-11-01,01R,0,0,0,0,0,5459
2017-11-01,01C,0,0,0,2,2,5141
2017-11-01,07Q,0,0,0,0,6,7101
2017-11-01,07P,0,0,0,1,2,7855
2017-11-01,00Q,0,0,0,0,4,7096
2017-11-01,11E,0,0,0,3,5,4765
2017-09-01,07N,0,0,0,0,0,5593
2017-09-01,11J,0,0,0,3,22,23131
2017-09-01,07P,0,0,0,1,6,7182
2017-09-01,15C,0,0,1,4,14,23795
2017-09-01,10Q,0,2,2,2,14,15632
2017-09-01,06H,0,0,0,1,4,25695
2017-09-01,01R,0,0,0,0,0,5216
2017-09-01,02D,0,0,0,0,0,3677
2017-09-01,05C,0,0,0,0,2,9769
2017-09-01,10D,0,0,0,0,0,3398
2017-09-01,05F,0,0,0,0,0,4694
2017-09-01,06N,0,0,0,1,8,13597
2017-09-01,08G,0,0,0,0,0,6715
2017-09-01,08L,0,0,0,1,3,7309
2017-09-01,08Q,0,0,0,1,6,5614
2017-09-01,04F,0,0,0,1,3,6875
2017-09-01,06Y,0,0,0,2,3,6553
2017-09-01,07J,0,0,0,0,2,6802
2017-09-01,01K,0,0,0,2,7,12169
2017-09-01,02M,0,0,0,0,1,5960
2017-09-01,04G,0,0,0,0,1,20568
2017-09-01,00L,0,0,0,2,7,11184
2017-09-01,10R,0,0,0,3,8,5912
2017-09-01,08N,0,0,0,0,1,6121
2017-09-01,05D,0,0,0,0,0,4626
2017-09-01,99M,0,1,1,1,2,4706
2017-09-01,05X,0,0,0,8,11,5846
2017-09-01,08V,0,0,1,1,6,6607
2017-09-01,08X,0,0,0,3,7,6239
2017-09-01,99J,0,2,2,4,13,12018
2017-09-01,12F,0,0,0,0,3,12625
2017-09-01,05T,0,0,0,3,6,7492
2017-09-01,07L,0,0,0,0,2,6164
2017-09-01,00V,0,0,0,0,2,7304
2017-09-01,02G,0,0,0,0,0,3591
2017-09-01,00D,0,0,1,3,7,13873
2017-09-01,02X,0,0,0,2,8,14195
2017-09-01,10K,0,0,0,0,3,4935
2017-09-01,11A,0,0,0,3,12,13764
2017-09-01,10L,0,0,0,1,3,4745
2017-09-01,08J,0,0,0,0,8,3630
2017-09-01,03A,0,0,0,4,6,6672
2017-09-01,04C,0,0,0,1,6,11583
2017-09-01,06P,0,0,0,0,1,6275
2017-09-01,00M,0,0,1,2,4,12948
2017-09-01,06T,0,0,0,0,1,10991
2017-09-01,04M,0,0,0,0,0,2854
2017-09-01,05N,0,0,1,2,12,8574
2017-09-01,01W,0,0,1,1,6,10270
2017-09-01,00P,0,0,0,2,5,12359
2017-09-01,08R,0,0,0,0,0,4096
2017-09-01,02A,0,2,3,3,5,6677
2017-09-01,03R,0,0,1,2,5,14945
2017-09-01,07H,0,0,0,1,7,8263
2019-05-01,02D,0,0,0,0,0,3621
2019-05-01,00D,0,0,1,1,4,14543
2019-05-01,00M,0,0,1,1,3,13091
2019-05-01,01D,0,0,0,0,3,9336
2019-05-01,01W,0,0,1,2,5,10552
2019-05-01,01Y,0,0,0,0,3,9870
2019-05-01,02A,0,1,1,1,2,6917
2019-05-01,00X,0,0,0,0,1,5390
2019-05-01,02M,0,0,0,0,1,5869
2019-05-01,01F,0,0,0,0,2,5169
2019-05-01,01J,0,1,1,1,3,9015
2019-05-01,01V,0,0,0,0,1,3718
2019-05-01,00L,0,0,0,1,4,11531
2019-05-01,00N,0,0,0,1,6,7454
2019-05-01,03E,0,0,0,0,2,3860
2019-05-01,03Q,0,0,0,0,8,9213
2019-05-01,02R,0,0,1,3,15,11027
2019-05-01,03A,0,0,0,2,7,6470
2019-05-01,03J,0,6,6,6,11,6768
2019-05-01,05H,0,0,0,2,4,6633
2019-05-01,05J,0,0,0,1,4,4657
2019-05-01,05R,0,0,0,0,0,6084
2019-05-01,06D,0,0,0,2,4,3338
2019-05-01,05C,0,0,0,1,2,9923
2019-05-01,04L,0,0,0,0,1,4348
2019-05-01,04M,0,0,0,0,0,2942
2019-05-01,06Y,0,0,0,2,3,6532
2019-05-01,99E,0,0,0,1,1,8055
2019-05-01,03V,0,0,0,0,0,3486
2019-05-01,04F,0,0,0,4,7,6911
2019-05-01,06F,0,0,0,1,3,13554
2019-05-01,03W,0,2,2,2,5,8626
2019-05-01,04C,0,0,0,0,4,11439
2019-05-01,04D,0,0,0,1,3,7494
2019-05-01,04Y,0,0,0,1,1,4942
2019-05-01,05V,0,0,0,1,1,4332
2019-05-01,05W,0,0,0,0,3,13612
2019-05-01,07M,0,1,1,1,5,6868
2019-05-01,07T,0,0,0,2,8,5132
2019-05-01,08V,0,0,0,2,5,6745
2019-05-01,08W,0,0,0,0,0,5666
2019-05-01,07W,0,0,0,0,3,7808
2019-05-01,08C,0,0,0,0,1,3726
2019-05-01,07Q,0,0,0,0,5,6939
2019-05-01,07V,0,1,1,1,1,8447
2019-05-01,08A,0,0,0,1,3,7491
2019-05-01,08K,0,0,1,1,8,5957
2019-05-01,08P,0,0,0,0,1,3783
2019-05-01,08R,0,0,0,0,2,4158
2019-05-01,08T,0,0,0,0,1,4785
2019-05-01,99N,0,0,0,0,2,12505
2019-05-01,11N,0,1,1,1,4,20422
2019-05-01,09E,0,0,0,0,0,5732
2019-05-01,10A,0,0,0,0,2,6498
2019-05-01,10D,0,0,0,0,0,3491
2019-05-01,14Y,0,0,0,1,4,12878
2019-05-01,15A,0,0,0,0,2,12483
2019-05-01,10R,0,0,0,3,5,5846
2019-05-01,10X,0,0,0,0,1,8108
2019-05-01,11J,0,0,0,2,15,23254
2018-06-01,07G,0,0,0,0,1,5724
2018-06-01,07H,0,0,0,0,3,8279
2018-06-01,13T,0,0,0,1,10,18159
2018-06-01,14Y,0,0,0,1,1,13604
2018-06-01,06A,0,0,1,3,6,8781
2018-06-01,05R,0,0,0,2,2,6429
2018-06-01,05H,0,0,1,3,4,6727
2018-06-01,01V,0,0,0,0,2,3492
2018-06-01,99A,0,1,1,1,8,24004
2018-06-01,04H,0,0,0,0,3,4357
2018-06-01,03J,0,1,1,1,7,6405
2018-06-01,04D,0,0,0,0,1,7229
2018-06-01,08Y,0,0,0,2,5,3646
2018-06-01,09P,0,0,0,0,3,6471
2018-06-01,08D,0,0,0,0,2,5552
2018-06-01,02Y,0,0,0,0,2,11527
2018-06-01,99K,0,0,0,0,0,3703
2018-06-01,02T,0,0,0,1,2,7044
2018-06-01,07M,0,0,0,0,2,6709
2018-06-01,02R,0,1,1,3,15,10790
2018-06-01,00T,0,0,0,1,9,12145
2018-06-01,05T,0,0,0,3,8,7702
2018-06-01,05J,0,0,0,3,7,4488
2018-06-01,99J,0,0,0,1,4,11924
2018-06-01,01Y,0,0,0,0,3,9658
2018-06-01,05X,0,1,1,7,15,5768
2018-06-01,12D,0,0,0,0,0,5768
2018-06-01,99H,0,0,1,1,3,5380
2018-06-01,09N,0,0,0,0,5,4133
2018-06-01,09L,0,0,2,2,3,3464
2018-06-01,07K,0,0,0,0,0,8111
2018-06-01,03E,0,0,0,0,5,3753
2018-06-01,03V,0,0,0,1,2,3600
2018-06-01,03M,0,0,0,0,0,4614
2018-06-01,06V,0,0,0,2,3,5821
2018-06-01,08Q,0,3,3,5,11,5413
2018-06-01,09W,0,0,0,0,0,8254
2018-06-01,08K,0,0,1,2,6,6046
2018-06-01,06M,0,0,0,0,4,8728
2018-06-01,01X,0,0,0,0,0,8493
2018-06-01,07R,0,0,1,1,9,4527
2018-06-01,10A,0,0,0,0,0,5965
2018-06-01,09C,0,0,0,1,2,3390
2018-06-01,05A,0,0,1,2,3,13080
2018-06-01,01H,0,0,1,2,4,11130
2018-06-01,06H,0,0,0,1,4,25714
2018-06-01,07P,0,0,0,1,4,7215
2018-06-01,07Q,0,1,1,1,5,6819
2018-06-01,00Q,0,0,0,0,2,6435
2018-06-01,02Q,0,0,0,0,1,4561
2017-02-01,15D,0,0,0,1,2,9420
2017-02-01,15A,0,1,1,2,8,12080
2017-02-01,15E,0,1,1,3,21,39125
2017-02-01,00Q,0,0,0,0,3,6576
2017-02-01,07P,0,0,0,2,4,6934
2017-02-01,14Y,0,1,1,2,5,12886
2017-02-01,10Q,0,0,0,4,17,14659
2017-02-01,07R,0,0,0,1,8,4339
2017-02-01,02D,0,0,0,0,0,3368
2017-02-01,05A,0,0,1,2,4,12835
2017-02-01,07V,0,0,0,0,0,8076
2017-02-01,01H,0,0,0,3,7,10553
2017-02-01,15M,0,0,0,7,21,32006
2017-02-01,05C,0,0,0,0,3,9263
2017-02-01,08A,0,0,1,4,8,6993
2017-02-01,01F,0,0,0,1,6,5067
2017-02-01,01X,0,0,0,0,0,8099
2017-02-01,05F,0,0,0,0,0,4705
2017-02-01,07Y,0,0,0,1,10,5964
2017-02-01,15F,0,0,1,2,13,21845
2017-02-01,09W,0,0,0,0,1,7657
2017-02-01,06W,0,0,0,1,6,5695
2017-02-01,07J,0,0,0,1,3,6707
2017-02-01,03M,0,0,0,0,0,4315
2017-02-01,03Q,0,0,0,3,12,8499
2017-02-01,02N,0,0,0,1,7,4730
2017-02-01,03D,0,0,0,0,3,3978
2017-02-01,03L,0,0,0,3,8,11296
2017-02-01,01G,0,0,0,0,3,9780
2017-02-01,11X,0,0,0,0,3,13962
2017-02-01,05Q,0,0,0,0,2,5890
2017-02-01,05V,0,0,0,1,1,4039
2017-02-01,06L,0,0,0,0,4,10625
2017-02-01,07K,0,0,0,0,0,7674
2017-02-01,99H,0,0,1,1,2,5430
2017-02-01,10C,0,0,0,0,2,1911
2017-02-01,99M,0,0,0,0,0,4637
2017-02-01,12D,0,0,0,0,0,5476
2017-02-01,05X,0,0,0,6,17,5641
2017-02-01,99N,0,0,0,0,1,11503
2017-02-01,05J,0,0,0,0,3,4296
2017-02-01,09D,0,1,2,6,8,6218
2017-02-01,02Y,0,0,0,0,3,10992
2017-02-01,11M,0,0,0,1,6,15066
2017-02-01,08D,0,0,0,0,4,5333
2017-02-01,00K,0,0,0,2,10,10759
2017-02-01,09P,0,0,0,0,3,6152
2017-02-01,03F,0,1,1,1,10,12930
2017-02-01,10L,0,0,0,1,2,4446
2017-02-01,08H,0,0,1,2,3,5323
2017-02-01,08Y,0,0,1,2,7,3650
2017-02-01,01J,0,1,1,1,2,8690
2017-02-01,03W,0,1,1,2,3,8481
2017-02-01,04V,0,0,0,0,1,10824
2017-02-01,04D,0,0,0,0,2,6601
2017-02-01,06P,0,0,0,0,0,5898
2017-02-01,06T,0,0,0,0,1,10318
2017-02-01,03H,0,0,2,2,4,6792
2017-02-01,05G,0,0,0,0,1,7242
2017-02-01,04N,0,0,0,0,3,2766
2017-02-01,04E,0,0,0,1,3,8094
2017-02-01,00Y,0,0,0,0,1,8522
2017-02-01,01T,0,0,0,0,0,6042
2017-02-01,99F,0,0,0,0,1,5080
2017-02-01,99G,0,0,0,0,3,5116
2017-02-01,07G,0,0,0,0,3,5201
2017-02-01,01W,0,0,0,0,3,9510
2017-02-01,05W,0,1,1,1,7,12534
2017-02-01,00P,0,0,0,2,4,11443
2017-02-01,08T,0,0,0,0,2,4539
2017-02-01,03R,0,0,0,2,9,13968
2017-02-01,05R,0,0,0,0,0,5740
2017-02-01,07H,0,0,0,1,4,8141
2018-05-01,99E,0,0,0,1,1,7987
2018-05-01,02A,0,0,0,0,0,6667
2018-05-01,14L,0,0,0,3,21,21311
2018-05-01,15A,0,0,0,2,6,12569
2018-05-01,15D,0,0,0,2,5,9653
2018-05-01,06A,0,1,3,6,10,8816
2018-05-01,02F,0,0,0,0,1,7995
2018-05-01,05H,0,0,0,1,2,6963
2018-05-01,08P,0,0,0,0,1,3746
2018-05-01,04H,0,0,0,0,2,4359
2018-05-01,04N,0,0,0,0,1,2987
2018-05-01,06T,0,0,0,0,3,11324
2018-05-01,04D,0,0,0,0,1,7132
2018-05-01,04Q,0,0,0,0,0,3827
2018-05-01,03W,0,2,2,3,8,8794
2018-05-01,04V,0,0,0,0,1,12458
2018-05-01,08J,0,0,0,0,6,3606
2018-05-01,03J,0,1,1,1,5,6257
2018-05-01,09A,0,0,0,1,3,3132
2018-05-01,08C,0,0,0,1,3,3577
2018-05-01,10L,0,0,0,2,2,4688
2018-05-01,08D,0,0,0,0,2,5483
2018-05-01,10J,0,0,0,0,3,5463
2018-05-01,02Y,0,0,0,0,2,11441
2018-05-01,11M,0,0,0,1,10,15869
2018-05-01,99K,0,0,0,0,1,3966
2018-05-01,07W,0,0,0,0,1,8155
2018-05-01,09D,0,0,0,2,3,6533
2018-05-01,02P,0,0,0,0,6,12617
2018-05-01,06D,0,0,0,1,5,3324
2018-05-01,07L,0,0,0,0,2,5760
2018-05-01,05T,0,0,0,2,8,7711
2018-05-01,12F,0,0,0,0,1,12641
2018-05-01,99J,0,0,0,1,9,12167
2018-05-01,08X,0,0,0,2,4,6138
2018-05-01,01Y,0,0,0,0,3,9851
2018-05-01,09Y,0,0,0,0,3,6976
2018-05-01,08M,0,0,0,6,8,7703
2018-05-01,04K,0,0,0,2,5,11278
2018-05-01,07K,0,0,0,0,1,8645
2018-05-01,01G,0,0,0,0,4,10602
2018-05-01,08N,0,0,0,0,1,6276
2018-05-01,03E,0,0,0,0,5,3817
2018-05-01,03Q,0,0,0,0,9,9609
2018-05-01,00R,0,0,1,1,4,7138
2018-05-01,08Q,0,0,0,1,3,5412
2018-05-01,08G,0,0,0,0,1,6272
2018-05-01,08K,0,0,1,3,8,6223
2018-05-01,06K,0,0,0,5,10,17397
2018-05-01,05F,0,0,0,0,1,5076
2018-05-01,08F,0,0,0,0,3,6858
2018-05-01,08A,0,0,0,4,9,7444
2018-05-01,01F,0,0,0,0,4,5105
2018-05-01,06M,0,0,0,0,4,8988
2018-05-01,09E,0,0,0,1,1,5703
2018-05-01,07V,0,0,0,0,0,8535
2018-05-01,06H,0,0,0,0,4,26354
2018-05-01,00Q,0,0,0,0,2,6666
2018-05-01,02Q,0,0,0,0,0,4713
2018-05-01,11E,0,1,1,3,3,4554
2018-12-01,01C,0,0,0,2,3,5253
2018-12-01,01R,0,0,0,0,0,5492
2018-12-01,00C,0,0,1,2,2,3343
2018-12-01,00J,0,0,0,0,3,10176
2018-12-01,00K,0,0,1,2,10,12702
2018-12-01,00M,0,1,3,3,5,13586
2018-12-01,00Y,0,0,0,0,1,8986
2018-12-01,01G,0,0,1,1,1,10633
2018-12-01,01W,0,0,2,4,6,10681
2018-12-01,14L,0,0,0,2,15,22034
2018-12-01,00Q,0,0,0,0,3,6574
2018-12-01,01E,0,0,0,0,1,6246
2018-12-01,02G,0,0,0,0,1,3610
2018-12-01,01T,0,0,0,1,2,7076
2018-12-01,00L,0,0,0,1,5,12069
2018-12-01,00N,0,0,0,1,7,7310
2018-12-01,00P,0,1,1,2,2,12577
2018-12-01,99C,0,0,0,0,6,7670
2018-12-01,03E,0,0,0,0,5,3917
2018-12-01,03Q,0,0,0,0,8,9869
2018-12-01,02T,0,0,0,1,2,7289
2018-12-01,15F,0,0,2,2,8,22356
2018-12-01,05J,0,0,0,2,3,4881
2018-12-01,05L,0,1,1,1,1,18592
2018-12-01,06A,0,0,1,3,9,9142
2018-12-01,15E,0,1,1,3,20,41692
2018-12-01,04E,0,1,1,3,6,9233
2018-12-01,04N,0,0,0,0,2,3270
2018-12-01,06Q,0,0,0,0,2,12066
2018-12-01,99E,0,0,0,0,0,8437
2018-12-01,06F,0,0,0,1,2,13898
2018-12-01,03W,0,0,0,0,3,9001
2018-12-01,04C,0,0,0,1,6,11752
2018-12-01,04Q,0,0,0,0,0,3983
2018-12-01,04V,0,0,0,0,2,12467
2018-12-01,04Y,0,0,0,1,2,4769
2018-12-01,05D,0,0,0,0,0,5014
2018-12-01,05W,0,0,0,0,4,13581
2018-12-01,07M,0,0,0,0,2,7125
2018-12-01,08F,0,0,0,1,6,7301
2018-12-01,08H,0,2,2,4,15,5619
2018-12-01,08N,0,0,0,0,0,6520
2018-12-01,07P,0,0,0,0,2,6973
2018-12-01,07W,0,0,0,1,5,8248
2018-12-01,07Y,0,0,0,0,6,5416
2018-12-01,08Y,0,0,0,0,4,3553
2018-12-01,09A,0,0,0,0,2,2909
2018-12-01,07Q,0,0,0,0,5,7042
2018-12-01,08K,0,0,0,0,7,5906
2018-12-01,08L,0,0,0,1,3,6964
2018-12-01,08R,0,0,0,0,3,4094
2018-12-01,08X,0,0,0,3,3,6416
2018-12-01,11X,0,0,0,1,5,15570
2018-12-01,11N,0,0,0,0,4,21605
2018-12-01,09C,0,0,0,1,2,4055
2018-12-01,09E,0,1,1,1,1,6015
2018-12-01,09W,0,0,0,0,1,8553
2018-12-01,10E,0,0,0,1,2,5856
2018-12-01,09P,0,0,0,0,2,7106
2018-12-01,09X,0,0,0,0,0,4853
2018-12-01,99K,0,0,0,0,0,4155
2018-12-01,10K,0,0,0,0,3,5304
2018-12-01,10L,0,0,0,2,4,5114
2018-12-01,99M,0,0,0,3,3,5131
2019-07-01,02E,0,0,0,0,0,5845
2019-07-01,00M,0,1,2,2,4,12536
2019-07-01,00T,0,0,0,1,2,12139
2019-07-01,00V,0,0,0,0,1,7052
2019-07-01,01Y,0,0,0,0,3,9757
2019-07-01,02A,0,0,0,0,1,6652
2019-07-01,01E,0,1,1,1,3,5721
2019-07-01,01K,0,0,0,1,6,11895
2019-07-01,02M,0,0,0,0,1,5454
2019-07-01,01X,0,0,0,0,0,8669
2019-07-01,00N,0,0,0,1,5,7261
2019-07-01,01H,0,0,1,1,5,11669
2019-07-01,13T,0,0,0,1,5,17793
2019-07-01,99C,0,0,0,0,2,6796
2019-07-01,03D,0,0,0,0,2,4573
2019-07-01,03Q,0,0,0,0,8,9752
2019-07-01,02P,0,0,0,0,2,12528
2019-07-01,02Q,0,0,0,0,2,4730
2019-07-01,03N,0,0,0,3,11,17899
2019-07-01,02W,0,0,0,0,1,5063
2019-07-01,03R,0,0,0,1,2,14445
2019-07-01,05F,0,0,0,0,1,5265
2019-07-01,05J,0,0,0,2,2,4495
2019-07-01,15E,0,1,1,6,21,39130
2019-07-01,04H,0,0,0,0,1,4477
2019-07-01,04M,0,0,0,0,2,3134
2019-07-01,04N,0,0,0,0,3,3317
2019-07-01,99G,0,0,0,0,2,5422
2019-07-01,03V,0,0,0,2,2,3399
2019-07-01,06P,0,0,0,0,0,5755
2019-07-01,03W,0,1,1,1,7,8475
2019-07-01,04Q,0,0,0,0,0,3932
2019-07-01,04Y,0,0,0,1,2,4642
2019-07-01,05G,0,0,0,1,1,7946
2019-07-01,05Q,0,0,0,1,5,6487
2019-07-01,07X,0,0,0,0,1,7694
2019-07-01,07P,0,0,0,0,2,7275
2019-07-01,08C,0,0,0,0,2,3962
2019-07-01,08E,0,0,0,1,1,5075
2019-07-01,09A,0,0,0,0,0,2970
2019-07-01,07Q,0,0,0,0,3,6661
2019-07-01,08J,0,0,0,0,7,3506
2019-07-01,08R,0,0,0,0,1,3937
2019-07-01,11E,0,1,1,1,6,4074
2019-07-01,11M,0,0,0,1,11,15189
2019-07-01,99N,0,0,0,0,4,11617
2019-07-01,15C,0,0,1,1,8,21562
2019-07-01,09C,0,0,0,0,0,3402
2019-07-01,10D,0,0,0,0,0,3391
2019-07-01,99J,0,0,0,1,10,11949
2019-07-01,09N,0,0,0,1,3,3885
2019-07-01,09X,0,0,0,0,0,4305
2019-07-01,10C,0,0,0,1,2,1825
2019-07-01,10Q,0,0,0,1,14,15515
2019-07-01,14Y,0,0,0,1,3,12728
2019-07-01,15A,0,0,0,0,2,11767
2019-07-01,15D,0,0,0,0,2,9234
2019-07-01,11J,0,0,0,1,14,22419
2018-02-01,02A,0,0,0,0,0,6437
2018-02-01,07G,0,0,0,0,5,5474
2018-02-01,99E,0,0,0,0,0,7376
2018-02-01,00Y,0,0,0,0,1,8432
2018-02-01,04N,0,0,0,0,1,2750
2018-02-01,04V,0,0,0,2,3,11417
2018-02-01,04D,0,0,1,2,3,6562
2018-02-01,04Q,0,1,1,2,2,3403
2018-02-01,10L,0,0,0,1,2,4375
2018-02-01,03W,0,1,1,1,3,8035
2018-02-01,08Y,0,1,1,2,4,3434
2018-02-01,08H,0,0,1,2,6,5091
2018-02-01,03F,0,0,0,0,5,13316
2018-02-01,08D,0,0,0,0,3,5478
2018-02-01,02X,0,0,0,1,5,12815
2018-02-01,00C,0,0,0,0,4,3031
2018-02-01,00X,0,0,0,1,2,4673
2018-02-01,07L,0,0,0,1,3,5538
2018-02-01,06D,0,0,0,1,4,2938
2018-02-01,99N,0,1,1,1,6,11187
2018-02-01,05V,0,0,0,2,2,3929
2018-02-01,08V,0,0,1,1,5,5962
2018-02-01,01Y,0,0,0,0,2,9125
2018-02-01,10C,0,0,0,0,1,1980
2018-02-01,07K,0,0,0,0,0,7712
2018-02-01,09Y,0,0,0,0,3,6561
2018-02-01,05Q,0,0,0,0,2,6023
2018-02-01,15C,0,0,0,5,13,22429
2018-02-01,05D,0,0,0,0,1,4428
2018-02-01,03L,0,0,0,1,5,11085
2018-02-01,10R,0,0,0,1,2,5502
2018-02-01,00R,0,0,0,0,2,6469
2018-02-01,03M,0,0,0,0,0,4312
2018-02-01,07J,0,0,0,0,2,6479
2018-02-01,08M,0,0,1,3,4,7283
2018-02-01,06Q,0,0,0,0,1,10379
2018-02-01,08Q,0,0,0,3,6,5088
2018-02-01,06N,0,1,1,1,5,12396
2018-02-01,07Y,0,0,0,1,9,5233
2018-02-01,08K,0,0,1,3,9,5600
2018-02-01,01X,0,0,0,0,0,7713
2018-02-01,06M,0,0,0,0,7,8162
2018-02-01,07T,0,0,0,1,4,4940
2018-02-01,15M,0,0,0,0,11,32128
2018-02-01,10A,0,0,0,0,1,5858
2018-02-01,05C,0,0,0,0,1,9371
2018-02-01,01H,0,0,0,1,2,10069
2018-02-01,07Q,0,0,0,0,3,6496
2018-02-01,00Q,0,0,0,0,2,6170
2018-02-01,15A,0,1,1,3,4,11626
2018-02-01,07N,0,0,0,0,1,5543
2018-02-01,15D,0,1,1,2,5,9474
2018-02-01,14L,0,0,0,1,14,20412
2018-02-01,03R,0,0,1,3,3,13576
2019-06-01,01C,0,0,0,0,2,4509
2019-06-01,01R,0,0,0,0,0,5133
2019-06-01,02E,0,0,0,0,1,5685
2019-06-01,02F,0,0,0,0,0,8102
2019-06-01,12F,0,0,0,0,3,11918
2019-06-01,00J,0,0,0,0,1,9356
2019-06-01,01G,0,0,0,0,2,9907
2019-06-01,01W,0,0,2,2,4,9393
2019-06-01,01Y,0,0,0,1,1,9006
2019-06-01,02H,0,0,0,0,1,12465
2019-06-01,01K,0,0,0,2,8,11334
2019-06-01,02G,0,0,0,0,1,3494
2019-06-01,01X,0,0,0,0,0,8223
2019-06-01,01H,0,0,0,0,2,10504
2019-06-01,99C,0,0,0,0,5,6757
2019-06-01,02Y,0,0,0,0,4,11560
2019-06-01,02X,0,1,1,3,10,12881
2019-06-01,02N,0,0,0,1,7,4291
2019-06-01,02R,0,0,1,2,12,10228
2019-06-01,02W,0,0,0,0,2,4846
2019-06-01,03R,0,0,0,1,4,14327
2019-06-01,15F,0,0,1,1,6,19610
2019-06-01,05A,0,0,1,3,4,12155
2019-06-01,05H,0,0,0,1,2,6269
2019-06-01,05J,0,0,0,4,8,4553
2019-06-01,05T,0,0,0,0,3,7467
2019-06-01,06D,0,0,0,0,1,3083
2019-06-01,05C,0,0,0,0,2,9337
2019-06-01,05Y,0,0,0,3,8,10466
2019-06-01,04E,0,0,0,3,4,8425
2019-06-01,04H,0,0,0,0,3,4035
2019-06-01,04K,0,0,0,0,4,10808
2019-06-01,04N,0,0,0,0,1,2926
2019-06-01,15M,0,0,0,1,15,31594
2019-06-01,06W,0,0,0,2,5,5477
2019-06-01,06Y,0,0,0,1,1,6647
2019-06-01,07K,0,0,0,0,0,7798
2019-06-01,07G,0,0,0,0,3,5499
2019-06-01,07H,0,0,0,2,7,7841
2019-06-01,99G,0,0,0,0,4,5007
2019-06-01,04F,0,0,1,1,4,6498
2019-06-01,06F,0,0,0,1,2,12675
2019-06-01,04C,0,0,0,0,2,10963
2019-06-01,04Q,0,0,0,0,0,3696
2019-06-01,05G,0,0,0,1,2,7530
2019-06-01,05Q,0,0,0,0,3,6221
2019-06-01,07M,0,0,0,0,0,5958
2019-06-01,08N,0,0,0,0,0,5741
2019-06-01,08V,0,0,1,2,5,6348
2019-06-01,08C,0,0,0,0,6,3397
2019-06-01,08Y,0,0,0,1,3,3454
