month,pct,more_than_two,all_inhlaers,percent_more_than_two
2017-03-01,06H,569,32691,1.7405402098436877
2017-01-01,03V,68,3910,1.7391304347826086
2018-05-01,01R,113,6500,1.7384615384615383
2018-03-01,01C,103,5928,1.7375168690958165
2019-07-01,00X,103,5931,1.7366380037093239
2018-09-01,06F,261,15031,1.7364114164060942
2019-05-01,03V,66,3802,1.7359284587059443
2017-10-01,99G,125,7206,1.7346655564807105
2017-03-01,06F,306,17649,1.7338092809790924
2017-10-01,01R,121,6979,1.7337727468118642
2018-06-01,07J,141,8133,1.733677609738104
2018-10-01,06F,282,16271,1.7331448589515088
2017-09-01,00V,147,8489,1.7316527270585462
2019-07-01,02Q,96,5544,1.7316017316017316
2018-07-01,06Y,132,7630,1.7300131061598951
2017-04-01,07G,116,6710,1.7287630402384502
2018-11-01,06L,248,14346,1.7287048654677264
2018-09-01,01A,280,16202,1.728181705962227
2018-11-01,06H,542,31379,1.7272698301411773
2019-03-01,06H,518,29996,1.7268969195892787
2017-07-01,03V,66,3822,1.726844583987441
2017-12-01,09W,194,11236,1.7265930936276253
2019-03-01,02E,123,7128,1.7255892255892258
2018-11-01,06F,280,16235,1.7246689251616876
2018-04-01,07J,135,7830,1.7241379310344827
2018-11-01,00R,139,8067,1.7230692946572455
2017-11-01,06P,157,9118,1.7218688308839658
2017-03-01,01R,120,6970,1.721664275466284
2018-04-01,01A,268,15573,1.7209272458742695
2019-06-01,02G,69,4010,1.7206982543640899
2019-06-01,10A,132,7675,1.719869706840391
2018-07-01,01R,113,6571,1.719677370263278
2017-03-01,07G,128,7444,1.7195056421278883
2018-06-01,06H,524,30518,1.7170194639229308
2019-06-01,09W,168,9789,1.7162120747778116
2018-02-01,01E,113,6585,1.7160212604403948
2018-09-01,06L,223,13009,1.7141978630179104
2017-08-01,07G,116,6768,1.7139479905437354
2018-05-01,06L,233,13601,1.713109330196309
2018-12-01,02Q,96,5604,1.7130620985010707
2017-11-01,05D,101,5899,1.7121546024749956
2019-01-01,06H,549,32101,1.710227095729105
2019-05-01,01C,104,6084,1.7094017094017095
2018-01-01,09W,184,10768,1.7087667161961366
2018-09-01,10D,76,4448,1.70863309352518
2017-08-01,06L,226,13229,1.708367979439111
2019-03-01,04E,175,10245,1.7081503172279162
2017-09-01,06L,233,13655,1.7063346759428781
2019-03-01,12D,113,6623,1.7061754491922088
2018-11-01,03H,159,9321,1.70582555519794
2017-02-01,07K,149,8742,1.70441546556852
2017-12-01,03V,64,3756,1.703940362087327
2017-09-01,06Q,222,13031,1.703629805847594
2018-11-01,04E,174,10223,1.702044409664482
2018-03-01,01R,115,6758,1.7016868896123114
2019-02-01,05D,92,5411,1.7002402513398633
2019-02-01,00R,124,7294,1.7000274197970935
2017-07-01,03K,124,7295,1.6997943797121315
2017-05-01,06F,286,16827,1.6996493730314377
2018-06-01,01A,280,16476,1.6994416120417577
2018-10-01,06H,534,31438,1.698581334690502
2017-04-01,06F,261,15378,1.6972298088177917
2019-02-01,01A,270,15918,1.6961929890689786
2017-10-01,09W,178,10499,1.6953995618630344
2018-10-01,05R,131,7728,1.695134575569358
2019-07-01,10A,135,7969,1.694064499937257
2019-06-01,06H,491,28997,1.693278615029141
2019-05-01,09C,72,4255,1.6921269095182139
2019-01-01,02G,73,4316,1.6913809082483782
2017-12-01,01E,136,8049,1.6896508883091066
2018-10-01,03H,159,9418,1.6882565300488428
2018-07-01,09W,169,10016,1.6873003194888179
2017-07-01,07K,153,9074,1.6861362133568438
2017-01-01,00V,145,8601,1.6858504825020346
2017-10-01,06F,281,16679,1.6847532825708975
2017-01-01,06Y,135,8016,1.6841317365269461
2017-04-01,14Y,245,14549,1.683964533644924
2019-01-01,02Q,97,5764,1.6828591256072172
2018-07-01,03H,152,9041,1.6812299524388896
2017-02-01,06F,261,15530,1.6806181584030906
2018-02-01,00Y,162,9642,1.6801493466085875
2019-02-01,04E,158,9413,1.6785296929777969
2018-09-01,03H,153,9123,1.677079907925025
2017-09-01,01R,111,6620,1.6767371601208458
2019-02-01,02E,115,6866,1.6749198951354503
2017-12-01,04E,180,10749,1.6745743790120011
2019-05-01,00R,139,8306,1.6734890440645318
2019-05-01,09W,179,10698,1.6732099457842586
2019-05-01,00Y,172,10286,1.6721757728951971
2019-04-01,06H,480,28720,1.6713091922005572
2018-05-01,00Y,170,10175,1.6707616707616706
2017-06-01,01R,114,6825,1.6703296703296706
2018-02-01,06F,257,15387,1.6702411126275427
2018-09-01,07G,108,6467,1.6700170094325033
2019-05-01,06Y,125,7486,1.6697835960459526
2019-07-01,99G,114,6831,1.668862538427756
2018-08-01,05R,115,6893,1.6683592049905702
2019-06-01,02E,113,6778,1.667158453821186
2017-12-01,01A,303,18179,1.6667583475438692
2018-09-01,99G,112,6723,1.6659229510635132
2018-12-01,09W,176,10568,1.6654049962149888
2017-11-01,10D,82,4925,1.6649746192893402
2019-07-01,05F,109,6547,1.6648846800061095
2018-11-01,05H,123,7393,1.6637359664547546
2018-03-01,00V,138,8303,1.662049861495845
2018-08-01,14Y,247,14868,1.6612859833198816
2017-11-01,01A,297,17883,1.660795168595873
2019-01-01,03V,65,3914,1.660705160960654
2019-06-01,00R,122,7349,1.6600898081371613
2018-12-01,06H,520,31324,1.6600689567105094
2017-07-01,09W,166,10006,1.6590045972416552
2017-03-01,14Y,285,17183,1.6586160740266542
2018-08-01,06L,216,13025,1.658349328214971
2019-05-01,01A,276,16651,1.6575581046183414
2017-02-01,02E,114,6884,1.6560139453805929
2018-09-01,00R,127,7673,1.6551544376384726
2018-08-01,99G,110,6648,1.654632972322503
2019-06-01,07G,107,6467,1.654553888974795
2017-09-01,03K,119,7196,1.6536964980544748
2019-06-01,03V,56,3388,1.6528925619834711
2019-03-01,09W,166,10061,1.6499353940960144
2018-06-01,00Y,164,9952,1.647909967845659
2019-05-01,05R,118,7164,1.6471245114461197
2017-01-01,99G,119,7228,1.6463752075262867
2018-12-01,01C,103,6261,1.645104615876058
2018-06-01,06L,221,13444,1.643855995239512
2017-12-01,05F,113,6879,1.6426806221834571
2017-01-01,06Q,224,13647,1.6413863852861434
2018-02-01,06H,478,29124,1.6412580689465734
2018-10-01,06Y,129,7860,1.6412213740458017
2019-07-01,09C,67,4083,1.6409502816556454
2019-04-01,05D,89,5424,1.6408554572271385
2018-10-01,00R,143,8724,1.6391563502980284
2017-07-01,00R,134,8186,1.6369411189836307
2019-03-01,06F,256,15640,1.6368286445012785
2019-02-01,01R,103,6295,1.6362192216044478
2018-03-01,03V,62,3791,1.63545238723292
2018-06-01,06F,261,15985,1.6327807319361902
2018-11-01,00Y,177,10850,1.631336405529954
2017-02-01,02G,62,3801,1.6311496974480402
2018-07-01,02G,68,4169,1.6310865915087551
2019-07-01,06F,256,15704,1.63015792154865
2018-01-01,01R,118,7240,1.6298342541436466
2017-03-01,03V,66,4051,1.629227351271291
2017-01-01,06H,528,32428,1.6282225237449117
2018-07-01,01C,93,5712,1.628151260504202
2018-04-01,02G,60,3686,1.6277807921866523
2018-03-01,00Y,164,10078,1.627307005358206
2017-10-01,04Q,72,4427,1.6263835554551613
2018-03-01,01A,276,16978,1.625633172340676
2019-06-01,07J,129,7944,1.6238670694864048
2019-05-01,03H,153,9425,1.623342175066313
2019-04-01,05R,118,7273,1.622439158531555
2019-01-01,14Y,267,16469,1.621227761248406
2017-04-01,99G,109,6726,1.6205768658935475
2018-10-01,99G,114,7037,1.620008526360665
2019-06-01,00X,94,5803,1.6198518007926936
2017-07-01,00Y,169,10434,1.619704811194173
2017-07-01,03H,152,9387,1.6192606796633642
2018-01-01,07G,125,7724,1.6183324702226825
2019-04-01,02Q,84,5191,1.6181853207474475
2017-09-01,06F,257,15894,1.6169623757392726
2017-02-01,01C,88,5446,1.6158648549394052
2018-10-01,07G,114,7058,1.615188438651176
2019-02-01,15A,223,13810,1.614771904417089
2017-01-01,00R,138,8550,1.6140350877192984
2018-01-01,05F,109,6755,1.613619541080681
2018-09-01,03V,57,3534,1.6129032258064515
2017-08-01,00R,133,8253,1.6115351993214586
2019-06-01,02Q,84,5213,1.611356224822559
2019-01-01,06Y,125,7759,1.6110323495295786
2017-02-01,06Q,198,12291,1.6109348303636806
2019-07-01,04E,169,10495,1.6102906145783709
2018-07-01,00R,131,8136,1.610127826941986
2017-01-01,06F,283,17582,1.6096007280172904
2018-03-01,06H,499,31011,1.609106446099771
2018-03-01,09C,68,4229,1.6079451406952
2018-01-01,06H,536,33363,1.6065701525642178
2017-11-01,03V,60,3737,1.6055659620016056
2017-06-01,06T,202,12582,1.6054681290732793
2017-05-01,01R,109,6798,1.6034127684613122
2018-02-01,01C,87,5428,1.6028002947678703
2017-05-01,06Q,216,13478,1.6026116634515506
2017-10-01,01C,98,6125,1.6
2018-01-01,03V,64,4000,1.6
2018-08-01,03K,120,7502,1.5995734470807785
2017-06-01,03V,62,3877,1.5991746195511993
2019-02-01,06Y,116,7259,1.5980162556826008
2017-03-01,04Q,72,4507,1.5975149767029067
2018-05-01,01A,266,16659,1.5967344978690197
2019-03-01,07G,107,6703,1.5963001641056245
2019-03-01,01A,263,16491,1.5948092899157118
2017-12-01,14Y,290,18186,1.5946332343560983
2018-12-01,01A,279,17511,1.593284221346582
2019-04-01,01A,258,16243,1.588376531428923
2018-05-01,10D,78,4912,1.5879478827361564
2018-02-01,07G,105,6616,1.5870616686819832
2019-03-01,14Y,242,15250,1.5868852459016394
2019-07-01,14Y,240,15137,1.5855189271321926
2019-07-01,06Y,116,7318,1.5851325498770157
2018-10-01,14Y,257,16214,1.585049956827433
2018-08-01,02G,62,3912,1.5848670756646217
2017-07-01,05F,95,5995,1.58465387823186
2019-01-01,02E,121,7638,1.5841843414506416
2017-03-01,00R,140,8855,1.5810276679841897
2018-03-01,06F,269,17022,1.5803078369169312
2018-09-01,05D,84,5316,1.580135440180587
2019-04-01,05F,97,6139,1.580061899332139
2019-07-01,02E,110,6964,1.5795519816197585
2017-12-01,02M,125,7914,1.579479403588577
2018-06-01,00X,96,6078,1.5794669299111548
2018-12-01,00R,130,8231,1.5793949702344796
2019-05-01,04E,165,10450,1.5789473684210527
2017-11-01,01R,108,6851,1.5764122025981608
2019-05-01,06F,252,15987,1.5762807280915745
2018-11-01,03V,60,3807,1.5760441292356184
2017-01-01,07K,153,9709,1.5758574518488
2018-10-01,03V,59,3746,1.5750133475707422
2018-04-01,05R,111,7051,1.5742447879733372
2018-01-01,01X,170,10808,1.5729089563286454
2017-09-01,00Y,176,11228,1.5675097969362308
2019-07-01,01A,255,16320,1.5625
2017-09-01,05H,122,7809,1.5622999103598412
2017-08-01,03K,112,7173,1.561410846228914
2017-01-01,04Q,67,4293,1.5606801770323782
2017-05-01,00R,128,8211,1.5588844233345511
2018-09-01,02G,60,3851,1.5580368735393404
2017-06-01,00V,126,8101,1.5553635353660042
2018-04-01,14Y,237,15239,1.5552201588030712
2019-03-01,00Y,158,10160,1.5551181102362204
2018-04-01,00R,115,7395,1.555104800540906
2019-02-01,06F,232,14934,1.5535020758001874
2017-03-01,06Q,215,13864,1.5507789959607616
2017-09-01,07K,140,9037,1.549186676994578
2018-10-01,10D,82,5301,1.5468779475570646
2018-07-01,07G,107,6918,1.5466897947383638
2017-02-01,00R,120,7764,1.545595054095827
2018-04-01,06F,237,15344,1.544577685088634
2019-07-01,09W,159,10306,1.5427906074131574
2019-01-01,01C,97,6294,1.5411503018748014
2018-02-01,10D,66,4285,1.5402567094515751
2018-06-01,01C,92,5974,1.5400066956812855
2018-02-01,01R,95,6169,1.5399578537850542
2017-02-01,07G,99,6429,1.5398973401773215
2017-01-01,04E,158,10272,1.5381619937694704
2018-12-01,06F,253,16457,1.5373397338518564
2017-02-01,00V,117,7618,1.5358361774744027
2019-04-01,04E,150,9775,1.5345268542199488
2018-06-01,02G,60,3910,1.5345268542199488
2019-04-01,12D,102,6656,1.532451923076923
2019-07-01,06H,467,30482,1.5320517026441836
2017-01-01,01C,96,6271,1.5308563227555414
2018-06-01,14Y,246,16070,1.5308027380211575
2017-07-01,01X,153,10009,1.528624238185633
2018-11-01,01A,271,17759,1.5259868235824088
2019-03-01,03H,138,9044,1.525873507297656
2017-09-01,05D,87,5705,1.5249780893952674
2018-08-01,01R,96,6300,1.5238095238095237
2017-10-01,06Y,115,7552,1.5227754237288136
2018-12-01,00Y,156,10246,1.5225453835643177
2017-02-01,01R,93,6110,1.5220949263502455
2019-05-01,07J,123,8082,1.5219005196733482
2017-11-01,02W,108,7104,1.5202702702702704
2018-10-01,01R,104,6845,1.5193571950328708
2017-08-01,07K,140,9215,1.519262072707542
2018-01-01,03K,117,7711,1.5173129295811179
2018-11-01,07K,142,9361,1.5169319517145605
2017-04-01,02M,97,6403,1.5149148836482897
2019-01-01,00R,132,8719,1.513935084298658
2019-02-01,99G,96,6342,1.5137180700094608
2019-07-01,04Q,67,4430,1.5124153498871333
2018-06-01,07G,106,7009,1.5123412755029249
2017-11-01,00X,101,6686,1.5106192043075082
2017-02-01,04E,140,9270,1.5102481121898599
2018-10-01,01A,271,17958,1.5090767346029625
2018-05-01,07K,147,9751,1.507537688442211
2019-04-01,02E,104,6907,1.5057188359635152
2017-11-01,01C,93,6178,1.505341534477177
2017-10-01,02M,109,7241,1.5053169451733186
2018-01-01,09C,69,4585,1.504907306434024
2018-06-01,01X,151,10034,1.504883396452063
2018-06-01,07K,137,9111,1.503676874108221
2017-10-01,14Y,255,16959,1.5036263930656288
2017-11-01,14Y,257,17122,1.5009928746641747
2019-01-01,99G,108,7197,1.5006252605252188
2019-04-01,00R,117,7799,1.5001923323503012
2019-05-01,06H,467,31144,1.49948625738505
2018-01-01,00Y,163,10882,1.497886417937879
2017-02-01,14Y,228,15249,1.4951800118040526
2017-04-01,03V,53,3548,1.4937993235625704
2018-03-01,03K,113,7570,1.4927344782034346
2018-10-01,02G,65,4365,1.4891179839633446
2018-03-01,00R,122,8195,1.4887126296522268
2018-07-01,01A,242,16257,1.488589530663714
2017-04-01,10D,67,4503,1.487896957583833
2018-03-01,07G,104,6994,1.486988847583643
2019-01-01,06F,251,16882,1.4867906646131974
2017-10-01,03V,57,3840,1.484375
2018-01-01,14Y,261,17597,1.483207364891743
2017-12-01,10D,80,5395,1.4828544949026876
2019-05-01,05D,87,5872,1.481607629427793
2019-04-01,09C,65,4389,1.4809751651856915
2018-06-01,10A,116,7834,1.4807250446770488
2018-12-01,01X,158,10676,1.479955039340577
2018-02-01,03K,101,6839,1.4768240970902178
2017-12-01,00Y,166,11254,1.4750311000533143
2018-08-01,00R,116,7867,1.4745137917884836
2018-05-01,06Y,117,7937,1.4741086052664734
2017-11-01,03K,113,7676,1.4721208963001564
2018-05-01,14Y,237,16100,1.4720496894409938
2017-03-01,10D,75,5096,1.4717425431711146
2018-07-01,03V,56,3806,1.4713610089332634
2019-06-01,06F,219,14925,1.4673366834170853
2017-11-01,00V,132,9014,1.464388728644331
2017-08-01,06Q,189,12908,1.4642082429501084
2019-06-01,01C,78,5339,1.460947743023038
2018-06-01,00V,117,8010,1.4606741573033708
2018-02-01,01A,230,15754,1.459946680208201
2019-07-01,05R,111,7616,1.4574579831932772
2018-12-01,07G,106,7277,1.4566442215198572
2017-07-01,02D,60,4121,1.455957291919437
2019-03-01,01C,87,5984,1.4538770053475936
2018-03-01,02M,103,7091,1.4525454801861515
2019-06-01,01A,227,15634,1.4519636689266984
2018-10-01,00Y,163,11230,1.4514692787177204
2018-11-01,01C,84,5789,1.4510278113663846
2018-08-01,03V,54,3722,1.4508328855454058
2017-01-01,00Y,159,10964,1.450200656694637
2018-01-01,01C,93,6413,1.4501793232496492
2018-01-01,06Q,212,14627,1.4493744445204075
2017-06-01,01X,148,10212,1.4492753623188406
2018-03-01,01X,152,10493,1.4485847707995807
2017-11-01,06L,210,14536,1.4446890478811227
2017-01-01,10D,76,5267,1.4429466489462692
2018-10-01,09C,67,4644,1.442721791559001
2017-08-01,03V,53,3674,1.442569406641263
2019-02-01,07J,112,7770,1.4414414414414414
2019-04-01,99G,93,6462,1.4391829155060354
2019-01-01,09W,156,10852,1.4375230372281607
2019-03-01,07J,117,8149,1.4357589888329856
2018-01-01,07K,143,9969,1.4344467850336042
2017-01-01,01X,152,10597,1.4343682174200245
2019-04-01,00Y,142,9914,1.4323179342344161
2017-02-01,00Y,140,9784,1.4309076042518398
2019-04-01,06F,214,14983,1.42828539010879
2019-07-01,06L,191,13391,1.4263311179150175
2018-09-01,06Y,106,7437,1.4253059029178432
2017-07-01,04Q,62,4354,1.423977951309141
2018-03-01,14Y,225,15825,1.4218009478672986
2019-06-01,00Y,133,9368,1.4197267292912041
2018-04-01,06L,181,12754,1.4191626156499921
2018-10-01,06L,194,13691,1.416989263019502
2019-07-01,00Y,140,9898,1.4144271570014144
2019-04-01,05H,102,7214,1.4139173828666483
2018-11-01,99G,98,6938,1.4125108100317094
2019-04-01,06Q,180,12744,1.4124293785310735
2017-11-01,00Y,167,11824,1.412381596752368
2018-11-01,09W,148,10480,1.4122137404580153
2019-02-01,02M,88,6240,1.4102564102564104
2019-05-01,01R,95,6739,1.409704703962012
2018-11-01,02G,59,4187,1.4091234774301409
2017-04-01,00V,106,7526,1.4084507042253522
2017-04-01,06Q,178,12641,1.4081164464836644
2019-02-01,01C,77,5474,1.4066496163682864
2017-12-01,02D,64,4550,1.4065934065934065
2017-12-01,07K,144,10243,1.4058381333593672
2017-05-01,06T,180,12825,1.4035087719298245
2018-10-01,07K,134,9553,1.4027007222861927
2019-05-01,14Y,215,15344,1.4011991657977059
2017-07-01,00V,111,7924,1.4008076728924785
2018-06-01,05H,104,7425,1.4006734006734007
2018-09-01,01X,133,9505,1.3992635455023672
2017-12-01,03K,111,7937,1.3985132921758852
2018-08-01,00V,107,7653,1.3981445184894814
2018-01-01,00V,125,8941,1.3980539089587294
2017-03-01,07K,141,10088,1.3977002379064236
2017-07-01,10D,64,4585,1.395856052344602
2019-04-01,04Q,57,4087,1.3946660141913383
2018-08-01,06Y,102,7314,1.3945857260049221
2018-05-01,03K,107,7675,1.3941368078175895
2017-02-01,10D,63,4519,1.3941137419783138
2019-02-01,07K,119,8544,1.3927902621722845
2019-01-01,02M,100,7182,1.392369813422445
2018-04-01,01C,77,5535,1.3911472448057813
2017-08-01,04Q,60,4313,1.3911430558775795
2019-03-01,06Y,107,7695,1.3905133203378817
2017-02-01,04Q,56,4030,1.3895781637717122
2019-07-01,07J,117,8423,1.3890537813130714
2017-08-01,05H,107,7706,1.388528419413444
2018-08-01,07K,123,8876,1.3857593510590356
2019-04-01,14Y,209,15117,1.3825494476417277
2017-07-01,02M,96,6949,1.3814937401064902
2017-10-01,00V,118,8546,1.380762930025743
2019-06-01,14Y,197,14268,1.3807120829828987
2017-12-01,04Q,65,4714,1.3788714467543488
2019-05-01,02Q,75,5451,1.3758943313153549
2018-02-01,14Y,204,14856,1.3731825525040386
2018-09-01,07K,118,8598,1.3724121888811351
2017-03-01,01C,84,6124,1.3716525146962768
2017-07-01,06Q,175,12768,1.3706140350877192
2018-03-01,06Q,182,13287,1.369759915707082
2017-10-01,06Q,190,13887,1.3681860733059696
2018-11-01,06Q,179,13092,1.3672471738466239
2018-12-01,06L,193,14128,1.3660815402038504
2019-02-01,10D,61,4466,1.3658755038065382
2018-08-01,01C,75,5492,1.3656227239621268
2018-06-01,00R,111,8131,1.365145738531546
2017-12-01,06Q,198,14563,1.3596099704731168
2018-04-01,03V,51,3755,1.3581890812250332
2019-07-01,07G,96,7071,1.3576580398812048
2019-04-01,01C,77,5673,1.3573065397496915
2019-02-01,06H,401,29554,1.3568383298369089
2018-07-01,10D,66,4866,1.3563501849568433
2018-01-01,06F,240,17712,1.3550135501355014
2018-04-01,07K,122,9025,1.3518005540166205
2018-02-01,00R,100,7408,1.349892008639309
2017-01-01,02D,59,4374,1.3488797439414724
2017-04-01,06T,163,12088,1.3484447385837195
2017-06-01,03K,101,7498,1.3470258735662843
2018-09-01,02M,92,6836,1.3458162668227034
2017-08-01,00V,106,7880,1.3451776649746192
2017-11-01,07K,130,9675,1.3436692506459949
2019-02-01,06L,169,12582,1.3431886822444763
2018-12-01,03V,51,3802,1.3413992635455023
2018-04-01,00V,102,7610,1.340341655716163
2018-01-01,10D,67,4999,1.340268053610722
2018-07-01,00Y,135,10097,1.3370308012280876
2017-12-01,01X,144,10781,1.3356831462758556
2017-02-01,02M,86,6445,1.334367726920093
2019-04-01,09W,130,9745,1.3340174448435094
2018-10-01,05H,101,7574,1.3335093741748085
2017-03-01,00Y,155,11628,1.3329893360853113
2017-05-01,05F,84,6303,1.332698714897668
2018-09-01,06Q,163,12263,1.3292016635407322
2019-01-01,06L,189,14220,1.3291139240506329
2017-09-01,02M,94,7088,1.3261851015801356
2017-05-01,00V,107,8069,1.3260627091337216
2019-05-01,06L,175,13234,1.322351518815173
2018-02-01,00V,101,7645,1.3211249182472204
2017-08-01,00Y,138,10473,1.3176740189057576
2018-06-01,04Q,58,4409,1.3154910410523928
2017-11-01,04Q,58,4411,1.3148945817274995
2018-11-01,02M,90,6856,1.3127187864644108
2017-08-01,04G,295,22511,1.3104704366754032
2019-06-01,03K,96,7342,1.3075456278943067
2018-12-01,02G,54,4133,1.3065569804016453
2017-05-01,02M,93,7121,1.3059963488274118
2017-04-01,04Q,52,3982,1.3058764439979909
2019-04-01,02M,84,6445,1.3033359193173002
2017-11-01,02M,98,7527,1.3019795403215093
2018-05-01,02M,91,6991,1.3016735803175512
2017-03-01,05H,105,8072,1.3007928642220021
2018-06-01,02M,88,6770,1.2998522895125553
2018-02-01,07K,112,8623,1.2988519076887395
2018-08-01,06Q,164,12629,1.2985984638530366
2019-02-01,02G,49,3777,1.2973259200423617
2017-10-01,01X,136,10490,1.2964728312678742
2019-07-01,10D,58,4477,1.2955103864194775
2019-02-01,01X,122,9432,1.2934690415606445
2018-03-01,07K,123,9514,1.292831616565062
2018-08-01,01X,126,9748,1.2925728354534265
2019-01-01,00V,109,8456,1.2890255439924314
2019-07-01,00V,102,7917,1.288366805608185
2018-07-01,04Q,56,4349,1.2876523338698551
2017-03-01,00V,108,8397,1.2861736334405145
