month,pct,items_more_than_two,all_items,items_percent_more_than_two
2018-11-01,06Y,37,6434,0.5750699409387628
2017-09-01,00V,42,7304,0.5750273822562979
2017-07-01,00Y,52,9046,0.5748397081583021
2017-02-01,01R,28,4879,0.5738880918220948
2017-01-01,06H,156,27201,0.5735083268997463
2017-02-01,07K,44,7674,0.5733646077664842
2018-12-01,07K,49,8560,0.572429906542056
2019-06-01,02G,20,3494,0.5724098454493417
2018-03-01,06H,150,26208,0.5723443223443223
2019-01-01,02E,37,6467,0.5721354569352095
2017-12-01,01A,90,15755,0.5712472231037766
2018-02-01,06H,141,24685,0.5711970832489366
2018-11-01,00Y,54,9458,0.5709452315500105
2019-02-01,02E,33,5780,0.5709342560553633
2019-07-01,02Q,27,4730,0.5708245243128964
2017-03-01,14Y,83,14545,0.5706428325885183
2018-06-01,02G,19,3330,0.5705705705705706
2019-02-01,00R,37,6491,0.5700200277307041
2018-03-01,00Y,50,8776,0.5697356426618049
2018-08-01,01R,29,5091,0.5696326851306227
2019-05-01,00Y,51,8958,0.5693235097119892
2018-04-01,09W,46,8080,0.5693069306930693
2019-06-01,02Q,25,4395,0.5688282138794084
2018-03-01,09C,20,3521,0.5680204487361544
2017-07-01,07K,45,7925,0.5678233438485805
2017-01-01,06F,82,14447,0.5675918875891189
2017-04-01,14Y,70,12334,0.5675368898978433
2018-08-01,02G,19,3348,0.5675029868578256
2017-04-01,07G,31,5471,0.5666240175470664
2017-10-01,04Q,22,3887,0.5659891947517366
2018-03-01,00V,41,7244,0.5659856432909994
2018-09-01,07G,30,5304,0.5656108597285068
2018-05-01,00Y,50,8851,0.5649079200090386
2018-03-01,01A,83,14699,0.5646642628750256
2019-07-01,09W,47,8332,0.5640902544407105
2019-04-01,03V,17,3017,0.563473649320517
2018-07-01,01C,27,4801,0.5623828369089773
2017-09-01,06F,73,12982,0.5623170543829918
2019-05-01,03H,44,7825,0.5623003194888179
2018-01-01,06H,159,28279,0.5622546766151562
2017-09-01,05D,26,4626,0.5620406398616515
2018-06-01,07J,39,6940,0.5619596541786743
2018-03-01,06F,80,14238,0.5618766680713584
2017-02-01,06Q,58,10324,0.5617977528089888
2018-10-01,01R,31,5518,0.5617977528089888
2017-12-01,00R,42,7480,0.5614973262032086
2018-01-01,06Y,41,7305,0.5612594113620808
2019-07-01,06F,75,13363,0.5612512160443014
2019-02-01,15A,66,11765,0.5609859753506162
2018-11-01,00R,40,7133,0.5607738679377541
2017-05-01,06Q,63,11250,0.5599999999999999
2017-12-01,09W,51,9109,0.5598858272038644
2018-06-01,07G,32,5724,0.5590496156533892
2018-05-01,01A,81,14492,0.5589290643113443
2019-02-01,06F,71,12706,0.5587911223044231
2017-11-01,02W,33,5907,0.5586592178770949
2018-02-01,04Q,19,3403,0.5583308845136644
2019-02-01,10D,19,3406,0.5578391074574282
2018-07-01,06Y,37,6637,0.5574807895133344
2017-07-01,03K,36,6458,0.5574481263549086
2019-04-01,05R,34,6102,0.557194362504097
2017-01-01,03V,20,3590,0.5571030640668524
2018-07-01,02G,20,3592,0.5567928730512249
2017-11-01,01A,86,15446,0.5567784539686651
2017-11-01,01X,49,8803,0.5566284221288197
2018-01-01,04E,52,9344,0.5565068493150684
2018-11-01,05H,37,6649,0.5564746578432848
2017-04-01,02M,30,5406,0.5549389567147613
2019-06-01,07J,38,6851,0.5546635527660195
2018-02-01,01C,25,4509,0.5544466622310933
2017-07-01,00R,39,7042,0.5538199375177506
2019-02-01,99G,28,5056,0.5537974683544303
2017-03-01,04Q,22,3973,0.5537377296753083
2019-01-01,03V,20,3613,0.5535566011624689
2018-06-01,01X,47,8493,0.5533969151065583
2019-05-01,06F,75,13554,0.5533421868083223
2017-09-01,04Q,21,3802,0.5523408732246186
2017-04-01,10D,18,3262,0.5518087063151441
2017-12-01,02M,37,6718,0.5507591545102709
2017-03-01,06Q,64,11633,0.550159030344709
2019-03-01,07G,31,5652,0.5484784147204529
2017-02-01,10D,18,3284,0.5481120584652862
2019-04-01,05F,27,4927,0.5480008118530546
2018-10-01,03V,19,3472,0.5472350230414746
2018-12-01,06F,76,13898,0.5468412721254857
2017-08-01,00R,39,7134,0.5466778805719091
2018-09-01,02G,18,3294,0.546448087431694
2019-03-01,01A,79,14465,0.5461458693397857
2019-06-01,04E,46,8425,0.5459940652818992
2017-01-01,00R,40,7330,0.5457025920873124
2019-06-01,07G,30,5499,0.5455537370430987
2018-07-01,00R,39,7150,0.5454545454545455
2017-12-01,01C,30,5505,0.544959128065395
2019-05-01,07J,38,6979,0.5444906147012466
2018-11-01,04E,49,9000,0.5444444444444444
2017-12-01,14Y,84,15429,0.5444293214077387
2018-12-01,01A,83,15254,0.5441195751933919
2019-04-01,02Q,24,4417,0.5433552184740774
2018-03-01,03V,19,3500,0.5428571428571428
2018-06-01,05D,26,4792,0.5425709515859767
2018-06-01,01C,27,4978,0.5423865006026517
2019-07-01,14Y,69,12728,0.5421118793211817
2017-07-01,03V,19,3505,0.5420827389443652
2019-01-01,99G,31,5721,0.5418633106100332
2017-03-01,00R,41,7567,0.5418263512620589
2019-05-01,00R,40,7390,0.5412719891745602
2018-10-01,06Y,37,6852,0.5399883245767659
2019-04-01,12D,30,5558,0.5397625044980209
2017-12-01,04E,51,9450,0.5396825396825398
2019-02-01,04E,45,8341,0.539503656635895
2017-09-01,00Y,52,9646,0.5390835579514826
2017-02-01,07G,28,5201,0.5383580080753702
2019-05-01,05D,26,4831,0.5381908507555372
2018-08-01,99G,28,5206,0.5378409527468306
2017-05-01,00R,38,7079,0.5367989829071903
2019-06-01,00R,35,6531,0.5359056806002144
2019-04-01,01A,76,14192,0.5355129650507328
2017-09-01,03K,34,6351,0.5353487639741773
2019-04-01,02E,31,5791,0.5353134173717837
2018-09-01,00R,36,6726,0.535236396074933
2018-04-01,14Y,69,12894,0.5351326198231736
2017-10-01,01C,27,5047,0.5349712700614226
2018-04-01,02G,17,3179,0.53475935828877
2017-07-01,10D,18,3368,0.5344418052256532
2018-04-01,05R,32,5988,0.5344021376085505
2017-02-01,00V,35,6551,0.5342695771637919
2019-03-01,03H,40,7495,0.5336891260840559
2018-01-01,07G,34,6371,0.5336681839585623
2017-01-01,06Y,37,6934,0.5336025382174792
2018-07-01,04E,48,8997,0.53351117039013
2018-12-01,01C,28,5253,0.533028745478774
2019-02-01,06Y,34,6383,0.5326648911170296
2019-07-01,01A,76,14284,0.5320638476617194
2019-03-01,04E,48,9028,0.5316792202038104
2017-08-01,07G,29,5456,0.531524926686217
2019-01-01,06F,76,14308,0.5311713726586526
2018-11-01,01C,26,4901,0.5305039787798408
2019-01-01,14Y,74,13952,0.5303899082568808
2017-03-01,07G,32,6035,0.5302402651201326
2019-02-01,05R,32,6037,0.5300646016233228
2018-02-01,07G,29,5474,0.5297771282426014
2019-07-01,03V,18,3399,0.529567519858782
2017-01-01,04Q,20,3778,0.5293806246691372
2017-07-01,01X,45,8512,0.5286654135338346
2019-06-01,06F,67,12675,0.5285996055226825
2019-07-01,05R,34,6433,0.5285247940307788
2017-09-01,07K,42,7949,0.5283683482199019
2018-11-01,01A,82,15535,0.5278403604763438
2018-10-01,14Y,72,13641,0.5278205410160546
2018-02-01,06Y,32,6063,0.5277915223486722
2018-01-01,00Y,50,9476,0.5276487969607428
2017-11-01,06L,63,11964,0.526579739217653
2018-11-01,99G,29,5513,0.5260293850897877
2018-09-01,03V,17,3234,0.525664811379097
2019-01-01,01C,28,5327,0.5256241787122208
2018-10-01,01A,82,15629,0.5246656855844903
2018-01-01,09C,20,3818,0.5238344683080147
2019-07-01,06H,137,26157,0.5237603700730206
2018-08-01,03K,35,6686,0.5234819024827999
2018-12-01,00Y,47,8986,0.523035833518807
2019-04-01,99G,27,5172,0.5220417633410672
2018-06-01,14Y,71,13604,0.5219053219641282
2017-05-01,07G,31,5940,0.521885521885522
2018-04-01,06F,67,12846,0.5215631324926047
2018-02-01,06F,67,12848,0.5214819427148194
2017-12-01,00Y,51,9784,0.5212591986917415
2019-01-01,09W,46,8827,0.5211283561799025
2017-12-01,03V,18,3455,0.5209840810419681
2019-05-01,06Y,34,6532,0.5205143906919779
2018-10-01,09C,20,3845,0.5201560468140443
2018-04-01,06L,55,10578,0.5199470599357157
2017-08-01,03K,33,6352,0.5195214105793451
2017-08-01,06Q,56,10788,0.5190952910641453
2018-01-01,03V,19,3664,0.5185589519650655
2018-07-01,01A,73,14102,0.5176570699191604
2017-12-01,06Y,38,7345,0.5173587474472431
2018-04-01,04Q,18,3483,0.516795865633075
2018-11-01,09W,44,8525,0.5161290322580645
2018-12-01,01X,47,9110,0.5159165751920965
2017-01-01,07K,44,8535,0.5155243116578793
2017-06-01,00V,36,6996,0.5145797598627788
2019-03-01,07J,36,6996,0.5145797598627788
2018-11-01,03V,18,3499,0.5144326950557302
2018-05-01,14Y,70,13615,0.5141388174807198
2019-05-01,06H,137,26652,0.5140327179948971
2019-05-01,01R,28,5449,0.5138557533492384
2019-04-01,09C,19,3699,0.5136523384698567
2018-01-01,14Y,77,14997,0.5134360205374409
2017-06-01,06T,57,11122,0.5124977522028412
2017-05-01,05F,25,4888,0.5114566284779051
2017-03-01,03V,19,3720,0.510752688172043
2017-02-01,00R,34,6663,0.510280654359898
2018-12-01,07G,31,6077,0.510120125061708
2019-06-01,01C,23,4509,0.5100909292526059
2018-09-01,01X,41,8052,0.5091902632886239
2018-05-01,07K,44,8645,0.5089647194910353
2017-08-01,07K,41,8057,0.5088742708204046
2019-07-01,04Q,20,3932,0.508646998982706
2018-01-01,03K,35,6881,0.508646998982706
2017-11-01,14Y,74,14551,0.5085561129819257
2018-01-01,06Q,63,12403,0.5079416270257195
2018-12-01,00R,37,7287,0.5077535336901331
2019-07-01,04E,47,9268,0.5071212775140267
2018-10-01,06L,58,11452,0.5064617534055187
2017-11-01,01C,26,5141,0.505738183232834
2018-06-01,07K,41,8111,0.5054863765257058
2018-03-01,07G,29,5738,0.5054025792959219
2017-06-01,03V,18,3563,0.5051922537187763
2017-11-01,00Y,52,10299,0.5049033886785125
2017-08-01,03V,17,3368,0.504750593824228
2017-10-01,02M,31,6146,0.5043931012040351
2019-06-01,01A,69,13695,0.5038335158817087
2018-01-01,10D,19,3773,0.5035780545984627
2017-01-01,04E,45,8937,0.5035246727089627
2017-01-01,00Y,48,9536,0.5033557046979865
2019-06-01,09W,40,7953,0.5029548598013328
2019-07-01,10D,17,3391,0.5013270421704512
2018-11-01,07K,42,8382,0.5010737294201861
2018-10-01,02G,19,3797,0.5003950487226758
2017-01-01,01C,26,5212,0.49884881043745205
2019-05-01,04E,46,9225,0.4986449864498645
2018-01-01,01C,27,5416,0.4985228951255539
2019-07-01,06L,57,11436,0.49842602308499473
2019-07-01,06Y,32,6425,0.4980544747081712
2018-02-01,01A,68,13659,0.497840251848598
2019-03-01,01C,25,5023,0.4977105315548477
2018-11-01,02G,18,3621,0.4971002485501243
2018-06-01,00V,35,7042,0.4970178926441352
2017-07-01,04Q,19,3824,0.49686192468619245
2018-03-01,02M,30,6050,0.49586776859504134
2019-07-01,00Y,43,8679,0.49544878442216844
2017-10-01,14Y,71,14336,0.4952566964285714
2017-11-01,03V,17,3433,0.49519370812700264
2017-02-01,04E,40,8094,0.4941932295527552
2019-04-01,00Y,43,8715,0.49340218014916815
2018-10-01,00R,38,7703,0.49331429313254577
2018-03-01,14Y,66,13387,0.4930156121610517
2017-02-01,00Y,42,8522,0.49284205585543295
2017-04-01,06Q,52,10573,0.4918187836943157
2017-10-01,06Y,32,6507,0.49177808513908094
2017-04-01,00V,32,6510,0.4915514592933948
2017-02-01,02M,27,5494,0.4914452129595923
2019-01-01,00R,38,7734,0.49133695371088704
2019-06-01,00Y,40,8165,0.4898958971218616
2018-03-01,03K,33,6737,0.48983226955618225
2019-04-01,00R,34,6948,0.48934945308002303
2017-10-01,06Q,57,11652,0.48918640576725025
2019-02-01,07J,33,6752,0.4887440758293839
2017-02-01,01C,22,4502,0.48867170146601513
2017-03-01,00Y,49,10029,0.4885831089839466
2017-12-01,06Q,60,12310,0.487408610885459
2019-04-01,06F,62,12741,0.48661800486618007
2017-09-01,02M,29,5960,0.4865771812080537
2018-04-01,10D,17,3499,0.48585310088596745
2019-01-01,06Y,33,6810,0.4845814977973568
2017-11-01,00V,38,7848,0.4841997961264016
2019-01-01,10D,18,3719,0.4840010755579457
2019-07-01,07G,29,6001,0.4832527912014664
2019-04-01,06Q,53,10969,0.48317987054426104
2019-06-01,10D,17,3524,0.48240635641316687
2017-04-01,07K,37,7671,0.4823360709164386
2018-10-01,00Y,47,9745,0.4822986146741919
2018-04-01,00R,31,6431,0.48204011817757736
2019-07-01,07J,35,7264,0.4818281938325991
2017-07-01,00V,33,6856,0.48133022170361733
2018-12-01,06L,57,11888,0.4794751009421265
2018-09-01,06Q,50,10437,0.47906486538277276
2019-04-01,09W,38,7955,0.47768698931489634
2018-04-01,01C,22,4608,0.4774305555555556
2017-07-01,06Q,51,10695,0.47685834502103785
2018-02-01,03K,29,6097,0.4756437592258488
2017-07-01,02M,28,5888,0.4755434782608696
2017-03-01,07K,42,8833,0.47548964111853276
2019-05-01,02Q,22,4627,0.4754700669980549
2017-08-01,04Q,18,3786,0.4754358161648178
2017-08-01,00Y,43,9057,0.4747708954399911
2018-03-01,00R,34,7164,0.4745951982132886
2018-08-01,00V,32,6744,0.4744958481613286
2019-04-01,04E,41,8642,0.47442721592224024
2019-02-01,01C,22,4641,0.4740357681534152
2018-01-01,07K,42,8861,0.47398713463491704
2017-12-01,07K,43,9072,0.4739858906525573
2019-06-01,14Y,57,12027,0.47393364928909953
2017-02-01,14Y,61,12886,0.4733819649231724
2017-03-01,01C,24,5077,0.4727201103013591
2017-10-01,00V,35,7405,0.4726536124240378
2018-11-01,06Q,53,11233,0.47182408973560047
2017-05-01,00Y,44,9326,0.47179927085567236
2018-01-01,00V,37,7850,0.4713375796178344
2017-08-01,02G,15,3183,0.47125353440150797
2019-04-01,04Q,17,3616,0.4701327433628319
2017-08-01,00V,32,6811,0.4698282190574071
2018-03-01,06Q,53,11286,0.4696083643452064
2017-09-01,05H,33,7029,0.4694835680751174
2019-02-01,06L,50,10653,0.46935135642542003
2017-02-01,01X,38,8099,0.46919372762069395
2018-05-01,03K,32,6831,0.46845264236568585
2018-08-01,07K,37,7905,0.46805819101834284
2019-01-01,02M,29,6204,0.4674403610573823
2018-07-01,01X,40,8560,0.46728971962616817
2017-11-01,03K,32,6849,0.4672214921886407
2017-11-01,02M,30,6423,0.4670714619336758
2018-10-01,07K,40,8565,0.46701692936368944
2018-07-01,00Y,41,8782,0.4668640400819859
2018-02-01,14Y,59,12639,0.4668090829970726
2018-08-01,03V,16,3431,0.4663363450888954
2017-12-01,02D,19,4080,0.46568627450980393
2019-04-01,01X,39,8379,0.4654493376297888
2018-09-01,02M,27,5809,0.46479600619728006
2018-01-01,06F,69,14853,0.4645526156332054
2018-06-01,00R,33,7108,0.4642656162070906
2019-03-01,14Y,60,12924,0.4642525533890436
2017-04-01,00Y,37,7976,0.4638916750250752
2019-05-01,06L,52,11219,0.4634994206257242
2018-02-01,00V,31,6693,0.46317047661736144
2018-05-01,06Y,32,6916,0.46269519953730476
2018-04-01,03V,16,3459,0.46256143394044524
2019-06-01,01X,38,8223,0.46211844825489484
2019-02-01,02M,25,5413,0.4618510992056161
2017-01-01,02D,18,3903,0.4611837048424289
2018-06-01,04Q,18,3912,0.4601226993865031
2017-04-01,03V,15,3262,0.4598405885959534
2017-10-01,01X,41,8921,0.4595897320928147
2017-11-01,04Q,18,3917,0.4595353586928772
2017-11-01,06Q,53,11537,0.45939152292623736
2017-04-01,04Q,16,3488,0.45871559633027525
2019-01-01,00Y,44,9598,0.4584288393415295
2019-05-01,10D,16,3491,0.45832139788026355
2019-05-01,14Y,59,12878,0.45814567479422263
2018-08-01,01X,38,8297,0.45799686633723036
2019-02-01,06H,116,25332,0.4579188378335702
2018-08-01,06Q,49,10710,0.4575163398692811
2017-04-01,05D,19,4156,0.4571703561116458
2018-05-01,01X,40,8750,0.4571428571428572
2018-07-01,03V,16,3500,0.4571428571428572
2019-02-01,01X,37,8111,0.45617063247441747
2017-12-01,04Q,19,4176,0.4549808429118774
2017-12-01,03K,32,7035,0.4548685145700071
2018-08-01,06Y,29,6388,0.4539762053850971
2017-10-01,00Y,45,9913,0.453949359427015
2017-10-01,03V,16,3527,0.4536433229373405
2019-02-01,02G,15,3311,0.45303533675626695
2017-06-01,03K,30,6637,0.4520114509567576
2018-05-01,02M,27,5978,0.45165607226497156
2019-01-01,01X,41,9083,0.45139271165914346
2017-05-01,01X,39,8658,0.45045045045045046
2017-06-01,00Y,41,9107,0.45020314044141874
2017-02-01,04Q,16,3555,0.450070323488045
2018-08-01,00R,31,6902,0.44914517531150394
2018-01-01,01X,41,9142,0.4484795449573397
2018-06-01,02M,26,5803,0.4480441151128727
2017-06-01,04Q,18,4019,0.4478726051256532
2018-04-01,00V,30,6700,0.44776119402985076
2019-01-01,06L,54,12064,0.44761273209549074
2019-06-01,02M,24,5370,0.44692737430167595
2018-08-01,10D,15,3363,0.44603033006244425
2018-04-01,07K,36,8086,0.4452139500371012
2018-09-01,07K,34,7639,0.44508443513548895
2017-05-01,00V,31,6989,0.4435541565316926
2018-12-01,02G,16,3610,0.443213296398892
2018-10-01,02M,28,6320,0.44303797468354433
2019-03-01,06Y,30,6781,0.44241262350685734
2019-02-01,07K,34,7698,0.4416731618602235
2018-02-01,07K,34,7712,0.4408713692946058
2019-03-01,00Y,39,8878,0.43928812795674704
2018-11-01,00V,33,7514,0.4391801969656641
2019-04-01,01C,21,4792,0.4382303839732888
2018-07-01,04Q,17,3880,0.4381443298969072
2019-01-01,00V,33,7543,0.4374917141720801
2018-03-01,01X,39,8915,0.4374649467190129
2019-03-01,06Q,50,11430,0.4374453193350831
2017-07-01,02D,16,3660,0.4371584699453552
2018-08-01,04Q,16,3661,0.4370390603660202
2018-08-01,01C,20,4582,0.4364906154517678
2018-03-01,07K,37,8477,0.4364751681019229
2017-06-01,01X,38,8714,0.4360798714711958
2017-03-01,05D,21,4849,0.4330789853578057
2018-02-01,00R,28,6469,0.43283351368063067
2017-05-01,06T,49,11321,0.43282395548096453
2018-09-01,06Y,28,6470,0.4327666151468315
2017-11-01,07K,37,8550,0.43274853801169594
2018-10-01,06Q,51,11801,0.43216676552834504
2019-04-01,05H,28,6481,0.4320320938126832
2017-04-01,06T,46,10665,0.4313173933427098
2019-04-01,02M,24,5586,0.4296455424274973
2017-01-01,01X,39,9086,0.4292317851639886
2017-09-01,06T,47,10991,0.42762260030934396
2019-04-01,07J,29,6782,0.42760247714538485
2018-12-01,03V,15,3510,0.4273504273504274
2017-03-01,00V,31,7276,0.42605827377680044
2019-05-01,02M,25,5869,0.4259669449650707
2019-03-01,06L,49,11512,0.42564280750521194
2019-01-01,07G,26,6116,0.4251144538914323
2017-09-01,01X,35,8240,0.42475728155339804
2019-05-01,01X,39,9197,0.4240513210829618
2017-06-01,02M,25,5905,0.42337002540220153
2018-11-01,04Q,16,3780,0.4232804232804233
2018-02-01,03V,14,3311,0.42283298097251587
2018-11-01,02M,25,5916,0.42258282623394183
2017-03-01,05H,31,7336,0.42257360959651036
2018-10-01,01X,38,8997,0.4223630098921863
2019-04-01,14Y,54,12814,0.4214140783518027
2019-01-01,06Q,51,12163,0.41930444791581023
2017-05-01,04Q,16,3818,0.41906757464641176
2017-04-01,01X,33,7878,0.41888804265041885
2017-03-01,01X,39,9320,0.4184549356223176
2018-05-01,06Q,47,11267,0.417147421673915
2018-09-01,04Q,15,3597,0.4170141784820684
2018-04-01,02M,23,5525,0.416289592760181
2017-08-01,04G,84,20185,0.41615060688630173
2018-05-01,00V,30,7214,0.4158580537843083
2017-04-01,02D,14,3372,0.41518386714116245
2017-05-01,02M,25,6022,0.41514447027565593
2017-12-01,00V,31,7478,0.4145493447445841
2018-12-01,06Q,50,12066,0.41438753522294053
2018-02-01,06Q,43,10379,0.41429810193660277
2017-12-01,01X,38,9189,0.41353792578082493
2018-11-01,07G,25,6054,0.4129501156260324
2018-12-01,14Y,57,13843,0.411760456548436
2019-07-01,00V,29,7052,0.41123085649461144
2018-10-01,00V,32,7787,0.41094131244381665
2018-10-01,05H,28,6816,0.41079812206572774
2018-01-01,02M,26,6334,0.4104831070413641
2018-12-01,06Y,28,6827,0.41013622381719644
2018-09-01,00V,28,6841,0.409296886420114
2017-08-01,02M,23,5631,0.4084532054697212
2019-06-01,03K,27,6625,0.4075471698113208
2019-02-01,00V,27,6638,0.4067490207893944
2017-07-01,04G,83,20440,0.4060665362035225
2019-03-01,07K,33,8129,0.40595399188092013
2019-06-01,04Q,15,3696,0.4058441558441558
2018-07-01,05H,27,6659,0.40546628622916353
2019-07-01,01X,35,8669,0.40373745530049604
2019-06-01,06Q,44,10899,0.403706762088265
2018-04-01,03K,26,6451,0.4030382886374206
2019-04-01,10D,14,3478,0.4025301897642324
2018-09-01,00Y,35,8702,0.4022063893357849
2017-08-01,05H,28,6969,0.40177930836561915
2018-06-01,05H,27,6727,0.4013676230117437
2018-07-01,02M,23,5732,0.40125610607117934
2017-02-01,05H,26,6495,0.4003079291762895
2018-07-01,03K,27,6745,0.4002965159377317
2019-02-01,06Q,43,10788,0.39859102706711164
2019-02-01,14Y,48,12051,0.3983071944236993
2019-03-01,01X,34,8543,0.39798665574154274
2017-01-01,06T,46,11581,0.39720231413522145
2017-02-01,03V,13,3293,0.39477679927118126
2019-07-01,06Q,47,11920,0.39429530201342283
2018-07-01,07K,32,8125,0.39384615384615385
2017-04-01,04G,76,19298,0.3938231941133796
2018-09-01,03K,25,6352,0.39357682619647355
2017-03-01,02D,16,4083,0.3918687239774675
2018-11-01,03K,27,6895,0.39158810732414795
2019-02-01,04Q,14,3581,0.3909522479754258
2017-02-01,04G,76,19525,0.38924455825864274
2018-02-01,01X,30,7713,0.38895371450797356
2019-04-01,07G,22,5664,0.3884180790960452
2017-05-01,04G,83,21390,0.38803179055633474
2018-03-01,06Y,26,6701,0.38800179077749586
2019-07-01,07K,31,7991,0.3879364284820423
2017-02-01,06T,40,10318,0.3876720294630742
2018-11-01,06T,46,11891,0.3868471953578337
2018-06-01,10D,14,3620,0.3867403314917127
2018-03-01,04Q,14,3626,0.3861003861003861
2017-05-01,02D,14,3636,0.385038503850385
2018-07-01,06Q,43,11258,0.3819506128974951
2018-08-01,02M,22,5773,0.38108435821929676
2019-05-01,00V,28,7366,0.38012489818083084
2019-07-01,05H,24,6333,0.37896731406916156
2017-11-01,05H,28,7396,0.3785830178474851
2019-01-01,07K,33,8734,0.3778337531486146
2017-08-01,01X,32,8490,0.37691401648998824
2018-12-01,04Q,15,3983,0.37660055234747675
2018-10-01,03K,26,6909,0.37632074106238245
2019-06-01,06Y,25,6647,0.37610952309312473
2019-03-01,03K,26,6916,0.37593984962406013
2019-03-01,02M,22,5853,0.3758756193405091
2017-08-01,06T,40,10687,0.3742865163282493
2019-04-01,06L,41,10957,0.37419001551519576
2018-05-01,05H,26,6963,0.3734022691368663
2017-04-01,05H,24,6460,0.37151702786377705
2018-05-01,06T,42,11324,0.37089367714588484
2018-04-01,06Y,24,6483,0.37019898195279966
