month,pct,total_items,total_cost
2010-12-01,07N,4,405.49999999999994
2010-12-01,06P,5,369.61
2010-12-01,99F,3,154.47
2010-12-01,00M,3,93.72999999999999
2010-12-01,06Y,7,258.64
2010-12-01,08T,3,121.57
2010-12-01,05C,2,91.17
2010-12-01,15D,8,595.3499999999999
2010-12-01,07K,1,30.37
2010-12-01,07H,5,195.45000000000002
2010-12-01,00P,6,266.74
2010-12-01,03M,1,60.74
2010-12-01,08R,3,121.57
2010-12-01,05J,2,126.59
2010-12-01,09H,4,199.20999999999998
2010-12-01,01A,1,182.26
2010-12-01,5A3,1,30.4
2010-12-01,07P,6,346.07
2010-12-01,10X,4,257.0
2010-12-01,08E,9,582.36
2010-12-01,00D,3,136.75
2010-12-01,06N,12,608.75
2010-12-01,02Y,5,184.89000000000001
2010-12-01,5K5,1,60.77
2010-12-01,08X,4,213.98000000000002
2010-12-01,09N,4,134.67000000000002
2010-12-01,04J,2,63.33
2010-12-01,99G,6,448.98
2010-12-01,08N,8,547.73
2010-12-01,05D,4,189.93
2010-12-01,04E,2,63.32
2010-12-01,03F,4,182.34
2010-12-01,02R,9,824.0799999999999
2010-12-01,09L,3,155.73
2010-12-01,11N,4,122.8
2010-12-01,09X,9,352.43
2010-12-01,09Y,7,560.77
2010-12-01,09G,7,346.92
2010-12-01,99A,8,269.95
2010-12-01,09A,4,153.24
2010-12-01,05T,3,91.11
2010-12-01,02T,1,63.3
2010-12-01,00Y,2,105.35
2010-12-01,10J,7,337.97999999999996
2010-12-01,99E,7,224.62
2010-12-01,04C,10,500.57000000000005
2010-12-01,04V,14,657.78
2010-12-01,06M,3,248.10000000000002
2010-12-01,09E,3,71.38
2010-12-01,00Q,2,154.94
2010-12-01,03E,3,93.69
2010-12-01,00T,2,111.85
2010-12-01,10L,2,60.81
2011-01-01,04N,4,112.25
2011-01-01,10K,3,124.05
2011-01-01,06H,19,825.21
2011-01-01,09H,3,102.97
2011-01-01,08Y,7,318.13
2011-01-01,04D,1,30.39
2011-01-01,14Y,2,121.5
2011-01-01,10C,2,212.57
2011-01-01,03K,1,14.79
2011-01-01,02A,2,40.96
2011-01-01,05Y,1,31.65
2011-01-01,03H,12,648.62
2011-01-01,15F,12,1123.6200000000001
2011-01-01,08V,11,639.7
2011-01-01,05L,1,30.39
2011-01-01,02P,1,60.75
2011-01-01,00J,2,151.86
2011-01-01,08F,5,181.55
2011-01-01,07M,17,951.6499999999999
2011-01-01,06M,1,63.27
2011-01-01,06D,1,91.11
2011-01-01,04L,2,40.96
2011-01-01,08D,7,334.97
2011-01-01,10L,1,63.27
2011-01-01,07V,3,238.64999999999998
2011-01-01,08W,11,660.19
2011-01-01,00D,4,270.3
2011-01-01,08H,5,188.38
2011-01-01,09F,4,153.18
2011-01-01,05A,9,416.94
2011-01-01,99N,5,215.1
2011-01-01,04R,10,485.25000000000006
2011-01-01,99C,1,10.57
2011-01-01,05W,6,216.89
2011-01-01,08G,1,30.39
2011-01-01,11E,3,122.76
2011-01-01,00C,1,63.27
2011-01-01,06Y,9,271.64
2011-01-01,01W,1,28.37
2011-01-01,00M,1,30.39
2011-01-01,11N,6,265.76
2011-01-01,11X,12,727.61
2011-01-01,03R,16,1178.47
2011-01-01,00L,3,125.28
2011-01-01,05G,4,212.59999999999997
2011-01-01,08P,1,118.08
2011-01-01,07R,20,707.27
2011-01-01,02D,1,31.65
2011-01-01,06F,6,280.91999999999996
2011-01-01,06T,1,91.11
2011-01-01,07Q,10,659.25
2011-01-01,03L,1,91.11
2011-01-01,06N,16,1084.6999999999998
2011-01-01,5A3,1,30.39
2011-01-01,10Q,9,406.68999999999994
2011-01-01,06L,6,373.26
2011-01-01,04G,6,213.93
2011-01-01,08A,8,597.29
2011-01-01,03V,2,121.5
2011-01-01,11J,7,331.15999999999997
2011-01-01,00P,5,247.14000000000001
2011-01-01,99D,9,353.41
2011-01-01,08N,14,941.91
2011-01-01,12F,5,369.51
2011-01-01,12D,1,30.39
2011-01-01,07J,1,60.75
2011-01-01,10A,1,63.27
2011-01-01,08E,15,864.4
2011-01-01,05N,9,348.48999999999995
2011-01-01,01V,2,158.16
2011-01-01,08X,6,455.58000000000004
2011-01-01,09E,4,213.9
2011-01-01,02M,1,60.75
2011-01-01,07W,9,600.2499999999999
2011-01-01,02R,4,124.08000000000001
2011-01-01,15A,8,280.2
2011-01-01,07Y,9,440.46
2011-01-01,05J,1,31.65
2011-01-01,09Y,2,92.4
2011-01-01,11M,18,890.1099999999999
2011-01-01,99H,9,539.47
2011-01-01,07H,4,154.44
2011-01-01,10J,7,277.23
2011-01-01,10R,1,121.47
2011-01-01,13T,5,218.96999999999997
2011-01-01,06K,16,772.05
2011-01-01,00V,1,30.39
2011-01-01,03T,6,229.42000000000002
2011-01-01,08R,8,517.57
2011-01-01,99A,16,693.32
2011-01-01,00X,1,30.39
2011-01-01,5QH,1,28.37
2011-01-01,02H,4,89.18
2011-01-01,01T,2,124.02
2011-01-01,09N,1,31.65
2011-01-01,03E,4,261.09999999999997
2011-01-01,04C,11,521.06
2011-01-01,99M,7,302.05999999999995
2011-01-01,07T,16,662.03
2011-01-01,02T,2,158.16
2011-01-01,09A,5,187.35
2011-01-01,02Y,3,124.05000000000001
2011-01-01,05C,3,104.23
2011-01-01,06P,2,51.5
2011-01-01,10X,1,63.27
2011-01-01,05Q,2,60.78
2011-01-01,08K,11,721.42
2011-01-01,06V,2,88.35
2011-01-01,09G,12,706.72
2011-01-01,01H,2,206.5
2011-01-01,99G,9,479.26
2011-01-01,05T,2,63.24
2011-01-01,09J,8,278.52000000000004
2011-01-01,01J,2,122.75999999999999
2011-01-01,00N,1,21.11
2011-01-01,09X,8,259.96
2011-01-01,08C,3,151.62
2011-01-01,04M,2,60.78
2011-01-01,99F,2,84.38
2011-01-01,02E,4,315.51
2011-01-01,01A,4,313.8
2011-01-01,11A,10,450.16999999999996
2011-01-01,00Y,2,105.3
2011-01-01,04F,2,72.58
2011-01-01,07P,7,761.71
2011-01-01,5K5,2,124.02
2011-01-01,02F,5,246.75
2011-01-01,08M,7,327.07
2011-01-01,04Y,2,60.78
2011-01-01,05X,1,31.65
2011-01-01,15D,2,263.17
2011-01-01,01R,1,56.7
2011-01-01,07X,8,508.93
2011-01-01,04H,3,150.98
2011-01-01,01E,2,94.92
2011-01-01,09C,2,92.4
2011-01-01,10E,1,63.27
2011-01-01,08J,7,348.90999999999997
2011-01-01,09L,3,124.05000000000001
2011-01-01,06Q,7,310.05
2011-01-01,04E,2,60.78
2011-01-01,07N,8,497.34
2011-01-01,02G,1,63.27
2011-01-01,15C,13,582.2700000000001
2011-01-01,09P,1,63.27
2011-01-01,05R,8,303.38
2011-01-01,07L,3,93.69
2011-01-01,04V,14,513.07
2011-01-01,04J,1,30.39
2011-01-01,03F,3,90.41
2011-01-01,99Q,11,455.15999999999997
2011-01-01,08Q,9,548.81
2011-01-01,10V,7,535.6899999999999
2011-01-01,14L,2,56.98
2011-01-01,00K,4,207.14
2011-01-01,05V,4,217.68
2011-01-01,09W,9,243.36
2011-01-01,03J,3,172.13
2011-01-01,03Q,5,278.4
2011-01-01,99K,3,124.02
2011-01-01,08T,3,121.53
2011-01-01,03W,24,932.8899999999999
2011-01-01,04K,4,513.17
2011-01-01,01C,5,238.98000000000002
2011-01-01,01K,5,145.16000000000003
2011-01-01,05D,1,60.75
2011-01-01,02N,1,31.65
2011-01-01,09D,5,296.56
2011-01-01,15E,21,1086.35
2011-01-01,99E,6,194.10999999999999
2011-01-01,99P,8,287.8
2011-01-01,02Q,1,63.27
2011-01-01,99J,7,320.61999999999995
2011-01-01,01Y,1,30.39
2011-01-01,08L,8,403.73999999999995
2011-02-01,05C,4,155.89
2011-02-01,08H,8,321.06
2011-02-01,08T,1,30.43
2011-02-01,09W,8,193.96
2011-02-01,01C,4,217.94
2011-02-01,09J,2,60.86
2011-02-01,04V,12,589.35
2011-02-01,06T,1,10.58
2011-02-01,15F,8,735.17
2011-02-01,03E,4,312.90999999999997
2011-02-01,05Q,5,154.66
2011-02-01,08X,3,219.17000000000002
2011-02-01,04E,1,31.69
2011-02-01,00P,5,335.74
2011-02-01,05G,2,60.86
2011-02-01,15E,18,776.0300000000001
2011-02-01,11M,22,1049.2200000000003
2011-02-01,08J,5,185.06
2011-02-01,99E,1,30.43
2011-02-01,07X,9,257.78000000000003
2011-02-01,99N,3,92.51
2011-02-01,01D,1,126.66
2011-02-01,14L,4,224.7
2011-02-01,09X,10,455.75
2011-02-01,00J,1,121.61
2011-02-01,09F,4,212.9
2011-02-01,09L,4,185.02
2011-02-01,06F,6,195.60000000000002
2011-02-01,00M,4,214.16000000000003
2011-02-01,11A,13,765.43
2011-02-01,04K,5,1161.8600000000001
2011-02-01,02Q,2,124.16
2011-02-01,15A,6,248.34
2011-02-01,5K5,1,60.82
2011-02-01,10X,1,30.43
2011-02-01,08G,2,45.24
2011-02-01,01H,2,91.25
2011-02-01,09N,3,72.7
2011-02-01,10A,4,162.38
2011-02-01,04D,1,31.69
2011-02-01,05D,2,95.03
2011-02-01,09D,5,217.97000000000003
2011-02-01,08D,11,466.77
2011-02-01,04M,4,244.55
2011-02-01,99K,2,60.86
2011-02-01,09E,3,92.55000000000001
2011-02-01,00T,1,101.34
2011-02-01,09H,2,103.06
2011-02-01,02P,1,31.66
2011-02-01,05Y,1,30.43
2011-02-01,06Q,10,580.23
2011-02-01,08N,5,283.84
2011-02-01,99J,10,367.48
2011-02-01,04H,2,91.22
2011-02-01,02D,1,31.69
2011-02-01,03X,1,60.82
2011-02-01,04R,6,165.23
2011-02-01,07M,21,855.4399999999999
2011-02-01,01E,2,95.03
2011-02-01,07Q,9,491.22
2011-02-01,99Q,17,686.2399999999999
2011-02-01,00L,5,245.8
2011-02-01,12D,1,30.43
2011-02-01,02M,2,121.64
2011-02-01,07Y,4,153.86
2011-02-01,02R,2,91.25
2011-02-01,01T,1,63.34
2011-02-01,02F,4,183.72
2011-02-01,00K,3,49.56
2011-02-01,08K,10,461.29
2011-02-01,06L,7,402.83000000000004
2011-02-01,09A,10,466.34
2011-02-01,02A,1,10.58
2011-02-01,09C,3,122.94
2011-02-01,02Y,1,31.69
2011-02-01,11J,5,330.18
2011-02-01,07L,1,30.43
2011-02-01,08M,4,172.76999999999998
2011-02-01,07V,3,187.5
2011-02-01,04Q,3,91.28999999999999
2011-02-01,03L,4,274.65
2011-02-01,99A,10,457.73
2011-02-01,14Y,5,281.28
2011-02-01,08Q,12,602.4899999999999
2011-02-01,07P,7,328.83000000000004
2011-02-01,06D,1,30.43
2011-02-01,03K,2,60.86
2011-02-01,05X,2,244.88
2011-02-01,05W,6,272.62
2011-02-01,08E,7,415.59000000000003
2011-02-01,08V,9,662.56
2011-02-01,06V,2,42.24
2011-02-01,04G,3,121.65
2011-02-01,11N,9,440.08000000000004
2011-02-01,10J,8,242.67
2011-02-01,05R,5,183.74
2011-02-01,10R,3,273.64
2011-02-01,07H,8,350.2
2011-02-01,03W,18,815.13
2011-02-01,02H,7,707.8499999999999
2011-02-01,08A,5,113.3
2011-02-01,04C,12,462.18999999999994
2011-02-01,12F,3,414.45000000000005
2011-02-01,00V,1,30.43
2011-02-01,03D,3,92.92999999999999
2011-02-01,07K,1,30.43
2011-02-01,99F,4,126.75
2011-02-01,01J,3,93.81
2011-02-01,07N,4,367.38
2011-02-01,01K,1,31.69
2011-02-01,10V,7,278.82
2011-02-01,13T,4,269.62
2011-02-01,04N,4,167.66000000000003
2011-02-01,02E,2,273.61
2011-02-01,10Q,6,272.02000000000004
2011-02-01,10D,3,180.92
2011-02-01,03T,9,415.98
2011-02-01,03F,2,60.09
2011-02-01,99P,9,351.9
2011-02-01,06H,16,718.0999999999999
2011-02-01,99D,9,331.06
2011-02-01,04F,2,72.67
2011-02-01,03N,1,31.69
2011-02-01,00D,3,157.12
2011-02-01,07W,8,516.4799999999999
2011-02-01,99M,6,306.65999999999997
2011-02-01,05J,3,278.7
2011-02-01,11E,3,118.81
2011-02-01,09P,1,59.12
2011-02-01,08F,10,358.38
2011-02-01,99C,3,92.54
2011-02-01,05H,2,60.85
2011-02-01,06M,5,342.03999999999996
2011-02-01,03J,1,30.43
2011-02-01,01A,1,30.43
2011-02-01,10L,2,92.51
2011-02-01,03A,3,214.12
2011-02-01,03R,8,638.26
2011-02-01,05T,2,60.78
2011-02-01,01F,2,63.38
2011-02-01,07T,8,588.8700000000001
2011-02-01,08R,1,30.43
2011-02-01,15C,10,392.86
2011-02-01,04J,2,60.85
2011-02-01,06K,16,783.2099999999999
2011-02-01,08P,1,30.43
2011-02-01,10E,3,155.82
2011-02-01,99H,7,278.39
2011-02-01,08L,12,471.9100000000001
2011-02-01,09Y,4,440.78999999999996
2011-02-01,08W,12,440.24999999999994
2011-02-01,07R,23,1190.36
2011-02-01,07G,3,132.22
2011-02-01,03Q,3,124.2
2011-02-01,06N,11,494.37999999999994
2011-02-01,08Y,4,273.65
2011-02-01,10K,5,353.87
2011-02-01,01X,1,63.34
2011-02-01,05A,5,206.07
2011-02-01,11X,10,568.54
2011-02-01,05N,8,339.98
2011-02-01,04Y,2,51.57
2011-02-01,05F,2,95.03
2011-02-01,09G,9,466.2900000000001
2011-02-01,01V,2,89.55
2011-02-01,08C,3,95.07000000000001
2011-02-01,02N,1,31.69
2011-02-01,05V,1,30.43
2011-02-01,06Y,8,334.01000000000005
2011-02-01,99G,4,449.2
2011-02-01,06P,5,402.82
2011-02-01,01R,3,220.95
2011-02-01,03H,10,477.12
2011-02-01,15D,3,265.55
2011-03-01,07H,9,420.31
2011-03-01,00L,3,126.72
2011-03-01,08P,1,30.43
2011-03-01,02N,1,31.69
2011-03-01,04H,2,91.22
2011-03-01,99D,9,392.18000000000006
2011-03-01,00Q,1,28.4
2011-03-01,07P,7,561.21
2011-03-01,05G,5,152.11
2011-03-01,15D,6,214.23000000000002
2011-03-01,04M,1,31.69
2011-03-01,06H,24,1074.71
2011-03-01,09W,9,228.63
2011-03-01,05D,1,31.69
2011-03-01,10D,1,63.34
2011-03-01,11N,6,183.77
2011-03-01,02T,1,63.34
2011-03-01,04C,10,532.62
2011-03-01,01W,1,60.82
2011-03-01,99E,7,243.79
2011-03-01,99N,10,463.75
2011-03-01,03N,1,31.69
2011-03-01,05N,5,174.51
2011-03-01,11A,11,491.22
2011-03-01,06P,4,294.72
2011-03-01,15F,7,610.63
2011-03-01,05L,3,390.11
2011-03-01,10V,4,340.78
2011-03-01,10X,3,227.19
2011-03-01,06L,7,294.33
2011-03-01,99Q,21,749.71
2011-03-01,06Q,6,183.76
2011-03-01,00D,5,358.67
2011-03-01,09X,7,257.69
2011-03-01,99P,8,339.58
2011-03-01,07V,3,290.35
2011-03-01,03E,1,31.69
2011-03-01,09A,7,430.79
2011-03-01,04Y,1,30.43
2011-03-01,11M,26,1251.23
2011-03-01,03J,4,205.28
2011-03-01,04F,4,194.31
2011-03-01,00J,7,296.05
2011-03-01,99A,10,392.38
2011-03-01,03T,9,302.39
2011-03-01,08Q,11,810.3900000000001
2011-03-01,09D,7,303.71
2011-03-01,10J,8,266.98999999999995
2011-03-01,04R,11,533.1999999999999
2011-03-01,07T,13,711.2600000000001
2011-03-01,00T,1,101.34
2011-03-01,01D,3,168.93
2011-03-01,10C,2,60.86
2011-03-01,00K,1,30.43
2011-03-01,08R,4,249.6
2011-03-01,08T,3,121.67
2011-03-01,00X,1,30.43
2011-03-01,99H,8,372.46000000000004
2011-03-01,15E,22,953.0099999999999
2011-03-01,08Y,4,214.15
2011-03-01,04Q,4,154.62
2011-03-01,07R,21,895.0
2011-03-01,09N,5,155.93
2011-03-01,09Y,6,483.44
2011-03-01,03D,1,10.58
2011-03-01,05T,3,92.44
2011-03-01,06T,5,206.12
2011-03-01,03H,7,360.76
2011-03-01,03Q,4,137.3
2011-03-01,04D,1,30.43
2011-03-01,07Y,4,179.26
2011-03-01,08A,13,1040.53
2011-03-01,15C,19,767.98
2011-03-01,05Y,1,91.21
2011-03-01,01H,3,237.17000000000002
2011-03-01,01J,2,62.11
2011-03-01,05J,2,153.3
2011-03-01,09G,13,854.5500000000001
2011-03-01,01F,1,31.69
2011-03-01,03K,1,30.39
2011-03-01,12D,1,30.43
2011-03-01,05W,4,153.78
2011-03-01,99C,1,31.69
2011-03-01,02P,1,31.66
2011-03-01,08E,7,360.7
2011-03-01,08W,10,537.25
2011-03-01,10L,2,91.25
2011-03-01,07Q,10,769.27
2011-03-01,07W,16,894.11
2011-03-01,05H,2,113.53
2011-03-01,04V,15,678.4900000000001
2011-03-01,04E,2,42.27
2011-03-01,05V,3,182.45999999999998
2011-03-01,05R,8,285.76
2011-03-01,04N,3,72.67
2011-03-01,12F,4,214.15
2011-03-01,09L,4,154.62
2011-03-01,02R,6,216.74
2011-03-01,08M,3,101.27000000000001
2011-03-01,08N,11,599.8800000000001
2011-03-01,06N,10,633.41
2011-03-01,02H,8,448.53
2011-03-01,02G,1,121.61
2011-03-01,08K,14,808.8100000000002
2011-03-01,09P,2,103.06
2011-03-01,10E,1,60.82
2011-03-01,01E,2,95.03
2011-03-01,02D,1,31.69
2011-03-01,03L,4,274.65
2011-03-01,07M,17,735.87
2011-03-01,99J,13,565.53
2011-03-01,10Q,9,389.78
2011-03-01,00N,2,84.48
2011-03-01,07G,3,52.85
2011-03-01,05Q,4,122.97
2011-03-01,09J,4,185.01999999999998
2011-03-01,99M,8,458.70000000000005
2011-03-01,5K5,1,63.34
2011-03-01,00V,3,76.72
2011-03-01,06V,2,67.31
2011-03-01,01A,4,347.08
2011-03-01,11E,3,295.93
2011-03-01,05X,1,121.61
2011-03-01,01V,1,30.43
2011-03-01,07X,6,247.13
2011-03-01,02Y,7,276.22999999999996
2011-03-01,99G,7,489.05
2011-03-01,10K,6,356.44
2011-03-01,11J,8,369.1
2011-03-01,09E,4,215.42
2011-03-01,04K,8,603.0
2011-03-01,05F,2,62.11
2011-03-01,13T,5,306.63
2011-03-01,07N,5,365.31
2011-03-01,08D,13,614.55
2011-03-01,08H,13,614.1800000000001
2011-03-01,03F,5,189.15
2011-03-01,15A,6,174.51000000000002
2011-03-01,08G,2,60.86
2011-03-01,10A,1,30.43
2011-03-01,01R,3,241.71
2011-03-01,07L,10,211.43
2011-03-01,14Y,6,342.09000000000003
2011-03-01,08C,6,305.12
2011-03-01,09H,3,154.59
2011-03-01,03A,3,153.33
2011-03-01,08X,5,305.37
2011-03-01,08L,8,395.39
2011-03-01,14L,2,91.25
2011-03-01,11X,9,564.1899999999999
2011-03-01,08J,5,274.53000000000003
2011-03-01,01C,1,60.82
2011-03-01,03W,21,843.97
2011-03-01,02X,2,126.62
2011-03-01,00P,10,565.4499999999999
2011-03-01,00Y,4,157.82999999999998
2011-03-01,06M,3,157.11
2011-03-01,05C,5,165.21
2011-03-01,99K,3,124.16
2011-03-01,06F,7,338.28
2011-03-01,10R,2,182.43
2011-03-01,99F,2,126.68
2011-03-01,02F,2,121.63999999999999
2011-03-01,01G,1,31.69
2011-03-01,03R,11,1052.3700000000001
2011-03-01,09F,7,244.64999999999998
2011-03-01,06Y,7,196.79999999999998
2011-03-01,06K,19,940.5099999999999
2011-03-01,08V,12,1020.0
2011-03-01,09C,3,153.33
2011-03-01,02A,2,62.11
2011-03-01,05A,7,323.67
2011-03-01,08F,8,342.41999999999996
2011-03-01,04G,10,423.85
2011-03-01,00M,5,155.93
2011-03-01,03Y,1,177.3
2011-03-01,02E,3,314.14
2011-04-01,01R,2,178.17
2011-04-01,08X,6,349.71999999999997
2011-04-01,99H,7,418.01
2011-04-01,07N,7,367.05
2011-04-01,05H,2,87.09
2011-04-01,01H,3,176.18
2011-04-01,05R,3,93.7
2011-04-01,10Q,8,291.46000000000004
2011-04-01,08M,10,416.55999999999995
2011-04-01,00L,4,273.3
2011-04-01,08N,8,402.48
2011-04-01,02Q,1,63.27
2011-04-01,02A,1,30.39
2011-04-01,07T,12,658.66
2011-04-01,99J,7,331.13
2011-04-01,05A,10,451.38
2011-04-01,08A,7,313.93999999999994
2011-04-01,07X,6,265.32
2011-04-01,11N,6,224.41000000000003
2011-04-01,03W,22,865.3299999999999
2011-04-01,03Q,2,92.4
2011-04-01,08G,4,103.0
2011-04-01,08Y,9,509.28000000000003
2011-04-01,11E,2,101.22999999999999
2011-04-01,99D,7,277.11
2011-04-01,99Q,15,553.21
2011-04-01,07P,10,888.3
2011-04-01,99F,4,184.8
2011-04-01,01V,3,217.22
2011-04-01,02M,4,245.51999999999998
2011-04-01,08F,6,257.38
2011-04-01,99G,5,205.91
2011-04-01,06D,2,113.4
2011-04-01,99N,8,341.66999999999996
2011-04-01,10D,3,150.36
2011-04-01,15D,6,335.4
2011-04-01,03L,3,189.82
2011-04-01,00X,1,182.19
2011-04-01,01A,2,212.57999999999998
2011-04-01,04D,1,31.65
2011-04-01,00J,3,212.61
2011-04-01,07H,5,253.09
2011-04-01,00C,1,59.06
2011-04-01,11A,8,308.82000000000005
2011-04-01,05J,1,30.39
2011-04-01,5K5,1,113.38
2011-04-01,05V,1,30.39
2011-04-01,15C,10,359.12
2011-04-01,05W,7,275.12
2011-04-01,00M,4,122.82
2011-04-01,04Y,2,52.76
2011-04-01,02N,1,31.65
2011-04-01,09L,3,154.41000000000003
2011-04-01,06Q,8,314.38
2011-04-01,00D,5,336.36
2011-04-01,08K,9,475.03
2011-04-01,04M,3,124.05
2011-04-01,04V,12,441.73999999999995
2011-04-01,02T,1,63.27
2011-04-01,99M,3,184.77
2011-04-01,08H,10,567.59
2011-04-01,99C,1,30.39
2011-04-01,08W,9,382.88
2011-04-01,01D,2,93.66
2011-04-01,09H,3,91.17
2011-04-01,01E,1,63.27
2011-04-01,08L,11,708.23
2011-04-01,00Q,1,94.89
2011-04-01,10A,2,92.4
2011-04-01,13T,6,242.79000000000002
2011-04-01,01J,2,121.5
2011-04-01,02F,5,291.06
2011-04-01,05T,2,60.72
2011-04-01,06Y,4,104.2
2011-04-01,09P,3,130.54000000000002
2011-04-01,00T,1,30.39
2011-04-01,03F,4,154.44
2011-04-01,05D,2,94.92
2011-04-01,12F,2,187.26
2011-04-01,07Y,6,761.26
2011-04-01,01K,1,30.36
2011-04-01,03T,13,350.91999999999996
2011-04-01,08P,3,91.17
2011-04-01,05Y,2,126.53999999999999
2011-04-01,02D,1,31.65
2011-04-01,07M,19,1001.0399999999998
2011-04-01,07V,3,212.61
2011-04-01,02H,5,435.78
2011-04-01,04E,4,186.06
2011-04-01,02E,6,587.5600000000001
2011-04-01,04K,6,1034.0600000000002
2011-04-01,08E,9,580.89
2011-04-01,01C,6,335.13
2011-04-01,08D,4,186.06
2011-04-01,03R,9,535.6
2011-04-01,05C,3,121.53
2011-04-01,10V,6,246.84000000000003
2011-04-01,09A,12,745.85
2011-04-01,08C,7,377.09000000000003
2011-04-01,00R,1,30.39
2011-04-01,15F,8,812.75
2011-04-01,05G,5,183.57
2011-04-01,04C,11,459.92
2011-04-01,00P,7,326.98999999999995
2011-04-01,09G,11,722.8299999999999
2011-04-01,01T,3,182.25
2011-04-01,05N,5,310.04999999999995
2011-04-01,08J,5,279.69
2011-04-01,03D,4,145.52
2011-04-01,06T,1,101.23
2011-04-01,09D,8,444.64
2011-04-01,03J,1,30.39
2011-04-01,06H,19,876.62
2011-04-01,04N,4,182.25
2011-04-01,09E,1,94.89
2011-04-01,04R,8,368.01
2011-04-01,03H,8,456.63
2011-04-01,05Q,2,60.78
2011-04-01,07W,9,459.69999999999993
2011-04-01,07Q,11,728.44
2011-04-01,00K,1,60.75
2011-04-01,14L,3,166.21
2011-04-01,11J,5,326.48
2011-04-01,09Y,3,365.22
2011-04-01,11M,28,1341.2100000000003
2011-04-01,08V,9,466.61
2011-04-01,15A,7,267.93
2011-04-01,10K,4,156.95999999999998
2011-04-01,06P,7,424.56
2011-04-01,04F,1,42.19
2011-04-01,99E,6,186.13
2011-04-01,08R,3,72.61
2011-04-01,00V,2,60.78
2011-04-01,04G,8,299.03000000000003
2011-04-01,09J,4,156.95999999999998
2011-04-01,02R,2,60.78
2011-04-01,03X,1,60.75
2011-04-01,03E,2,221.41
2011-04-01,06K,14,628.31
2011-04-01,10L,2,91.14
2011-04-01,10R,3,182.25
2011-04-01,10C,2,91.14
2011-04-01,09N,2,63.3
2011-04-01,06V,4,128.02
2011-04-01,06F,5,245.51999999999998
2011-04-01,05X,1,94.89
2011-04-01,14Y,1,60.75
2011-04-01,09X,8,366.62999999999994
2011-04-01,05L,2,153.95
2011-04-01,15E,16,520.3799999999999
2011-04-01,12D,2,121.5
2011-04-01,01F,1,31.65
2011-04-01,06L,4,273.33
2011-04-01,99A,8,459.5
2011-04-01,03K,3,44.37
2011-04-01,10J,7,257.38
2011-04-01,99K,1,60.75
2011-04-01,10X,1,60.75
2011-04-01,08Q,11,505.45
2011-04-01,08T,3,166.21
2011-04-01,11X,9,456.51
2011-04-01,04J,1,31.65
2011-04-01,06N,10,647.9499999999999
2011-04-01,09C,6,427.73999999999995
2011-04-01,04H,1,60.72
2011-04-01,02Y,5,159.23000000000002
2011-04-01,07R,22,1123.77
2011-04-01,06M,1,126.51
2011-04-01,09W,5,89.53999999999999
2011-04-01,99P,14,700.76
2011-04-01,07L,4,29.66
2011-05-01,02G,1,121.65
2011-05-01,01F,2,63.4
2011-05-01,05X,3,274.54
2011-05-01,09W,5,250.91
2011-05-01,99N,6,227.35000000000002
2011-05-01,02P,1,31.67
2011-05-01,07N,3,264.44
2011-05-01,01E,2,95.07
2011-05-01,08H,3,71.47
2011-05-01,09C,2,92.54
2011-05-01,03Y,1,59.14
2011-05-01,03T,5,195.54
2011-05-01,00V,1,30.44
2011-05-01,02D,1,31.7
2011-05-01,07Y,7,330.0
2011-05-01,08P,4,242.5
2011-05-01,11M,20,1172.4
2011-05-01,03H,7,371.37
2011-05-01,08W,10,586.44
2011-05-01,01C,7,278.92
2011-05-01,99M,8,457.59000000000003
2011-05-01,05H,2,86.37
2011-05-01,15D,1,30.44
2011-05-01,04G,4,208.9
2011-05-01,15E,30,1391.1200000000006
2011-05-01,01J,1,31.7
2011-05-01,01A,3,154.57999999999998
2011-05-01,00L,6,280.09
2011-05-01,14L,3,163.94
2011-05-01,06A,1,121.65
2011-05-01,03E,3,95.04
2011-05-01,02H,5,103.53999999999999
2011-05-01,08A,12,1011.25
2011-05-01,99E,3,124.24
2011-05-01,03A,4,183.82
2011-05-01,00P,9,697.4300000000002
2011-05-01,07M,17,966.71
2011-05-01,11J,7,421.58
2011-05-01,08N,14,734.8100000000001
2011-05-01,05A,6,239.38
2011-05-01,03L,1,56.78
2011-05-01,08C,6,275.92999999999995
2011-05-01,03K,3,152.11
2011-05-01,05F,3,124.24000000000001
2011-05-01,11E,3,235.23000000000002
2011-05-01,04N,5,132.73000000000002
2011-05-01,01X,1,63.37
2011-05-01,04R,7,297.24
2011-05-01,02M,2,121.68
2011-05-01,05J,2,62.14
2011-05-01,02T,1,63.37
2011-05-01,03J,2,81.15
2011-05-01,04Q,3,91.32000000000001
2011-05-01,01T,1,60.84
2011-05-01,99F,4,216.75
2011-05-01,99A,5,237.31
2011-05-01,05L,4,195.20000000000002
2011-05-01,02E,1,243.26
2011-05-01,09A,7,313.12
2011-05-01,99P,10,489.2099999999999
2011-05-01,12D,2,60.87
2011-05-01,10K,6,352.78
2011-05-01,10A,2,105.63
2011-05-01,08L,8,493.04999999999995
2011-05-01,99H,10,403.15999999999997
2011-05-01,02Q,3,180.82
2011-05-01,04Y,2,92.54
2011-05-01,08X,1,31.7
2011-05-01,09D,4,188.88
2011-05-01,00T,1,30.44
2011-05-01,06D,1,91.24
2011-05-01,08Y,5,214.26
2011-05-01,00N,1,63.37
2011-05-01,10J,9,366.32
2011-05-01,05Y,1,95.03
