,practice,pct,items,rate,monthly_rate,code_x,rural_urban_code,mean_percentile,num_gps_june,num_gps_sept,CL,PH,PHAS,TOTAL,Value_imd,Value_satisfaction,Value_long_term_health,Value_over_65,Value_under_18,code_y,dispensing_patients,total_items
5918,M88600,05L,1526,555.8017421920053,46.31681184933378,M88600,6,0.4663425772623619,3.0,3.0,422.43,97.0,27.0,546.4300000000001,37.0918973642172,52.7800355468161,58.138366866531,16.327345309381197,25.1576846307385,M88600,0.0,52888
5919,M88610,05L,1218,334.33218198870003,27.861015165725004,M88610,6,0.517910031246263,7.0,7.0,418.42999999999995,96.42,27.0,541.8499999999999,39.604338397378605,65.1086759477583,47.5216381356295,10.396187071790301,26.380697050938302,M88610,0.0,25454
5920,M88612,05L,3579,849.2110570648949,70.76758808874125,M88612,6,0.63611667263037,3.0,3.0,422.93,91.75999999999999,27.0,541.69,43.9421622253389,93.8638759813926,51.7353446291876,13.5577372604021,25.8859280037401,M88612,0.0,79989
5921,M88616,05L,5017,506.96397595028384,42.24699799585699,M88616,6,0.5093095571861955,2.0,2.0,429.52000000000004,97.0,27.0,553.52,40.729098939929294,45.0731968414492,64.0892851046664,15.0,22.0298913043478,M88616,0.0,157509
5922,M88618,05L,2041,880.1840005750017,73.34866671458347,M88618,6,0.42448190642926165,1.0,1.0,402.4,97.0,25.91,525.31,33.727873542600896,62.701713343444794,50.712484303901704,12.825112107623301,25.982062780269104,M88618,0.0,39006
5923,M88619,05L,3718,494.2615323259627,41.18846102716356,M88619,6,0.4174356426798496,7.0,6.0,407.00000000000006,86.16999999999999,27.0,520.1700000000001,38.125670530281,90.48022760674549,54.391613212526295,17.702448210922803,22.0136172678546,M88619,0.0,121480
5924,M88620,05L,1097,473.6444428453208,39.47037023711007,M88620,6,0.523599502283033,1.0,1.0,417.13000000000005,97.0,27.0,541.1300000000001,30.7193951905626,51.0814964154872,61.221219801277705,14.700544464609802,24.428312159709602,M88620,0.0,46671
5925,M88623,05L,1245,535.0044762757386,44.58370635631155,M88623,6,0.5105424049044626,1.0,1.0,435.0,97.0,27.0,559.0,21.0648975249674,75.80504569252301,52.7709475438101,17.4989144594008,20.1215805471125,M88623,0.0,42548
5926,M88624,05L,837,196.1841365085318,16.34867804237765,M88624,6,0.4969205160679454,,,355.91999999999985,97.0,26.48,479.39999999999986,,,,,,M88624,0.0,65256
5927,M88625,05L,498,190.12911286963765,15.844092739136471,M88625,6,0.361824169599902,2.0,2.0,411.04,97.0,25.4,533.44,39.5294259259259,68.6444885554299,56.6920206665808,12.7878289473684,22.5657894736842,M88625,0.0,23683
5928,M88626,05L,735,348.2174582494374,29.01812152078645,M88626,6,0.4060374305628828,2.0,2.0,396.85,97.0,27.0,520.85,41.3868880742913,60.405385066803895,53.209059380163204,13.0009775171066,22.258064516128997,M88626,0.0,58551
5929,M88627,05L,1359,642.7304615142081,53.56087179285067,M88627,6,0.48857147162383496,1.0,1.0,360.7999999999999,78.58,26.32,465.6999999999999,35.8976438831104,68.3301993023671,73.5328095363748,18.8211986131748,19.5641406636949,M88627,0.0,57032
5930,M88628,05L,1861,616.7186766452182,51.39322305376819,M88628,6,0.6568489675682766,2.0,2.0,394.59999999999997,97.0,27.0,518.5999999999999,36.493594880546105,59.2235140706936,49.215754834375296,12.457337883959001,22.1638225255973,M88628,0.0,59997
5931,M88629,05L,621,303.0869971936389,25.257249766136578,M88629,6,0.5710502570610447,2.0,2.0,422.2,96.5,27.0,545.7,37.8806496598639,71.9525374932369,60.865653372879706,9.47061680427392,25.973773676542002,M88629,0.0,23067
5932,M88630,05L,3303,574.6929780046107,47.891081500384225,M88630,6,0.4443031036458896,6.0,6.0,429.98,91.35999999999999,26.28,547.62,38.3353881932021,61.12338045367989,54.815524427723,12.7191413237925,25.5348837209302,M88630,0.0,100448
5933,M88633,05L,2438,613.8223322563048,51.151861021358734,M88633,6,0.448544976308954,2.0,2.0,432.73,96.68,27.0,556.4100000000001,36.6637998941239,69.8190190459424,45.929416016428796,13.439153439153399,21.3280423280423,M88633,0.0,84380
5934,M88635,05L,1448,787.669990933817,65.63916591115141,M88635,6,0.4269642168518473,2.0,2.0,423.2899999999999,93.97,23.560000000000002,540.8199999999999,34.7170876712329,77.4368026934237,58.6275782963956,18.630136986301398,24.1534246575342,M88635,0.0,43915
5935,M88637,05L,719,372.4423724423724,31.0368643701977,M88637,6,0.32657644104546557,4.0,4.0,336.30999999999995,57.4,27.0,420.7099999999999,42.236464837905295,78.5118378892966,47.7340222335684,9.625935162094759,30.7930174563591,M88637,0.0,43263
5936,M88639,05L,1308,453.90399074609604,37.82533256217467,M88639,6,0.4238949328226845,2.0,3.0,425.31999999999994,96.42,27.0,548.7399999999999,41.186233296005994,60.0673366906892,54.8693077203232,9.518477043673009,23.575961179544603,M88639,0.0,67441
5937,M88640,05L,1918,587.1129024029386,48.92607520024489,M88640,6,0.43054917293723305,1.0,1.0,422.72,96.22,27.0,545.94,34.8765373320837,38.2823428534005,44.843489069523706,11.9337706966573,23.199000312402397,M88640,0.0,52548
5938,M88643,05L,3374,679.9791747140721,56.664931226172676,M88643,6,0.521089304697361,2.0,2.0,400.48,97.0,24.759999999999998,522.24,35.968605416666705,78.6868921415658,66.55578634646909,12.229166666666698,24.6291666666667,M88643,0.0,118899
5939,M88645,05L,7256,671.5098792281708,55.95915660234757,M88645,6,0.6254616030448636,5.0,5.0,281.70000000000005,82.02,22.81,386.53000000000003,29.1021280696877,77.84815093048542,59.1171803277891,13.2987590294499,25.5065752917207,M88645,0.0,219118
5940,M88646,05L,1183,587.6557519559548,48.97131266299623,M88646,6,0.5485880427761639,1.0,1.0,425.19,97.0,24.0,546.19,38.8698115662651,72.97370801899321,57.9801078959408,12.578313253011999,23.7879518072289,M88646,0.0,51641
5941,M88647,05L,1435,412.6231040184027,34.38525866820023,M88647,6,0.3547979715135398,2.0,2.0,432.0,97.0,27.0,556.0,37.2406815696366,74.0976279389682,51.9757390207262,7.26454516232723,28.704596592735502,M88647,0.0,52770
5942,M89001,05P,1863,568.3921488864029,47.36601240720024,M89001,6,0.5017077259399615,4.0,3.0,434.21000000000004,97.0,27.0,558.21,24.707547671840402,75.6612507773389,62.093312391412105,22.7747861894203,16.1862527716186,M89001,0.0,57908
5943,M89002,05P,4628,715.6516584624109,59.63763820520091,M89002,6,0.5089091142762852,1.0,1.0,397.1,97.0,25.32,519.4200000000001,42.2857994775661,39.2692555927598,58.9278399251152,13.7215734480639,23.8291333743085,M89002,0.0,169971
5944,M89003,05P,18028,444.9517792024286,37.07931493353572,M89003,6,0.5235964738921612,46.0,44.0,430.39000000000004,97.0,27.0,554.3900000000001,11.154750360499198,78.63200032190821,57.4446914523555,21.682646927318803,19.677579611505802,M89003,0.0,683981
5945,M89004,05P,3694,489.4443953714336,40.787032947619466,M89004,6,0.48770830100240786,4.0,4.0,422.03000000000003,89.46000000000001,27.0,538.49,11.9758903630267,85.2501062354701,59.02150211246389,20.9505758856976,20.335325849249198,M89004,0.0,101372
5946,M89005,05P,4333,588.8961877364261,49.07468231136884,M89005,6,0.5534434677974701,4.0,4.0,419.40999999999997,92.7,27.0,539.11,12.624394012829699,92.06278496636429,55.12305823202949,25.5880256593015,18.104062722737,M89005,0.0,130817
5947,M89007,05P,2504,434.29496444470135,36.191247037058446,M89007,6,0.5598010090307874,4.0,3.0,434.0,97.0,27.0,558.0,17.7096234600964,73.02150706431041,62.76609147239,16.0328512765578,23.2672737011248,M89007,0.0,82100
5948,M89008,05P,5866,646.7237514240564,53.893645952004704,M89008,6,0.5643626250891158,6.0,8.0,417.70000000000005,92.69,27.0,537.3900000000001,47.808265248226995,59.663599475134895,71.4387004095622,15.5339805825243,23.6675029998909,M89008,0.0,225332
5949,M89009,05P,6648,616.487898364811,51.37399153040092,M89009,6,0.5840366660240307,5.0,5.0,431.04,95.67,27.0,553.71,26.952238560510803,72.9526764299747,50.5554561389979,18.2741607816581,21.619425365193,M89009,0.0,232762
5950,M89010,05P,6929,626.7752148349164,52.2312679029097,M89010,6,0.5775680410055473,8.0,8.0,434.97,95.5,27.0,557.47,4.38001772175025,86.301821306792,54.8889550419096,25.8927755959448,19.0464882637684,M89010,0.0,147998
5951,M89012,05P,5618,498.32944028857816,41.52745335738151,M89012,,0.5091823732947423,6.0,6.0,432.91999999999996,97.0,27.0,556.92,46.8991377827631,48.7248867484233,63.9285753906012,16.0029912133109,24.5989904655076,M89012,0.0,230901
5952,M89013,05P,3042,543.5540069686411,45.29616724738676,M89013,6,0.44604147873459066,2.0,2.0,434.24,97.0,26.97,558.21,45.9104652942248,69.5709772648721,52.978435918512794,11.683348498635098,29.976342129208398,M89013,0.0,108019
5953,M89015,05P,5765,519.338177887214,43.27818149060116,M89015,6,0.5109163801330503,,,434.94,97.0,27.0,558.94,16.1653018797692,78.18383816717859,53.6748355153197,19.616601526149303,19.6836032011911,M89015,0.0,203900
5954,M89016,05P,5222,404.86897193363313,33.739080994469425,M89016,6,0.39945437363433434,8.0,6.0,434.99,97.0,27.0,558.99,8.74297014337482,77.2269363774048,53.592829929611504,24.1238087737261,19.261242813263,M89016,0.0,250623
5955,M89017,05P,11840,532.9212395820049,44.41010329850041,M89017,6,0.5511815908597223,13.0,13.0,426.09000000000003,89.54,27.0,542.63,8.999392318935529,81.655377715556,56.4637949772158,25.822708259839697,18.8640830519579,M89017,0.0,425086
5956,M89019,05P,5590,513.507513530479,42.79229279420658,M89019,6,0.5070781323610184,9.0,9.0,429.04999999999995,96.47,27.0,552.52,17.9714854048964,81.480486268823,47.542619994795,15.8776470588235,23.023058823529396,M89019,0.0,205621
5957,M89021,05P,2345,592.0346721087291,49.33622267572742,M89021,6,0.45729337010495924,5.0,5.0,424.89,94.41,26.71,546.01,18.5459131908238,84.060237320822,55.4035033906746,24.824172961708797,15.2800208387601,M89021,0.0,115944
5958,M89024,05P,1312,451.6739822704192,37.63949852253493,M89024,6,0.47499492378601266,,,411.56,96.86,27.0,535.4200000000001,24.5540176678445,82.8150587942479,44.215899968504,17.773851590106002,20.190812720848104,M89024,0.0,59572
5959,M89026,05P,6109,516.6318994192931,43.05265828494109,M89026,6,0.4428807107691519,6.0,6.0,413.9200000000001,93.25,27.0,534.1700000000001,31.0452415257766,85.08693887735959,60.5814246875453,17.6132578281146,21.660559626915397,M89026,0.0,224788
5960,M89027,05P,3977,596.3934467202358,49.69945389335299,M89027,6,0.3725986928550184,3.0,3.0,413.78999999999996,96.83,27.0,537.6199999999999,42.7689548884251,74.7550835839148,67.0524817311167,14.8932755576954,26.519017814155003,M89027,0.0,162023
5961,M89028,05P,4560,374.03620057964673,31.169683381637228,M89028,6,0.5341833770810004,9.0,9.0,407.08,75.71000000000001,27.0,509.78999999999996,4.71825881377022,84.42636963371241,54.869946441756106,15.9837425348374,20.2869940278699,M89028,0.0,129356
5962,M89030,05P,1952,429.13674336801995,35.76139528066833,M89030,6,0.4178932018531875,4.0,4.0,428.81,97.0,27.0,552.81,4.789639673433361,86.22054729280121,42.931439364194105,19.113756613756603,22.980599647266303,M89030,0.0,48576
5963,M89601,05P,5102,489.68231116229964,40.80685926352497,M89601,6,0.5401341043588973,5.0,5.0,433.09,96.99000000000001,27.0,557.0799999999999,9.568693449334699,91.2500049970747,49.6485911925638,17.2561848292783,21.739930484563498,M89601,0.0,142354
5964,M89602,05P,2709,705.8823529411765,58.8235294117647,M89602,6,0.38466350787430553,2.0,2.0,422.19,94.95,27.0,544.14,36.5791430571109,86.90006953288271,55.7293728166486,18.303946263644,19.7984886649874,M89602,0.0,81801
5965,M89606,05P,234,97.26494305428547,8.105411921190456,M89606,6,0.4873807337576915,,,425.66,97.0,27.0,549.6600000000001,8.96625876817793,75.5157027200984,57.806546369522295,16.295979469632197,19.161676646706603,M89606,0.0,22292
5966,M89608,05P,1113,366.2690250925545,30.522418757712874,M89608,6,0.3806480210349686,3.0,3.0,433.3,97.0,27.0,557.3,7.24865489130435,95.8080103357312,50.9184988142204,20.0067934782609,22.201086956521696,M89608,0.0,38351
5967,M91003,05Y,4873,685.4691236460824,57.122426970506865,M91003,6,0.5251248813880941,8.0,10.0,432.0,97.0,27.0,556.0,23.5561988405797,67.8041284574678,56.0365969943212,18.0843356035357,21.1940298507463,M91003,0.0,95649
5968,M91004,05Y,5162,538.0633056530351,44.838608804419586,M91004,6,0.4759268081816399,7.0,7.0,434.42,94.57,21.31,550.3,47.8564829342291,75.75544024946821,55.1725522990561,12.2115072055477,27.0755228085383,M91004,0.0,183101
5969,M91006,05Y,2047,515.0117410265012,42.91764508554177,M91006,6,0.4848255685876468,2.0,2.0,435.0,95.78999999999999,27.0,557.79,27.315224777835898,88.1862475700655,61.5358303397569,17.493472584856402,23.644908616188,M91006,0.0,77255
5970,M91007,05Y,5209,506.6093933622401,42.217449446853344,M91007,6,0.45292208337499207,6.0,6.0,430.39,97.0,27.0,554.39,21.1098028822904,80.2195560356164,59.6191907652948,20.626026470872397,19.909187518114198,M91007,0.0,198543
5971,M91008,05Y,5428,649.8653097874889,54.15544248229074,M91008,6,0.557555407757392,4.0,4.0,425.28000000000003,97.0,27.0,549.28,37.6930139339339,72.5987434387206,62.75221798070871,15.731956286777999,26.124654737600604,M91008,0.0,169019
5972,M91009,05Y,4451,800.3596313778377,66.69663594815314,M91009,6,0.5808377891495514,4.0,4.0,431.90999999999997,96.56,27.0,555.47,21.5489573510887,75.4551834665691,60.026378075874796,20.7696457471678,18.590181622010398,M91009,73.0,125120
5973,M91010,05Y,5380,600.429675511286,50.03580629260716,M91010,6,0.5908736089289747,5.0,5.0,417.5700000000001,96.21000000000001,26.36,540.1400000000001,13.4670197898032,89.92246021808559,57.17991928578521,23.432084963666895,19.4119619899385,M91010,0.0,154797
5974,M91011,05Y,3462,493.34980049401486,41.11248337450124,M91011,6,0.5884441869449342,5.0,5.0,302.40999999999997,62.52,21.68,386.60999999999996,25.6930531394009,72.72601902518741,54.9544855689048,25.1797526603394,19.056658038539,M91011,0.0,148327
5975,M91013,05Y,6364,588.8594164456233,49.07161803713527,M91013,6,0.5768020122369637,4.0,2.0,425.52,97.0,24.060000000000002,546.5799999999999,35.3219699349516,73.46060968822479,63.02876163194261,18.0448743360025,21.442955680647,M91013,0.0,218216
5976,M91014,05Y,1214,426.62605792602574,35.55217149383548,M91014,6,0.5292683124357573,1.0,2.0,395.91999999999996,94.67,23.93,514.52,40.184319178082205,67.36987636631329,67.0062297665251,13.728175282437501,23.7863745292708,M91014,0.0,74101
5977,M91015,05Y,5396,604.339913201736,50.361659433477996,M91015,,0.6043299836419624,10.0,10.0,432.19,97.0,27.0,556.19,31.940671221580896,86.60158258401908,47.9075939588865,18.830175356008,19.90584912322,M91015,0.0,161800
5978,M91016,05Y,3112,502.44873795812924,41.87072816317744,M91016,6,0.42940254971946057,5.0,5.0,409.52000000000004,89.47000000000001,24.47,523.46,25.5442820471424,49.8970372570568,49.2689187918414,19.2220787604906,21.1362169141382,M91016,0.0,100839
5979,M91017,05Y,4202,422.1771965371155,35.18143304475962,M91017,6,0.503255650038042,6.0,6.0,423.23,97.0,27.0,547.23,13.4205816326531,89.8511500470345,52.8965914834929,27.8282828282828,16.5171717171717,M91017,0.0,153031
5980,M91018,05Y,1602,493.4544894501771,41.12120745418142,M91018,6,0.4605752560848755,2.0,2.0,426.71999999999997,94.25999999999999,26.619999999999997,547.6,38.243806441810996,78.615039894465,44.057471594937496,17.187026371627802,21.0973022127918,M91018,0.0,54955
5981,M91019,05Y,9277,645.9069467894379,53.825578899119826,M91019,6,0.4954103487813114,8.0,8.0,434.91,97.0,27.0,558.9100000000001,21.5795236136718,73.48523394006129,52.69289502639361,22.581787282254602,19.4405891516782,M91019,0.0,337826
5982,M91020,05Y,1992,457.65924450996533,38.138270375830444,M91020,6,0.5750762535137968,4.0,4.0,410.90000000000015,95.24,27.0,533.1400000000001,15.5020356300142,87.84223323209909,61.4720224238108,20.033034450212398,21.1798017932987,M91020,0.0,88312
5983,M91021,05Y,4345,553.2271584241408,46.102263202011734,M91021,6,0.5683403572880276,3.0,3.0,411.4399999999999,96.33,27.0,534.7699999999999,34.3148622005791,74.5629565207378,57.53040114175239,16.254277441432,22.6928138983943,M91021,0.0,170249
5984,M91022,05Y,2706,992.5115383439802,82.70929486199834,M91022,6,0.5449571716517876,2.0,1.0,435.0,97.0,27.0,559.0,47.639193121693104,74.5774520959587,54.6815334402375,9.712773998488279,28.0045351473923,M91022,0.0,84831
5985,M91024,05Y,1191,481.45528044466903,40.12127337038908,M91024,6,0.43802929146330394,1.0,1.0,434.15,97.0,27.0,558.15,19.7313977812995,90.55423793793699,54.2502874562175,27.2583201267829,16.7908082408875,M91024,0.0,46148
5986,M91025,05Y,1454,403.2448173056923,33.60373477547436,M91025,6,0.48471288501919296,1.0,1.0,435.0,97.0,27.0,559.0,38.9293936049802,71.1027946141962,55.6021985291094,9.70571590265988,29.717034521788303,M91025,0.0,53236
5987,M91026,05Y,1004,307.77090890512443,25.647575742093704,M91026,6,0.36826216147021107,2.0,3.0,435.0,97.0,27.0,559.0,39.7739682274247,66.1946699973003,66.1897316275151,12.433155080213899,26.009358288770102,M91026,0.0,43619
5988,M91028,05Y,3144,711.4597672971394,59.28831394142828,M91028,6,0.5104281537914117,2.0,3.0,421.91999999999996,90.27000000000001,27.0,539.1899999999999,35.5180485483103,83.4374905783868,65.8969880332356,19.1008563273073,21.750713606089395,M91028,0.0,94032
5989,M91029,05Y,3089,721.195377252033,60.099614771002756,M91029,6,0.4265192528428409,4.0,3.0,428.72999999999996,97.0,27.0,552.73,40.7089437646446,85.09668151195709,62.395566183712,11.5334548294715,28.4509242384796,M91029,0.0,85330
5990,M91032,05Y,2730,530.3373696820565,44.19478080683805,M91032,6,0.4537581382965743,4.0,4.0,434.98,97.0,27.0,558.98,14.7748304603145,77.594785694133,66.0584638195946,18.9240386436825,21.761697291153602,M91032,0.0,85267
5991,M91033,05Y,2498,543.8809761407965,45.32341467839971,M91033,6,0.4224220172179836,4.0,4.0,431.77,97.0,26.75,555.52,34.655537398761304,90.84263344776541,65.2809737162454,14.5,22.9,M91033,0.0,68255
5992,M91034,05Y,4106,828.2539629175141,69.0211635764595,M91034,6,0.4407384068708118,3.0,3.0,435.0,97.0,27.0,559.0,34.5594820987654,90.0902823365465,72.22662492757641,22.5468010697387,19.119522731948198,M91034,0.0,101490
5993,M91036,05Y,1986,661.8161621771729,55.151346848097745,M91036,6,0.3916574244327179,3.0,4.0,390.75999999999993,88.0,24.0,502.75999999999993,48.0912310993727,71.0766199844464,52.6653766179039,12.2361477572559,27.361477572559398,M91036,0.0,71963
5994,M91602,05Y,1050,554.2847087805736,46.190392398381135,M91602,6,0.3898086546747449,,,435.0,97.0,27.0,559.0,42.924483027267605,74.29168361262042,54.230789310476894,14.705882352941199,23.496115427303,M91602,0.0,41733
5995,M91604,05Y,2457,616.8200836820083,51.40167364016736,M91604,6,0.46113172323709456,2.0,3.0,433.09,97.0,27.0,557.0899999999999,39.7910749111224,77.60162141476059,68.5179052330904,18.3295252602183,20.1370906321401,M91604,0.0,79304
5996,M91609,05Y,1031,548.5258257592552,45.71048547993794,M91609,6,0.41138664057470176,3.0,5.0,387.04,71.2,24.0,482.24,26.5820712328767,85.4216671002322,48.357594265477,15.945205479452099,23.1780821917808,M91609,0.0,28520
5997,M91611,05Y,1541,557.9122039523306,46.49268366269422,M91611,6,0.4312240208359146,1.0,1.0,425.29,97.0,27.0,549.29,46.1040401156487,74.02378125723841,56.0218169571175,13.9450867052023,29.4436416184971,M91611,0.0,64857
5998,M91612,05Y,1615,576.9230769230769,48.07692307692307,M91612,6,0.4687891984464277,3.0,3.0,416.86,97.0,27.0,540.86,42.2476052052786,89.84296266603029,65.615258617097,18.1451612903226,22.705278592375397,M91612,0.0,56952
5999,M91613,05Y,1343,361.48307650898323,30.123589709081937,M91613,6,0.47985877808074695,1.0,1.0,422.21999999999997,97.0,27.0,546.22,42.5803207869974,47.884527192524395,45.325568647413206,5.98290598290598,29.572649572649603,M91613,0.0,71808
6000,M91614,05Y,2969,604.5099004021243,50.37582503351036,M91614,6,0.49536736709678886,3.0,3.0,434.12,96.4,27.0,557.52,28.6285920600858,81.92930634306809,54.908759451767594,18.1174957118353,21.783876500857602,M91614,0.0,74952
6001,M91616,05Y,3891,512.9579785773138,42.74649821477615,M91616,6,0.5912431695708421,6.0,6.0,431.59000000000003,97.0,27.0,555.59,39.0892989365892,69.877572868003,50.7878813456283,14.5576266736676,24.0378051982148,M91616,0.0,172913
6002,M91619,05Y,1612,373.5156114232752,31.126300951939598,M91619,6,0.4373476533469466,3.0,3.0,422.60999999999996,85.55,26.59,534.75,28.2973089058524,79.4089905165703,33.390191723943,12.312388705164098,26.7514627321292,M91619,0.0,55844
6003,M91621,05Y,2254,481.62393162393164,40.135327635327634,M91621,6,0.36339582252130764,5.0,5.0,431.55,96.71000000000001,27.0,555.26,40.718993810178794,38.847868446669004,47.243772847870204,5.98349381017882,32.5171939477304,M91621,0.0,101140
6004,M91623,05Y,923,542.9944112167859,45.249534268065496,M91623,6,0.4663999272896226,1.0,1.0,360.40000000000003,75.29,24.0,459.69000000000005,25.238403429147702,82.38747162648029,57.9758832688994,21.8356026222895,16.5506807866868,M91623,0.0,35340
6005,M91624,05Y,2171,700.3414070270707,58.361783918922555,M91624,6,0.5068904022531262,3.0,3.0,345.38,90.06,26.79,462.23,39.268139750559605,63.21403849658321,47.509694030405505,11.9923249120563,23.9334825711545,M91624,0.0,64827
6006,M91625,05Y,969,329.0974443155124,27.4247870262927,M91625,6,0.5144814022948129,2.0,2.0,390.88,97.0,26.939999999999998,514.8199999999999,40.2941323086196,55.0895012042828,33.4479759403969,5.843373493975901,34.3012048192771,M91625,0.0,44812
6007,M91626,05Y,2292,562.5115042437876,46.8759586869823,M91626,6,0.43598279743535706,3.0,3.0,431.28,97.0,27.0,555.28,26.5166788897377,90.7963750454871,51.4491604466891,17.5362687706796,24.2046322219394,M91626,0.0,69493
6008,M91628,05Y,1617,555.924822369929,46.32706853082741,M91628,6,0.30103358099317074,2.0,2.0,432.95,97.0,27.0,556.95,38.9201487486782,85.38066534120871,55.3572969121923,11.7522871217452,25.9254046446165,M91628,0.0,49494
6009,M91629,05Y,2215,428.73042243979546,35.727535203316286,M91629,6,0.3427991198259953,4.0,4.0,429.54,96.46000000000001,27.0,553.0,43.54037741799829,70.9390308246895,49.116750853506495,8.301807482135349,30.004203446826402,M91629,0.0,66102
6010,M91637,05Y,2321,633.7201365187714,52.81001137656428,M91637,6,0.5576405703019782,2.0,2.0,414.69,97.0,27.0,538.69,5.72517519466073,84.666827963996,58.2417629274549,25.027808676307,19.4549499443826,M91637,0.0,58583
6011,M91639,05Y,1814,957.7613516367477,79.81344596972897,M91639,6,0.4751813173729542,2.0,2.0,432.0,97.0,27.0,556.0,24.2916800213675,83.6077412595451,65.20516619327189,18.5699039487727,19.6905016008538,M91639,0.0,44262
6012,M91640,05Y,2431,684.1623865475269,57.01353221229391,M91640,6,0.5593061625104981,2.0,4.0,424.41999999999996,97.0,27.0,548.42,40.4506442196532,71.30586053416359,55.503571883564796,15.255706443224499,25.928922276798602,M91640,0.0,74061
6013,M91641,05Y,2927,709.7765024451361,59.14804187042801,M91641,6,0.526222259868145,3.0,3.0,417.27,97.0,25.44,539.71,38.7624503968254,57.70551403621489,54.843257722245504,15.150012397718802,25.945945945946,M91641,0.0,81999
6014,M91642,04X,900,637.5066406941738,53.12555339118115,M91642,6,0.4262643871952927,2.0,2.0,426.09999999999997,86.50999999999999,22.45,535.06,19.7833967766692,81.493611531908,42.769732569525104,20.951650038373,17.5901765157329,M91642,0.0,23837
6015,M91643,05Y,2418,525.3286019480755,43.77738349567296,M91643,6,0.38164991619646493,4.0,4.0,419.40000000000003,97.0,25.83,542.2300000000001,31.493383498210896,78.3504315835107,55.8702220893586,16.775278536893,23.107000210216498,M91643,0.0,89044
6016,M91647,05Y,2731,568.5536336982356,47.37946947485296,M91647,6,0.36911852307502513,3.0,3.0,435.0,97.0,27.0,559.0,39.4015814905815,72.8728072180054,71.1195294556695,19.7013093289689,21.190671031096603,M91647,0.0,99179
6017,M91650,05Y,2804,582.0546973654621,48.504558113788505,M91650,6,0.5255040948440767,5.0,5.0,428.82,97.0,27.0,552.8199999999999,35.1546783898305,75.0410299976709,58.8688013090233,25.576963794198605,18.8820664831675,M91650,0.0,108206
6018,M91654,05Y,1879,719.7395301327886,59.97829417773238,M91654,6,0.5485944240560265,1.0,1.0,422.40999999999997,97.0,27.0,546.41,21.551458588957,86.0940422475349,61.7011761193929,14.444019870080199,22.338555598013002,M91654,0.0,39518
6019,M91655,05Y,3129,755.3257830258898,62.943815252157485,M91655,6,0.5238975521226054,2.0,,432.0,97.0,27.0,556.0,48.092302448391706,79.1269628744034,60.0819434092198,11.8859333812605,29.192427510184498,M91655,0.0,93269
6020,M91659,05Y,1257,513.5328362782146,42.79440302318455,M91659,6,0.4562152978902411,1.0,1.0,373.60999999999984,81.98,24.119999999999997,479.70999999999987,44.9935966101695,44.228081064052105,50.04545090162561,7.5544794188862,33.1622276029056,M91659,0.0,55411
6021,M91660,05Y,788,564.1331583343277,47.011096527860644,M91660,6,0.42590748440525783,1.0,1.0,423.4,96.1,27.0,546.5,38.9040958126331,61.3917416987558,54.4846019510225,17.4591909155429,23.548616039744502,M91660,0.0,23648
6022,M92001,06A,1370,382.90439035751723,31.908699196459768,M92001,6,0.4395708781817897,,,424.87,87.0,27.0,538.87,42.96999238430001,69.8130471637633,60.0331912591403,10.948477751756402,25.2224824355972,M92001,0.0,83879
6023,M92002,06A,6278,755.9377477197244,62.99481230997703,M92002,6,0.5661204017097453,7.0,8.0,428.39,87.0,27.0,542.39,27.0388998808105,84.96472774676751,60.254957838049094,25.3039332538737,17.790226460071498,M92002,0.0,199917
6024,M92003,06A,969,565.4541917914803,47.12118264929003,M92003,6,0.30633310559857796,2.0,2.0,435.0,97.0,27.0,559.0,38.6729451357466,68.5996417708173,67.86163895061141,21.266968325791897,20.192307692307697,M92003,0.0,57907
6025,M92004,06A,1739,574.5436524324771,47.87863770270642,M92004,6,0.46667903270520106,1.0,1.0,432.0,95.98,27.0,554.98,37.035566450290396,82.9289532272347,50.8009161720572,21.4212504270584,19.8770071745815,M92004,0.0,76063
6026,M92006,06A,2089,407.27863525588947,33.93988627132412,M92006,6,0.466763559537788,,,393.14000000000004,97.0,24.64,514.7800000000001,20.6785101292688,79.3689689780628,65.0826136272863,20.679012345679,20.2893518518519,M92006,0.0,92886
6027,M92007,06A,3502,528.4575337642414,44.03812781368678,M92007,6,0.4670031017955339,7.0,7.0,404.84,95.49,25.09,525.42,34.5719749244713,77.9765225001908,44.3833401518692,15.1336656094246,22.153753209485,M92007,0.0,165309
6028,M92008,06A,7292,587.0230236676863,48.918585305640526,M92008,6,0.5210229046285918,8.0,8.0,411.87,92.83,26.82,531.52,17.557550687848,82.95991800071559,63.015551387699205,24.1893219783819,17.7219128725843,M92008,0.0,242410
6029,M92009,06A,9494,660.2722736413847,55.02268947011539,M92009,6,0.6145932914347801,11.0,11.0,427.57,97.0,26.48,551.05,30.5631056649543,63.71492931810471,50.75595509757729,18.9162210338681,20.6930481283422,M92009,0.0,288248
6030,M92010,06A,9279,771.519439036051,64.29328658633759,M92010,6,0.5903479168705663,5.0,5.0,434.28999999999996,97.0,27.0,558.29,14.1090091821119,84.8313679606789,47.8911544366924,25.5865351921115,18.2641958517511,M92010,0.0,244011
6031,M92011,06A,6426,556.918143606188,46.40984530051566,M92011,6,0.5222763990514953,4.0,4.0,431.50000000000006,95.89,27.0,554.3900000000001,14.2660305623472,74.61160326094499,54.6685051551107,22.727669606216697,19.2089408888501,M92011,0.0,221333
