month,pct,pt_0_4
2014-04-01,10E,8307
2014-04-01,10G,8463
2014-04-01,10H,19615
2014-04-01,10J,13616
2014-04-01,10K,11275
2014-04-01,10L,6647
2014-04-01,10M,7071
2014-04-01,10N,7159
2014-04-01,10Q,40308
2014-04-01,10R,13390
2014-04-01,10T,12643
2014-04-01,10V,11362
2014-04-01,10W,9101
2014-04-01,10X,16901
2014-04-01,10Y,12312
2014-04-01,110,0
2014-04-01,111,0
2014-04-01,112,19
2014-04-01,114,1
2014-04-01,116,0
2014-04-01,117,0
2014-04-01,11A,28896
2014-04-01,11C,9199
2014-04-01,11D,9539
2014-04-01,11E,9724
2014-04-01,11H,31523
2014-04-01,11J,38607
2014-04-01,11M,34018
2014-04-01,11N,28803
2014-04-01,11T,12007
2014-04-01,11X,28981
2014-04-01,12A,15815
2014-04-01,12D,15536
2014-04-01,12F,18792
2014-04-01,12G,0
2014-04-01,12H,0
2014-04-01,12J,0
2014-04-01,12M,0
2014-04-01,12N,0
2014-04-01,12P,0
2014-04-01,12Q,0
2014-04-01,12V,0
2014-04-01,12W,0
2014-04-01,13A,0
2014-04-01,13C,0
2014-04-01,13F,0
2014-04-01,13H,0
2014-04-01,13K,0
2014-04-01,13M,0
2014-04-01,13P,51768
2014-04-01,205,0
2014-04-01,209,0
2014-04-01,211,0
2014-04-01,212,0
2014-04-01,216,0
2014-04-01,218,0
2014-04-01,219,0
2014-04-01,305,0
2014-04-01,310,0
2014-04-01,313,0
2014-04-01,319,0
2014-04-01,322,0
2014-04-01,325,0
2014-04-01,413,0
2014-04-01,414,0
2014-04-01,720,0
2014-04-01,725,0
2014-04-01,821,0
2014-04-01,905,0
2014-04-01,99A,28418
2014-04-01,99C,11994
2014-04-01,99D,8365
2014-04-01,99E,16553
2014-04-01,99F,8777
2014-04-01,99G,11074
2014-04-01,99H,17228
2014-04-01,99J,28443
2014-04-01,99K,8333
2014-04-01,99M,13720
2014-04-01,99N,25964
2014-04-01,99P,47262
2014-04-01,99Q,14105
2014-04-01,AA8,0
2014-04-01,AAR,0
2014-04-01,AAX,0
2014-04-01,AC2,0
2014-04-01,AC6,0
2014-04-01,ACD,0
2014-04-01,ACH,0
2014-04-01,ACV,0
2014-04-01,ADT,0
2014-04-01,NDA,0
2014-04-01,NDJ,0
2014-04-01,NEN,0
2014-04-01,NI3,0
2014-04-01,NKI,0
2014-04-01,NLX,0
2014-04-01,NMS,0
2014-04-01,NQ7,0
2014-04-01,NQL,0
2014-04-01,NQT,0
2014-04-01,NR3,0
2014-04-01,NR5,0
2014-04-01,NTV,0
2014-04-01,NWE,0
2014-04-01,NYF,0
2014-04-01,R1D,0
2014-04-01,R1E,0
2014-04-01,R1G,0
2014-04-01,RBL,0
2014-04-01,RC3,0
2014-04-01,RCD,0
2014-04-01,RGD,0
2014-04-01,RHA,0
2014-04-01,RJ1,0
2014-04-01,RJ7,0
2014-04-01,RNA,0
2014-04-01,RNU,0
2014-04-01,RRE,0
2014-04-01,RTD,0
2014-04-01,RTF,0
2014-04-01,RTR,0
2014-04-01,RW5,0
2014-04-01,RWN,0
2014-04-01,RX4,0
2014-04-01,RXA,0
2014-04-01,RXL,0
2014-04-01,RY2,0
2014-04-01,RY4,0
2014-04-01,RY5,0
2014-04-01,RY6,1
2014-04-01,RY8,0
2014-04-01,RYG,0
2014-05-01,,0
2014-05-01,00C,6243
2014-05-01,00D,15853
2014-05-01,00F,11282
2014-05-01,00G,7537
2014-05-01,00H,9030
2014-05-01,00J,12893
2014-05-01,00K,17791
2014-05-01,00L,15792
2014-05-01,00M,18027
2014-05-01,00N,8308
2014-05-01,00P,15271
2014-05-01,00Q,11933
2014-05-01,00R,9026
2014-05-01,00T,19715
2014-05-01,00V,12581
2014-05-01,00W,14601
2014-05-01,00X,10184
2014-05-01,00Y,16984
2014-05-01,01A,23206
2014-05-01,01C,10695
2014-05-01,01D,15028
2014-05-01,01E,12489
2014-05-01,01F,7900
2014-05-01,01G,17525
2014-05-01,01H,25457
2014-05-01,01J,9496
2014-05-01,01K,8066
2014-05-01,01M,14643
2014-05-01,01N,10930
2014-05-01,01R,9814
2014-05-01,01T,8449
2014-05-01,01V,5685
2014-05-01,01W,17947
2014-05-01,01X,10988
2014-05-01,01Y,15435
2014-05-01,02A,14639
2014-05-01,02D,6140
2014-05-01,02E,12403
2014-05-01,02F,13249
2014-05-01,02G,5745
2014-05-01,02H,18995
2014-05-01,02M,7043
2014-05-01,02N,8788
2014-05-01,02P,15300
2014-05-01,02Q,6149
2014-05-01,02R,23843
2014-05-01,02T,13362
2014-05-01,02V,12739
2014-05-01,02W,10825
2014-05-01,02X,18889
2014-05-01,02Y,14470
2014-05-01,03A,14627
2014-05-01,03C,19863
2014-05-01,03D,6745
2014-05-01,03E,7988
2014-05-01,03F,19062
2014-05-01,03G,18969
2014-05-01,03H,10040
2014-05-01,03J,13052
2014-05-01,03K,9499
2014-05-01,03L,15493
2014-05-01,03M,5786
2014-05-01,03N,33538
2014-05-01,03Q,17061
2014-05-01,03R,21349
2014-05-01,03T,12238
2014-05-01,03V,4989
2014-05-01,03W,16907
2014-05-01,03X,5418
2014-05-01,03Y,5532
2014-05-01,04C,25613
2014-05-01,04D,12891
2014-05-01,04E,11617
2014-05-01,04F,20169
2014-05-01,04G,40201
2014-05-01,04H,7043
2014-05-01,04J,14297
2014-05-01,04K,21869
2014-05-01,04L,8518
2014-05-01,04M,5465
2014-05-01,04N,6587
2014-05-01,04Q,6819
2014-05-01,04R,32191
2014-05-01,04V,20091
2014-05-01,04X,18305
2014-05-01,04Y,7456
2014-05-01,05A,30672
2014-05-01,05C,18266
2014-05-01,05D,8130
2014-05-01,05F,9324
2014-05-01,05G,10528
2014-05-01,05H,10567
2014-05-01,05J,9960
2014-05-01,05L,39220
2014-05-01,05N,14413
2014-05-01,05P,13951
2014-05-01,05Q,11570
2014-05-01,05R,13987
2014-05-01,05T,15502
2014-05-01,05V,7084
2014-05-01,05W,18569
2014-05-01,05X,11216
2014-05-01,05Y,18498
2014-05-01,06A,17261
2014-05-01,06D,5876
2014-05-01,06F,28357
2014-05-01,06H,55111
2014-05-01,06K,35905
2014-05-01,06L,21367
2014-05-01,06M,12226
2014-05-01,06N,40539
2014-05-01,06P,17248
2014-05-01,06Q,21520
2014-05-01,06T,18672
2014-05-01,06V,7223
2014-05-01,06W,11917
2014-05-01,06Y,12626
2014-05-01,07G,12092
2014-05-01,07H,18678
2014-05-01,07J,8619
2014-05-01,07K,12769
2014-05-01,07L,19091
2014-05-01,07M,27332
2014-05-01,07N,15196
2014-05-01,07P,24045
2014-05-01,07Q,21179
2014-05-01,07R,12836
2014-05-01,07T,21162
2014-05-01,07V,27534
2014-05-01,07W,28548
2014-05-01,07X,23433
2014-05-01,07Y,21690
2014-05-01,08A,21792
2014-05-01,08C,11857
2014-05-01,08D,19259
2014-05-01,08E,16827
2014-05-01,08F,15706
2014-05-01,08G,20470
2014-05-01,08H,13114
2014-05-01,08J,12731
2014-05-01,08K,22255
2014-05-01,08L,22873
2014-05-01,08M,29318
2014-05-01,08N,22390
2014-05-01,08P,14447
2014-05-01,08Q,20846
2014-05-01,08R,15222
2014-05-01,08T,12877
2014-05-01,08V,20722
2014-05-01,08W,22664
2014-05-01,08X,25057
2014-05-01,08Y,12881
2014-05-01,09A,9175
2014-05-01,09C,7748
2014-05-01,09D,15504
2014-05-01,09E,10100
2014-05-01,09F,9713
2014-05-01,09G,25287
2014-05-01,09H,8915
2014-05-01,09J,16882
2014-05-01,09L,11493
2014-05-01,09N,12045
2014-05-01,09P,9449
2014-05-01,09W,18864
2014-05-01,09X,12914
2014-05-01,09Y,23444
2014-05-01,104,0
2014-05-01,106,0
2014-05-01,107,0
2014-05-01,10A,10957
2014-05-01,10C,5429
2014-05-01,10D,7012
2014-05-01,10E,8307
2014-05-01,10G,8463
2014-05-01,10H,19615
2014-05-01,10J,13616
2014-05-01,10K,11275
2014-05-01,10L,6647
2014-05-01,10M,7071
2014-05-01,10N,7159
2014-05-01,10Q,40308
2014-05-01,10R,13390
2014-05-01,10T,12643
2014-05-01,10V,11362
2014-05-01,10W,9101
2014-05-01,10X,16901
2014-05-01,10Y,12312
2014-05-01,110,0
2014-05-01,111,0
2014-05-01,112,19
2014-05-01,114,1
2014-05-01,116,0
2014-05-01,117,0
2014-05-01,11A,28896
2014-05-01,11C,9199
2014-05-01,11D,9539
2014-05-01,11E,9724
2014-05-01,11H,31523
2014-05-01,11J,38607
2014-05-01,11M,34018
2014-05-01,11N,28803
2014-05-01,11T,12007
2014-05-01,11X,28981
2014-05-01,12A,15815
2014-05-01,12D,15536
2014-05-01,12F,18792
2014-05-01,12G,0
2014-05-01,12H,0
2014-05-01,12J,0
2014-05-01,12M,0
2014-05-01,12N,0
2014-05-01,12P,0
2014-05-01,12Q,0
2014-05-01,12V,0
2014-05-01,12W,0
2014-05-01,13A,0
2014-05-01,13C,0
2014-05-01,13F,0
2014-05-01,13H,0
2014-05-01,13K,0
2014-05-01,13M,0
2014-05-01,13P,51768
2014-05-01,205,0
2014-05-01,209,0
2014-05-01,211,0
2014-05-01,212,0
2014-05-01,216,0
2014-05-01,218,0
2014-05-01,219,0
2014-05-01,305,0
2014-05-01,310,0
2014-05-01,313,0
2014-05-01,319,0
2014-05-01,322,0
2014-05-01,325,0
2014-05-01,413,0
2014-05-01,414,0
2014-05-01,720,0
2014-05-01,725,0
2014-05-01,821,0
2014-05-01,905,0
2014-05-01,99A,28418
2014-05-01,99C,11994
2014-05-01,99D,8365
2014-05-01,99E,16553
2014-05-01,99F,8777
2014-05-01,99G,11074
2014-05-01,99H,17228
2014-05-01,99J,28443
2014-05-01,99K,8333
2014-05-01,99M,13720
2014-05-01,99N,25964
2014-05-01,99P,47262
2014-05-01,99Q,14105
2014-05-01,AA8,0
2014-05-01,AAR,0
2014-05-01,AAX,0
2014-05-01,AC2,0
2014-05-01,AC6,0
2014-05-01,ACD,0
2014-05-01,ACH,0
2014-05-01,ACV,0
2014-05-01,ADT,0
2014-05-01,NDA,0
2014-05-01,NDJ,0
2014-05-01,NEN,0
2014-05-01,NI3,0
2014-05-01,NKI,0
2014-05-01,NLX,0
2014-05-01,NMS,0
2014-05-01,NQ7,0
2014-05-01,NQL,0
2014-05-01,NQT,0
2014-05-01,NR3,0
2014-05-01,NR5,0
2014-05-01,NTV,0
2014-05-01,NWE,0
2014-05-01,NYF,0
2014-05-01,R1D,0
2014-05-01,R1E,0
2014-05-01,R1G,0
2014-05-01,RBL,0
2014-05-01,RC3,0
2014-05-01,RCD,0
2014-05-01,RGD,0
2014-05-01,RHA,0
2014-05-01,RJ1,0
2014-05-01,RJ7,0
2014-05-01,RNA,0
2014-05-01,RNU,0
2014-05-01,RRE,0
2014-05-01,RTD,0
2014-05-01,RTF,0
2014-05-01,RTR,0
2014-05-01,RW5,0
2014-05-01,RWN,0
2014-05-01,RX4,0
2014-05-01,RXA,0
2014-05-01,RXL,0
2014-05-01,RY2,0
2014-05-01,RY4,0
2014-05-01,RY5,0
2014-05-01,RY6,1
2014-05-01,RY8,0
2014-05-01,RYG,0
2014-06-01,,0
2014-06-01,00C,6243
2014-06-01,00D,15853
2014-06-01,00F,11282
2014-06-01,00G,7537
2014-06-01,00H,9030
2014-06-01,00J,12893
2014-06-01,00K,17791
2014-06-01,00L,15792
2014-06-01,00M,18027
2014-06-01,00N,8308
2014-06-01,00P,15271
2014-06-01,00Q,11933
2014-06-01,00R,9026
2014-06-01,00T,19715
2014-06-01,00V,12581
2014-06-01,00W,14601
2014-06-01,00X,10184
2014-06-01,00Y,16984
2014-06-01,01A,23206
2014-06-01,01C,10695
2014-06-01,01D,15028
2014-06-01,01E,12489
2014-06-01,01F,7900
2014-06-01,01G,17525
2014-06-01,01H,25457
2014-06-01,01J,9496
2014-06-01,01K,8066
2014-06-01,01M,14643
2014-06-01,01N,10930
2014-06-01,01R,9814
2014-06-01,01T,8449
2014-06-01,01V,5685
2014-06-01,01W,17947
2014-06-01,01X,10988
2014-06-01,01Y,15435
2014-06-01,02A,14639
2014-06-01,02D,6140
2014-06-01,02E,12403
2014-06-01,02F,13249
2014-06-01,02G,5745
2014-06-01,02H,18995
2014-06-01,02M,7043
2014-06-01,02N,8788
2014-06-01,02P,15300
2014-06-01,02Q,6149
2014-06-01,02R,23843
2014-06-01,02T,13362
2014-06-01,02V,12739
2014-06-01,02W,10825
2014-06-01,02X,18889
2014-06-01,02Y,14470
2014-06-01,03A,14627
2014-06-01,03C,19863
2014-06-01,03D,6745
2014-06-01,03E,7988
2014-06-01,03F,19062
2014-06-01,03G,18969
2014-06-01,03H,10040
2014-06-01,03J,13052
2014-06-01,03K,9499
2014-06-01,03L,15493
2014-06-01,03M,5786
2014-06-01,03N,33538
2014-06-01,03Q,17061
2014-06-01,03R,21349
2014-06-01,03T,12238
2014-06-01,03V,4989
2014-06-01,03W,16907
2014-06-01,03X,5418
2014-06-01,03Y,5532
2014-06-01,04C,25613
2014-06-01,04D,12891
2014-06-01,04E,11617
2014-06-01,04F,20169
2014-06-01,04G,40201
2014-06-01,04H,7043
2014-06-01,04J,14297
2014-06-01,04K,21869
2014-06-01,04L,8518
2014-06-01,04M,5465
2014-06-01,04N,6587
2014-06-01,04Q,6819
2014-06-01,04R,32191
2014-06-01,04V,20091
2014-06-01,04X,18305
2014-06-01,04Y,7456
2014-06-01,05A,30672
2014-06-01,05C,18266
2014-06-01,05D,8130
2014-06-01,05F,9324
2014-06-01,05G,10528
2014-06-01,05H,10567
2014-06-01,05J,9960
2014-06-01,05L,39220
2014-06-01,05N,14413
2014-06-01,05P,13951
2014-06-01,05Q,11570
2014-06-01,05R,13987
2014-06-01,05T,15502
2014-06-01,05V,7084
2014-06-01,05W,18569
2014-06-01,05X,11216
2014-06-01,05Y,18498
2014-06-01,06A,17261
2014-06-01,06D,5876
2014-06-01,06F,28357
2014-06-01,06H,55111
2014-06-01,06K,35905
2014-06-01,06L,21367
2014-06-01,06M,12226
2014-06-01,06N,40539
2014-06-01,06P,17248
2014-06-01,06Q,21520
2014-06-01,06T,18672
2014-06-01,06V,7223
2014-06-01,06W,11917
2014-06-01,06Y,12626
2014-06-01,07G,12092
2014-06-01,07H,18678
2014-06-01,07J,8619
2014-06-01,07K,12769
2014-06-01,07L,19091
2014-06-01,07M,27332
2014-06-01,07N,15196
2014-06-01,07P,24045
2014-06-01,07Q,21179
2014-06-01,07R,12836
2014-06-01,07T,21162
2014-06-01,07V,27534
2014-06-01,07W,28548
2014-06-01,07X,23433
2014-06-01,07Y,21690
2014-06-01,08A,21792
2014-06-01,08C,11857
2014-06-01,08D,19259
2014-06-01,08E,16827
2014-06-01,08F,15706
2014-06-01,08G,20470
2014-06-01,08H,13114
2014-06-01,08J,12731
2014-06-01,08K,22255
2014-06-01,08L,22873
2014-06-01,08M,29318
2014-06-01,08N,22390
2014-06-01,08P,14447
2014-06-01,08Q,20846
2014-06-01,08R,15222
2014-06-01,08T,12877
2014-06-01,08V,20722
2014-06-01,08W,22664
2014-06-01,08X,25057
2014-06-01,08Y,12881
2014-06-01,09A,9175
2014-06-01,09C,7748
2014-06-01,09D,15504
2014-06-01,09E,10100
2014-06-01,09F,9713
2014-06-01,09G,25287
2014-06-01,09H,8915
2014-06-01,09J,16882
2014-06-01,09L,11493
2014-06-01,09N,12045
2014-06-01,09P,9449
2014-06-01,09W,18864
2014-06-01,09X,12914
2014-06-01,09Y,23444
2014-06-01,104,0
2014-06-01,106,0
2014-06-01,107,0
2014-06-01,10A,10957
2014-06-01,10C,5429
2014-06-01,10D,7012
2014-06-01,10E,8307
2014-06-01,10G,8463
2014-06-01,10H,19615
2014-06-01,10J,13616
2014-06-01,10K,11275
2014-06-01,10L,6647
2014-06-01,10M,7071
2014-06-01,10N,7159
2014-06-01,10Q,40308
2014-06-01,10R,13390
2014-06-01,10T,12643
2014-06-01,10V,11362
2014-06-01,10W,9101
2014-06-01,10X,16901
2014-06-01,10Y,12312
2014-06-01,110,0
2014-06-01,111,0
2014-06-01,112,19
2014-06-01,114,1
2014-06-01,116,0
2014-06-01,117,0
2014-06-01,11A,28896
2014-06-01,11C,9199
2014-06-01,11D,9539
2014-06-01,11E,9724
2014-06-01,11H,31523
2014-06-01,11J,38607
2014-06-01,11M,34018
2014-06-01,11N,28803
2014-06-01,11T,12007
2014-06-01,11X,28981
2014-06-01,12A,15815
2014-06-01,12D,15536
2014-06-01,12F,18792
2014-06-01,12G,0
2014-06-01,12H,0
2014-06-01,12J,0
2014-06-01,12M,0
2014-06-01,12N,0
2014-06-01,12P,0
2014-06-01,12Q,0
2014-06-01,12V,0
2014-06-01,12W,0
2014-06-01,13A,0
2014-06-01,13C,0
2014-06-01,13F,0
2014-06-01,13H,0
2014-06-01,13K,0
2014-06-01,13M,0
2014-06-01,13P,51768
2014-06-01,205,0
2014-06-01,209,0
2014-06-01,211,0
2014-06-01,212,0
2014-06-01,216,0
2014-06-01,218,0
2014-06-01,219,0
2014-06-01,305,0
2014-06-01,310,0
2014-06-01,313,0
2014-06-01,319,0
2014-06-01,322,0
2014-06-01,325,0
2014-06-01,413,0
2014-06-01,414,0
2014-06-01,720,0
2014-06-01,725,0
2014-06-01,821,0
2014-06-01,905,0
2014-06-01,99A,28418
2014-06-01,99C,11994
2014-06-01,99D,8365
2014-06-01,99E,16553
2014-06-01,99F,8777
2014-06-01,99G,11074
2014-06-01,99H,17228
2014-06-01,99J,28443
2014-06-01,99K,8333
2014-06-01,99M,13720
2014-06-01,99N,25964
2014-06-01,99P,47262
2014-06-01,99Q,14105
2014-06-01,AA8,0
2014-06-01,AAR,0
2014-06-01,AAX,0
2014-06-01,AC2,0
2014-06-01,AC6,0
2014-06-01,ACD,0
2014-06-01,ACH,0
2014-06-01,ACV,0
2014-06-01,ADT,0
2014-06-01,NDA,0
2014-06-01,NDJ,0
2014-06-01,NEN,0
2014-06-01,NI3,0
2014-06-01,NKI,0
2014-06-01,NLX,0
2014-06-01,NMS,0
2014-06-01,NQ7,0
2014-06-01,NQL,0
2014-06-01,NQT,0
2014-06-01,NR3,0
2014-06-01,NR5,0
2014-06-01,NTV,0
2014-06-01,NWE,0
2014-06-01,NYF,0
2014-06-01,R1D,0
2014-06-01,R1E,0
2014-06-01,R1G,0
2014-06-01,RBL,0
2014-06-01,RC3,0
2014-06-01,RCD,0
2014-06-01,RGD,0
2014-06-01,RHA,0
2014-06-01,RJ1,0
2014-06-01,RJ7,0
2014-06-01,RNA,0
2014-06-01,RNU,0
2014-06-01,RRE,0
2014-06-01,RTD,0
2014-06-01,RTF,0
2014-06-01,RTR,0
2014-06-01,RW5,0
2014-06-01,RWN,0
2014-06-01,RX4,0
2014-06-01,RXA,0
2014-06-01,RXL,0
2014-06-01,RY2,0
2014-06-01,RY4,0
2014-06-01,RY5,0
2014-06-01,RY6,1
2014-06-01,RY8,0
2014-06-01,RYG,0
2014-07-01,,0
2014-07-01,00C,6204
2014-07-01,00D,15839
2014-07-01,00F,11191
2014-07-01,00G,7560
2014-07-01,00H,8995
2014-07-01,00J,12894
2014-07-01,00K,17770
2014-07-01,00L,15795
2014-07-01,00M,18021
2014-07-01,00N,8282
2014-07-01,00P,15207
2014-07-01,00Q,11789
2014-07-01,00R,9079
2014-07-01,00T,19674
2014-07-01,00V,12540
2014-07-01,00W,14567
2014-07-01,00X,10188
2014-07-01,00Y,17007
2014-07-01,01A,23280
2014-07-01,01C,10625
2014-07-01,01D,15030
2014-07-01,01E,12418
2014-07-01,01F,7869
2014-07-01,01G,17636
2014-07-01,01H,25370
2014-07-01,01J,9552
2014-07-01,01K,8028
2014-07-01,01M,14641
2014-07-01,01N,10943
2014-07-01,01R,9791
2014-07-01,01T,8439
2014-07-01,01V,5657
2014-07-01,01W,17889
2014-07-01,01X,10913
2014-07-01,01Y,15402
2014-07-01,02A,14684
2014-07-01,02D,6064
2014-07-01,02E,12399
2014-07-01,02F,13282
2014-07-01,02G,5678
2014-07-01,02H,18928
2014-07-01,02M,6998
2014-07-01,02N,8783
2014-07-01,02P,15356
2014-07-01,02Q,6140
2014-07-01,02R,23755
2014-07-01,02T,13331
2014-07-01,02V,12778
2014-07-01,02W,10830
2014-07-01,02X,18851
2014-07-01,02Y,14437
2014-07-01,03A,14722
2014-07-01,03C,19867
2014-07-01,03D,6735
2014-07-01,03E,7950
2014-07-01,03F,19055
2014-07-01,03G,18947
2014-07-01,03H,10019
2014-07-01,03J,12924
2014-07-01,03K,9445
2014-07-01,03L,15501
2014-07-01,03M,5768
2014-07-01,03N,33520
2014-07-01,03Q,17079
2014-07-01,03R,21356
2014-07-01,03T,12259
2014-07-01,03V,4962
2014-07-01,03W,16905
2014-07-01,03X,5427
2014-07-01,03Y,5446
2014-07-01,04C,25819
2014-07-01,04D,12882
2014-07-01,04E,11630
2014-07-01,04F,20021
2014-07-01,04G,40116
2014-07-01,04H,7028
2014-07-01,04J,14301
2014-07-01,04K,21923
2014-07-01,04L,8527
2014-07-01,04M,5485
2014-07-01,04N,6549
2014-07-01,04Q,6833
2014-07-01,04R,32188
2014-07-01,04V,20161
2014-07-01,04X,18286
2014-07-01,04Y,7438
2014-07-01,05A,30685
2014-07-01,05C,18331
2014-07-01,05D,8090
2014-07-01,05F,9283
2014-07-01,05G,10541
2014-07-01,05H,10604
2014-07-01,05J,9942
2014-07-01,05L,39079
2014-07-01,05N,14458
2014-07-01,05P,14037
2014-07-01,05Q,11580
2014-07-01,05R,13956
2014-07-01,05T,15342
2014-07-01,05V,7073
2014-07-01,05W,18607
2014-07-01,05X,11213
2014-07-01,05Y,18492
2014-07-01,06A,17284
2014-07-01,06D,5846
2014-07-01,06F,28423
2014-07-01,06H,54960
2014-07-01,06K,35973
2014-07-01,06L,21379
2014-07-01,06M,12141
2014-07-01,06N,40458
2014-07-01,06P,17258
2014-07-01,06Q,21378
2014-07-01,06T,18712
2014-07-01,06V,7203
2014-07-01,06W,11893
2014-07-01,06Y,12628
2014-07-01,07G,12118
2014-07-01,07H,18744
2014-07-01,07J,8681
2014-07-01,07K,12735
2014-07-01,07L,18915
2014-07-01,07M,27327
2014-07-01,07N,15134
2014-07-01,07P,23990
2014-07-01,07Q,21122
2014-07-01,07R,12764
2014-07-01,07T,21245
2014-07-01,07V,27670
2014-07-01,07W,28553
2014-07-01,07X,23393
2014-07-01,07Y,21631
2014-07-01,08A,21762
2014-07-01,08C,11788
2014-07-01,08D,19289
2014-07-01,08E,16819
2014-07-01,08F,15883
2014-07-01,08G,20405
2014-07-01,08H,13118
2014-07-01,08J,12736
2014-07-01,08K,22129
2014-07-01,08L,22849
2014-07-01,08M,29329
2014-07-01,08N,22571
2014-07-01,08P,14363
2014-07-01,08Q,20697
2014-07-01,08R,15201
2014-07-01,08T,12868
2014-07-01,08V,20794
2014-07-01,08W,22427
2014-07-01,08X,25133
2014-07-01,08Y,12892
2014-07-01,09A,9156
2014-07-01,09C,7683
2014-07-01,09D,15386
2014-07-01,09E,10087
2014-07-01,09F,9732
2014-07-01,09G,25148
2014-07-01,09H,8920
2014-07-01,09J,16941
2014-07-01,09L,11465
2014-07-01,09N,11990
2014-07-01,09P,9433
2014-07-01,09W,18892
2014-07-01,09X,12887
2014-07-01,09Y,23351
2014-07-01,104,0
2014-07-01,106,0
2014-07-01,107,0
2014-07-01,10A,10984
2014-07-01,10C,5425
2014-07-01,10D,7067
2014-07-01,10E,8314
2014-07-01,10G,8459
2014-07-01,10H,19531
2014-07-01,10J,13570
2014-07-01,10K,11274
2014-07-01,10L,6634
2014-07-01,10M,7040
2014-07-01,10N,7155
2014-07-01,10Q,40122
2014-07-01,10R,13502
2014-07-01,10T,12646
2014-07-01,10V,11295
2014-07-01,10W,9179
2014-07-01,10X,16799
2014-07-01,10Y,12335
2014-07-01,110,0
2014-07-01,111,0
2014-07-01,112,16
2014-07-01,114,1
2014-07-01,116,0
2014-07-01,117,0
2014-07-01,11A,28777
2014-07-01,11C,9153
2014-07-01,11D,9536
2014-07-01,11E,9719
2014-07-01,11H,31606
2014-07-01,11J,38384
2014-07-01,11M,33950
2014-07-01,11N,28762
2014-07-01,11T,11927
2014-07-01,11X,28909
2014-07-01,12A,15817
2014-07-01,12D,15542
2014-07-01,12F,18766
2014-07-01,12G,0
2014-07-01,12H,0
2014-07-01,12J,0
2014-07-01,12M,0
2014-07-01,12N,0
2014-07-01,12P,0
2014-07-01,12Q,0
2014-07-01,12V,0
2014-07-01,12W,0
2014-07-01,13A,0
2014-07-01,13C,0
2014-07-01,13F,0
2014-07-01,13H,0
2014-07-01,13K,0
2014-07-01,13M,0
2014-07-01,13P,51714
2014-07-01,205,0
2014-07-01,209,0
2014-07-01,211,0
2014-07-01,212,0
2014-07-01,216,0
2014-07-01,218,0
2014-07-01,219,0
2014-07-01,305,0
2014-07-01,310,0
2014-07-01,313,0
2014-07-01,319,0
2014-07-01,322,0
2014-07-01,325,0
2014-07-01,413,0
2014-07-01,414,0
2014-07-01,720,0
2014-07-01,725,0
2014-07-01,905,0
2014-07-01,99A,28338
2014-07-01,99C,11991
2014-07-01,99D,8467
2014-07-01,99E,16517
2014-07-01,99F,8811
2014-07-01,99G,11067
2014-07-01,99H,17232
2014-07-01,99J,28440
2014-07-01,99K,8284
2014-07-01,99M,13719
2014-07-01,99N,25995
2014-07-01,99P,47147
2014-07-01,99Q,14069
2014-07-01,AA8,0
2014-07-01,AAR,0
2014-07-01,AAX,0
2014-07-01,AC2,0
2014-07-01,AC6,0
2014-07-01,ACD,0
2014-07-01,ACH,0
2014-07-01,ACV,0
2014-07-01,ADT,0
2014-07-01,AH7,0
2014-07-01,NDA,0
2014-07-01,NDJ,0
2014-07-01,NEN,0
2014-07-01,NI3,0
2014-07-01,NKI,0
2014-07-01,NL1,0
2014-07-01,NLX,0
2014-07-01,NMS,0
2014-07-01,NQ7,0
2014-07-01,NQL,0
2014-07-01,NQT,0
2014-07-01,NR3,0
2014-07-01,NR5,0
2014-07-01,NTV,0
2014-07-01,NWE,0
2014-07-01,NYF,0
2014-07-01,R1D,0
2014-07-01,R1E,0
2014-07-01,R1G,0
2014-07-01,RBL,0
2014-07-01,RC3,0
2014-07-01,RCD,0
2014-07-01,RGD,0
2014-07-01,RHA,0
2014-07-01,RJ1,0
2014-07-01,RJ7,0
2014-07-01,RNA,0
2014-07-01,RNU,0
2014-07-01,RRE,0
2014-07-01,RTD,0
2014-07-01,RTF,0
2014-07-01,RTR,0
2014-07-01,RW5,0
2014-07-01,RWN,0
2014-07-01,RX4,0
2014-07-01,RXA,0
2014-07-01,RXL,0
2014-07-01,RY2,0
2014-07-01,RY4,0
2014-07-01,RY5,0
2014-07-01,RY6,1
2014-07-01,RY8,0
2014-07-01,RYG,0
2014-08-01,,0
2014-08-01,00C,6204
2014-08-01,00D,15839
2014-08-01,00F,11191
2014-08-01,00G,7560
2014-08-01,00H,8995
2014-08-01,00J,12894
2014-08-01,00K,17770
2014-08-01,00L,15795
2014-08-01,00M,18021
2014-08-01,00N,8282
2014-08-01,00P,15207
2014-08-01,00Q,11789
2014-08-01,00R,9079
2014-08-01,00T,19674
2014-08-01,00V,12540
2014-08-01,00W,14567
2014-08-01,00X,10188
2014-08-01,00Y,17007
2014-08-01,01A,23280
2014-08-01,01C,10625
2014-08-01,01D,15030
2014-08-01,01E,12418
2014-08-01,01F,7869
2014-08-01,01G,17636
2014-08-01,01H,25370
2014-08-01,01J,9552
2014-08-01,01K,8028
2014-08-01,01M,14641
2014-08-01,01N,10943
2014-08-01,01R,9791
2014-08-01,01T,8439
2014-08-01,01V,5657
2014-08-01,01W,17889
2014-08-01,01X,10913
2014-08-01,01Y,15402
2014-08-01,02A,14684
2014-08-01,02D,6064
2014-08-01,02E,12399
