month,pct,glarg_items,glar_percent_items
2015-01-01,00K,585,1.0
2015-01-01,NVE,5,1.0
2015-01-01,03L,271,1.0
2015-01-01,10D,182,1.0
2015-01-01,99G,263,1.0
2015-01-01,08Q,368,1.0
2015-01-01,09L,350,1.0
2015-01-01,99N,1132,1.0
2015-01-01,03F,409,1.0
2015-01-01,02Q,275,1.0
2015-01-01,07T,472,1.0
2015-01-01,02R,584,1.0
2015-01-01,NDL,2,1.0
2015-01-01,RTR,7,1.0
2015-01-01,NR3,1,1.0
2015-01-01,08M,1343,1.0
2015-01-01,RYG,1,1.0
2015-01-01,06K,727,1.0
2015-01-01,01W,488,1.0
2015-01-01,08T,594,1.0
2015-01-01,08R,383,1.0
2015-01-01,08H,377,1.0
2015-01-01,RTD,8,1.0
2015-01-01,00L,265,1.0
2015-01-01,RJ8,1,1.0
2015-01-01,10J,407,1.0
2015-01-01,15C,1095,1.0
2015-01-01,10Q,1385,1.0
2015-01-01,06F,678,1.0
2015-01-01,RRE,13,1.0
2015-01-01,99J,726,1.0
2015-01-01,15D,1010,1.0
2015-01-01,07N,383,1.0
2015-01-01,06V,414,1.0
2015-01-01,11E,356,1.0
2015-01-01,05R,490,1.0
2015-01-01,14L,1398,1.0
2015-01-01,03E,396,1.0
2015-01-01,05D,451,1.0
2015-01-01,07H,505,1.0
2015-01-01,06A,231,1.0
2015-01-01,05N,987,1.0
2015-01-01,RY4,2,1.0
2015-01-01,01X,592,1.0
2015-01-01,11M,1539,1.0
2015-01-01,99H,447,1.0
2015-01-01,10L,481,1.0
2015-01-01,RVW,1,1.0
2015-01-01,03X,149,1.0
2015-01-01,R1D,2,1.0
2015-01-01,99K,350,1.0
2015-01-01,02Y,632,1.0
2015-01-01,00T,700,1.0
2015-01-01,04N,122,1.0
2015-01-01,03Y,126,1.0
2015-01-01,99E,735,1.0
2015-01-01,RXC,3,1.0
2015-01-01,06M,472,1.0
2015-01-01,RJC,2,1.0
2015-01-01,02E,353,1.0
2015-01-01,05G,656,1.0
2015-01-01,00Q,412,1.0
2015-01-01,10A,455,1.0
2015-01-01,99A,1225,1.0
2015-01-01,06T,942,1.0
2015-01-01,04C,1045,1.0
2015-01-01,06L,591,1.0
2015-01-01,08W,442,1.0
2015-01-01,05V,401,1.0
2015-01-01,RNA,5,1.0
2015-01-01,01K,858,1.0
2015-01-01,112,2,1.0
2015-01-01,02M,432,1.0
2015-01-01,01F,246,1.0
2015-01-01,04E,425,1.0
2015-01-01,01R,372,1.0
2015-01-01,03V,101,1.0
2015-01-01,07Q,410,1.0
2015-01-01,RN3,2,1.0
2015-01-01,04R,890,1.0
2015-01-01,11N,1411,1.0
2015-01-01,12D,469,1.0
2015-01-01,RWX,4,1.0
2015-01-01,00C,211,1.0
2015-01-01,08N,579,1.0
2015-01-01,05X,448,1.0
2015-01-01,00P,640,1.0
2015-01-01,04H,319,1.0
2015-01-01,09F,444,1.0
2015-01-01,04D,603,1.0
2015-01-01,01Y,819,1.0
2015-01-01,10V,276,1.0
2015-01-01,03A,377,1.0
2015-01-01,RXQ,2,1.0
2015-01-01,06P,284,1.0
2015-01-01,01V,332,1.0
2015-01-01,RY2,3,1.0
2015-01-01,09X,510,1.0
2015-01-01,05Y,577,1.0
2015-01-01,08F,550,1.0
2015-01-01,R1J,2,1.0
2015-01-01,AD9,2,1.0
2015-01-01,00M,751,1.0
2015-01-01,02G,238,1.0
2015-01-01,10C,228,1.0
2015-01-01,RNU,4,1.0
2015-01-01,02X,837,1.0
2015-01-01,06N,547,1.0
2015-01-01,10R,258,1.0
2015-01-01,04J,389,1.0
2015-01-01,08P,261,1.0
2015-01-01,03N,238,1.0
2015-01-01,R1F,1,1.0
2015-01-01,03M,337,1.0
2015-01-01,05A,1202,1.0
2015-01-01,08G,831,1.0
2015-01-01,08K,500,1.0
2015-01-01,09A,287,1.0
2015-01-01,07Y,713,1.0
2015-01-01,05W,743,1.0
2015-01-01,03W,621,1.0
2015-01-01,03H,433,1.0
2015-01-01,07J,326,1.0
2015-01-01,09Y,932,1.0
2015-01-01,08D,445,1.0
2015-01-01,08J,257,1.0
2015-01-01,07V,934,1.0
2015-01-01,07L,457,1.0
2015-01-01,04K,544,1.0
2015-01-01,04Q,372,1.0
2015-01-01,03D,356,1.0
2015-01-01,09H,420,1.0
2015-01-01,06D,313,1.0
2015-01-01,01A,859,1.0
2015-01-01,01C,568,1.0
2015-01-01,09G,645,1.0
2015-01-01,01E,329,1.0
2015-01-01,03J,303,1.0
2015-01-01,02F,360,1.0
2015-01-01,10K,250,1.0
2015-01-01,14Y,1122,1.0
2015-01-01,02N,301,1.0
2015-01-01,08L,295,1.0
2015-01-01,RW5,1,1.0
2015-01-01,06W,430,1.0
2015-01-01,07R,346,1.0
2015-01-01,08Y,322,1.0
2015-01-01,99C,154,1.0
2015-01-01,15E,3247,1.0
2015-01-01,99D,499,1.0
2015-01-01,04V,804,1.0
2015-01-01,12F,814,1.0
2015-01-01,04M,85,1.0
2015-01-01,09N,266,1.0
2015-01-01,02W,160,1.0
2015-01-01,07M,688,1.0
2015-01-01,02H,830,1.0
2015-01-01,03R,742,1.0
2015-01-01,R1K,3,1.0
2015-01-01,RXA,2,1.0
2015-01-01,RY5,8,1.0
2015-01-01,05L,1986,1.0
2015-01-01,04F,402,1.0
2015-01-01,00N,390,1.0
2015-01-01,05J,410,1.0
2015-01-01,01T,262,1.0
2015-01-01,02P,643,1.0
2015-01-01,11X,728,1.0
2015-01-01,08E,554,1.0
2015-01-01,05F,442,1.0
2015-01-01,06H,1901,1.0
2015-01-01,07X,422,1.0
2015-01-01,09W,421,1.0
2015-01-01,07K,560,1.0
2015-01-01,05H,996,1.0
2015-01-01,00R,417,1.0
2015-01-01,00Y,716,1.0
2015-01-01,06Q,1002,1.0
2015-01-01,07W,795,1.0
2015-01-01,NQV,2,1.0
2015-01-01,RYF,2,1.0
2015-01-01,09P,454,1.0
2015-01-01,02T,535,1.0
2015-01-01,09D,794,1.0
2015-01-01,08V,441,1.0
2015-01-01,01D,476,1.0
2015-01-01,04Y,555,1.0
2015-01-01,NL1,1,1.0
2015-01-01,00X,361,1.0
2015-01-01,11J,2177,1.0
2015-01-01,NTP,1,1.0
2015-01-01,13T,859,1.0
2015-01-01,09C,245,1.0
2015-01-01,01J,465,1.0
2015-01-01,02A,498,1.0
2015-01-01,11A,794,1.0
2015-01-01,09J,328,1.0
2015-01-01,15F,1477,1.0
2015-01-01,00J,562,1.0
2015-01-01,RNN,1,1.0
2015-01-01,01G,262,1.0
2015-01-01,09E,357,1.0
2015-01-01,00D,909,1.0
2015-01-01,06Y,508,1.0
2015-01-01,08A,374,1.0
2015-01-01,04G,1073,1.0
2015-01-01,RYW,6,1.0
2015-01-01,99Q,219,1.0
2015-01-01,RY7,2,1.0
2015-01-01,08C,309,1.0
2015-01-01,RGD,1,1.0
2015-01-01,07G,464,1.0
2015-01-01,05Q,742,1.0
2015-01-01,99P,1317,1.0
2015-01-01,NDA,2,1.0
2015-01-01,RXG,10,1.0
2015-01-01,05T,734,1.0
2015-01-01,10X,382,1.0
2015-01-01,99M,461,1.0
2015-01-01,03T,935,1.0
2015-01-01,00V,324,1.0
2015-01-01,RH5,1,1.0
2015-01-01,10E,326,1.0
2015-01-01,99F,368,1.0
2015-01-01,01H,1010,1.0
2015-01-01,04L,306,1.0
2015-01-01,03K,456,1.0
2015-02-01,01C,515,1.0
2015-02-01,00R,383,1.0
2015-02-01,10K,221,1.0
2015-02-01,06Q,891,1.0
2015-02-01,03K,445,1.0
2015-02-01,10C,209,1.0
2015-02-01,AD9,1,1.0
2015-02-01,112,3,1.0
2015-02-01,06P,273,1.0
2015-02-01,05W,706,1.0
2015-02-01,05Q,682,1.0
2015-02-01,10V,278,1.0
2015-02-01,RNA,1,1.0
2015-02-01,07W,732,1.0
2015-02-01,R1K,5,1.0
2015-02-01,09D,700,1.0
2015-02-01,05D,441,1.0
2015-02-01,09E,341,1.0
2015-02-01,RY7,2,1.0
2015-02-01,03J,291,1.0
2015-02-01,99F,312,1.0
2015-02-01,02P,592,1.0
2015-02-01,11N,1258,1.0
2015-02-01,99M,457,1.0
2015-02-01,01A,820,1.0
2015-02-01,00X,317,1.0
2015-02-01,01Y,757,1.0
2015-02-01,NTV,1,1.0
2015-02-01,04M,70,1.0
2015-02-01,04F,388,1.0
2015-02-01,RYW,9,1.0
2015-02-01,RH5,1,1.0
2015-02-01,RY2,2,1.0
2015-02-01,00Y,690,1.0
2015-02-01,07M,656,1.0
2015-02-01,05L,1800,1.0
2015-02-01,10L,410,1.0
2015-02-01,09N,214,1.0
2015-02-01,RJ1,4,1.0
2015-02-01,07Y,627,1.0
2015-02-01,08X,377,1.0
2015-02-01,08V,406,1.0
2015-02-01,01W,471,1.0
2015-02-01,07Q,353,1.0
2015-02-01,13T,778,1.0
2015-02-01,01G,247,1.0
2015-02-01,07K,496,1.0
2015-02-01,06H,1714,1.0
2015-02-01,99H,405,1.0
2015-02-01,05V,394,1.0
2015-02-01,15D,952,1.0
2015-02-01,06M,453,1.0
2015-02-01,RXC,5,1.0
2015-02-01,RXA,1,1.0
2015-02-01,08H,337,1.0
2015-02-01,RWX,3,1.0
2015-02-01,05J,379,1.0
2015-02-01,00V,316,1.0
2015-02-01,06F,642,1.0
2015-02-01,09X,515,1.0
2015-02-01,03A,386,1.0
2015-02-01,07P,516,1.0
2015-02-01,99N,1085,1.0
2015-02-01,06V,371,1.0
2015-02-01,12D,427,1.0
2015-02-01,03M,314,1.0
2015-02-01,05A,1069,1.0
2015-02-01,02F,336,1.0
2015-02-01,07T,427,1.0
2015-02-01,03W,648,1.0
2015-02-01,RL4,1,1.0
2015-02-01,07V,863,1.0
2015-02-01,07G,423,1.0
2015-02-01,06K,699,1.0
2015-02-01,RMC,2,1.0
2015-02-01,01D,434,1.0
2015-02-01,R1J,5,1.0
2015-02-01,10R,229,1.0
2015-02-01,09F,410,1.0
2015-02-01,09C,211,1.0
2015-02-01,11X,698,1.0
2015-02-01,02E,333,1.0
2015-02-01,01T,258,1.0
2015-02-01,05T,658,1.0
2015-02-01,99J,690,1.0
2015-02-01,00T,588,1.0
2015-02-01,03X,139,1.0
2015-02-01,02R,540,1.0
2015-02-01,01F,277,1.0
2015-02-01,RTR,5,1.0
2015-02-01,04C,936,1.0
2015-02-01,05C,824,1.0
2015-02-01,01R,308,1.0
2015-02-01,04G,976,1.0
2015-02-01,00J,535,1.0
2015-02-01,02A,506,1.0
2015-02-01,11J,2044,1.0
2015-02-01,02G,194,1.0
2015-02-01,08P,229,1.0
2015-02-01,02Y,625,1.0
2015-02-01,RXQ,1,1.0
2015-02-01,01H,999,1.0
2015-02-01,15E,3034,1.0
2015-02-01,RTD,13,1.0
2015-02-01,00M,680,1.0
2015-02-01,08M,1174,1.0
2015-02-01,08W,398,1.0
2015-02-01,07X,388,1.0
2015-02-01,05G,640,1.0
2015-02-01,08Q,373,1.0
2015-02-01,15A,607,1.0
2015-02-01,RRE,8,1.0
2015-02-01,03Y,132,1.0
2015-02-01,09W,386,1.0
2015-02-01,00L,259,1.0
2015-02-01,R1D,5,1.0
2015-02-01,99P,1221,1.0
2015-02-01,08E,473,1.0
2015-02-01,10A,425,1.0
2015-02-01,09Y,856,1.0
2015-02-01,NQV,2,1.0
2015-02-01,01V,337,1.0
2015-02-01,08R,315,1.0
2015-02-01,01K,844,1.0
2015-02-01,06L,526,1.0
2015-02-01,209,1,1.0
2015-02-01,14Y,1104,1.0
2015-02-01,12F,769,1.0
2015-02-01,08C,292,1.0
2015-02-01,RNU,2,1.0
2015-02-01,03H,357,1.0
2015-02-01,05F,428,1.0
2015-02-01,02H,795,1.0
2015-02-01,99Q,205,1.0
2015-02-01,09P,436,1.0
2015-02-01,09L,336,1.0
2015-02-01,06Y,468,1.0
2015-02-01,10Q,1329,1.0
2015-02-01,06A,236,1.0
2015-02-01,08D,444,1.0
2015-02-01,04R,817,1.0
2015-02-01,03D,327,1.0
2015-02-01,11M,1464,1.0
2015-02-01,05H,836,1.0
2015-02-01,05Y,577,1.0
2015-02-01,06N,524,1.0
2015-02-01,07L,395,1.0
2015-02-01,03Q,504,1.0
2015-02-01,11A,764,1.0
2015-02-01,04L,275,1.0
2015-02-01,02T,530,1.0
2015-02-01,05X,452,1.0
2015-02-01,08T,516,1.0
2015-02-01,03L,274,1.0
2015-02-01,05N,911,1.0
2015-02-01,04J,351,1.0
2015-02-01,08Y,291,1.0
2015-02-01,15C,983,1.0
2015-02-01,02X,766,1.0
2015-02-01,03R,731,1.0
2015-02-01,02Q,235,1.0
2015-02-01,02D,258,1.0
2015-02-01,08F,519,1.0
2015-02-01,RXG,7,1.0
2015-02-01,00D,781,1.0
2015-02-01,04H,303,1.0
2015-02-01,08L,279,1.0
2015-02-01,08G,734,1.0
2015-02-01,15F,1348,1.0
2015-02-01,99C,147,1.0
2015-02-01,08N,499,1.0
2015-02-01,05R,502,1.0
2015-02-01,09A,256,1.0
2015-02-01,00N,363,1.0
2015-02-01,08K,448,1.0
2015-02-01,00Q,380,1.0
2015-02-01,09G,565,1.0
2015-02-01,RYG,1,1.0
2015-02-01,08A,338,1.0
2015-02-01,00C,213,1.0
2015-02-01,06W,397,1.0
2015-02-01,99A,1139,1.0
2015-02-01,99K,343,1.0
2015-02-01,10X,366,1.0
2015-02-01,02N,250,1.0
2015-02-01,10D,136,1.0
2015-02-01,99E,661,1.0
2015-02-01,07J,333,1.0
2015-02-01,04Q,360,1.0
2015-02-01,09J,284,1.0
2015-02-01,03V,96,1.0
2015-02-01,RN3,3,1.0
2015-02-01,RY5,5,1.0
2015-02-01,03N,238,1.0
2015-02-01,RVW,4,1.0
2015-02-01,07R,333,1.0
2015-02-01,00P,586,1.0
2015-02-01,04Y,546,1.0
2015-02-01,01X,567,1.0
2015-02-01,14L,1233,1.0
2015-02-01,04E,381,1.0
2015-02-01,10J,389,1.0
2015-02-01,11E,325,1.0
2015-02-01,RBZ,2,1.0
2015-02-01,07N,354,1.0
2015-02-01,99G,240,1.0
2015-02-01,03F,354,1.0
2015-02-01,99D,500,1.0
2015-02-01,02M,367,1.0
2015-02-01,01E,311,1.0
2015-02-01,10E,312,1.0
2015-02-01,09H,403,1.0
2015-02-01,NVE,2,1.0
2015-02-01,02W,160,1.0
2015-02-01,NDL,3,1.0
2015-02-01,08J,213,1.0
2015-02-01,07H,432,1.0
2015-02-01,04D,537,1.0
2015-02-01,06D,324,1.0
2015-02-01,04K,519,1.0
2015-02-01,00K,509,1.0
2015-02-01,04N,126,1.0
2015-02-01,06T,801,1.0
2015-02-01,04V,762,1.0
2015-02-01,01J,436,1.0
2015-02-01,03T,900,1.0
2015-02-01,03E,358,1.0
2015-03-01,08T,588,1.0
2015-03-01,00Y,693,1.0
2015-03-01,01T,286,1.0
2015-03-01,12F,794,1.0
2015-03-01,06Y,529,1.0
2015-03-01,03L,258,1.0
2015-03-01,15C,1123,1.0
2015-03-01,02M,437,1.0
2015-03-01,RYW,6,1.0
2015-03-01,07T,496,1.0
2015-03-01,05T,758,1.0
2015-03-01,RRE,6,1.0
2015-03-01,04M,84,1.0
2015-03-01,RCB,2,1.0
2015-03-01,00C,206,1.0
2015-03-01,RVW,2,1.0
2015-03-01,04E,429,1.0
2015-03-01,00R,448,1.0
2015-03-01,06A,262,1.0
2015-03-01,12D,462,1.0
2015-03-01,11M,1595,1.0
2015-03-01,RTD,7,1.0
2015-03-01,10L,502,1.0
2015-03-01,06D,341,1.0
2015-03-01,01G,268,1.0
2015-03-01,09C,243,1.0
2015-03-01,10E,335,1.0
2015-03-01,99G,254,1.0
2015-03-01,00P,618,1.0
2015-03-01,01C,606,1.0
2015-03-01,RYG,2,1.0
2015-03-01,00D,907,1.0
2015-03-01,07Y,741,1.0
2015-03-01,05A,1191,1.0
2015-03-01,14Y,1152,1.0
2015-03-01,02G,253,1.0
2015-03-01,07L,448,1.0
2015-03-01,08X,388,1.0
2015-03-01,09L,372,1.0
2015-03-01,02P,682,1.0
2015-03-01,03W,617,1.0
2015-03-01,02Q,270,1.0
2015-03-01,05N,1019,1.0
2015-03-01,03M,318,1.0
2015-03-01,04F,446,1.0
2015-03-01,02D,275,1.0
2015-03-01,15F,1496,1.0
2015-03-01,04V,789,1.0
2015-03-01,04K,575,1.0
2015-03-01,NL1,2,1.0
2015-03-01,15A,689,1.0
2015-03-01,06W,400,1.0
2015-03-01,07R,375,1.0
2015-03-01,NDL,12,1.0
2015-03-01,99D,531,1.0
2015-03-01,R1D,7,1.0
2015-03-01,08D,440,1.0
2015-03-01,00L,284,1.0
2015-03-01,06V,406,1.0
2015-03-01,08H,372,1.0
2015-03-01,04L,281,1.0
2015-03-01,09Y,965,1.0
2015-03-01,01R,374,1.0
2015-03-01,09G,627,1.0
2015-03-01,02T,539,1.0
2015-03-01,03F,400,1.0
2015-03-01,05J,436,1.0
2015-03-01,99J,743,1.0
2015-03-01,08J,227,1.0
2015-03-01,08C,284,1.0
2015-03-01,01F,275,1.0
2015-03-01,00Q,421,1.0
2015-03-01,03T,968,1.0
2015-03-01,RXC,3,1.0
2015-03-01,10A,412,1.0
2015-03-01,09E,364,1.0
2015-03-01,04Q,384,1.0
2015-03-01,05L,1952,1.0
2015-03-01,06T,932,1.0
2015-03-01,08N,528,1.0
2015-03-01,09N,274,1.0
2015-03-01,03K,441,1.0
2015-03-01,99K,363,1.0
2015-03-01,08Q,403,1.0
2015-03-01,06H,1889,1.0
2015-03-01,10X,418,1.0
2015-03-01,04J,393,1.0
2015-03-01,AD9,1,1.0
2015-03-01,08G,869,1.0
2015-03-01,11E,344,1.0
2015-03-01,03Q,557,1.0
2015-03-01,11A,811,1.0
2015-03-01,10K,248,1.0
2015-03-01,R1F,1,1.0
2015-03-01,04C,1001,1.0
2015-03-01,00M,760,1.0
2015-03-01,02X,871,1.0
2015-03-01,99E,703,1.0
2015-03-01,15D,1058,1.0
2015-03-01,RNA,3,1.0
2015-03-01,11N,1486,1.0
2015-03-01,00K,634,1.0
2015-03-01,RY5,12,1.0
2015-03-01,99A,1261,1.0
2015-03-01,08R,379,1.0
2015-03-01,04H,314,1.0
2015-03-01,07N,402,1.0
2015-03-01,01W,447,1.0
2015-03-01,RY7,2,1.0
2015-03-01,04D,599,1.0
2015-03-01,05Y,597,1.0
2015-03-01,08F,579,1.0
2015-03-01,01K,953,1.0
2015-03-01,08V,440,1.0
2015-03-01,RYF,3,1.0
2015-03-01,02Y,677,1.0
2015-03-01,99N,1089,1.0
2015-03-01,RL4,5,1.0
2015-03-01,RJ1,3,1.0
2015-03-01,04R,901,1.0
2015-03-01,04G,1071,1.0
2015-03-01,09F,459,1.0
2015-03-01,RJ8,1,1.0
2015-03-01,01Y,809,1.0
2015-03-01,08Y,325,1.0
2015-03-01,11J,2305,1.0
2015-03-01,06K,716,1.0
2015-03-01,RBZ,1,1.0
2015-03-01,08P,234,1.0
2015-03-01,02W,170,1.0
2015-03-01,99C,182,1.0
2015-03-01,RXG,15,1.0
2015-03-01,02H,880,1.0
2015-03-01,13T,850,1.0
2015-03-01,08A,354,1.0
2015-03-01,03E,391,1.0
2015-03-01,02E,372,1.0
2015-03-01,03Y,127,1.0
2015-03-01,01E,358,1.0
2015-03-01,05H,982,1.0
2015-03-01,RN3,3,1.0
2015-03-01,14L,1383,1.0
2015-03-01,RW5,1,1.0
2015-03-01,09H,429,1.0
2015-03-01,NVE,2,1.0
2015-03-01,02R,616,1.0
2015-03-01,04Y,560,1.0
2015-03-01,07W,821,1.0
2015-03-01,03D,338,1.0
2015-03-01,07G,479,1.0
2015-03-01,RY4,3,1.0
2015-03-01,02F,382,1.0
2015-03-01,07M,733,1.0
2015-03-01,09A,277,1.0
2015-03-01,05C,893,1.0
2015-03-01,10C,215,1.0
2015-03-01,00X,371,1.0
2015-03-01,02A,460,1.0
2015-03-01,10Q,1468,1.0
2015-03-01,99F,328,1.0
2015-03-01,03R,821,1.0
2015-03-01,08M,1277,1.0
2015-03-01,03X,148,1.0
2015-03-01,06P,291,1.0
2015-03-01,06Q,1028,1.0
2015-03-01,00T,681,1.0
2015-03-01,05Q,766,1.0
2015-03-01,00N,433,1.0
2015-03-01,01A,922,1.0
2015-03-01,07H,534,1.0
2015-03-01,99H,482,1.0
2015-03-01,99P,1363,1.0
2015-03-01,07K,581,1.0
2015-03-01,01V,374,1.0
2015-03-01,09J,328,1.0
2015-03-01,08E,527,1.0
2015-03-01,07X,435,1.0
2015-03-01,07P,580,1.0
2015-03-01,07V,841,1.0
2015-03-01,01H,1146,1.0
2015-03-01,09P,466,1.0
2015-03-01,05R,515,1.0
2015-03-01,03J,325,1.0
2015-03-01,08L,290,1.0
2015-03-01,05F,493,1.0
2015-03-01,10R,241,1.0
2015-03-01,09X,543,1.0
2015-03-01,06M,487,1.0
2015-03-01,RTR,9,1.0
2015-03-01,03H,444,1.0
2015-03-01,06L,555,1.0
2015-03-01,99M,490,1.0
2015-03-01,RY2,5,1.0
2015-03-01,10V,312,1.0
2015-03-01,05G,706,1.0
2015-03-01,15E,3335,1.0
2015-03-01,04N,124,1.0
2015-03-01,07Q,377,1.0
2015-03-01,05D,448,1.0
2015-03-01,10J,422,1.0
2015-03-01,03A,437,1.0
2015-03-01,RWX,7,1.0
2015-03-01,08K,533,1.0
2015-03-01,R1K,4,1.0
2015-03-01,01X,623,1.0
2015-03-01,03V,109,1.0
2015-03-01,05W,754,1.0
2015-03-01,10D,203,1.0
2015-03-01,RXQ,1,1.0
2015-03-01,03N,282,1.0
2015-03-01,01J,474,1.0
2015-03-01,11X,739,1.0
2015-03-01,05V,440,1.0
2015-03-01,99Q,206,1.0
2015-03-01,00J,565,1.0
2015-03-01,05X,454,1.0
2015-03-01,09W,438,1.0
2015-03-01,09D,791,1.0
2015-03-01,01D,478,1.0
2015-03-01,R1J,2,1.0
2015-03-01,00V,336,1.0
2015-03-01,08W,442,1.0
2015-03-01,06F,672,1.0
2015-03-01,06N,549,1.0
2015-03-01,02N,292,1.0
2015-03-01,112,2,1.0
2015-03-01,07J,348,1.0
2015-04-01,07P,534,1.0
2015-04-01,08G,741,1.0
2015-04-01,RNU,6,1.0
2015-04-01,00R,432,1.0
2015-04-01,06L,579,1.0
2015-04-01,99E,715,1.0
2015-04-01,RXC,6,1.0
2015-04-01,02T,531,1.0
2015-04-01,01D,475,1.0
2015-04-01,10D,165,1.0
2015-04-01,09Y,920,1.0
2015-04-01,07T,448,1.0
2015-04-01,11X,722,1.0
2015-04-01,RYW,7,1.0
2015-04-01,01J,497,1.0
2015-04-01,12D,484,1.0
2015-04-01,03A,424,1.0
2015-04-01,NR3,1,1.0
2015-04-01,NDA,1,1.0
2015-04-01,02P,657,1.0
2015-04-01,99F,334,1.0
2015-04-01,99A,1259,1.0
2015-04-01,04H,310,1.0
2015-04-01,05W,770,1.0
2015-04-01,03M,328,1.0
2015-04-01,R1K,3,1.0
2015-04-01,08X,386,1.0
2015-04-01,01Y,826,1.0
2015-04-01,06Y,525,1.0
2015-04-01,10E,327,1.0
2015-04-01,02M,423,1.0
2015-04-01,06T,878,1.0
2015-04-01,04E,422,1.0
2015-04-01,RH5,4,1.0
2015-04-01,04K,554,1.0
2015-04-01,08D,437,1.0
2015-04-01,NTP,4,1.0
2015-04-01,99J,764,1.0
2015-04-01,10X,404,1.0
2015-04-01,07R,303,1.0
2015-04-01,06M,470,1.0
2015-04-01,07Q,375,1.0
2015-04-01,07M,671,1.0
2015-04-01,00J,562,1.0
2015-04-01,99G,246,1.0
2015-04-01,05X,449,1.0
2015-04-01,06K,744,1.0
2015-04-01,09D,744,1.0
2015-04-01,RNA,2,1.0
2015-04-01,06H,1922,1.0
2015-04-01,01F,305,1.0
2015-04-01,07L,438,1.0
2015-04-01,05Q,763,1.0
2015-04-01,RTR,5,1.0
2015-04-01,RCD,4,1.0
2015-04-01,99P,1325,1.0
2015-04-01,RL4,2,1.0
2015-04-01,02Y,667,1.0
2015-04-01,05H,972,1.0
2015-04-01,08P,243,1.0
2015-04-01,99C,141,1.0
2015-04-01,RYF,4,1.0
2015-04-01,08M,1254,1.0
2015-04-01,05G,680,1.0
2015-04-01,11A,843,1.0
2015-04-01,05F,486,1.0
2015-04-01,15C,1097,1.0
2015-04-01,01A,911,1.0
2015-04-01,07N,392,1.0
2015-04-01,05J,467,1.0
2015-04-01,07X,417,1.0
2015-04-01,11E,336,1.0
2015-04-01,03F,413,1.0
2015-04-01,08L,274,1.0
2015-04-01,08C,338,1.0
2015-04-01,06F,674,1.0
2015-04-01,08V,433,1.0
2015-04-01,03L,278,1.0
2015-04-01,04V,830,1.0
2015-04-01,RVW,3,1.0
2015-04-01,05N,1047,1.0
2015-04-01,06W,422,1.0
2015-04-01,10Q,1371,1.0
2015-04-01,07J,361,1.0
2015-04-01,11J,2297,1.0
2015-04-01,00L,277,1.0
2015-04-01,RY2,9,1.0
2015-04-01,RY4,1,1.0
2015-04-01,01V,355,1.0
2015-04-01,09G,608,1.0
2015-04-01,00P,628,1.0
2015-04-01,RJ1,3,1.0
2015-04-01,08E,512,1.0
2015-04-01,R1J,6,1.0
2015-04-01,01G,278,1.0
2015-04-01,02D,291,1.0
2015-04-01,06P,303,1.0
2015-04-01,02N,283,1.0
2015-04-01,07Y,675,1.0
2015-04-01,03Q,571,1.0
2015-04-01,10J,407,1.0
2015-04-01,02W,169,1.0
2015-04-01,00V,329,1.0
2015-04-01,09F,426,1.0
2015-04-01,02H,901,1.0
2015-04-01,11M,1599,1.0
2015-04-01,04G,1106,1.0
2015-04-01,00C,236,1.0
2015-04-01,09W,394,1.0
2015-04-01,09X,556,1.0
2015-04-01,05R,521,1.0
2015-04-01,08F,510,1.0
2015-04-01,10L,460,1.0
2015-04-01,08J,250,1.0
2015-04-01,09N,280,1.0
2015-04-01,04R,920,1.0
2015-04-01,NQ7,4,1.0
2015-04-01,03E,362,1.0
2015-04-01,03Y,143,1.0
2015-04-01,02X,898,1.0
2015-04-01,07W,780,1.0
2015-04-01,07H,461,1.0
2015-04-01,05C,888,1.0
2015-04-01,03X,144,1.0
2015-04-01,04Y,534,1.0
2015-04-01,12F,826,1.0
2015-04-01,03N,271,1.0
2015-04-01,99H,455,1.0
2015-04-01,06Q,1003,1.0
2015-04-01,00T,659,1.0
2015-04-01,15D,981,1.0
2015-04-01,05D,467,1.0
2015-04-01,RXG,12,1.0
2015-04-01,NDL,5,1.0
2015-04-01,09L,375,1.0
2015-04-01,RRE,8,1.0
2015-04-01,08Q,358,1.0
2015-04-01,09C,234,1.0
2015-04-01,05Y,620,1.0
2015-04-01,04F,433,1.0
2015-04-01,04C,981,1.0
2015-04-01,01X,602,1.0
2015-04-01,RWX,8,1.0
2015-04-01,07V,908,1.0
2015-04-01,00D,937,1.0
2015-04-01,99D,533,1.0
2015-04-01,08K,482,1.0
2015-04-01,15A,628,1.0
2015-04-01,15E,3259,1.0
2015-04-01,05A,1217,1.0
2015-04-01,08W,410,1.0
2015-04-01,99M,504,1.0
2015-04-01,00X,371,1.0
2015-04-01,14L,1410,1.0
2015-04-01,00Y,750,1.0
2015-04-01,04L,273,1.0
2015-04-01,RTD,10,1.0
2015-04-01,00M,729,1.0
2015-04-01,02G,234,1.0
2015-04-01,08T,562,1.0
2015-04-01,06A,238,1.0
2015-04-01,06V,420,1.0
2015-04-01,03H,425,1.0
2015-04-01,03J,318,1.0
2015-04-01,02Q,267,1.0
2015-04-01,00Q,446,1.0
2015-04-01,04J,382,1.0
2015-04-01,15F,1514,1.0
2015-04-01,08H,367,1.0
2015-04-01,09J,311,1.0
2015-04-01,02R,597,1.0
2015-04-01,10K,255,1.0
2015-04-01,R1D,5,1.0
2015-04-01,RMC,6,1.0
2015-04-01,07G,455,1.0
