month,pct,s5_items,s3_items,s5_percent_items,s3_percent_items
2015-12-01,07Q,169746,63361,0.028758210683804197,0.010734562152489706
2015-12-01,04K,204251,103925,0.02768107331294679,0.014084413511062346
2015-12-01,00C,100048,54397,0.026964404926404974,0.014660790168535616
2015-12-01,01A,476006,140509,0.03940126069200986,0.011630592342478064
2015-12-01,99N,287497,165574,0.021634874607849696,0.012459861244882922
2015-12-01,10X,129026,52779,0.025375661109271145,0.010380094071630692
2015-12-01,08H,122528,58321,0.03589850866260125,0.017087008061109032
2015-12-01,08G,137979,64715,0.02288233241613178,0.010732286379158917
2015-12-01,02P,420431,188110,0.03978935154953144,0.017802623783646686
2015-12-01,09Y,160372,55852,0.025220251812510988,0.008783338140276131
2015-12-01,07X,151516,62834,0.021246036069575876,0.00881077530027014
2015-12-01,07R,88803,50794,0.02701290278816668,0.015450980082003293
2015-12-01,00R,325984,111526,0.04609438387307416,0.01576986065521151
2015-12-01,15E,1066955,354301,0.03799501364744439,0.01261690636465755
2015-12-01,10V,118193,76606,0.022579883456447472,0.014634999975164478
2015-12-01,00K,329247,175136,0.03385271462174015,0.018007237812320484
2015-12-01,01K,380248,148474,0.03486461866708721,0.013613455933961802
2015-12-01,99K,100113,39711,0.02341440619912384,0.009287599857894646
2015-12-01,09L,104175,38164,0.02864695620418687,0.01049467181738985
2015-12-01,99D,161231,61342,0.02578895510833437,0.009811674456248781
2015-12-01,00Y,284828,96056,0.037864075217673765,0.01276936119029334
2015-12-01,08N,122501,47433,0.022820174210582102,0.0088360856101627
2015-12-01,00V,185047,73278,0.03398130547990259,0.01345648458476118
2015-12-01,02A,133628,80242,0.01909335838954406,0.011465331097478033
2015-12-01,03W,257294,91258,0.029792052874311196,0.010566756944211256
2015-12-01,99J,343293,117221,0.026354076735608332,0.008998876263205903
2015-12-01,06K,429214,167495,0.026594684086897094,0.010378218350600932
2015-12-01,09G,442099,163453,0.03104541910848815,0.011478123428326492
2015-12-01,05A,269701,122612,0.02218777202440827,0.010087048633326337
2015-12-01,05W,400533,109921,0.04205513714462531,0.011541477806009389
2015-12-01,08K,150426,46855,0.024538410166280982,0.007643274489390766
2015-12-01,00L,360156,190823,0.02886672635216098,0.015294581577700816
2015-12-01,09W,245667,86664,0.035018834595672704,0.012353601751148422
2015-12-01,00D,431295,220713,0.031810838011036194,0.016279032889159002
2015-12-01,08X,131136,48356,0.021255861992503653,0.00783803427365107
2015-12-01,10A,131842,85753,0.025361180708174835,0.01649548193495333
2015-12-01,08Q,142458,42939,0.026571550396937458,0.00800906795332026
2015-12-01,09C,56462,33775,0.018174467419413608,0.010871783448880568
2015-12-01,08D,107541,41262,0.019905928057601895,0.00763763033180619
2015-12-01,05Y,374590,96369,0.05031207481736874,0.012943549849368664
2015-12-01,08P,78312,28476,0.01991050037869918,0.0072399045967902476
2015-12-01,10D,112262,32066,0.04141059090377576,0.011828330226795119
2015-12-01,08M,202638,58040,0.025039903724425872,0.007171981623218141
2015-12-01,12F,270933,117485,0.027214775873589354,0.011801175727979408
2015-12-01,03K,224255,83553,0.035784708039196506,0.013332678026349404
2015-12-01,09E,108611,68299,0.021917117694504305,0.01378237214846516
2015-12-01,03R,265703,179008,0.02374099960899721,0.015994658916186014
2015-12-01,01W,245706,104696,0.025834895183018992,0.011008319642505093
2015-12-01,07P,151910,44566,0.0224954971244236,0.006599528173570286
2015-12-01,02R,353291,118989,0.03824303575820347,0.012880318439566454
2015-12-01,03N,660592,209750,0.03415960131963355,0.010846296014473587
2015-12-01,08L,154254,52148,0.035233091980539505,0.011911102989881456
2015-12-01,09N,94800,45114,0.023296538891212536,0.011086498476140953
2015-12-01,10Q,408686,177994,0.025641419783996106,0.011167543965373424
2015-12-01,02M,280936,80136,0.03974177522108746,0.011336200768563178
2015-12-01,06W,187436,80081,0.033925982800260136,0.014494689540043704
2015-12-01,10L,95475,56348,0.020650699820259424,0.01218775211806209
2015-12-01,01E,174938,55454,0.031137165641861187,0.009870241934306842
2015-12-01,99Q,294722,104150,0.033366350006243696,0.011791129787224167
2015-12-01,03J,185991,75903,0.03335397434524863,0.013611770003534616
2015-12-01,04R,396663,165902,0.032484297859742696,0.013586369244237635
2015-12-01,01V,126280,51452,0.02954712963721235,0.01203879406156042
2015-12-01,14L,559354,214801,0.03666121640698791,0.01407850117356345
2015-12-01,02X,475326,139915,0.04428298193655014,0.01303495583589455
2015-12-01,05D,129592,44357,0.034687542575832155,0.011872919053924525
2015-12-01,07W,155555,49188,0.020557678657401407,0.006500537416349589
2015-12-01,07H,175924,79437,0.021499741525014635,0.009708027145372932
2015-12-01,07Y,119706,48691,0.021281649310932245,0.008656414771177736
2015-12-01,03D,152832,54900,0.03143663522358636,0.011292604125934956
2015-12-01,08W,131101,47071,0.02794729236290103,0.010034301788804925
2015-12-01,04E,254265,105436,0.03564534740352457,0.014781046738001754
2015-12-01,04J,302538,110839,0.03131021608372987,0.01147093271094717
2015-12-01,11X,373514,215020,0.02491868207995615,0.014344884049412261
2015-12-01,13T,568458,327391,0.030111206757231553,0.0173418934933747
2015-12-01,04M,62480,32020,0.027903059198876732,0.01429987124756775
2015-12-01,10J,102704,64613,0.01920778724809697,0.012083976840836671
2015-12-01,01X,293137,108932,0.042371449381759914,0.01574556171364881
2015-12-01,06F,185645,124134,0.016426372696430068,0.010983712722123676
2015-12-01,09P,211910,85340,0.0354212497745533,0.014264779650608175
2015-12-01,06N,384654,140800,0.030990096082397913,0.011343715464811562
2015-12-01,02W,111689,35928,0.03491348293322147,0.011230932453731171
2015-12-01,06D,125818,39721,0.04043809597884921,0.012766389629272993
2015-12-01,03M,158610,59789,0.03772983478181232,0.014222489702854656
2015-12-01,01R,145590,60584,0.02875671785095136,0.01196646056928386
2015-12-01,06M,216332,109910,0.03002215176610444,0.01525310495263086
2015-12-01,11N,506570,224572,0.027361191657485864,0.012129730408245486
2015-12-01,11A,303682,118756,0.02354007060579393,0.009205434055563596
2015-12-01,99C,253220,134453,0.030066749561383093,0.01596463422627218
2015-12-01,15D,260249,110435,0.030223932034274127,0.01282533240936589
2015-12-01,00N,191985,116095,0.030678900407869497,0.01855179801990577
2015-12-01,11E,136687,63211,0.02402870076746215,0.011112089695523715
2015-12-01,15C,656929,379794,0.026656629922123795,0.01541114504709502
2015-12-01,99G,120497,58819,0.030074889587464574,0.014680655374366821
2015-12-01,05V,138693,49545,0.03292994684643637,0.011763493590207797
2015-12-01,05X,205199,53074,0.05028396365030029,0.013005770431513006
2015-12-01,04G,604966,218758,0.02950883514911482,0.010670506705418253
2015-12-01,02H,391734,156571,0.04086821296531417,0.016334494764795003
2015-12-01,12D,179732,78264,0.027334684260762656,0.01190284272686182
2015-12-01,06Q,219936,97460,0.02116600497237899,0.009379268717299834
2015-12-01,02G,105340,37501,0.03194282676732468,0.01137163419974789
2015-12-01,08R,87359,36795,0.02177257073300332,0.009170454562447567
2015-12-01,09X,124282,41295,0.02868146980243844,0.009529950399025565
2015-12-01,03V,90316,36828,0.039330275724759486,0.01603763889445328
2015-12-01,04H,138789,51321,0.03328741959599589,0.012308926940075257
2015-12-01,08A,171147,71750,0.03110620059316375,0.013040660324513424
2015-12-01,00M,398225,190226,0.03631479577264681,0.017347023267367725
2015-12-01,01C,118172,63363,0.019493060343832167,0.010452042637564208
2015-12-01,00T,188854,119060,0.023189338999344427,0.014619349874834249
2015-12-01,03F,293334,148791,0.030126538362824237,0.015281412211141501
2015-12-01,05R,159614,71577,0.021957375063727205,0.009846523706795157
2015-12-01,04D,172523,84683,0.022096610665310053,0.010846132289436487
2015-12-01,05F,158128,63103,0.030674083786137264,0.012240885290123316
2015-12-01,02N,134439,51751,0.03062153942028649,0.011787467078297562
2015-12-01,03E,112175,49271,0.025982596119391854,0.011412422495195506
2015-12-01,03H,186406,69280,0.03315510665586907,0.012322488488131333
2015-12-01,08C,84734,41930,0.024540015888135477,0.01214344733152596
2015-12-01,07N,118195,62020,0.02276481735468951,0.01194529356011543
2015-12-01,01T,216787,57929,0.04115549851827524,0.010997416236514027
2015-12-01,00Q,210462,78116,0.041433295705239334,0.015378563956013322
2015-12-01,99F,117495,47598,0.02643739482250528,0.010709963136828003
2015-12-01,15A,188838,110437,0.017793182869856716,0.010405880895785626
2015-12-01,06A,299706,87353,0.04158233936142627,0.012119684258035102
2015-12-01,04F,247995,86518,0.048181163272157566,0.016808959390231772
2015-12-01,02F,174055,95554,0.025043535363607157,0.013748585091690087
2015-12-01,04L,113324,48690,0.029482835413952288,0.012667389575953345
2015-12-01,05C,361581,101060,0.04607800284179606,0.01287856100622519
2015-12-01,03T,199313,136499,0.019220256230867185,0.013162943487164108
2015-12-01,05N,293180,83013,0.0353991105427119,0.010023147429845634
2015-12-01,06V,187113,52547,0.027214306720434095,0.007642601931659748
2015-12-01,02T,176460,83156,0.029396061367568213,0.013852764814017354
2015-12-01,99E,122217,63575,0.021378852643576987,0.01112087972062321
2015-12-01,04N,73403,26891,0.02415879645400225,0.008850512859754703
2015-12-01,11J,624441,255050,0.02920116853121313,0.01192708043495848
2015-12-01,08F,171065,58499,0.02683193248576644,0.009175700572793096
2015-12-01,00J,265654,174912,0.027516348494148683,0.018117323841570367
2015-12-01,09J,183801,73708,0.029615086532620728,0.0118762618165647
2015-12-01,14Y,226642,126644,0.019614007968250236,0.01096000046386408
2015-12-01,00P,384811,196777,0.0300680152192316,0.01537558393807541
2015-12-01,01F,203940,74022,0.05151446567824096,0.018697674700572483
2015-12-01,03Y,147464,56835,0.034600863144463485,0.013335729783646057
2015-12-01,11M,408093,205000,0.022513950503105225,0.011309578584137859
2015-12-01,01G,150017,131458,0.017237969748952826,0.01510541490136345
2015-12-01,99A,694209,201746,0.04478990535593738,0.013016518434562132
2015-12-01,08T,97446,45524,0.022491656164744005,0.010507462135375553
2015-12-01,05J,154463,47744,0.042397373093754125,0.013104887131469652
2015-12-01,10K,124438,68712,0.027319583894359064,0.01508528944975972
2015-12-01,04Q,113857,55290,0.024207335572985468,0.011755303440547059
2015-12-01,06T,319069,126220,0.027638424486194562,0.010933440536835221
2015-12-01,01D,253912,100390,0.03867582900821217,0.015291386283966176
2015-12-01,07K,124574,82589,0.01569095615528119,0.01040265527243661
2015-12-01,10R,162374,95741,0.0330361099367127,0.019479166624279814
2015-12-01,06Y,201490,64132,0.027794817988705776,0.008846777841340409
2015-12-01,05H,146560,81401,0.02307994059308959,0.01281884719035266
2015-12-01,07T,145050,43327,0.03486841709886596,0.01041533200718763
2015-12-01,02Q,137746,50743,0.03607327998784865,0.013288708539074847
2015-12-01,03Q,274548,97856,0.03085206599097659,0.010996473365724773
2015-12-01,04C,273988,108989,0.029404608934305618,0.01169678571010787
2015-12-01,03A,198975,89218,0.030586612724983964,0.013714669752972078
2015-12-01,08J,77783,35232,0.022275635610087743,0.010089803605088661
2015-12-01,08V,148362,55897,0.022101760281068153,0.008327078998873475
2015-12-01,05Q,220617,73177,0.034748947177007355,0.011525964488556492
2015-12-01,05T,271903,97489,0.03143439249920548,0.011270590947341673
2015-12-01,01H,395506,124774,0.03625908377114787,0.01143899439821698
2015-12-01,00X,152180,57986,0.029148873205849312,0.011106758849483363
2015-12-01,05G,265893,73742,0.03957394748239665,0.010975324793232216
2015-12-01,05L,426669,136558,0.03243049113303282,0.01037957528703678
2015-12-01,02E,191983,72481,0.0354531517134068,0.013384934548056017
2015-12-01,07L,128046,49347,0.027343377133218404,0.010537725750065825
2015-12-01,15F,681633,260183,0.03061855378358456,0.011687267457817303
2015-12-01,02D,94646,43314,0.026581803516080072,0.012164954012800247
2015-12-01,06L,226627,90251,0.020107741942467477,0.008007624060900212
2015-12-01,04V,353041,109481,0.03379718815160328,0.01048079389086729
2015-12-01,02Y,367015,121036,0.03573628440012331,0.011785286483259062
2015-12-01,07J,213499,89890,0.031706116338973384,0.013349302796314352
2015-12-01,04Y,165124,59373,0.0428718900977472,0.015415280218342244
2015-12-01,99H,139437,56108,0.025111250781141663,0.010104506399508714
2015-12-01,99P,875309,339019,0.029686915639186504,0.011498143459145706
2015-12-01,09A,72951,39823,0.02295947511488235,0.012533278193581443
2015-12-01,01J,231880,84975,0.040168900630129276,0.014720339533574415
2015-12-01,99M,100198,53910,0.022380157115412663,0.012041300925087295
2015-12-01,10C,50621,23918,0.02772119013666463,0.013098030969138195
2016-01-01,99J,322405,103740,0.027088083721717275,0.008716111118906189
2016-01-01,01C,105128,56698,0.019681373966886063,0.010614627322640076
2016-01-01,00N,161990,100677,0.0300832503207221,0.018696780002094814
2016-01-01,01T,194706,50469,0.041181550472494555,0.010674512705290682
2016-01-01,00D,391662,193398,0.03219242829996391,0.01589623514243511
2016-01-01,99H,128514,49235,0.025195686419436012,0.009652719710389
2016-01-01,09Y,140593,50746,0.024962062345410825,0.009009871158451827
2016-01-01,07V,180279,77641,0.02554330477052342,0.011000769505534249
2016-01-01,05C,332532,92516,0.04656972413349786,0.012956481174547677
2016-01-01,09H,88452,31500,0.0328537548819873,0.011700055157402885
2016-01-01,03V,57840,32159,0.02759549884207684,0.015343078272170626
2016-01-01,09C,50136,30353,0.018446302957788298,0.011167636701726269
2016-01-01,03J,174083,66027,0.03442441639379208,0.013056650800094839
2016-01-01,11J,580372,228010,0.029662280382995107,0.011653381882872908
2016-01-01,08V,148021,50051,0.022455517455701776,0.007592984131814605
2016-01-01,12F,246641,102777,0.02718895619590741,0.011329824931567646
2016-01-01,07Y,113723,43899,0.02117351265676076,0.00817333373301039
2016-01-01,00R,293912,98790,0.04681812244533861,0.015736554874843496
2016-01-01,05L,382889,122516,0.032073203053248914,0.010262714638633765
2016-01-01,09P,191323,77705,0.03497432082019821,0.01420466749598063
2016-01-01,04Q,104680,50098,0.024541798894165485,0.011745271694687642
2016-01-01,03X,60515,31026,0.030166592972078642,0.015466392027624752
2016-01-01,05W,351735,96970,0.042613383390091006,0.011748105213689637
2016-01-01,03Q,247564,85936,0.030722771428184945,0.01066468503276931
2016-01-01,08A,169863,64925,0.03290176596422204,0.012575706040910123
2016-01-01,99E,114961,57823,0.021146476335319568,0.010636239256245017
2016-01-01,08N,122197,44267,0.023463771680759676,0.00849996956547369
2016-01-01,05G,238889,67277,0.039333619279465146,0.011077311656311411
2016-01-01,99G,111624,51366,0.03091448140060126,0.014225912452727769
2016-01-01,00C,89251,46549,0.027525578454729797,0.014356008912944588
2016-01-01,10L,86062,53017,0.021162962086817276,0.013037075142999136
2016-01-01,05J,133919,44372,0.04067865083897306,0.013478245021445148
2016-01-01,00M,361752,168849,0.0375125875163569,0.01750913025926421
2016-01-01,06Y,176781,56130,0.02777581377897566,0.008819140221029996
2016-01-01,06N,350199,125170,0.03093114312186393,0.011055574643456172
2016-01-01,01D,239873,90514,0.04015493279108865,0.015152116272580066
2016-01-01,06H,516758,254614,0.023707879767056655,0.01168120880375217
2016-01-01,03K,203316,72296,0.0360814350514293,0.012829995811830515
2016-01-01,09D,135424,77514,0.023647313065671305,0.013535250952360332
2016-01-01,15F,610816,225287,0.030741782085831646,0.011338478135429908
2016-01-01,02G,89578,33463,0.031134466150852254,0.011630675398043817
2016-01-01,00J,242991,157164,0.02740600969509403,0.017725916217965924
2016-01-01,07L,112482,47055,0.02670647240554368,0.011172214745851406
2016-01-01,02T,169006,71880,0.030203325500405765,0.012845786758867533
2016-01-01,11M,365116,184069,0.022645891826971385,0.011416663916943645
2016-01-01,01J,202024,75148,0.038941165154727446,0.014485163540210361
2016-01-01,10Q,378990,158501,0.02612683749243577,0.010926752340137107
2016-01-01,04M,52609,28553,0.026253948023081557,0.014249063428368677
2016-01-01,02E,166187,63780,0.035003096183900684,0.013433646883385499
2016-01-01,10C,49573,22468,0.028500975080260144,0.01291751372931404
2016-01-01,03D,136395,49964,0.030861760266380243,0.011305231056486106
2016-01-01,03Y,128419,49062,0.035317416445690454,0.013492887233652847
2016-01-01,01K,348584,128888,0.03522431013366855,0.013024094291500104
2016-01-01,08D,103125,39899,0.02027361765873874,0.007843850385125013
2016-01-01,07G,79558,31059,0.02062748969895968,0.008052857067296674
2016-01-01,07Q,147397,55175,0.028811345568044634,0.01078492772388083
2016-01-01,03H,171954,59374,0.034131726542849156,0.011785344520948194
2016-01-01,15A,172308,98585,0.018569151142531718,0.010624229666565042
2016-01-01,01E,163313,50307,0.03161632108629136,0.009739103836731058
2016-01-01,14L,506691,190252,0.03735670826922788,0.014026671998589164
2016-01-01,10R,147962,86032,0.03327917331296485,0.019350061762215917
2016-01-01,04F,219802,79393,0.04761816042191299,0.01719979167785979
2016-01-01,06W,167314,71335,0.0341352925719005,0.014553719925508458
